ID,Type,Title,Status,Reason,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:6310171,journal,4-Cycle Free LDPC Codes Based on Difference Sets,❌,difference set 기반 4-cycle-free QC-LDPC 구성이지만 girth>=6 교과서 수준 사이클 제거로 새 기여 약함; 표준 sum-product 사용. 단순 구성 재사용으로 제외(애매하나 신규성 낮음),"M. Esmaeili, M. Javedankherad","Difference sets are used to give a novel method for constructing structured regular quasi-cyclic low-density parity-check codes. Let Fq be a field with q elements and assume that D={d1,..., dk} is a (v,k,1)-difference set for Zv with d1<;d2<;...<;dk. Depending on v=q-1, v≥ 2dk or v≥ 2dk-1, three code construction methods are given that produce regular 4-cycle free codes, that is codes with girth at least 6. Simulation results show that the constructed codes perform well over the AWGN channel with an iterative sum-product message-passing decoding algorithm.",,December 2,10.1109/TCOMM.2012.091112.110806,https://ieeexplore.ieee.org/document/6310171
ieee:6290311,journal,Low-Complexity Z_4 LDPC Code Design under a Gaussian Approximation,❌,Z4(비이진) LDPC 설계/디코딩 — 비이진 LDPC 제외 대상,"M. Ferrari, S. Bellini, A. Tomasoni","In this paper we propose low complexity LDPC code design and decoding in Z4 which may be useful to combat phase ambiguities in wireless links affected by strong phase noise. We approximate messages exchanged on the Tanner graph using separable probability density functions. This allows a substantial reduction of decoder memory and complexity, with a negligible performance penalty, compared to ideal Z4 decoding. Furthermore, we show that the Density Evolution analysis of this suboptimal decoder leads to irregular LDPC designs matching the criteria of binary LDPC codes.",,December 2,10.1109/WCL.2012.082712.120471,https://ieeexplore.ieee.org/document/6290311
ieee:6310167,journal,Joint Iterative Detection/Decoding Scheme for Discrete Two-Dimensional Interference Channels,❌,"2D 간섭채널 합동 검출/디코딩; LDPC는 베이스라인이고 채널검출기가 핵심, NAND에 이식할 LDPC 디코더/구성 기여 없음","Jun Yao, Kah Chan Teh, Kwok Hung Li","In this paper, we propose a joint iterative detection/decoding scheme for a generalized discrete two-dimensional (2D) interference channel with low-density parity-check (LDPC) codes. A reduced-state form of the channel detector is also proposed to further reduce the system complexity. To achieve better performance, iterations are introduced between the two constituent channel detectors and among the two constituent detectors with the LDPC decoder. The computational complexity and performance of different iteration schemes are analyzed. Simulation results show that the proposed detection scheme can mitigate the 2D interference effectively and the LDPC codes can be well integrated to the 2D iterative detector to further improve the system performance significantly.",,December 2,10.1109/TCOMM.2012.091112.110433,https://ieeexplore.ieee.org/document/6310167
ieee:6355936,journal,An Adaptive Successive Cancellation List Decoder for Polar Codes with Cyclic Redundancy Check,❌,polar code용 적응형 SC-List 디코더; 비-LDPC이고 SC-List는 polar 전용으로 바이너리 LDPC BP 이식 불가,"Bin Li, Hui Shen, David Tse","In this letter, we propose an adaptive SC (Successive Cancellation)-List decoder for polar codes with CRC. This adaptive SC-List decoder iteratively increases the list size until at least one survival path can pass CRC. Simulation shows that the adaptive SC-List decoder provides significant complexity reduction. We also demonstrate that polar code (2048, 1024) with 24-bit CRC decoded by our proposed adaptive SC-List decoder with very large maximum list size can achieve a frame error rate FER ≤ 10-3{-3} at Eb/No = 1.1dB, which is about 0.25dB from the information theoretic limit at this block length.",,December 2,10.1109/LCOMM.2012.111612.121898,https://ieeexplore.ieee.org/document/6355936
ieee:6319331,journal,Capacity and Coding for Two Common Wireless Erasure Relay Networks with Optimal Bandwidth Allocation,❌,"무선 erasure 릴레이 네트워크 용량/코딩; LDPC/Tornado는 BEC 부수 언급, 떼어낼 ECC 기법 없음 (JSCC/fountain류)","Srinath Puducheri-Sundaravaradhan, Thomas E. Fuja","This paper considers two simple wireless network configurations — the multiple access relay channel (MARC) and the multiple relay channel (MRC) — in which the links making up the network time-share the medium and the assumed loss mechanisms are memoryless packet erasures. The capacity region of the MARC and the capacity of the MRC are derived as functions of the link erasure rates. This is done assuming (i) optimal sharing of bandwidth among the transmitters, and (ii) perfect knowledge at the destination of erasure patterns on all the links. Moreover, it is shown that easily-implemented capacity-approaching codes for the binary erasure channel, such as LDPC or Tornado codes, can be used to attain any achievable rate(s). Finally, these capacity results are unchanged in the presence of feedback of erasure location information to all nodes. For the erasure MARC, the results imply a simple strategy, viz., that the relay should help only those sources that have a weaker direct channel to the destination than the relay itself - regardless of the quality of the source-to-relay channels. For the erasure MRC, the solution has a more complex, inductive structure: the participation of a relay r in the optimal strategy depends on the best throughput that can be achieved using only those relays with a better link to the destination than r.",,December 2,10.1109/TWC.2012.092512111404,https://ieeexplore.ieee.org/document/6319331
ieee:6261334,journal,Distributed Network Coding for Wireless Sensor Networks Based on Rateless LT Codes,❌,"WSN용 분산 네트워크 코딩+rateless LT fountain 코드, 채널 ECC 아님, 떼어낼 LDPC 기법 없음","Kun Pang, Zihuai Lin, Bartolomeu F. Uchoa-Filho, Branka Vucetic","In this paper, we propose a distributed network coding (DNC) scheme based on digital fountain rateless LT codes for wireless sensor networks (WSNs), where a group of source nodes communicate with a single destination node through a group of relay nodes in a two-hop fashion. The aim of the proposed scheme is to achieve network coding gains. The relay nodes perform linear combinations by using network coding to form network-coded symbols and send them to the destination node. At the destination, a graph-based, rateless code is formed on the fly. The main contribution of this paper is the derivation of an analytical symbol error rate (SER) bound for the proposed coding scheme.",,December 2,10.1109/WCL.2012.080112.120465,https://ieeexplore.ieee.org/document/6261334
ieee:6334504,journal,Reliable Communication over Non-Binary Insertion/Deletion Channels,❌,"비이진 insertion/deletion 채널 watermark+forward-backward; 비이진이며 outer code 비특정, NAND 바이너리 LDPC 이식 기법 없음","Raman Yazdani, Masoud Ardakani","We consider the problem of reliable communication over non-binary insertion/deletion channels where symbols are randomly deleted from or inserted in the received sequence and all symbols are corrupted by additive white Gaussian noise. To this end, we utilize the inherent redundancy achievable in non-binary symbol sets by first expanding the symbol set and then allocating part of the bits associated with each symbol to watermark symbols. The watermark sequence, known at the receiver, is then used by a forward-backward algorithm to provide soft information for an outer code which decodes the transmitted sequence. Through numerical results and discussions, we evaluate the performance of the proposed solution and show that it leads to significant system ability to detect and correct insertions/deletions. We also provide estimates of the maximum achievable information rates of the system, compare them with the available bounds, and construct practical codes capable of approaching these limits.",,December 2,10.1109/TCOMM.2012.100812.110547,https://ieeexplore.ieee.org/document/6334504
ieee:6343252,journal,Channel Shortening for Nonlinear Satellite Channels,❌,"비선형 위성채널 channel shortener(front-end filter+reduced-state detector); LDPC 무관 채널 등화 기법, 떼어낼 LDPC 기여 없음","Giulio Colavolpe, Andrea Modenini, Fredrik Rusek","We design of an efficient channel shortener for nonlinear satellite channels. When the memory of the channel is too large to be taken into account by a full complexity detector, excellent performance can be achieved by properly filtering the received signal followed by a reduced-state detector. This letter derives closed-form expressions for the front-end filter and the target response of the reduced-state detector.",,December 2,10.1109/LCOMM.2012.102612.121929,https://ieeexplore.ieee.org/document/6343252
ieee:6353395,journal,Graph-Based Soft Channel Estimation for Fast Fading Channels,❌,"고속 페이딩 채널 그래프기반 소프트 채널추정 수신기; 채널추정/검출 중심, 코드설계 언급뿐 LDPC 디코더 이식 기여 없음","Tianbin Wo, Peter Adam Hoeher, Zhenyu Shi","In this paper, a graph-based soft iterative receiver (GSIR) for fast fading channels is investigated. Soft channel estimation as well as soft-output data detection are jointly accomplished via Bayesian inference over a general factor graph. The key feature is a transfer node which enables information flow from one channel node to adjacent channel nodes. The performance characteristics of this receiver is investigated via an EXIT chart analysis and simulation results. Particular emphasis is on a proper channel code design. The algorithm is universally applicable to arbitrary (bijective and non-bijective) modulation formats and can easily be extended to multi-dimensional channel estimation.",,December 2,10.1109/TWC.2012.102612.101296,https://ieeexplore.ieee.org/document/6353395
ieee:6313947,journal,Augmented Data Transmission Based on Low Density Parity Check Code for the ATSC Terrestrial DTV System,❌,ATSC DTV 부가데이터 전송 시스템에 표준 LDPC 적용; 새 디코더/구성/HW 없는 단순 응용,"Sung Ik Park, Heung Mook Kim, Yiyan Wu, Jeongchang Kim","In this paper, we propose a novel augmented data transmission (ADT) system based on low density parity check (LDPC) code for an additional data stream transmission in the Advanced Television Systems Committee (ATSC) terrestrial digital television system. The LDPC code-based ADT system can provide additional data of rate up to 3 megabits per second (Mbps), which is significantly improved over the conventional data transmission schemes used in the transmitter identification system. Based on the laboratory test, we verify that the LDPC code-based ADT system is only about 1.1 dB away from Shannon limit.",,Dec. 2012,10.1109/TBC.2012.2217011,https://ieeexplore.ieee.org/document/6313947
