ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:10410655,journal,Low-Rate LDPC Code Design for DTMB-A,"Zhitong He, Kewu Peng, Chao Zhang, Jian Song","Digital terrestrial television multimedia broadcasting-advanced (DTMB-A) proposed by China is served as a 2nd generation digital terrestrial television broadcasting (DTTB) standard with advanced forward error correction coding schemes. Nevertheless, to adapt low signal-to-noise ratio (SNR) scenarios such as in cloud transmission systems, LDPC codes with low rates are required for DTMB-A. In this p...",,June 2024,10.1109/TBC.2024.3349790,https://ieeexplore.ieee.org/document/10410655,new
ieee:10461640,journal,A Generalized Adjusted Min-Sum Decoder for 5G LDPC Codes: Algorithm and Implementation,"Yuqing Ren, Hassan Harb, Yifei Shen, Alexios Balatsoukas-Stimming, Andreas Burg","5G New Radio (NR) has stringent demands on both performance and complexity for the design of low-density parity-check (LDPC) decoding algorithms and corresponding VLSI implementations. Furthermore, decoders must fully support the wide range of all 5G NR blocklengths and code rates, which is a significant challenge. In this paper, we present a high-performance and low-complexity LDPC decoder, tailo...",,June 2024,10.1109/TCSI.2024.3368056,https://ieeexplore.ieee.org/document/10461640,new
ieee:10507156,journal,Area-Efficient QC-LDPC Decoding Architecture With Thermometer Code-Based Sorting and Relative Quasi-Cyclic Shifting,"Boseon Jang, Hyejung Jang, Sungho Kim, Kangjoon Choi, In-Cheol Park","The 5G New-Radio (NR) communication standard requires high throughput and low latency, so low-density parity-check (LDPC) codes, which have higher inherent parallelism and lower decoding complexity than turbo codes, were adopted as the main coding method for data channels. In traditional LDPC min-sum decoders, the check node unit was realized using a sorting unit based on the min-tree structure. H...",,June 2024,10.1109/TCSI.2024.3389040,https://ieeexplore.ieee.org/document/10507156,new
ieee:10488080,journal,An Efficient Information Reconciliation Scheme via Partial Encoding for Physical Layer Secret Key Generation,"Toshiki Matsumine, Hideki Ochiai, Junji Shikata","This letter proposes an efficient information reconciliation coding scheme for physical layer secret key generation. We consider a high-rate key generation system, where multiple key bits are extracted from one Gaussian random variable source, each of which has different reliability depending on its bit level. Although the conventional bit-interleaved coded modulation (BICM)-type reconciliation pr...",,June 2024,10.1109/LCOMM.2024.3383913,https://ieeexplore.ieee.org/document/10488080,new
ieee:10506962,journal,Adaptive Modulation and Coding With LDPC Codes and Retransmission for Ultraviolet Communication,"Fei Long, Jingyin Tang, Lingfeng Li, Jingyang Chen, Chen Gong, Zhengyuan Xu","To adapt to different transmission power and distances, we design a rate-compatible transmission protocol to realize different transmission rates for ultraviolet (UV) communication. We have designed ensembles based on low-density parity-check (LDPC) codes, incorporating various code lengths and rates working under different channel conditions. Furthermore, the direct sequence spreading technique i...",,June 2024,10.1109/JPHOT.2024.3392669,https://ieeexplore.ieee.org/document/10506962,new
ieee:10480329,magazine,"Channel Coding for Satellite-Terrestrial Integrated Communication: Classic Applications, Key Technologies, and Challenges","Yangyang Liu, Lixia Xiao, Weidan Liu, Zhongxiu Feng, Tao Jiang","Satellite-terrestrial integrated communication constitutes an appealing paradigm for future wireless communication, and has been deemed inevitable in order to achieve seamless global coverage. It is foreseeable that satellite-terrestrial integrated communication will realize information transmission in a more complex space-time environment. Affected by fading, noise, and interference, the signal w...",,June 2024,10.1109/MWC.009.2300210,https://ieeexplore.ieee.org/document/10480329,new
ieee:10382664,journal,EBDN: Entropy-Based Double Nonuniform Sensing Algorithm for LDPC Decoding in TLC nand Flash Memory,"Yongchao Wang, Debao Wei, Ming Liu, Hua Feng, Liyan Qiao","Low-density parity-check (LDPC) codes are widely employed in NAND flash memory to improve the reliability of data. However, LDPC has serious latency problems when the raw bit error rate (RBER) is high. The reason is that not only a sufficient sensing level is required to obtain accurate soft information but also a high number of iterations are needed. To reduce the latency of LDPC, an entropy-base...",,June 2024,10.1109/TCAD.2024.3350986,https://ieeexplore.ieee.org/document/10382664,new
ieee:10295166,journal,Sparse Code Multiple Access With Enhanced K-Repetition Scheme: Analysis and Design,"Ke Lai, Zilong Liu, Jing Lei, Gaojie Chen, Pei Xiao, Lei Wen","This work presents a novel K-Repetition based Hybrid Automatic Repeat reQuest (HARQ) scheme for uplink sparse code multiple access (SCMA) systems. Our core idea is to apply network coding (NC) principle to re-encode different packets (after channel coding and interleaving) or their fragments, where K-Repetition is an emerging HARQ technique (recommended in 3GPP Release 15) for enhanced reception i...",,June 2024,10.1109/TWC.2023.3325397,https://ieeexplore.ieee.org/document/10295166,new
ieee:10491360,journal,Enhanced Joint Source-Channel Polarization Effect Based on Polarizing Matrix Extension,"Wei Wang, Kai Niu, Jincheng Dai","In this letter, we propose a joint source-channel coding scheme based on polarizing matrix extension (PME-JSCC). The PME-JSCC can combine channel received signal and source side information to form a longer polar code. We extend the source encoding matrix and place channel bits on the extended bits. Due to the lower triangular structure of the polarizing matrix, source bits will not be changed by ...",,June 2024,10.1109/LCOMM.2024.3385096,https://ieeexplore.ieee.org/document/10491360,new
ieee:10339816,journal,Spatially Coupled Codes via Bidirectional Block Markov Superposition Transmission,"Gaoyan Li, Shancheng Zhao, Haiqiang Chen, Jinming Wen","In this paper, we present a new class of spatially coupled codes obtained by using both non-recursive and recursive block-oriented superposition. The resulting codes are termed as bidirectional block Markov superposition transmission (BiBMST) codes. Firstly, we perform an iterative decoding threshold analysis according to protograph-based extrinsic information transfer (PEXIT) charts for the BiBMS...",,June 2024,10.26599/TST.2023.9010038,https://ieeexplore.ieee.org/document/10339816,new
