ID,Type,Title,Status,Reason,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:4568448,journal,A general construction of constrained parity-check codes for optical recording,❌,"광기록용 제약+패리티검사 결합코드 설계, 선형 PC 코드 기반이며 LDPC BP로 이식할 기법 없음","Kui Cai, Kees A.S. Immink","This paper proposes a general and systematic code design method to efficiently combine constrained codes with parity-check (PC) codes for optical recording. The proposed constrained PC code includes two component codes: the normal constrained (NC) code and the parity-related constrained (PRC) code. They are designed based on the same finite state machine (FSM). The rates of the designed codes are only a few tenths below the theoretical maximum. The PC constraint is defined by the generator matrix (or generator polynomial) of a linear binary PC code, which can detect any type of dominant error events or error event combinations of the system. Error propagation due to parity bits is avoided, since both component codes are protected by PCs. Two approaches are proposed to design the code in the non-return-to-zero-inverse (NRZI) format and the non-return-to-zero (NRZ) format, respectively. Designing the codes in NRZ format may reduce the number of parity bits required for error detection and simplify post-processing for error correction. Examples of several newly designed codes are illustrated. Simulation results with the Blu-Ray disc (BD) systems show that the new d = 1 constrained 4-bit PC code significantly outperforms the rate 2/3 code without parity, at both nominal density and high density.",,July 2008,10.1109/TCOMM.2008.060502,https://ieeexplore.ieee.org/document/4568448
ieee:4493497,journal,Pilotless Frame Synchronization for LDPC-Coded Transmission Systems,❌,LDPC 신드롬 피드백 기반 프레임 동기화 — 채널 ECC 디코더/구성 기여 아닌 동기화 기법,"Dong-Uno period after U Lee, Hyungjin Kim, Christopher R. Jones, John D. Villasenor",We present a pilotless frame synchronization approach that exploits feedback from a low-density parity-check (LDPC) code decoder. The synchronizer is based on syndrome checks using hard decisions from the channel observations. The bandwidth overhead associated with pilot symbols in conventional receiver architectures is eliminated while providing sufficient synchronization performance. An LDPC decoder coupled with our synchronizer exhibits negligible frame error rate degradation over a system with perfect synchronization. The complexity of the frame synchronizer is kept relatively low due to its XOR-based approach.,,July 2008,10.1109/TSP.2008.917348,https://ieeexplore.ieee.org/document/4493497
ieee:5388603,journal,Scaling tape-recording areal densities to 100 Gb/in2,❌,"자기 테이프 기록 면밀도 스케일링, 매체/서보 이슈로 떼어낼 ECC 기법 없음","A. J. Argumedo, D. Berman, R. G. Biskeborn, G. Cherubini, R. D. Cideciyan, E. Eleftheriou, W. Häberle, D. J. Hellman, R. Hutchins, W. Imaino, J. Jelitto, K. Judd, P.-O. Jubert, M. A. Lantz, G. M. McClelland, T. Mittelholzer, C. Narayan, S. Ölçer, P. J. Seger","We examine the issue of scaling magnetic tape-recording to higher areal densities, focusing on the challenges of achieving 100 Gb/in2 in the linear tape format. The current highest achieved areal density demonstrations of 6.7 Gb/in2 in the linear tape and 23.0 Gb/in2 in the helical scan format provide a reference for this assessment. We argue that controlling the head-tape interaction is key to achieving high linear density, whereas track-following and reel-to-reel servomechanisms as well as transverse dimensional stability are key for achieving high track density. We envision that advancements in media, data-detection techniques, reel-to-reel control, and lateral motion control will enable much higher areal densities. An achievable goal is a linear density of 800 Kb/in and a track pitch of 0.2 µm, resulting in an areal density of 100 Gb/in2.",,July 2008,10.1147/rd.524.0513,https://ieeexplore.ieee.org/document/5388603
ieee:4544953,journal,Highly Robust Error Correction byConvex Programming,❌,"convex programming(LP/SOCP) 기반 실수 신호 오류정정 — LDPC 디코더 아님, 채널 ECC 이식 기법 없음","Emmanuel J. Candes, Paige A. Randall","This paper discusses a stylized communications problem where one wishes to transmit a real-valued signal (a block of pieces of information) to a remote receiver. We ask whether it is possible to transmit this information reliably when a fraction of the transmitted codeword is corrupted by arbitrary gross errors, and when in addition, all the entries of the codeword are contaminated by smaller errors (e.g., quantization errors). We show that if one encodes the information as where is a suitable coding matrix, there are two decoding schemes that allow the recovery of the block of pieces of information with nearly the same accuracy as if no gross errors occurred upon transmission (or equivalently as if one had an oracle supplying perfect information about the sites and amplitudes of the gross errors). Moreover, both decoding strategies are very concrete and only involve solving simple convex optimization programs, either a linear program or a second-order cone program. We complement our study with numerical simulations showing that the encoder/decoder pair performs remarkably well.",,July 2008,10.1109/TIT.2008.924688,https://ieeexplore.ieee.org/document/4544953
ieee:4545253,journal,Antenna Selection in Space-Time Block Coded Systems: Performance Analysis and Low-Complexity Algorithm,❌,"MIMO STBC 안테나 선택, LDPC 무관 무선 통신 응용","Chiang-Yu Chen, Aydin Sezgin, John M. Cioffi, Arogyaswami Paulraj","This paper presents outage probability analysis and a practical algorithm for antenna selection in multiple-input multiple-output wireless communication systems employing space-time block codes (STBC). First, to minimize the outage probability in these systems, a satisfactory antenna selection criterion for an STBC is to maximize the channel Frobenius norm. Analysis shows that the more receive antennas are selected, the better the performance. However, the performance of transmit antenna selection heavily depends on how fast the channel changes. When the channel changes slowly, since STBC averages the channel gains of the selected transmit antennas, selecting more transmit antennas causes lower coding gain and thus higher outage probability. When the channel is fast changing, it is shown analytically that the system can no longer provide transmit selection diversity in the high SNR regime. Since the transmit diversity can be still provided by using STBC, the best STBC scheme varies with SNR. Although the outage analysis helps determine the STBC scheme, finding the optimal antenna subsets with maximum channel Frobenius norm for each fading state is still a challenging problem. This is because solving the problem optimally requires an exhaustive search with exponentially growing complexity. When the numbers of antennas are large, the problem becomes intractable. To reduce the complexity, this problem is formulated as a quadratically constrained quadratic programming (QCQP) problem. Despite the fact that the problem is nonconvex, a semidefinite relaxation of QCQP enables the problem to be solved approximately in polynomial time. Simulation results indicate that the loss of semidefinite relaxation to optimal selection is negligible.",,July 2008,10.1109/TSP.2008.917856,https://ieeexplore.ieee.org/document/4545253
ieee:4570232,journal,An EM approach to multiple-access interference mitigation in asynchronous slow FHSS systems,❌,"FHSS MAI 완화용 EM 알고리즘, 무선 통신 응용으로 LDPC ECC 무관","Xing Tan, John M. Shea","In this paper, we apply the EM algorithm for mitigation of multi-access interference (MAI) in asynchronous slow frequency-hop spread spectrum (FHSS) systems that employ binary frequency-shift keying (BFSK) modulation. MAI occurs if the hopping patterns of the users are not orthogonal. We show that when FSK signals arrive asynchronously, the time offset exposes portions of the desired and interfering signals in a way that can be exploited to improve the decoder performance. We develop an iterative detection, estimation, and decoding scheme to recover the desired signal in the presence of MAI. We compare the performance of this algorithm with that of a conventional noncoherent BFSK transceiver and show that the EM-based algorithm is particularly effective in the presence of strong interfering signals and allows more users in a FHSS system.",,July 2008,10.1109/TWC.2008.070084,https://ieeexplore.ieee.org/document/4570232
ieee:4400054,journal,Outage Performance and IRA Code Design for MIMO Block Fading With Unitary Scrambling,❌,"MIMO 블록페이딩 unitary scrambling+IRA 코드 EXIT 설계, 통신 채널 응용 특이적이라 떼어낼 NAND LDPC 기법 약함","Guosen Yue, Xiaodong Wang, Mohammad Madihian","We consider coded multiple-input-multiple-output (MIMO) systems in block-fading channels employing iterative receivers, where the MIMO channels are scrambled by unitary matrices. We show that the unitary scrambling improves the outage performance with discrete input when the outer code rate is high, i.e., Ro > 0.5. We also demonstrate that the performance improvement from scrambling can be achieved by a small number of random unitary matrices. Moreover, with unitary scrambling, the signal model can be simplified, and the performance of the MIMO demodulator can be characterized by the singular values of the channel matrix. We then consider the design of irregular repeat-accumulate (IRA) codes for unitary scrambled MIMO block-fading channels. We propose a code design method by optimizing the IRA codes for extrinsic information transfer (EXIT) average with a given effective mutual information. We also propose a pessimistic code design for some system settings to improve the frame error rate performance.",,July 2008,10.1109/TVT.2007.914052,https://ieeexplore.ieee.org/document/4400054
ieee:4567090,conference,Fault Tolerant Reversible Finite Field Arithmetic Circuits,❌,"가역 유한체 산술회로 fault tolerant에 LDPC를 패리티예측 도구로 사용, NAND ECC 디코더/구성 기여 없음","Jimson Mathew, Jawar Singh, Anas Abu Taleb, Dhiraj K. Pradhan","In this paper, we present a systematic method for the designing fault tolerant reversible arithmetic circuits for finite field or Galois fields of the form GF(2m). To tackle the problem of errors in computation, we propose error detection and correction using multiple parity prediction technique based on low density parity check (LDPC) code. For error detection and correction, we need additional garbage outputs. Our technique, when compared with traditional fault tolerant approach gives better implementation cost.",,7-9 July 2,10.1109/IOLTS.2008.35,https://ieeexplore.ieee.org/document/4567090
ieee:4641581,conference,Minimum-delay decoding of turbo codes for upper-layer FEC,❌,"BEC turbo 부호 최소지연 디코딩, 비-LDPC(turbo) 부호이며 LDPC는 성능 비교 대상일 뿐","Ghassan M. Kraidy, Valentin Savin","In this paper we investigate the decoding of parallel turbo codes over the binary erasure channel suited for upper-layer error correction. The proposed algorithm performs ldquoon-the-flyrdquo decoding, i.e. it starts decoding as soon as the first symbols are received. This algorithm compares with the iterative decoding of codes defined on graphs [1], in that it propagates in the trellises of the turbo code by removing transitions in the same way edges are removed in a bipartite graph under message-passing decoding. Performance comparison with LDPC codes for different coding rates is shown.",,6-9 July 2,10.1109/SPAWC.2008.4641581,https://ieeexplore.ieee.org/document/4641581
ieee:4641560,conference,Blind frame synchronization and phase offset estimation for coded systems,❌,"BPSK용 블라인드 프레임 동기·위상오프셋 추정, LDPC는 적용 예시일 뿐 ECC 디코더·구성 기여 없음","Rodrigue Imad, Sebastien Houcke","In this paper, we present a new algorithm of blind frame synchronization and phase offset estimation that can be applied to any digital transmission scheme using a channel coding with a binary phase shift keying (BPSK) modulation. The estimator is based on the calculation of the syndrome elements of a received codeword obtained using the parity check matrix of the code. After presenting the proposed method, we evaluate its performance by applying it to some low density parity check (LDPC) codes and convolutional codes. This performance is measured by plotting the probability of false frame synchronization and the mean squared estimation error (MSEE) versus the signal to noise ratio (Eb/N0).",,6-9 July 2,10.1109/SPAWC.2008.4641560,https://ieeexplore.ieee.org/document/4641560
