ID,Type,Title,Status,Reason,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:6560010,journal,"Several Explicit Constructions for (3,L) QC-LDPC Codes with Girth at Least Eight",✅,"girth≥8 바이너리 (3,L) QC-LDPC 명시적 구성 — E(코드설계) 해당","Guohua Zhang, Rong Sun, Xinmei Wang","Some explicit constructions for exponent matrices which correspond to Tanner graphs with girth at least eight are proposed. From these results, for any row weight of L>3, (3,L) quasi-cyclic LDPC codes with girth at least eight are constructed for any circulant permutation matrix (CPM) size P>L(L+mod(L,2))/2.",,September ,10.1109/LCOMM.2013.070913.130966,https://ieeexplore.ieee.org/document/6560010
ieee:6578774,journal,Improved Low-Density Parity Check Accumulate (LDPCA) Codes,❌,"분산 소스코딩용 LDPCA 구성 — 소스코딩(압축)이라 채널 ECC 아님, 제외","Chao Yu, Gaurav Sharma","We present improved constructions for Low-Density Parity-Check Accumulate (LDPCA) codes, which are rate-adaptive codes commonly used for distributed source coding (DSC) applications. Our proposed constructions mirror the traditional LDPCA approach; higher rate codes are obtained by splitting the check nodes in the decoding graph of lower rate codes, beginning with a lowest rate mother code. In a departure from the uniform splitting strategy adopted by prior LDPCA codes, however, the proposed constructions introduce non-uniform splitting of the check nodes at higher rates. Codes are designed by a global minimization of the average rate gap between the code operating rates and the corresponding theoretical lower bounds evaluated by density-evolution. In the process of formulating the design framework, the paper also contributes a formal definition of LDPCA codes. Performance improvements provided by the proposed non-uniform splitting strategy over the conventional uniform splitting approach used in prior work are substantiated via density evolution based analysis and DSC codec simulations. Optimized designs for our proposed constructions yield codes with a lower average rate gap than conventional designs and alleviate the trade-off between the performance at different rates inherent in conventional designs. A software implementation is provided for the codec developed.",,September ,10.1109/TCOMM.2013.13.120892,https://ieeexplore.ieee.org/document/6578774
ieee:6567866,journal,Controlling the Error Floor in LDPC Decoding,✅,absorbing set 동적 메시지·양자화 기반 LDPC 에러플로어 제어 — C/E 이식 가능,"Shuai Zhang, Christian Schlegel","The error floor of LDPC is revisited as an effect of dynamic message behavior in the so-called absorbing sets of the code. It is shown that if the signal growth in the absorbing sets is properly balanced by the growth of set-external messages, the error floor can be lowered to essentially arbitrarily low levels. Importance sampling techniques are discussed and used to verify the analysis, as well as to discuss the impact of iterations and message quantization on the code performance in the ultra-low BER (error floor) regime.",,September ,10.1109/TCOMM.2013.071813.120659,https://ieeexplore.ieee.org/document/6567866
ieee:6550885,journal,"Vehicular Communications Using DSRC: Challenges, Enhancements, and Evolution",❌,"차량통신 DSRC 서베이, LDPC ECC 기법 없음","Xinzhou Wu, Sundar Subramanian, Ratul Guha, Robert G. White, Junyi Li, Kevin W. Lu, Anthony Bucceri, Tao Zhang","Dedicated Short-Range Communications (DSRC) has been designed to support vehicular communications. In the U.S., DSRC operates in the 5.9 GHz licensed spectrum band. Its physical (PHY) and medium access control (MAC) layers, defined in the IEEE 802.11p standard, are based on the IEEE 802.11 family of Wi-Fi standards. Vehicular communication environments differ significantly from the sparse and low-velocity nomadic use cases of a typical Wi-Fi deployment. Thus, there are many challenges to adapt Wi-Fi technologies to support the unique requirements of vehicular communications such as achieving high and reliable performance in highly mobile, often densely populated, and frequently non-line-of-sight environments. The automotive and the communications industries, academia, and governments around the world have been devoting tremendous efforts to address these challenges, and significant achievements have been made. Remaining challenges can be addressed by the future versions of DSRC. In this paper, we investigate the current technologies used by DSRC to support vehicle safety communications, analyze existing and possible DSRC performance enhancements that can be realized in the near term, and provide a few initial thoughts on the DSRC evolution path.",,September ,10.1109/JSAC.2013.SUP.0513036,https://ieeexplore.ieee.org/document/6550885
ieee:6584930,journal,Practical Physical Layer Security Schemes for MIMO-OFDM Systems Using Precoding Matrix Indices,❌,"MIMO-OFDM 물리계층 보안 키생성, LDPC ECC 무관","Chih-Yao Wu, Pang-Chang Lan, Ping-Cheng Yeh, Chia-Han Lee, Chen-Mou Cheng","In physical-layer security, secret bits are extracted from wireless channels. With the assumption of channel reciprocity, the legitimate users share the same channel which is independent of the channels between the legitimate users and the eavesdropper, leading to secure transmissions. However, practical implementation of the physical layer security faces many challenges. First, for the correlated channel such as the multiple-input and multiple-output (MIMO) channel, the security is decreased due to the correlation between the generated secret bits. Second, the nearby eavesdropper posts a security threat due to observing the same channel as the legitimate user's. Third, the eavesdroppers might try to reconstruct the wireless environments. In this paper, we propose two practical physical layer security schemes for the MIMO orthogonal frequency-division multiplexing (MIMO-OFDM) systems: the precoding matrix index (PMI)-based secret key generation with rotation matrix (MOPRO) and the channel quantization-based (MOCHA) scheme. The former utilizes PMI and rotated reference signals to prevent the eavesdroppers from learning the secret key information and the latter applies channel quantization in order to extract more secret key bits. It is shown that not only the secure communication but also the MIMO gain can be guaranteed by using the proposed schemes.",,September ,10.1109/JSAC.2013.130904,https://ieeexplore.ieee.org/document/6584930
ieee:6584943,journal,Waveform Design for Secure SISO Transmissions and Multicasting,❌,"보안 SISO 파형설계, LDPC 무관","Ming Li, Sandipan Kundu, Dimitris A. Pados, Stella N. Batalama","Wireless physical-layer security is an emerging field of research aiming at preventing eavesdropping in an open wireless medium. In this paper, we propose a novel waveform design approach to minimize the likelihood that a message transmitted between trusted single-antenna nodes is intercepted by an eavesdropper. In particular, with knowledge first of the eavesdropper's channel state information (CSI), we find the optimum waveform and transmit energy that minimize the signal-to-interference-plus-noise ratio (SINR) at the output of the eavesdropper's maximum-SINR linear filter, while at the same time provide the intended receiver with a required pre-specified SINR at the output of its own max-SINR filter. Next, if prior knowledge of the eavesdropper's CSI is unavailable, we design a waveform that maximizes the amount of energy available for generating disturbance to eavesdroppers, termed artificial noise (AN), while the SINR of the intended receiver is maintained at the pre-specified level. The extensions of the secure waveform design problem to multiple intended receivers are also investigated and semidefinite relaxation (SDR) -an approximation technique based on convex optimization- is utilized to solve the arising NP-hard design problems. Extensive simulation studies confirm our analytical performance predictions and illustrate the benefits of the designed waveforms on securing single-input single-output (SISO) transmissions and multicasting.",,September ,10.1109/JSAC.2013.130918,https://ieeexplore.ieee.org/document/6584943
ieee:6585883,journal,Packet Loss Recovery Scheme with Uniquely-Decodable Codes for Streaming Multimedia over P2P Networks,❌,"P2P 패킷손실 복구 FEC+UDC, LDPC 아닌 패킷 FEC","Qi-Yue Yu, Wei-Xiao Meng, Shu Lin","This paper presents an effective packet loss recovery scheme for Internet Protocol (IP) based peer-to-pear (P2P) networks that deliver multimedia streaming contents. The proposed scheme consists of two key components, a packet forward error correction (FEC) scheme and a uniquely decodable coding (UDC) scheme. The FEC scheme is devised to recover network packet loss over the transport layer to improve link transmission reliability at the user-ends of the P2P networks. The UDC scheme is employed to allow multiple sources to transmit data streams simultaneously in such a way that the combined data streams can be separated uniquely without ambiguity at the user-ends. This simultaneous multiple sources data transmission increases the throughput at the user-ends. Theoretical analysis and computer simulations show that the proposed scheme can achieve the commonly acceptable of 10^{-6} end-to-end packet loss rate for input packet loss rate of up to 10%with a reasonably small bandwidth expansion factor, while maintains a high throughput at the user-ends.",,September ,10.1109/JSAC.2013.SUP.0513013,https://ieeexplore.ieee.org/document/6585883
ieee:6574944,journal,On the Watermark String in the Davey-MacKay Construction,❌,"삽입·삭제 채널용 Davey-MacKay 워터마크 동기화, LDPC ECC 아님","Phan-Minh Nguyen, Marc A. Armand, Tong Wu","The Davey-MacKay coding scheme for channels with insertion, deletion and substitution errors exploits the use of a watermark string, known to both the encoder and the decoder, to regain synchronization. In this letter, we introduce a novel method to construct the watermark string based on the proposed probability metric, which can yield substantial improvements over existing approaches for certain inner codes.",,September ,10.1109/LCOMM.2013.073113.131378,https://ieeexplore.ieee.org/document/6574944
ieee:6332539,journal,Efficient Shuffled Decoder Architecture for Nonbinary Quasi-Cyclic LDPC Codes,❌,비이진(GF(32)) QC-LDPC 디코더로 NAND 바이너리 LDPC 대상 아님 — 비이진 LDPC 제외 규정,"Jun Lin, Zhiyuan Yan","In this brief, a shuffled schedule (SS) of the min-max decoding algorithm is proposed for nonbinary low-density parity-check (LDPC) codes. To increase the throughput and reduce the memory requirement, a modified SS (MSS) with much simpler check node processing is also proposed, based on a new shuffled merge algorithm. Numerical simulations for three LDPC codes with different lengths and rates over GF(32) show: 1) both SS and MSS converge faster and have slightly better error performance than the flooding schedule, and 2) the degradation of the MSS in error performance as well as convergence rate is negligible. Finally, an efficient decoder architecture based on the MSS is proposed for quasi-cyclic LDPC codes. The proposed decoder architecture further enhances the decoding throughput with improved check and variable node processing units. The implementation results of an (837, 726) LDPC decoder over GF(32) demonstrate that the proposed architecture outperforms those in previous works.",,Sept. 2013,10.1109/TVLSI.2012.2218839,https://ieeexplore.ieee.org/document/6332539
ieee:6529180,journal,Enabling NAND Flash Memory Use Soft-Decision Error Correction Codes at Minimal Read Latency Overhead,✅,NAND 플래시 소프트디시전 LDPC ECC의 read latency 저감 설계 — A 카테고리 직접 해당,"Guiqiang Dong, Ningde Xie, Tong Zhang","With the aggressive technology scaling and use of multi-bit per cell storage, NAND flash memory is subject to continuous degradation of raw storage reliability and demands more and more powerful error correction codes (ECC). This inevitable trend makes conventional BCH code increasingly inadequate, and iterative coding solutions such as LDPC codes become very natural alternative options. However, these powerful coding solutions demand soft-decision memory sensing, which results in longer on-chip memory sensing latency and memory-to-controller data transfer latency. Leveraging well-established lossless data compression theories, this paper presents several simple design techniques that can reduce such latency penalty caused by soft-decision ECCs. Their effectiveness have been well demonstrated through extensive simulations, and the results suggest that the latency can be reduced by up to 85.3%.",,Sept. 2013,10.1109/TCSI.2013.2244361,https://ieeexplore.ieee.org/document/6529180
