ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:5467496,journal,Performance and Complexity of 32 k-bit Binary LDPC Codes for Magnetic Recording Channels,"Seungjune Jeon, B. V. K. Vijaya Kumar","Recently, 32 k-bit sector size for hard disk drives is being investigated to take advantage of the superior performance of long error correcting codes. Meanwhile, low-density parity-check (LDPC) codes have been actively investigated for obtaining coding gains over conventional Reed-Solomon (RS) codes mainly for 4 k-bit sectors. In this paper, the coding gain of a 32 k-bit LDPC code over a 4 k-bit ...",,June 2010,10.1109/TMAG.2010.2043067,https://ieeexplore.ieee.org/document/5467496,new
ieee:5467626,journal,Binary SOVA and Nonbinary LDPC Codes for Turbo Equalization in Magnetic Recording Channels,"Seungjune Jeon, B. V. K. Vijaya Kumar","Nonbinary low-density parity check (LDPC) codes can provide coding gains over binary LDPC codes at the cost of increased complexity. For magnetic recording channels, optimal detectors for the nonbinary codes are symbol-based, which are significantly more complex than binary detectors. In this paper, we investigate the feasibility of using much less complex bit-based soft output Viterbi algorithm (...",,June 2010,10.1109/TMAG.2010.2043068,https://ieeexplore.ieee.org/document/5467626,new
ieee:5467440,journal,RS Plus LDPC Codes for Perpendicular Magnetic Recording,"Wu Chang, J. R. Cruz","In this paper, we investigate RS plus LDPC concatenated architectures for perpendicular magnetic recording channels. Using simulations, we find the optimal code rate and iterative scheme for the concatenated codes, compare their performance in both random noise and media defects, and show that those whose inner LDPC codes have lower column weights exhibit better performance. In addition, we estima...",,June 2010,10.1109/TMAG.2010.2043062,https://ieeexplore.ieee.org/document/5467440,new
ieee:5467383,journal,Signal Processing for Near 10 Tbit/in$^{2}$ Density in Two-Dimensional Magnetic Recording (TDMR),"E. Hwang, R. Negi, B. V. K. Vijaya Kumar","Two-dimensional magnetic recording (TDMR) is a new magnetic recording paradigm that aims to record one bit of information in one or a few grains, with the goal of achieving a recording density of nearly 10 Tbit/in$^{2}$. In addition to the usual noise, a TDMR channel experiences the problem that some bits are never recorded because of the randomness of grain size and location. Thus, it is believed...",,June 2010,10.1109/TMAG.2010.2041531,https://ieeexplore.ieee.org/document/5467383,new
ieee:5474626,journal,Minimum distance lower bounds for girth-constrained RA code ensembles,"Weigang Chen, Liuguo Yin, Jianhua Lu","Minimum distance lower bounds are derived using graphical enumeration and integer programming for girth-constrained repeat-accumulate (RA) code ensembles. Moreover, the worst subgraphs in Tanner graphs leading to the minimum distance lower bounds and the probabilities they occur are analyzed.",,June 2010,10.1109/TCOMM.2010.06.070652,https://ieeexplore.ieee.org/document/5474626,new
ieee:5466541,journal,Error Correction Capability of Column-Weight-Three LDPC Codes Under the Gallager A Algorithm—Part II,"Shashi Kiran Chilappagari, Dung Viet Nguyen, Bane Vasic, Michael W. Marcellin","The relation between the girth and the error correction capability of column-weight-three LDPC codes under the Gallager A algorithm is investigated. It is shown that a column-weight-three LDPC code with Tanner graph of girth g ¿ 10 can correct all error patterns with up to (g/2-1) errors in at most g/2 iterations of the Gallager A algorithm. For codes with Tanner graphs of girth g ¿ 8, it is shown...",,June 2010,10.1109/TIT.2010.2046203,https://ieeexplore.ieee.org/document/5466541,new
ieee:5474623,journal,Gradient descent bit flipping algorithms for decoding LDPC codes,"Tadashi Wadayama, Keisuke Nakamura, Masayuki Yagita, Yuuki Funahashi, Shogo Usami, Ichi Takumi","A novel class of bit-flipping (BF) algorithm for decoding low-density parity-check (LDPC) codes is presented. The proposed algorithms, which are referred to as gradient descent bit flipping (GDBF) algorithms, can be regarded as simplified gradient descent algorithms. The proposed algorithms exhibit better decoding performance than known BF algorithms, such as the weighted BF algorithm or the modif...",,June 2010,10.1109/TCOMM.2010.06.090046,https://ieeexplore.ieee.org/document/5474623,new
ieee:6076121,journal,LDPC coded TDS-OFDM for PLC systems,"Linglong Dai, Jian Fu, Jun Wang","Powerline communications (PLC) have drawn great interest in recent years. However, most PLC standards such as HomePlug AV use the cyclic-prefix OFDM (CP-OFDM) technology. This paper presents a broadband PLC system using low density parity check (LDPC) coded time domain synchronous OFDM (TDS-OFDM), whose spectrum efficiency is about 10% higher than that of CP-OFDM. With the same bandwidth and the a...",,June 2010,10.1016/S1007-0214(10)70067-5,https://ieeexplore.ieee.org/document/6076121,new
ieee:5467506,journal,Error Floor Estimation of Long LDPC Codes on Magnetic Recording Channels,"Xinde Hu, Zongwang Li, B. V. K. Vijaya Kumar, Richard Barndt","The presence of error floor in low density parity check (LDPC) codes is of great concern for potential applications of LDPC codes to data storage channels, which require the code to maintain the near capacity error correcting performance down to frame error rates of $10^{-12}$. In order to investigate the error floor of LDPC codes under magnetic recording channels used in data storage systems, we ...",,June 2010,10.1109/TMAG.2010.2040026,https://ieeexplore.ieee.org/document/5467506,new
ieee:5474629,journal,Achieving the rate-distortion bound with low-density generator matrix codes,"Zhibin Sun, Mingkai Shao, Jun Chen, Kon Max Wong, Xiaolin Wu",It is shown that binary low-density generator matrix codes can achieve the rate-distortion bound of discrete memoryless sources with general distortion measure via multilevel quantization. A practical encoding scheme based on the survey-propagation algorithm is proposed. The effectiveness of the proposed scheme is verified through simulation.,,June 2010,10.1109/TCOMM.2010.06.090203,https://ieeexplore.ieee.org/document/5474629,new
