ID,Type,Title,Status,Reason,Algo,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:4201074,journal,Analysis and Design of Finite-Length LDPC Codes,✅,"유한길이 LDPC 코드 구성: IRA 부호 사이클 제어 + 수정 bit-filling으로 low error floor 달성 (E: 코드설계, 바이너리)",✅ 알고리즘/코드 기여,"Guosen Yue, Ben Lu, Xiaodong Wang","We consider the performance analysis and code construction of finite-length low-density parity-check (LDPC) codes. First, by convergence analysis based on the extrinsic information evolution, we analyze the performance of both regular and irregular finite-length LDPC codes under iterative decoding. Next, by focusing on a special class of LDPC codes, namely, systematic irregular repeat-accumulate (IRA) codes, we propose a design procedure to construct finite-length LDPC codes. In addition to giving rise to a simple encoding structure, the special structure of IRA codes can be exploited to introduce unequal protection with cycle control for different types of nodes in the factor-graph code representation. We propose a modified bit-filling algorithm that leads to the construction of a set of finite-length IRA codes with low error floors.",,May 2007,10.1109/TVT.2007.895603,https://ieeexplore.ieee.org/document/4201074
ieee:4167737,journal,Iterative Decoding With Replicas,✅,"replica shuffled iterative 디코더 — 바이너리 LDPC BP 스케줄 개선(수렴 가속). 부호 비의존 디코더 기법, 이식 가능(C)",✅ 알고리즘/코드 기여,"Juntan Zhang, Yige Wang, Marc P. C. Fossorier, Jonathan S. Yedidia","Replica shuffled versions of iterative decoders for low-density parity-check (LDPC) codes and turbo codes are presented. The proposed schemes can converge faster than standard and plain shuffled approaches. Two methods, density evolution and extrinsic information transfer (EXIT) charts, are used to analyze the performance of the proposed algorithms. Both theoretical analysis and simulations show that the new schedules offer good tradeoffs with respect to performance, complexity, latency, and connectivity",,May 2007,10.1109/TIT.2007.894683,https://ieeexplore.ieee.org/document/4167737
ieee:4202100,journal,Layered BP Decoding for Rate-Compatible Punctured LDPC Codes,✅,Layered BP 디코딩의 check node 업데이트 스케줄링 개선으로 수렴 가속 - 부호 비의존적 BP 개선 기법 이식 가능 (C),✅ 알고리즘/코드 기여,"Jeongseok Ha, Demijan Klinc, Jini Kwon, Steven W. Mclaughlin","Rate-compatible punctured LDPC codes have shown to perform well over a wide variety of code rates, both theoretically and practically. However it has been reported that the belief propagation (BP) decoding for these codes converges slower than for unpunctured codes. Layered BP algorithm is a modified BP algorithm that accelerates the decoding convergence by means of sequential scheduling of check node updates. In this letter, we propose an efficient scheduling of check node updates for rate-compatible punctured LDPC codes that performs well. We show that the convergence speed of the proposed scheduling outperforms conventional (random) scheduling and conventional BP decoding. Performance improvements become more distinctive with the growing fraction of punctured bits",,May 2007,10.1109/LCOMM.2007.061962,https://ieeexplore.ieee.org/document/4202100
ieee:4253249,conference,Performance of Quantized Min-Sum Decoding Algorithms for Irregular LDPC Codes,✅,"양자화 min-sum(normalized/offset) 신규 개선 기법, finite precision HW (C 디코더)",✅ 알고리즘/코드 기여,"Daesun Oh, Keshab K. Parhi","In this paper, we analyze the performance of quantized min-sum decoding algorithms for irregular low-density parity-check (LDPC) codes. For regular LDPC codes, it is known that the normalized or offset min-sum decoding algorithm with quantization bits less than 6 bits achieves good performances over wide range of signal-to-noise ratios (SNR). However, finite precision effects in decoding irregular LDPC codes are different from that in decoding regular LDPC codes which is caused by the difference of convergence speeds between low degree nodes and high degree nodes. This paper proposes a novel method to improve the performance of the conventional normalized or offset min-sum decoding algorithm when it is approximated with finite precision for hardware implementations. The proposed method applies down-scaling factors to intrinsic information which has effects on increasing the reliability of extrinsic information at variable nodes and compensating the quantization errors caused by finite precision. Computer simulation results for irregular LDPC codes show that our proposed normalized and offset min-sum decoding algorithms achieve much better performances at high SNR compared to the conventional normalized and offset min-sum algorithms under (6:2) quantization scheme.",,27-30 May ,10.1109/ISCAS.2007.378624,https://ieeexplore.ieee.org/document/4253249
ieee:4253085,conference,"VLSI Decoder Architecture for High Throughput, Variable Block-size and Multi-rate LDPC Codes",✅,"가변블록·멀티레이트 QC-LDPC VLSI 디코더 아키텍처, 실측 칩 (D 이식가능 HW)",🔧 하드웨어 수정만,"Yang Sun, Marjan Karkooti, Joseph R. Cavallaro","A low-density parity-check (LDPC) decoder architecture that supports variable block sizes and multiple code rates is presented. The proposed architecture is based on the structured quasi-cyclic (QC-LDPC) codes whose performance compares favorably with that of randomly constructed LDPC codes for short to moderate block sizes. The main contribution of this work is to address the variable block-size and multi-rate decoder hardware complexity that stems from the irregular LDPC codes. The overall decoder, which was synthesized, placed and routed on TSMC 0.13-micron CMOS technology with a core area of 4.5 square millimeters, supports variable code lengths from 360 to 4200 bits and multiple code rates between 1/4 and 9/10. The average throughput can achieve 1 Gbps at 2.2 dB SNR.",,27-30 May ,10.1109/ISCAS.2007.378514,https://ieeexplore.ieee.org/document/4253085
ieee:4252972,conference,A High Throughput H-QC LDPC Decoder,✅,"H-QC LDPC 고처리율 디코더, overlapped message passing 스케줄링으로 메모리 충돌 회피+메모리 절반, 이식 가능 HW(D)",🔧 하드웨어 수정만,"Yi-Hsing Chien, Mong-Kai Ku","In this paper, design of a high throughput low-density parity-check (LDPC) decoder using overlapped message passing scheduling algorithm is presented. Regular hierarchical quasi-cyclic (H-QC) LDPC code is used in this design to provide good coding performance at long code length. The two-level regular H-QC LDPC code matrix structure is exploited to parallelize the row and column decoding operations. Our scheduling algorithm re-arranges these operations across iteration boundaries to avoid memory access conflicts. The memory requirement is reduced by half compared to pipelined decoders without scheduling. A (12288, 6144) LDPC decoder implemented in FPGA achieves 298 Mbps throughput performance.",,27-30 May ,10.1109/ISCAS.2007.378836,https://ieeexplore.ieee.org/document/4252972
ieee:4253023,conference,Efficient Highly-Parallel Decoder Architecture for Quasi-Cyclic Low-Density Parity-Check Codes,✅,"QC-LDPC 고도병렬 디코더 아키텍처, partially overlapped로 HW 복잡도 저감 (D)",🔧 하드웨어 수정만,"Daesun Oh, Keshab K. Parhi","In this paper, we propose an efficient highly-parallel decoder architecture using partially overlapped decoding scheme for quasi-cyclic (QC) low-density parity-check (LDPC) codes, which leads to reduction in hardware complexity and power consumption. Generally, due to the regularly structured parity-check matrix H of QC LDPC codes, the message updating computations in the check node unit (CNU) and the variable node unit (VNU) can be efficiently overlapped, which increases the decoding throughput by maximizing the hardware utilization efficiency (HUE). However, the partially overlapped decoding scheme cannot be used to design a highly-parallel decoding architecture for high-throughput applications. For (3, 5)-regular QC LDPC codes, our proposed method could reduce the hardware complexity by approximately 33% for the CNU and 20% for the VNU in the highly-parallel decoder architecture without any performance degradation. In addition, the power consumption can be minimized by reducing the total number of memory accesses for updated messages.",,27-30 May ,10.1109/ISCAS.2007.378276,https://ieeexplore.ieee.org/document/4253023
ieee:4252785,conference,Efficient Message Passing Architecture for High Throughput LDPC Decoder,✅,"permutation matrix LDPC용 min-sum 재구성 메시지패싱 아키텍처+비균일 3비트 양자화, 이식 가능 HW/양자화 기법(C/D)",✅ 알고리즘/코드 기여,"Zhiqiang Cui, Zhongfeng Wang","In this paper, we propose an efficient message passing architecture for permutation matrices based LDPC code decoders. Min-Sum algorithm is reformulated to facilitate significant reduction of routing complexity and memory usage. For a (2048, 1723) (6, 32) LDPC code with 4-bit quantization, 54% outgoing wires per variable node unit and 90% outgoing wires per check node unit can be saved. To further reduce hardware complexity, an optimized non-uniform quantization scheme using only 3 bits to represent each message has been investigated. The simulation result shows that it has only 0.25dB performance loss from the floating-point SPA.",,27-30 May ,10.1109/ISCAS.2007.378075,https://ieeexplore.ieee.org/document/4252785
ieee:4252971,conference,Multi-Rate Layered Decoder Architecture for Block LDPC Codes of the IEEE 802.11n Wireless Standard,✅,"block QC-LDPC 멀티레이트 layered 디코더 아키텍처(offset min-sum value-reuse, 메모리/라우터 절감), 이식 가능 HW(D)",🔧 하드웨어 수정만,"Kiran Gunnam, Gwan Choi, Weihuang Wang, Mark Yeary","We present a new multi-rate architecture for decoding block LDPC codes in IEEE 802.11n standard. The proposed architecture utilizes the value-reuse property of offset min-sum, block-serial scheduling of computations and turbo decoding message passing algorithm. Techniques of data-forwarding and out-of-order processing are used to deal with the irregularity of the codes. The decoder has the following advantages when compared to recent state-of-the-art architectures: 55% savings in memory, reduction of routers by 50% and increase of throughput by 2x.",,27-30 May ,10.1109/ISCAS.2007.378835,https://ieeexplore.ieee.org/document/4252971
ieee:4252974,conference,Towards a GBit/s Programmable Decoder for LDPC Convolutional Codes,✅,LDPC convolutional 디코더 병렬화/저복잡도 프로그래머블 HW 아키텍처 (D 이식가능 HW),🔧 하드웨어 수정만,"Emil Matus, Marcos B.S. Tavares, Marcel Bimberg, Gerhard P. Fettweis","We analyze the decoding algorithm for regular time-invariant LDPC convolutional codes as a 3D signal processing scheme and derive several parallelization concepts, which were used to design a novel low-complexity programmable decoder architecture with throughput in the range of 1 Gbit/s at moderate system clock frequencies. The synthesis results indicate that the decoder requires relatively small areas, even when high levels of parallelism are used.",,27-30 May ,10.1109/ISCAS.2007.378838,https://ieeexplore.ieee.org/document/4252974
