"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Low-Density Parity-Check Codes over Finite Gaussian Integer Fields","D. Rohweder; J. Freudenberger; S. Shavgulidze","HTWG Konstanz, University of Applied Sciences, Germany; HTWG Konstanz, University of Applied Sciences, Germany; Faculty of Power Engineering and Telecommunications, Georgian Technical University, Georgia",2018 IEEE International Symposium on Information Theory (ISIT),"16 Aug 2018","2018","","","481","485","This work proposes a construction for low-density parity-check (LDPC) codes over finite Gaussian integer fields. Furthermore, a new channel model for codes over Gaussian integers is introduced and its channel capacity is derived. This channel can be considered as a first order approximation of the additive white Gaussian noise channel with hard decision detection where only errors to nearest neighbors in the signal constellation are considered. For this channel, the proposed LDPC codes can be decoded with a simple non-probabilistic iterative decoding algorithm similar to Gallager's decoding algorithm A.","2157-8117","978-1-5386-4781-3","10.1109/ISIT.2018.8437456","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8437456","low-density parity-check codes;codes over Gaussian integer;Mannheim metric","Parity check codes;Decoding;Channel models;Product codes;Encoding;Hamming distance;Approximation algorithms","","12","","20","IEEE","16 Aug 2018","17-22 June 2018","17-22 June 2018","IEEE","IEEE Conferences"
"On run-length limited error control codes constructed from binary single parity check product codes","P. Farkaš; T. Janvars; K. Farkašová; E. Ružický","Institute of Multimedia ICT, Faculty of electrical Engineering and Information Technology, Bratislava, Slovakia; Institute of Multimedia ICT, Faculty of electrical Engineering and Information Technology, Bratislava, Slovakia; Institute of Applied informatics, Faculty of Informatics Pan European University, Bratislava, Slovakia; Institute of Applied informatics, Faculty of Informatics Pan European University, Bratislava, Slovakia",2018 Cybernetics & Informatics (K&I),"16 Apr 2018","2018","","","1","4","In this paper it is shown that Run-Length Limited Error Control Codes could be constructed from two and more-dimensional Single Parity Check Product Codes in case that at least one of the component codes has even codeword length. The main advantage is that this could be done without any additional redundancy and without modification of the encoding and decoding procedure used for the underlying error control code.","","978-1-5386-4421-8","10.1109/CYBERI.2018.8337547","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8337547","Constrained Code;Run-Length Limited Error Control Code;Single Parity Check Product Code;control matrix;modifier;more-dimensional code","Parity check codes;Product codes;Two dimensional displays;Error correction;Decoding;Error correction codes;Block codes","","3","","11","IEEE","16 Apr 2018","31 Jan.-3 Feb. 2018","31 Jan.-3 Feb. 2018","IEEE","IEEE Conferences"
"Scalable Globally-Coupled Low-Density Parity Check Codes","Y. -C. Liao; H. -C. Chang; S. Lin","National Chiao Tung University, Hsinchu, Taiwan; National Chiao Tung University, Hsinchu, Taiwan; University of California, Davis, CA, USA",2018 IEEE 10th International Symposium on Turbo Codes & Iterative Information Processing (ISTC),"24 Jan 2019","2018","","","1","5","This paper presents a technique to scale up an LDPC code to any desired block length. Under certain constraints, the scaled LDPC code results in a special case of globally-coupled-LDPC code. The proposed scheme can construct globally-coupled-LDPC codes from any short LDPC codes. A design example targeting for NAND flash memory applications is addressed and simulated. The results show the feasibility of constructing a structural long LDPC code by scaling from a short code.","2165-4719","978-1-5386-7048-4","10.1109/ISTC.2018.8625302","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8625302","low-density parity check code;length-scalable LDPC code","Dispersion;Turbo codes;Information processing;Indexes;Error correction codes;Iterative decoding","","7","","11","IEEE","24 Jan 2019","3-7 Dec. 2018","3-7 Dec. 2018","IEEE","IEEE Conferences"
"Generalized Globally-Coupled Low-Density Parity-Check Codes","Y. -C. Liao; H. -C. Chang; S. Lin","National Chiao Tung University, Hsinchu, Taiwan; National Chiao Tung University, Hsinchu, Taiwan; University of California, Davis, USA",2018 IEEE Information Theory Workshop (ITW),"17 Jan 2019","2018","","","1","5","In this paper, two globally-coupled low-density parity check (GC-LDPC) code constructing methods are presented. The first is a Reed-Solomon-like GC-LDPC code that eases the design parameter searching in algebraic code constructions. The parameters such as the finite field, the associated prime factors, or the number of local codes can be more easily determined. The directly masking approach, the second proposed scheme, facilitates flexible structure designs of the parity check matrices. The two approaches can be regarded as generalizations of the original GC-LDPC codes. The design examples and the simulation results show the feasibility of the proposed techniques. In addition to code constructions, some applications and usage scenarios of GC-LDPC codes are addressed as well.","","978-1-5386-3599-5","10.1109/ITW.2018.8613362","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8613362","Globally-coupled low-density parity check code;structural LDPC code","Parity check codes;Reed-Solomon codes;Indexes;Integrated circuits;Matrix decomposition;Dispersion;Simulation","","11","","8","IEEE","17 Jan 2019","25-29 Nov. 2018","25-29 Nov. 2018","IEEE","IEEE Conferences"
"Construction D′ Lattices from Quasi-Cyclic Low-Density Parity-Check Codes","S. Chen; B. M. Kurkoski; E. Rosnes","Japan Advanced Institute of Science and Technology, Nomi, Ishikawa, Japan; Japan Advanced Institute of Science and Technology, Nomi, Ishikawa, Japan; Simula UiB, Bergen, Norway",2018 IEEE 10th International Symposium on Turbo Codes & Iterative Information Processing (ISTC),"24 Jan 2019","2018","","","1","5","Recently, Branco da Silva and Silva described an efficient encoding and decoding algorithm for Construction D' lattices. Using their algorithm, we propose a Construction D' lattice based on binary quasi-cyclic low-density parity-check (QC-LPDC) codes and single parity-check product codes. The underlying codes designed by the balanced-distances rule contribute in a balanced manner to the squared minimum distance of the constructed lattice, which results in a high lattice coding gain. The proposed lattice based on IEEE 802.16e QC-LDPC codes is shown to provide competitive error-rate performance on the power-unconstrained additive white Gaussian noise channel.","2165-4719","978-1-5386-7048-4","10.1109/ISTC.2018.8625376","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8625376","","Lattices;Parity check codes;Product codes;Hamming distance;Decoding;Linear codes","","2","","12","IEEE","24 Jan 2019","3-7 Dec. 2018","3-7 Dec. 2018","IEEE","IEEE Conferences"
"FPGA implementation of Parity Check Matrix based Low Density Parity Check Decoder","H. Praveena; K. Kalyani","Department of ECE, ME Communication Systems, Madurai; Department of ECE, ME Communication Systems, Madurai",2018 2nd International Conference on Inventive Systems and Control (ICISC),"28 Jun 2018","2018","","","1214","1217","Low Density Parity Check (LDPC) error correction decoders have become popular in diverse communication systems, owing to their strong error correction performance and their suitability to parallel hardware implementation. Low Density Parity Check Decoder is a class of Forward Error Correction Codes. The parameterization of a particular LDPC code is defined by its Parity Check Matrix. Parity Check matrix which describes the specific logical combination of the transmitted message bits into parity checks. PCMs are sparse matrices having far more zero entries than nonzero. It allows LDPC codes to be iteratively decoded using a low complexity message passing algorithm. Thus the objective of this project is to implement a PCM based LDPC decoder architecture on FPGA. Initially the components of LDPC decoder are identified then Verilog HDL coding for these components have been written, simulated using Altera Quartus II software. The implementation of these components are done on Altera Cyclone II FPGA kit to improve the error correction performance of communication system.","","978-1-5386-0807-4","10.1109/ICISC.2018.8398997","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8398997","Low Density Parity Check (LDPC) codes;PCM;FPGA","Parity check codes;Decoding;Random access memory;Multiplexing;Field programmable gate arrays;Phase change materials;Hardware design languages","","7","","11","IEEE","28 Jun 2018","19-20 Jan. 2018","19-20 Jan. 2018","IEEE","IEEE Conferences"
"An Approach of Secure Image Transmission Using Low Density Parity Check Codes","A. A. Giri; T. Suresh","CSE, MLR Institute of Technology and Management; CSE, Annamalai University",2018 International Conference on Communication and Signal Processing (ICCSP),"8 Nov 2018","2018","","","0970","0973","This paper proposes an implementation of secure image transmission using Low Density Parity Check (LDPC) codes. Nowadays, the data from discrete memory less source have been transmitted without error is the major problem, which will be rectified in this proposed method. First of all the analog image is converted into digital image and encoded by Absolutely Addressed Picture Element (APEL) Encoder as a source coding. Further the digital data are encoded by the LDPC Encoder as a channel coding to convert an image into the most appropriate form used to transmit over the communication channel and the output of the channel encoder is transmitted through the communication channel by the CDMA Transmitter for secure transmission. The Rake Receiver is used to receive the CDMA signal and then decoded the transmitted sequence to obtain an original image.","","978-1-5386-3521-6","10.1109/ICCSP.2018.8524546","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8524546","APEL Coder;Low Density Parity Check (LDPC) Coder;CDMA Transmitter;Rake Receiver;Image Transmission","Parity check codes;Multiaccess communication;Decoding;Birds;Channel coding;Image communication","","1","","14","IEEE","8 Nov 2018","3-5 April 2018","3-5 April 2018","IEEE","IEEE Conferences"
"On the Design of DC-Free K-Constrained LDPC Codes","C. D. Nguyen; K. Cai; B. Wang; Y. Hong","Singapore University a/Technology and Design (SUTD), Singapore; Singapore University a/Technology and Design (SUTD), Singapore; Singapore University a/Technology and Design (SUTD), Singapore; Singapore University a/Technology and Design (SUTD), Singapore",2018 Asia-Pacific Magnetic Recording Conference (APMRC),"6 Jan 2019","2018","","","1","2","A novel design of de-free k-constraint low-density parity-check (LDPC) code is proposed in this study. The input user data is first converted into a k-constraint code using a nibble replacement method. After that, a guided scrambling (GS) technique and a (4,6) balance code are deployed together to construct de-free channel coded sequences. The designed de-free k constrained code is further combined with the LDPC code such that the modulation constraints are satisfied in both the systematic and parity parts. Simulation results show that the proposed design not only provides an improved bit-error-rate (BER) performance, but also achieves significant dc suppression.","","978-1-5386-8378-1","10.1109/APMRC.2018.8601099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601099","Low-density parity-check (LDPC) code;k-constrained code;DC-free;balance codes","Parity check codes;Encoding;Modulation;Error correction codes;Decoding;Magnetic recording;Systematics","","3","","4","IEEE","6 Jan 2019","15-17 Nov. 2018","15-17 Nov. 2018","IEEE","IEEE Conferences"
"An Algebraic Construction of Quasi-Cyclic LDPC Codes Based on the Conjugates of Primitive Elements over Finite Fields","M. Asif; W. Zhou; J. S. Ally; N. A. Khan; Z. u. A. Akhtar","Key Laboratoryof Wireless-Optical Communications, Chinese Academy of Sciences University of Science and Technology of China, Hefei Anhui, China; Key Laboratoryof Wireless-Optical Communications, Chinese Academy of Sciences University of Science and Technology of China, Hefei Anhui, China; Key Laboratoryof Wireless-Optical Communications, Chinese Academy of Sciences University of Science and Technology of China, Hefei Anhui, China; Key Laboratoryof Wireless-Optical Communications, Chinese Academy of Sciences University of Science and Technology of China, Hefei Anhui, China; Department of Telecommunication Engineering, The Islamia University of Bahawalpur, Bahawalpur, Pakistan",2018 IEEE 18th International Conference on Communication Technology (ICCT),"3 Jan 2019","2018","","","115","119","Recently, there have been major developments in utilizing the finite fields to construct Low-density Parity-check (LDPC) codes. In this correspondence, an algebraic approach based on the conjugates of primitive elements over finite fields to construct Quasi-Cyclic (QC) Low-Density Parity-Check codes is presented. Proposed QC-LDPC codes provide an excellent error performance with Belief Propagation (BP) decoding over an Additive White Gaussian Noise (AWGN) channel. Based on numerical results, the performance analysis shows that the proposed QC-LDPC codes perform as well as the randomly constructed Progressive edge growth (PEG) LDPC codes and algebraic QC-LDPC in the lower signal-to-noise ratio (SNR) region but outperform their counterparts in the higher SNR region. Also, the codes constructed are QC in nature, so the encoding can be done with shift register circuits having linear complexity.","2576-7828","978-1-5386-7635-6","10.1109/ICCT.2018.8600012","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600012","low -density parity-check codes;quasi-cyclic;primitive elements;conjugates;finite fields","Parity check codes;Finite element analysis;Galois fields;Dispersion;Signal to noise ratio;Sparse matrices;Complexity theory","","2","","27","IEEE","3 Jan 2019","8-11 Oct. 2018","8-11 Oct. 2018","IEEE","IEEE Conferences"
"Increasing Minimum Distance of Polar Codes with Outer Parity-Check Codes","K. Oh; D. Kim; J. Ha","School of Electrical Engineering, KAIST, Daejeon, Korea; School of Electrical Engineering, KAIST, Daejeon, Korea; School of Electrical Engineering, KAIST, Daejeon, Korea",2018 International Conference on Information and Communication Technology Convergence (ICTC),"18 Nov 2018","2018","","","219","221","This work proposes a concatenated coding scheme which consists of inner polar codes and outer parity-check nodes aiming at increasing minimum distance. There have been a few studies on the concatenation of polar and parity-check codes, which are however heuristic approaches. This work instead proposes a systematic and deterministic algorithm based on a necessary condition to achieve an increased minimum distance. We demonstrate that the proposed coding scheme has a better error-rate performance as compared to those of competing codes such as polar-CRC codes, turbo codes and low-density parity-check (LDPC) codes at short lengths. In addition, it will be shown that codes with the proposed scheme can be efficiently decoded with a list successive cancellation (SC) decoder. The performance superiority of the proposed coding scheme will be confirmed via Monte-Carlo simulations.","2162-1233","978-1-5386-5041-7","10.1109/ICTC.2018.8539599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8539599","Polar codes;list decoding;successive cancellation decoding;parity-check codes;concatenated codes","Indexes;Parity check codes;Hamming weight;Reliability;Maximum likelihood decoding;Encoding","","3","","11","IEEE","18 Nov 2018","17-19 Oct. 2018","17-19 Oct. 2018","IEEE","IEEE Conferences"
"Double-Parity-Check CA-SCL Encoding and Decoding for Polar Codes","F. Yuan; B. Tian","State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, China; State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, China",2018 14th IEEE International Conference on Signal Processing (ICSP),"28 Feb 2019","2018","","","747","751","Due to the unsatisfactory block error rate (BLER) performance of short or moderate block , the further development of polar codes is limited. In this paper, the parity-check codes concatenated cyclic redundancy check aided successive cancellation list (CA-SCL) decoding algorithms are studied. Then, an efficient concatenated method, double-parity-check CA-SCL (DP-CA-SCL) polar codes, is proposed according to exiting parity-check decoding algorithms. Not only can this new method improve the BLER performance in short or moderate block, but also it can guarantee the reduction of complexity relative to original CA-SCL method. The simulations in additive white Gaussian noise channel with binary phase shift keying modulation reveal that the DP-CA-SCL polar codes can provide significant performance gains. Comparing to the original CA-SCL decoding, there are 0.5 dB performance gains using proposed method at BLER of 10-3 with (128, 64) polar codes. For another moderate block (256, 128) polar codes, it can also guarantee performance gains at least 0.18 dB.","2164-5221","978-1-5386-4673-1","10.1109/ICSP.2018.8652311","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8652311","Polar codes;parity-check codes;CA-SCL;double-parity-check CA-SCL","Encoding;Maximum likelihood decoding;Parity check codes;Complexity theory;Measurement;Indexes","","3","","11","IEEE","28 Feb 2019","12-16 Aug. 2018","12-16 Aug. 2018","IEEE","IEEE Conferences"
"The optimizing of LDPC coded frequency-hopping communication over blocking interference","S. Liu; L. Ma; X. Hu; T. Huang","Aeronautics and Astronautics Engineering College, Air Force Engineering University, Xi'an, China; Aeronautics and Astronautics Engineering College, Air Force Engineering University, Xi'an, China; Aeronautics and Astronautics Engineering College, Air Force Engineering University, Xi'an, China; Aeronautics and Astronautics Engineering College, Air Force Engineering University, Xi'an, China",2018 International Conference on Electronics Technology (ICET),"2 Jul 2018","2018","","","354","360","In order to further improve the anti-interference ability of frequency-hopping communication system over blocking interference. Under the well channel estimation, the frequency-hopping communication system has been improved by the optimizing degree sequences of LDPC codes over mixed channel. It has been proved by simulation that the performance of the codes in which 2048 code length and 0.5 code rate improves 0.62dB under the optimizing degree sequences of erasure probabilities than that over the Gaussian channel by the error rate of 10-5. It also provides a less complicated compromise proposal aiming at its use in actual fight. It's proposed that the frequency-hopping communication under blocking interference, the LDPC code with 0.5 code rate can be optimized under 40% deletion mixed channel, and simulates that the idea can be applied to the actual combat.","","978-1-5386-5752-2","10.1109/ELTECH.2018.8401402","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401402","component;frequency-hopping;blocking interference;low density parity check codes;mixed channel","Interference;Frequency modulation;Spread spectrum communication;Error analysis;Parity check codes;Jamming;Time-frequency analysis","","1","","17","IEEE","2 Jul 2018","23-27 May 2018","23-27 May 2018","IEEE","IEEE Conferences"
"The application of modulo q check codes to increase the efficiency of non-binary multithreshold decoders over q-ary symmetric channel","V. V. Zolotarev; G. V. Ovechkin; P. V. Ovechkin; A. N. Pilkin","Department 71, Russian Academy of Sciences, Moscow, Russian Federation; Faculty of Computer Engineering, Ryazan State Radio engineering University, Ryazan, Russian Federation; Faculty of Computer Engineering, Ryazan State Radio engineering University, Ryazan, Russian Federation; Faculty of Computer Engineering, Ryazan State Radio engineering University, Ryazan, Russian Federation",2018 Moscow Workshop on Electronic and Networking Technologies (MWENT),"16 Apr 2018","2018","","","1","5","Non-binary multithreshold decoders (qMTD) of q-ary self-orthogonal codes (qSOC) for q-ary symmetric channels are considered. The comparison of their efficiency with the efficiency of decoders for Reed-Solomon codes and non-binary low-density parity-check codes has been made. qMTD has shown to sufficiently exceed other error correcting methods in decoding error probability provided. The operating algorithms for encoder and decoder of concatenated code containing qSOC and modulo q check code have been offered. The application of the decoder offered for a given concatenated code has proved to decrease error decoding probability by two and more decimal orders in comparison with qMTD in the conditions of more than 10% computing complexity increase.","","978-1-5386-3498-1","10.1109/MWENT.2018.8337291","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8337291","error-correcting coding;communication system;data storage system;non-binary code;Reed-Solomon code;q-ary low-density parity-check code;q-ary multithreshold decoder;symbolical self-orthogonal code;concatenated code;modulo q check codes","Decoding;Concatenated codes;Error probability;Encoding;Registers;Conferences;Parity check codes","","5","","15","IEEE","16 Apr 2018","14-16 March 2018","14-16 March 2018","IEEE","IEEE Conferences"
