"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Improved generalized low-density parity-check codes using irregular graphs","T. M. N. Ngatched; F. Takawira","School of Electrical, Electronic and Computer Engineering, University of Natal, King George V Avenue, Durban 4041, South Africa; School of Electrical, Electronic and Computer Engineering, University of Natal, King George V Avenue, Durban 4041, South Africa",Transactions of the South African Institute of Electrical Engineers,"15 Jul 2021","2003","94","4","43","49","In this paper we introduce the construction of new families of error-correcting codes based on irregular low-density parity-check codes (LDPC), which we called generalized irregular low-density (GILD) codes. GILD codes are constructed by replacing each single parity check in LDPC codes with the parity check matrix of a small linear block code called the constituent code. The average weight distribution of GILD codes over all possible interleavers is derived as a function of the component code and the code length N. We also study iterative decoding of GILD codes for communication over an additive while Gaussian noise channel. The high flexibility in selecting the parameters of GILD codes and their better performance make them more attractive than GLD codes and hence suitable for small and large block length forward error correcting schemes.","0038-2221","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9487964","Iterative decoding;low-density parity-check codes","Error probability;Maximum likelihood decoding;Block codes;Upper bound;Iterative decoding;Data models;Turbo codes","","2","","","","15 Jul 2021","Dec. 2003","","SAIEE","SAIEE Journals"
"A class of low-density parity-check codes constructed based on Reed-Solomon codes with two information symbols","I. Djurdjevic; Jun Xu; K. Abdel-Ghaffar; Shu Lin","Department of Electrical and Computer Engineering, University of California, Davis, CA, USA; Department of Electrical and Computer Engineering, University of California, Davis, CA, USA; Department of Electrical and Computer Engineering, University of California, Davis, CA, USA; Department of Electrical and Computer Engineering, University of California, Davis, CA, USA",IEEE Communications Letters,"22 Jul 2003","2003","7","7","317","319","This letter presents an algebraic method for constructing regular low-density parity-check (LDPC) codes based on Reed-Solomon codes with two information symbols. The construction method results in a class of LDPC codes in Gallager's original form. Codes in this class are free of cycles of length 4 in their Tanner graphs and have good minimum distances. They perform well with iterative decoding.","1558-2558","","10.1109/LCOMM.2003.814716","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1214058","","Parity check codes;Reed-Solomon codes;Iterative decoding;Sum product algorithm;Galois fields;Algebra;Error correction codes","","167","20","11","IEEE","22 Jul 2003","July 2003","","IEEE","IEEE Journals"
"Applications of low-density parity-check codes to magnetic recording channels","Hongxin Song; R. M. Todd; J. R. Cruz","School of Electrical and Computer Engineering, University of Oklahama, Norman, OK, USA; School of Electrical and Computer Engineering, University of Oklahama, Norman, OK, USA; School of Electrical and Computer Engineering, University of Oklahama, Norman, OK, USA",IEEE Journal on Selected Areas in Communications,"7 Aug 2002","2001","19","5","918","923","We consider the use of high-rate low-density parity-check (LDPC) codes for magnetic recording. We design and evaluate the performance of a magnetic recording system, which uses an LDPC code as the error-correcting code, in conjunction with a rate 16/17 quasimaximum-transition-run (QMTR) channel code on a modified E/sup 2/PR4 (ME/sup 2/PR4)-equalized channel. Iterative decoding between the partial response channel and the LDPC code is performed. Simulations show that an additional four-dB gain over the QMTR code can be obtained by the LDPC code. The algorithms used to design this LDPC code are also discussed.","1558-0008","","10.1109/49.924875","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=924875","","Parity check codes;Magnetic recording;Iterative decoding;Convolutional codes;Turbo codes;Partial response channels;Iterative algorithms;Performance gain;Bit error rate;Error correction codes","","14","2","17","IEEE","7 Aug 2002","May 2001","","IEEE","IEEE Journals"
"Low density parity check codes for magnetic recording channels","Hongzin Song; R. M. Todd; J. R. Cruz","School of Electrical and Computer Engineering, University of Oklahama, Norman, OK, USA; School of Electrical and Computer Engineering, University of Oklahama, Norman, OK, USA; School of Electrical and Computer Engineering, University of Oklahama, Norman, OK, USA",IEEE Transactions on Magnetics,"6 Aug 2002","2000","36","5","2183","2186","We propose a system for magnetic recording, using a low density parity check (LDPC) code as the error-correcting-code, in conjunction with a rate 16/17 quasi-maximum-transition-run channel code and a modified E/sup 2/PR4-equalized channel. Iterative decoding between the partial response channel and the LDPC code is performed. Simulations show that this system can achieve a 5.9 dB gain over uncoded EPR4. The algorithms used to design this LDPC code are also discussed.","1941-0069","","10.1109/20.908351","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=908351","","Parity check codes;Magnetic recording;Iterative decoding;Turbo codes;Convolutional codes;Concatenated codes;Iterative algorithms;Partial response channels;Gain;Algorithm design and analysis","","18","6","15","IEEE","6 Aug 2002","Sept 2000","","IEEE","IEEE Journals"
"Approaching Shannon performance by iterative decoding of linear codes with low-density generator matrix","J. Garcia-Frias; Wei Zhong","Department of Electrical and Computer Engineering, University of Delaware, Newark, DE, USA; Department of Electrical and Computer Engineering, University of Delaware, Newark, DE, USA",IEEE Communications Letters,"25 Jun 2003","2003","7","6","266","268","We propose the use of linear codes with low density generator matrix to achieve a performance similar to that of turbo and standard low-density parity check codes. The use of iterative decoding techniques - message passing -over the corresponding graph achieves a performance close to the Shannon theoretical limit. As an advantage with respect to turbo and standard low-density parity check codes, the complexity of the decoding and encoding procedures is very low.","1558-2558","","10.1109/LCOMM.2003.813816","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1206817","","Iterative decoding;Parity check codes;Sparse matrices;Code standards;Linear code;Turbo codes;Collaborative work;Concatenated codes;Channel coding","","164","3","11","IEEE","25 Jun 2003","June 2003","","IEEE","IEEE Journals"
"Irregular low-density parity-check codes: construction and performance on perpendicular magnetic recording channels","S. Sankaranarayanan; B. Vasic; E. M. Kurtas","Department of Electrical and Computer Engineering, University of Arizona Tucson, Tucson, AZ, USA; Department of Electrical and Computer Engineering, University of Arizona Tucson, Tucson, AZ, USA; Seagate Technologies, Inc., Pittsburgh, PA, USA",IEEE Transactions on Magnetics,"23 Sep 2003","2003","39","5","2567","2569","In this paper, we propose an algorithm to design an irregular low-density parity-check code (LDPC), with a given degree distribution pair, from a random regular LDPC code. The proposed algorithm splits columns and rows of the regular code in order to achieve the desired degree distribution pair. Kou, Lin, and Fossorier have used column splitting to increase code rate. However, we use the splitting technique to achieve a given degree distribution pair in the bipartite graph of the resultant irregular code. The bit-error rate (BER) performance of high-rate irregular LDPC codes, constructed using this algorithm, were simulated on equalized perpendicular magnetic recording channels. In addition, this paper compares the performance of these irregular codes with that of random regular LDPC codes.","1941-0069","","10.1109/TMAG.2003.816481","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1233145","","Parity check codes;Perpendicular magnetic recording;Bipartite graph;Equations;AWGN;Bit error rate;Optimization methods;Intersymbol interference;Algorithm design and analysis;Sum product algorithm","","3","1","8","IEEE","23 Sep 2003","Sept. 2003","","IEEE","IEEE Journals"
"Bounds for low-density parity-check codes over partial response channels","Weijun Tan; R. M. Todd; J. R. Cruz","School of Electrical and Computer Engineering, University of Oklahama, Norman, OK, USA; School of Electrical and Computer Engineering, University of Oklahama, Norman, OK, USA; School of Electrical and Computer Engineering, University of Oklahama, Norman, OK, USA",IEEE Transactions on Magnetics,"10 Dec 2002","2002","38","5","2310","2312","A bounding technique is used to evaluate the performance of high-rate low-density parity-check codes over partial response channels. Performance bounds for an ensemble of random codes, as well as for particular finite-geometry codes, are computed. Simulations are used to evaluate the bounds. The results show that the bounds appear to be valid for signal-to-noise ratios and code rates of interest in magnetic recording.","1941-0069","","10.1109/TMAG.2002.801877","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1042171","","Parity check codes;Partial response channels;Magnetic recording;Computational modeling;Signal to noise ratio;Euclidean distance;Magnetic analysis;Performance analysis;Distributed computing","","4","","8","IEEE","10 Dec 2002","Sept. 2002","","IEEE","IEEE Journals"
"Pseudorandom construction of low-density parity-check codes using linear congruential sequences","A. Prabhakar; K. Narayanan","Department of Electrical Engineering, Texas A and M University, College Station, TX, USA; Department of Electrical Engineering, Texas A and M University, College Station, TX, USA",IEEE Transactions on Communications,"7 Nov 2002","2002","50","9","1389","1396","We consider maximal-length linear congruential sequences generated using a simple recursion to generate the bipartite graph of a low-density parity-check (LDPC) code. The main advantage is that the graph structure of the codes (edge connections) can be generated using a recursion, rather than having to store the graph connections in memory, which facilitates hardware implementation of the decoder. For this class of codes, sufficient conditions on the recursion parameters are derived, such that regular LDPC codes can be constructed with no cycles of length four or less. Simulation results show that these codes provide almost the same performance of a constrained pseudorandom construction that explicitly avoids cycles of length less than or equal to four.","1558-0857","","10.1109/TCOMM.2002.802537","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1032997","","Parity check codes;Bipartite graph;Hardware;Sparse matrices;Sufficient conditions;Communications Society;Educational technology;Educational programs;Iterative decoding;Table lookup","","19","10","4","IEEE","7 Nov 2002","Sept. 2002","","IEEE","IEEE Journals"
"Graph-theoretic construction of low-density parity-check codes","I. Djurdjevic; S. Lin; K. Abdel-Ghaffar","Department of Electrical and Computer Engineering, University of California, Davis, CA, USA; Department of Electrical and Computer Engineering, University of California, Davis, CA, USA; Department of Electrical and Computer Engineering, University of California, Davis, CA, USA",IEEE Communications Letters,"22 Apr 2003","2003","7","4","171","173","This article presents a graph-theoretic method for constructing low-density parity-check (LDPC) codes from connected graphs without the requirement of large girth. This method is based on finding a set of paths in a connected graph, which satisfies the constraint that any two paths in the set are either disjoint or cross each other at one and only one vertex. Two trellis-based algorithms for finding these paths are devised. Good LDPC codes of practical lengths are constructed and they perform well with iterative decoding.","1558-2558","","10.1109/LCOMM.2003.809990","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1195500","","Parity check codes;Iterative algorithms;Iterative decoding;Sparse matrices;Null space","","8","2","13","IEEE","22 Apr 2003","April 2003","","IEEE","IEEE Journals"
"A low-density generator matrix interpretation of parallel concatenated single bit parity codes","T. R. Oenning; Jaekyun Moon","Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, USA; Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, USA",IEEE Transactions on Magnetics,"7 Aug 2002","2001","37","2","737","741","A coding scheme that concatenates, in parallel, multiple single bit parity check block codes is considered for use in high areal density magnetic recording. The coding scheme can be viewed as a low-density generator matrix and decoded as a low-density parity check code. Results are obtained using a Lorentzian channel model with and without transition noise that is modeled as first order position jitter. Results show SNR gains over uncoded EPR4 are nearly identical to those using low-density parity-check codes. Having demonstrated similar performance, the practical advantage of decreased encoding complexity and increased decoder architecture flexibility is emphasized.","1941-0069","","10.1109/20.917609","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=917609","","Concatenated codes;Parity check codes;Iterative decoding;Magnetic noise;Jitter;Turbo codes;Magnetic recording;Block codes;Signal to noise ratio;Additive white noise","","38","3","19","IEEE","7 Aug 2002","March 2001","","IEEE","IEEE Journals"
