"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Concatenated Spatially Coupled LDPC Codes With Sliding Window Decoding for Joint Source-Channel Coding","A. Golmohammadi; D. G. M. Mitchell","Klipsch School of Electrical and Computer Engineering, New Mexico State University, Las Cruces, NM, USA; Klipsch School of Electrical and Computer Engineering, New Mexico State University, Las Cruces, NM, USA",IEEE Transactions on Communications,"16 Feb 2022","2022","70","2","851","864","In this paper, a method for joint source-channel coding (JSCC) based on concatenated spatially coupled low-density parity-check (SC-LDPC) codes is investigated. A construction consisting of two SC-LDPC codes is proposed: one for source coding and the other for channel coding, with a joint belief propagation-based decoder. Also, a novel windowed decoding (WD) scheme is presented with significantly reduced latency and complexity requirements. The asymptotic behavior for various graph node degrees is analyzed using a protograph-based Extrinsic Information Transfer (EXIT) chart analysis for both LDPC block codes with block decoding and for SC-LDPC codes with the WD scheme, showing robust performance for concatenated SC-LDPC codes. Simulation results show a notable performance improvement compared to existing state-of-the-art JSCC schemes based on LDPC codes with comparable latency and complexity constraints.","1558-0857","","10.1109/TCOMM.2021.3126750","National Science Foundation(grant numbers:ECCS-1710920,OIA-1757207,HRD-1914635); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9606889","Low-density parity-check (LDPC) codes;spatially coupled codes;joint source-channel coding;window decoding","Codes;Parity check codes;Decoding;Source coding;Convolutional codes;Generators;Sparse matrices","","31","","36","IEEE","8 Nov 2021","Feb. 2022","","IEEE","IEEE Journals"
"On the Construction of QC-LDPC Codes Based on Integer Sequence With Low Error Floor","X. Tao; X. Chen; B. Wang","School of Optical and Electronics Information, Huazhong University of Science and Technology, Wuhan, China; School of Optical and Electronics Information, Huazhong University of Science and Technology, Wuhan, China; College of Electronic Information Engineering, Wuhan Polytechnic, Wuhan, China",IEEE Communications Letters,"10 Oct 2022","2022","26","10","2267","2271","Quasi-cyclic low-density parity-check (QC-LDPC) codes have efficient hardware implementation and excellent correcting performance. However, the existence of trapping sets can affect the decoding performance. In this letter, a novel class of QC-LDPC codes based on integer sequence with column weight 3 and girth at least 8 is proposed. If the numbers in the sequence are different, the QC-LDPC codes free of elementary trapping sets ( ${a}$ ,  ${b}$ ) with  ${a} \leq10$  and  ${b} \leq $  3 can be constructed. The row weight of the parity check matrix can be arbitrary and we give a lower bound of the circulant permutation matrix (CPM) size. Simulation results show that the generated codes have good performance with low error floor over AWGN channels.","1558-2558","","10.1109/LCOMM.2022.3187435","National Science Foundation of China(grant numbers:51777145); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9810937","Quasi-cyclic low-density parity-check (QC-LDPC) codes;integer sequence;elementary trapping set;girth","Parity check codes;Floors;Iterative decoding;Hardware;Decoding;Topology;Sufficient conditions","","4","","16","IEEE","30 Jun 2022","Oct. 2022","","IEEE","IEEE Journals"
"Design of Protograph LDPC Codes Using Resolvable Block Designs for Block Fading Channel","J. Kim; C. Kim; H. Park; J. -S. No","Department of Electrical and Computer Engineering, INMC, Seoul National University, Seoul, South Korea; Department of Information and Communication Engineering, Chosun University, Gwangju, South Korea; Department of Computer Engineering, Chonnam National University, Gwangju, South Korea; Department of Electrical and Computer Engineering, INMC, Seoul National University, Seoul, South Korea",IEEE Wireless Communications Letters,"8 Sep 2022","2022","11","9","1970","1974","In this letter, we propose new protograph low-density parity-check (LDPC) codes of high code rates using resolvable block designs (RBDs) for block fading (BF) channels. To analyze the performance of the proposed LDPC codes, we derive an upper bound on bit error rate (BER) using the novel method, called the gamma evolution. Finally, we numerically show that the frame error rate (FER) of the proposed LDPC codes has a slope approaching the channel outage probability.","2162-2345","","10.1109/LWC.2022.3190026","Chosun University in 2021; National Research Foundation of Korea (NRF) Grant; Korea Government (MSIT)(grant numbers:2021R1G1A1091369); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9826818","Balanced incomplete block design (BIBD);block fading (BF) channel;diversity order;protograph low-density parity-check (LDPC) codes;resolvable block design (RBD)","Codes;Parity check codes;Fading channels;Signal to noise ratio;Bit error rate;Upper bound;Random variables","","5","","20","IEEE","12 Jul 2022","Sept. 2022","","IEEE","IEEE Journals"
"Parity-Check Coding Transmit Diversity for Wireless Communications With High Mobility","Q. -Y. Yu; T. Li; H. -R. Lin; F. -F. Cao","Communication Research Center, Harbin Institute of Technology, Harbin, China; AVIC ShenYang Aircraft Design and Research Institute, Shanghai, China; CMB Network Technology, Shanghai, China; ZTE, Shenzhen, China",IEEE Transactions on Vehicular Technology,"14 Feb 2022","2022","71","2","1737","1749","Highmobility is an important scenario for the 5G wireless communications. However, the high mobility results in serious time-varying fading, bringing challenges to the reliabilities of wireless transmission. Diversity technique is an essential method to overcome the effect of fading. It is noted that an LDPC (low-density parity-check) code is a concatenation of single parity-check codes (SPC) and repetition codes (REP) by a random interleaver, and a REP can be viewed as a typical example for achieving time/frequency diversity. Thus, it is appealing to jointly consider LDPC codes and diversity techniques. This paper presents parity-check coding transmit diversity (PCTD) schemes based on half-rate invertible LDPC codes, which are capable of achieving both diversity and coding gains from the time-varying fading channels. Besides, we investigate two types of PCTD schemes, and take into consideration two transmission modes, which are single-carrier (SC) and orthogonal frequency division multiplexing (OFDM) transmission modes. A chase combining based message passing algorithm (CC-MPA) is proposed for the proposed schemes, which can take full advantages of signal processing and coding gains. Furthermore, the Shannon limits of time-varying fading channels with BPSK signaling are deduced. Simulation results show that the proposed PCTD with CC-MPA algorithm can provide better BER performances than the classical time-domain diversity scheme in time-varying fading channels, which is appealing for the high mobility communications.","1939-9359","","10.1109/TVT.2021.3134680","National Natural Science Foundation of China(grant numbers:62071148); Natural Science Foundation of Heilongjiang Province(grant numbers:YQ2019F009); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9647964","Half-rate invertible code;low-density parity-check (LDPC) codes;message passing algorithm (MPA);time-varying fading channels;transmit diversity","Codes;Parity check codes;Fading channels;Diversity reception;OFDM;Time-domain analysis;Wireless communication","","5","","48","IEEE","13 Dec 2021","Feb. 2022","","IEEE","IEEE Journals"
"A Unified, SNR-Aware SC-LDPC Code Design With Applications to Magnetic Recording","H. Esfahanizadeh; E. Ram; Y. Cassuto; L. Dolecek","Department of Electrical Engineering and Computer Science (EECS), Massachusetts Institute of Technology (MIT), Cambridge, MA, USA; Andrew and Erna Viterbi Department of Electrical and Computer Engineering, Technion, Haifa, Israel; Andrew and Erna Viterbi Department of Electrical and Computer Engineering, Technion, Haifa, Israel; Electrical and Computer Engineering Department, University of California at Los Angeles (UCLA), Los Angeles, CA, USA",IEEE Transactions on Magnetics,"24 Feb 2023","2023","59","3","1","9","Spatially coupled (SC)-low-density parity-check (LDPC) codes are known to have outstanding error-correction performance and low decoding latency, which make them an excellent choice for high-density magnetic recording (MR) technologies. Whereas previous works on LDPC and SC-LDPC codes mostly take either an asymptotic or a finite-length design approach, we propose a unified framework for jointly optimizing the codes’ thresholds and cycle counts to address both regimes. We focus on circulant-based (CB) SC-LDPC code family as a representative, high-performance exemplar of structured SC-LDPC codes. The framework is based on efficient traversal and pruning of the code search space, building on the fact that the performance of a CB SC-LDPC code depends on some characteristics of the code’s partitioning matrix, which by itself is much smaller than the code’s full parity-check matrix. We then propose an algorithm that traverses all non-equivalent partitioning matrices and outputs a list of codes, each offering an attractive point on the trade-off between asymptotic and finite-length performance. Our simulations show that our framework results in SC-LDPC codes that outperform the state-of-the-art constructions, over both additive white Gaussian noise (AWGN) and partial response (PR) channel models, and that it offers the flexibility to choose low-signal-to-noise ratio (SNR), high-SNR, or in- between SNR region considering system requirements, e.g., that of the MR device.","1941-0069","","10.1109/TMAG.2022.3204923","Advanced Storage Research Consortium-International Disk Drive Equipment and Materials Association (ASRC-IDEMA); Israel Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9878357","Channel coding;partial-response (PR) channel;signal-to-noise ratio (SNR);spatially coupled (SC) low-density parity-check (LDPC) codes","Codes;Parity check codes;Decoding;Magnetic recording;Signal to noise ratio;Optimization;Performance evaluation","","2","","28","IEEE","6 Sep 2022","March 2023","","IEEE","IEEE Journals"
"Construction of Protograph-Based Partially Doped Generalized LDPC Codes","J. Kim; J. -W. Kim; H. -Y. Kwak; J. -S. No","Department of Electrical and Computer Engineering, INMC, Seoul National University, Seoul, South Korea; Department of Electronic Engineering, Engineering Research Institute (ERI), Gyeongsang National University, Jinju, South Korea; Department of Electrical Engineering, University of Ulsan, Ulsan, South Korea; Department of Electrical and Computer Engineering, INMC, Seoul National University, Seoul, South Korea",IEEE Access,"16 Sep 2022","2022","10","","95462","95478","In this paper, we propose a new code design technique, called partial doping, for protograph-based generalized low-density parity-check (GLDPC) codes. While the conventional construction method of protograph-based GLDPC codes is to replace some single parity-check (SPC) nodes with generalized constraint (GC) nodes applying to multiple variable nodes (VNs) that are connected in the protograph, the proposed technique can select any VNs in the protograph to be protected by GC nodes. In other words, the partial doping technique facilitates finer tuning of doping, which in turn enables a sophisticated code optimization with higher degree of freedom. We construct the proposed partially doped GLDPC (PD-GLDPC) codes using the partial doping technique and optimize the PD-GLDPC codes by the protograph extrinsic information transfer (PEXIT) analysis. In addition, we propose a condition guaranteeing the linear minimum distance growth of the PD-GLDPC codes and use the condition for the optimization. Experimental results show that the optimized PD-GLDPC codes outperform the conventional GLDPC codes and have competitive performance compared to the state-of-the-art protograph-based LDPC codes without the error floor phenomenon over the binary erasure channel (BEC).","2169-3536","","10.1109/ACCESS.2022.3204317","Samsung Electronics Co., Ltd(grant numbers:IO201208-07823-01); National Research Foundation of Korea (NRF); Korea government (MSIT)(grant numbers:2021R1G1A1091583); MSIT (Ministry of Science and ICT), Korea, under the ICAN (ICT Challenge and Advanced Network of HRD) program(grant numbers:IITP-2022-RS-2022-00156409); IITP (Institute of Information & Communications Technology Planning & Evaluation); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9877796","Generalized low-density parity-check (GLDPC) codes;partial doping;partially doped GLDPC (PD-GLDPC) codes;protograph;protograph extrinsic information transfer (PEXIT);typical minimum distance","Codes;Doping;Parity check codes;Optimization;Linear codes;Decoding;Tuning","","5","","41","CCBY","5 Sep 2022","2022","","IEEE","IEEE Journals"
"LDPC Codes Over GF(q) With Alterable Subset for PAPR Reduction in OFDM Systems","Y. Xia; D. Kong; Y. Xin; L. Xiao; T. Jiang","Research Center of 6G Mobile Communications and the School of Cyber Science and Engineering, Huazhong University of Science and Technology, Wuhan, China; School of Electronic and Electrical Engineering, Wuhan Textile University, Wuhan, China; ZTE Corporation, Shenzhen, China; Research Center of 6G Mobile Communications and the School of Cyber Science and Engineering, Huazhong University of Science and Technology, Wuhan, China; Research Center of 6G Mobile Communications and the School of Cyber Science and Engineering, Huazhong University of Science and Technology, Wuhan, China",IEEE Communications Letters,"10 Oct 2022","2022","26","10","2262","2266","Non-binary low-density parity-check (NB-LDPC) codes can exhibit more considerable coding gain than their binary counterparts in numerous cases. To further exploit the benefit of NB-LDPC codes, in this letter, a novel type of non-binary LDPC codes, alterable subset non-binary LDPC (AS-NB-LDPC) codes, is proposed for reducing the peak-to-average power ratio (PAPR) of orthogonal frequency division multiplexing (OFDM) systems. Firstly, we design the alteration scheme of AS-NB-LDPC codes to make  $q$ -ary LDPC codes generate  $q$  valid codewords through one alterable subset, and the codeword with the minimum PAPR is selected for transmission. Then inspired by the invertible subset for binary LDPC codes, the necessary and sufficient conditions for alterable subset generation are derived. Furthermore, we propose an improved progressive edge growth (PEG) construction method to obtain AS-NB-LDPC codes with favorable frame error rate (FER) performance. Simulation results verify the effectiveness of the proposed NB-LDPC codes.","1558-2558","","10.1109/LCOMM.2022.3193135","National Science Foundation of China(grant numbers:62001179); Fundamental Research Funds for the Central Universities(grant numbers:2020kfyXJJS111); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9837063","Non-binary low-density parity-check (NB-LDPC);progressive edge-growth (PEG);peak-to-average power ratio (PAPR);orthogonal frequency-division multiplexing (OFDM)","Symbols;Peak to average power ratio;Parity check codes;OFDM;Adders;Indexes;Electronic mail","","8","","10","IEEE","21 Jul 2022","Oct. 2022","","IEEE","IEEE Journals"
"Free-Ride Coding for Constructions of Coupled LDPC Codes","Q. Wang; S. Cai; X. Ma","School of Computer Science and Engineering and the Guangdong Key Laboratory of Information Security Technology, Sun Yat-sen University, Guangzhou, China; School of Computer Science and Engineering and the Guangdong Key Laboratory of Information Security Technology, Sun Yat-sen University, Guangzhou, China; School of Computer Science and Engineering and the Guangdong Key Laboratory of Information Security Technology, Sun Yat-sen University, Guangzhou, China",IEEE Transactions on Communications,"16 Mar 2023","2023","71","3","1259","1270","Free-ride coding, as an approach that admits transmission of a few extra bits over a low-density parity-check (LDPC) coded link without bandwidth expansion, is applied in this paper to construct coupled LDPC codes. Firstly, we present a syndrome channel model and derive the lower and upper bounds on its capacity (referred to as accessible capacity), indicating the feasibility of the reliable transmission of extra bits. Secondly, we present the performance evaluation on both the word error rate (WER) and the bit error rate (BER) for the free-ride codes with simple lower and upper bounds. Then we propose three applications of free-ride coding to construct coupled LDPC codes, including implicit globally-coupled LDPC (GC-LDPC) codes, partial product-LDPC codes, and terminated spatially-coupled LDPC (SC-LDPC) codes, all of which have the figure of merits that they share the same code rates with the basic component LDPC codes. Simulation results show that: 1) the proposed GC-LDPC codes can outperform the component LDPC codes, yielding a coding gain of up to 0.8 dB; 2) the proposed product codes with  $(3,6)$ -regular LDPC component codes of length 1024 can lower the WER from  $10^{-2}$  down to  $10^{-6}$  at the SNR around 2 dB; 3) the proposed terminated SC-LDPC codes can perform as well as the conventional terminated SC-LDPC codes but without any rate loss.","1558-0857","","10.1109/TCOMM.2023.3237253","National Key Research and Development Program of China(grant numbers:2020YFB1807100); National Natural Science Foundation of China(grant numbers:61971454); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10018202","Free-ride codes;globally-coupled LDPC (GC-LDPC) codes;LDPC codes;product codes;spatially-coupled LDPC (SC-LDPC) codes","Codes;Parity check codes;Decoding;Payloads;Encoding;Bandwidth;Upper bound","","17","","42","IEEE","18 Jan 2023","March 2023","","IEEE","IEEE Journals"
"Design of LUT-Based LDPC Decoders for Spin-Transfer Torque Magnetic Random Access Memory","C. Duangthong; W. Phakphisut; P. Supnithi","School of Engineering, King Mongkut’s Institute of Technology Ladkrabang, Bangkok, Thailand; School of Engineering, King Mongkut’s Institute of Technology Ladkrabang, Bangkok, Thailand; School of Engineering, King Mongkut’s Institute of Technology Ladkrabang, Bangkok, Thailand",IEEE Transactions on Magnetics,"26 Jul 2022","2022","58","8","1","5","Recently, low-density parity-check (LDPC) codes have been proposed to improve the reliability of spin-transfer torque magnetic random access memory (STT-MRAM). While several research works focus on the design of LDPC codes to combat the process variation and thermal fluctuation of the STT-MRAM, we aim to tackle the high decoding latency issues by the novel design of a lookup table (LUT)-based LDPC decoder for the forward and backward (FB) processes. In this work, the channel quantizer and LUT operations of the LDPC decoder are jointly designed by minimizing the error probability estimated from the density evolution (DE) algorithm. The simulation results show that the proposed design method for a code rate of 0.9 outperforms the previous methods in terms of bit error rate (BER) performance. Furthermore, the proposed design can support the channel model of the STT-MRAM without an independent and identically distributed (i.i.d.) channel adapter.","1941-0069","","10.1109/TMAG.2021.3137556","research and researchers for industries (RRI)(grant numbers:PHD61I0041); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9658546","Lookup table (LUT) operations;low-density parity-check (LDPC) codes;spin-transfer torque magnetic random access memory (STT-MRAM)","Table lookup;Decoding;Parity check codes;Codes;Magnetic tunneling;Channel models;Simulation","","3","","13","IEEE","22 Dec 2021","Aug. 2022","","IEEE","IEEE Journals"
"Efficient LDPC-Coded CCSK Links for Robust High Data Rates GNSS","R. Chauvat; A. Garcia-Pena; M. Paonni","Kinéis, Ramonville-Saint-Agne, France; TELECOM Laboratory, ENAC, Toulouse, France; Joint Research Center, European Commission, Ispra, Italy",IEEE Transactions on Aerospace and Electronic Systems,"9 Feb 2023","2023","59","1","404","417","Global navigation satellite system links may require increased data rates to accommodate future features and needs (e.g., precise positioning, authentication, reduction of time-to-first-fix data). A particular form of $M$-ary orthogonal modulation designed for direct-sequence spread-spectrum (DSSS) systems, the cyclic code-shift keying (CCSK) modulation, has been proposed for this purpose. This modulation inherently allows noncoherent processing at receiver side and has the potential to improve the energy efficiency of the data link with respect to classical DSSS/BPSK signals. In this article, $q$-ary ($q\in \lbrace 2,M\rbrace$) low-density parity-check (LDPC)-based channel coding for $M$-ary CCSK is analyzed, both in terms of robustness and computational complexity. $(q=M)$-ary LDPC-coded CCSK is compared to a bit-interleaved binary LDPC-coded CCSK strategy. Though both solutions provide very reliable links for practical decoding algorithms, it is shown that adequately designed bit-interleaved binary LDPC-coded CCSK signals can offer the additional flexibility inherent to bit-interleaved coded modulation (BICM) while remaining competitive from the point of view of both error rate performance and computational complexity. The latter can be adjusted through the use of incomplete iterative demapping schedules. The optimization of this performance/complexity tradeoff is discussed.","1557-9603","","10.1109/TAES.2022.3190819","Future Navigation and TIMing Evolved Signals-2; European Commission; Horizon 2020 Framework Program(grant numbers:630/PPGRO/RCH/17/9877); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9831101","Bit-interleaved coded modulation (BICM);BICM-ID;cyclic code-shift keying (CCSK);coded modulation (CM);global navigation satellite system (GNSS);  $q$  -ary low-density parity-check (LDPC);LDPC","Parity check codes;Modulation;Codes;Global navigation satellite system;Symbols;Spread spectrum communication;Receivers","","7","","44","IEEE","15 Jul 2022","Feb. 2023","","IEEE","IEEE Journals"
