"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Design of Concatenated Product Codes with Spatially-Coupled LDPC Codes","Y. Ren; Y. Shen; E. Boutillon; A. Balatsoukas-Stimming; A. Burg","Telecommunication Circuits Laboratory, EPFL, Switzerland; Telecommunication Circuits Laboratory, EPFL, Switzerland; Lab-STICC, Université Bretagne Sud, France; Department of Electrical Engineering, Eindhoven University of Technology, Netherlands; Telecommunication Circuits Laboratory, EPFL, Switzerland",2024 19th International Symposium on Wireless Communication Systems (ISWCS),"23 Aug 2024","2024","","","1","6","In this paper, we introduce a novel coding scheme that concatenates product codes with spatially-coupled low-density parity-check (SC-LDPC) codes, termed PC-SC-LDPC codes, for next-generation wireless (and wireline) communications. These codes exhibit significant performance improvement in both waterfall and error-floor regions, compared to conventional schemes. We further correct residual errors through tailored interleaving strategies. Numerical results demonstrate that our approach can achieve a 1.2 dB gain at a bit error rate (BER) target of 10−8. Moreover, we offer a semi-analytical approach to estimate that the error floor of our designed PC-SC-LDPC codes falls below 10−15.","2154-0225","979-8-3503-6251-0","10.1109/ISWCS61526.2024.10639086","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639086","Low-density parity-check (LDPC) codes;spatially-coupled LDPC (SC-LDPC) codes;product codes;concatenation codes;6G wireless;optical fiber","Wireless communication;Product codes;Bit error rate;Parity check codes;Encoding;Optical fiber communication;Decoding","","1","","34","IEEE","23 Aug 2024","14-17 July 2024","14-17 July 2024","IEEE","IEEE Conferences"
"Development of Turbo Product Code with Elementary Encoders as LDPC Code","O. G. Chertova; D. S. Chirov; A. D. Grigorieva; V. O. Varlamov","Moscow Technical University of Communications and Informatics, Moscow, Russia; Moscow Technical University of Communications and Informatics, Moscow, Russia; Moscow Technical University of Communications and Informatics, Moscow, Russia; Moscow Technical University of Communications and Informatics, Moscow, Russia",2024 Systems of Signals Generating and Processing in the Field of on Board Communications,"16 Apr 2024","2024","","","1","6","This work explores the possibility of using low-density parity check codes as elementary encoders for turbo product code. This approach has prospects for implementation in digital video broadcasting - satellite communication standard version 2. The article describes in detail the algorithm for implementing an encoder and layered belief propagation decoder for a turbo product code based on low density parity check codes, taking into account turbo code elementary codes operation specificity. The result of the work is an estimate of the noise immunity of turbo product codes using codes with low-density parity check for the noise immunity of the communication system used in digital video broadcasting - satellite communication standard version 2. The bit error rate was used as a criterion for noise immunity.","2768-0118","979-8-3503-8361-4","10.1109/IEEECONF60226.2024.10496787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10496787","DVB-S2;digital video broadcasting - satellite version 2;LDPC;low-density-parity-check code;turbo product code;satellite channel;layered belief propagation;iterative decoding","Performance evaluation;Product codes;Bit error rate;Satellite broadcasting;Turbo codes;Parity check codes;Decoding","","9","","14","IEEE","16 Apr 2024","12-14 March 2024","12-14 March 2024","IEEE","IEEE Conferences"
"A Construction of Algebraic Geometric LDPC Codes*","D. Xiao; H. Li; K. Wen; C. Dai","College of Information and Electrical Engineering, China Agricultural University, Beijing, China; College of Information and Electrical Engineering, China Agricultural University, Beijing, China; College of Information and Electrical Engineering, China Agricultural University, Beijing, China; College of Information and Electrical Engineering, China Agricultural University, Beijing, China",2024 IEEE/CIC International Conference on Communications in China (ICCC),"24 Sep 2024","2024","","","1994","1999","This paper presents an original method for constructing high performance non-binary LDPC codes based on algebraic geometric codes’ parity check matrix. Codes constructed based on this method perform very well over the AWGN channel. With iterative decoding using a Fast Fourier Transform (FFT) based q-ary sum-product algorithm (QSPA), AG-LDPC codes achieve significantly large coding gains over the PEG non-binary LDPC and binary LDPC. Simulation results also show that the AG-LDPC significantly lower the decoding error floor, and the undetected error rate.","2377-8644","979-8-3503-7841-2","10.1109/ICCC62479.2024.10681681","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10681681","non-binary;low density parity-check codes;algebraic geometry codes;error-correcting codes","Geometry;AWGN channels;Codes;Fast Fourier transforms;Simulation;Parity check codes;Finite element analysis","","","","19","IEEE","24 Sep 2024","7-9 Aug. 2024","7-9 Aug. 2024","IEEE","IEEE Conferences"
"On Progressive Edge Growth Parity Check Matrix Generation for NB-LDPC Codes in HF Communications","E. M. Lobov; A. D. Grigorieva; V. O. Varlamov","Moscow Technical University of Communications and Informatics, Moscow, Russia; Moscow Technical University of Communications and Informatics, Moscow, Russia; Moscow Technical University of Communications and Informatics, Moscow, Russia","2024 Systems of Signal Synchronization, Generating and Processing in Telecommunications (SYNCHROINFO)","12 Aug 2024","2024","","","1","5","This work explores the research and development of a Progressive Edge Growth (PEG) algorithm parameter setting method for the forming parity-check matrices of Low- density parity-check (LDPC) codes, which is an important task in the field of communications in the development of radio links operating in the high frequency ionospheric channel. This channel is characterised by a particularly complex interference environment, which, when using non-binary signal-code constructions with high redundancy on the basis of direct sequence spectrum spread makes it impossible to use noise- resistant codes with a large code block length. This article describes in detail the method of effective adjustment of the PEG algorithm of LDPC parity check matrix generation in order to increase reliability and noise immunity of communication in conditions with restrictions on the code length. The result of the article is a quantitative performance assessment of the choice of parameters of PEG in noise immunity using LDPC codes for the communication system used in the ionospheric channel. The bit error rate was used as a criterion for noise immunity.","2832-0514","979-8-3503-7344-8","10.1109/SYNCHROINFO61835.2024.10617767","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10617767","Progressive Edge Growth;nb-LDPC;parity check matrix;HF channel;non-binary signal-code constructions","Resistance;Bit error rate;Symbols;Parity check codes;Vectors;Telecommunications;Synchronization","","6","","19","IEEE","12 Aug 2024","1-3 July 2024","1-3 July 2024","IEEE","IEEE Conferences"
"Burst Detection and Correction for Gilbert Codes and its QC-LDPC Extensions","A. M. Veresova; A. A. Ovchinnikov","HSE University, St. Petersburg, Russia; HSE University, St. Petersburg, Russia","2024 IEEE International Multi-Conference on Engineering, Computer and Information Sciences (SIBIRCON)","26 Nov 2024","2024","","","47","51","The article discusses the issue of determining the location of an error burst based on the structure of a block-permutation low-density parity-check code. Quasi-cyclic low-density parity-check codes with a small number of blocks are considered, making it possible to correct the longest possible bursts within this construction. Through experimentation, the maximum, minimum, and average number of attempts was estimated when determining the start position of the error burst. The features of determining the location of a packet in block-permutation low-density parity-check codes are revealed. The proposed method is based on using majority decoding techniques and allows reducing the average number of attempts to locate a burst from hundreds to units for the codes under consideration. Using the packet detection method, which is based on the analysis of the structure of the parity-check matrix, algorithms for decoding Gilbert and extended Gilbert codes have been proposed, ensuring the correction of bursts within their error-correction capabilities. The process of decoding extended Gilbert codes utilizes list decoding in a supercode, with a criterion for selecting the error vector based on the syndrome.","2995-0996","979-8-3315-3202-4","10.1109/SIBIRCON63777.2024.10758475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10758475","Error bursts;burst location;burst decoding;low-density parity-check codes;channels with memory","Computer science;Cyber-physical systems;Feature extraction;Parity check codes;Vectors;Mathematics;Decoding;Internet of Things;Physics;Periodic structures","","2","","14","IEEE","26 Nov 2024","30 Sept.-2 Oct. 2024","30 Sept.-2 Oct. 2024","IEEE","IEEE Conferences"
"New Construction of QC-LDPC Codes Based on Full-Length Row-Multiplier","K. Jia; Y. Qin; M. Li","School of Communication and Information Engineering, Xi’an University of Posts and Telecommunications, Xi’an, China; School of Communication and Information Engineering, Xi’an University of Posts and Telecommunications, Xi’an, China; School of Communication and Information Engineering, Xi’an University of Posts and Telecommunications, Xi’an, China",2024 IEEE 24th International Conference on Communication Technology (ICCT),"8 Apr 2025","2024","","","44","48","This paper proposes a new explicit construction method for quasi-cyclic (QC) low-density parity-check (LDPC) codes without 4-cycles and 6-cycles with large column weights. Two integer sequences entirely define the exponent matrix of the new method. The first sequence is an arithmetic sequence starting from 0 with a tolerance of 1, and the second sequence is a special sequence composed of integers that meet the constraint of the greatest common divisor (GCD). The existing explicit method can only provide a variety of row weight types with large circulant size. Compared with the recently proposed symmetric structure method based on computer search, the new explicit construction method has better decoding performance, extremely low description complexity, and does not require computer search.","2576-7828","979-8-3503-6376-0","10.1109/ICCT62411.2024.10946320","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10946320","Cycle;greatest common divisor (GCD);low-density parity-check (LDPC) code;quasi-cyclic (QC)","Parity check codes;Communications technology;Decoding;Complexity theory;Arithmetic","","","","16","IEEE","8 Apr 2025","18-20 Oct. 2024","18-20 Oct. 2024","IEEE","IEEE Conferences"
"Review of Performance of LDPC Codes for Various OFDM Systems","M. Selvi; J. S; J. J","HOD of ECE Dept., Saveetha Engineering College, Chennai; Dept of ECE, Saveetha Engineering College, Chennai; Dept of ECE, Saveetha Engineering College, Chennai",2024 5th International Conference on Mobile Computing and Sustainable Informatics (ICMCSI),"11 Apr 2024","2024","","","864","869","This research study explores various aspects of LDPC (Low-Density Parity-Check) codes in different communication scenarios. This study has analysed various research topics such as LDPC code design, decoding algorithms, performance analysis, and their applications in diverse communication systems. This study contributes to the advancement of error correction, reliability enhancement, and efficiency improvement in wireless and optical communication networks. The presented work encompasses aspects such as algorithmic innovation, decoding complexity reduction, modulation schemes, and channel conditions. The findings collectively contribute to the broader field of digital communication and signal processing.","","979-8-3503-9523-5","10.1109/ICMCSI61536.2024.00136","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10493997","LDPC (Low Density Parity Check) codes;communication systems;error correction;decoding algorithms;modulation schemes;channel conditions;performance analysis;wireless communication;optical communication","Wireless communication;Technological innovation;Codes;Reviews;Signal processing algorithms;Parity check codes;Optical fiber communication","","1","","16","IEEE","11 Apr 2024","18-19 Jan. 2024","18-19 Jan. 2024","IEEE","IEEE Conferences"
"An efficient Multi-code LDPC Encoder for Deep Space Communication","R. Yin; G. Zhang; K. Jia; Y. Qin","School of Communication and Information Engineering, Xi’ an University of Posts & Telecommunications, Xi'an, China; School of Communication and Information Engineering, Xi’ an University of Posts & Telecommunications, Xi'an, China; School of Communication and Information Engineering, Xi’ an University of Posts & Telecommunications, Xi'an, China; School of Communication and Information Engineering, Xi’ an University of Posts & Telecommunications, Xi'an, China",2024 9th International Conference on Computer and Communication Systems (ICCCS),"1 Aug 2024","2024","","","772","776","Channel coding is a key technology for improving the reliability of satellite communication data transmission links. The consultative committee for space data systems (CCSDS) recommends a set of low-density parity-check (LDPC) codes suitable for deep space communication. To meet the different needs of satellite communication, a high-throughput encoder based on recursive convolutional encoder (RCE) circuit is designed, which can achieve all LDPC code encodings recommended in the CCSDS standard for deep space communication. It can reduce hardware usage and improve inter-satellite availability for transplanting.","","979-8-3503-5021-0","10.1109/ICCCS61882.2024.10602896","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10602896","low-density parity-check (LDPC) code;encoder;consultative committee for space data systems (CCSDS);recursive convolutional encoder (RCE);satellite","Convolutional codes;Throughput;Parity check codes;Hardware;Data systems;Data communication;Integrated circuit reliability","","1","","9","IEEE","1 Aug 2024","19-22 April 2024","19-22 April 2024","IEEE","IEEE Conferences"
"Distributed Source Coding for the Quantum Communication","H. Chen; L. Wang","Specialty of Electronic Information Engineering, School of Science and Engineering, Dianchi College, Kunming, China; School of Information Science and Engineering, Yunnan University, Kunming, China","2024 6th International Conference on Electronics and Communication, Network and Computer Technology (ECNCT)","9 Oct 2024","2024","","","20","23","Considering the shortcomings of distributed source coding (DSC) in quantum communication, such as the high bit error rate and low compression ratio, an improved distributed source coding is proposed in this paper. In the design of the source encoder, redundancy technology is used to provide error protection, and then the joint design of Low-Density Parity Check code (LDPC) with redundancy is adopted to conduct distributed source coding. Experiment results show that the proposed method can be kept the compression ratio well and be easily implemented when a strong internal correlation of the quantum communication areas. The the reconstructed sequence can reach low bit error rate when the correlation between sources are weak. It is a practical, efficient DSC scheme.","","979-8-3503-6614-3","10.1109/ECNCT63103.2024.10704443","Science Foundation of Yunnan(grant numbers:2024J1141); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10704443","Distributed source coding;Quantum communication;Low-Density Parity Check code","Correlation;Quantum computing;Source coding;Redundancy;Bit error rate;Teleportation;Parity check codes;Communication networks;Protection;Quantum communication","","","","9","IEEE","9 Oct 2024","19-21 July 2024","19-21 July 2024","IEEE","IEEE Conferences"
"A Partial Parallel Architecture Encoder for QC-LDPC Coding","R. Yin; K. Jia","School of Communication and Information Engineering, Xi’an University of Posts and Telecommunications, Xi’an, China; School of Communication and Information Engineering, Xi’an University of Posts and Telecommunications, Xi’an, China",2024 IEEE 24th International Conference on Communication Technology (ICCT),"8 Apr 2025","2024","","","88","92","To meet the demand for quasi-cyclic low-density parity-check (QC-LDPC) codes, this paper proposes an encoder architecture specifically designed for QC-LDPC coding, compatible with the majority of QC-LDPC codes. The encoder is designed based on a forward substitution(FS) efficient coding algorithm, implemented in a partially parallel structure for efficient encoding,with the optimized encoder significantly improving hardware usage efficiency (HUE).","2576-7828","979-8-3503-6376-0","10.1109/ICCT62411.2024.10946634","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10946634","hardware usage efficiency (HUE);low-density parity-check (LDPC) code;quasi-cyclic (QC)","Phase change materials;Schedules;Encoding;Hardware;Parity check codes;Vectors;Parallel architectures;Decoding;Matrix converters;Clocks","","","","14","IEEE","8 Apr 2025","18-20 Oct. 2024","18-20 Oct. 2024","IEEE","IEEE Conferences"
