"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Low Density Parity Check codes with quasi-cyclic structure and zigzag pattern","W. Li; B. Chen; J. Lei; E. -b. Li","College of Electronic Science and Engineering, National University of Defense Technology, Changsha, China; College of Electronic Science and Engineering, National University of Defense Technology, Changsha, China; College of Electronic Science and Engineering, National University of Defense Technology, Changsha, China; College of Electronic Science and Engineering, National University of Defense Technology, Changsha, China",2014 12th International Conference on Signal Processing (ICSP),"22 Jan 2015","2014","","","1730","1734","Low-Density Parity-Check (LDPC) codes with linear time encoding complexity and low hardware storage are a hot issue recently. We propose a general method for constructing LDPC codes with quasi-cyclic (QC) structure and improved zigzag pattern to obtain both linear time encoding and low hardware storage. We call it irregular repeat accumulate like (IRA-like) codes for its similarity with irregular repeat accumulate (IRA) codes. Through the optimization-constraint of QC-LDPC codes and the modification of dual diagonal structure we have acquired IRA-like codes with reduced number of low-weight codewords and short cycles. Extensive simulation results show that the IRA-like codes not only achieve better performance than some kinds of classical LDPC codes but also have much better practicability. Compared with the LDPC code applied in China Mobile Multimedia Broadcasting (CMMB), IRA-like code significantly outperforms the CMMB-LDPC code about 0.18 dB at BER=10-5.","2164-523X","978-1-4799-2186-7","10.1109/ICOSP.2014.7015290","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7015290","Low-Density Parity-Check (LDPC) codes;quasi-cyclic (QC) structure;zigzag pattern;linear time encoding;irregular repeat accumulate like (IRA-like) codes","Parity check codes;Encoding;Bit error rate;Sparse matrices;Complexity theory;Simulation;Multimedia communication","","2","","13","IEEE","22 Jan 2015","19-23 Oct. 2014","19-23 Oct. 2014","IEEE","IEEE Conferences"
"Hybrid automatic repeat request protocols: Turbo-Codes against Cyclic Binary low-density parity-check codes","A. Yatribi; F. Ayoub; Z. M'rabet; A. Azouaoui; M. Belkasmi","TSE Team, SIME Lab, Rabat, Morocco; CRMEF, Kenitra, Morocco; TSE Team, SIME Lab, Rabat, Morocco; TSE Team, SIME Lab, Rabat, Morocco; TSE Team, SIME Lab, Rabat, Morocco","2014 5th Workshop on Codes, Cryptography and Communication Systems (WCCCS)","14 May 2015","2014","","","86","91","Hybrid ARQ is defined as the joint use of a retransmission protocol ARQ and forward error coding (FEC) at the transmitter and/or receiver. We will focus on the HARQ-type-II protocols, namely type-II-CC (Chase Combining) characterized by a storage and combination of erroneous packets, and the type-II-IR (Incremental Redundancy) which provides an Incremental Redundancy strategy that helps to increase the throughput. These two strategies are used by the new mobile communications networks. The HARQ transmission performance depends especially on the selected retransmission protocol (ARQ), and on the model of the forward error correction code (FEC). In this paper, we propose a comparison of the HARQ protocols using two different FEC Codes, in the first hand we use the Turbo Codes, referring to 4G LTE networks, in the other hand we propose a new transmission scheme using a Cyclic Binary LDPC Code with a higher coderate. This study will allow us to reach an optimized transmission scheme based on a combination of coding and retransmission (HARQ), in order to provide higher average throughputs and reliable radio transmissions over all the SNR values.","","978-1-4799-7054-4","10.1109/WCCCS.2014.7107904","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7107904","Hybrid Automatic Repeat Request (HARQ);Forward Error Coding (FEC);Turbo-Codes;Chase Combining (CC);Incremental Redundancy (IR);One-Step Majority Logic Decodable Codes (OSMLD);LDPC Codes","AWGN channels;Binary phase shift keying;Turbo codes;Mobile communication;Signal to noise ratio;Parity check codes","","6","","13","IEEE","14 May 2015","27-28 Nov. 2014","27-28 Nov. 2014","IEEE","IEEE Conferences"
"Low-density MDS array codes based on rigid graph structure","N. Puttarak; P. Kaewprapha","Department of Telecommunications Engineering, KMITL, Bangkok, Thailand; Department of Computer Engineering, Thammasat University, Pathumthani, Thailand",2014 International Electrical Engineering Congress (iEECON),"16 Oct 2014","2014","","","1","4","In data communications system including wired and wireless transmissions, the reliability, integrity, speed, and cost efficiency are the main issues that people desire. An error correcting code is one of the efficient and nearly-optimal methods to improve the system performance. Based on the idea of constructing MDS codes called CGR codes in [3] for disk arrays, this paper introduces a new perspective and construction of LDPC codes due to its sparsity and advantage complexity in implementation. The performance of this code in Additive White Gaussian Noise (AWGN) and fading channels gains about 1.0 dB at the 10-3 of bit error rate (BER) compared with an EVENODD code.","","978-1-4799-3174-3","10.1109/iEECON.2014.6925897","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6925897","maximum distance separable (MDS) codes;array codes;low-density parity-check (LDPC) codes","Manganese;Parity check codes;Encoding","","1","","6","IEEE","16 Oct 2014","19-21 March 2014","19-21 March 2014","IEEE","IEEE Conferences"
"Information shortening for joint source-channel coding schemes based on low-density parity-check codes","H. V. Beltrão Neto; W. Henkel","Jacobs University Bremen, Bremen, Germany; Jacobs University Bremen, Bremen, Germany",2014 8th International Symposium on Turbo Codes and Iterative Information Processing (ISTC),"13 Nov 2014","2014","","","122","126","We propose a simple shortening algorithm for joint source-channel coding schemes based on low-density parity-check codes. Due to finite-length effects, such systems present high error floors when optimised for low-entropy binary symmetric sources and transmission over an AWGN channel. To mitigate such effects, we propose the reduction of the compression rate by inserting infinite reliability variable nodes which form cycles with length equal to the girth of the code used as source compressor. Simulation results show that such a strategy is able to efficiently trade a slight reduction of the compression rate for a significant performance enhancement.","2165-4719","978-1-4799-5985-3","10.1109/ISTC.2014.6955098","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6955098","","Encoding;Joints;Parity check codes;Entropy;Vectors;AWGN channels;Optimization","","3","","8","IEEE","13 Nov 2014","18-22 Aug. 2014","18-22 Aug. 2014","IEEE","IEEE Conferences"
"Design and implementation of LDPC(Low Density Parity Check) coding technique on FPGA (Field Programmable Gate Array) for DVB-S2 (Digital Video Broadcasting-Satellite)","R. Purnamasari; H. Wijanto; I. Hidayat","Electrical Engineering Faculty, Telkom University, Bandung; Electrical Engineering Faculty, Telkom University, Bandung; Electrical Engineering Faculty, Telkom University, Bandung",2014 IEEE International Conference on Aerospace Electronics and Remote Sensing Technology,"29 Jan 2015","2014","","","83","88","LDPC (Low Density Parity Check) is a channel coding technique is used to correct errors so that the validity of a data transmission on the noise transmission channel guaranteed for accuracy. LDPC is suitable for applications that require a large bandwidth, high reliability, and high noise channel like DVB-S2 (Digital Video Broadcast-Satellite) application. Despite the high level of complexity, LDPC coding technique is very possible to be implemented in line with the growing hardware capabilities. The purpose of this research later is to make DVB-S2 chips that can transmit digital video via satellite.","","978-1-4799-6188-7","10.1109/ICARES.2014.7024407","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7024407","LDPC(Low Density Parity Check);DVB-S (Digital);lower triangular;bit flipping;FPGA(Field Programmable Gate Array) Virtex-4","Parity check codes;Encoding;Field programmable gate arrays;Digital video broadcasting;Decoding;Clocks;Mathematical model","","3","","8","IEEE","29 Jan 2015","13-14 Nov. 2014","13-14 Nov. 2014","IEEE","IEEE Conferences"
"Sparse generator matrices for some families of Quasi-Cyclic Low-Density Parity-Check codes","M. Baldi; G. Cancellieri; F. Chiaraluce","DII - Universita Politecnica delle Marche, Ancona, Italy; DII - Universita Politecnica delle Marche, Ancona, Italy; DII - Universita Politecnica delle Marche, Ancona, Italy","2014 22nd International Conference on Software, Telecommunications and Computer Networks (SoftCOM)","12 Feb 2015","2014","","","247","251","In this paper, we provide a general form for sparse generator matrices of several families of Quasi-Cyclic Low-Density Parity-Check codes. Codes of this kind have a prominent role in literature and applications due to their ability to achieve excellent performance with limited complexity. While some properties of these codes (like the girth length in their associated Tanner graphs) are well investigated, estimating their minimum distance is still an open problem. By obtaining sparse generator matrices for several families of these codes, we prove that they are also Quasi-Cyclic Low-Density Generator Matrix codes, which is an important feature to reduce the encoding complexity, and provides a useful tool for the investigation of their minimum distance.","","978-9-5329-0052-1","10.1109/SOFTCOM.2014.7039123","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7039123","Generator matrix;minimum distance;QC-LDGM codes;QC-LDPC codes;sparse matrices","Sparse matrices;Generators;Parity check codes;Indexes;Upper bound;Arrays;Encoding","","3","","15","","12 Feb 2015","17-19 Sept. 2014","17-19 Sept. 2014","IEEE","IEEE Conferences"
"Optimized encoder architecture for structured low density parity check codes of short length","S. Anggraeni; F. A. Hussin; V. Jeoti","Electrical and Electronics Engineering Department, Universiti Teknologi PETRONAS, Tronoh, Perak, Malaysia; Electrical and Electronics Engineering Department, Universiti Teknologi PETRONAS, Tronoh, Perak, Malaysia; Electrical and Electronics Engineering Department, Universiti Teknologi PETRONAS, Tronoh, Perak, Malaysia",2014 5th International Conference on Intelligent and Advanced Systems (ICIAS),"4 Aug 2014","2014","","","1","4","This paper proposes an architecture for structured low density parity check encoder. The proposed architecture supports the limitation of input/output pins of field programmable gate array using division of information bits. The division of information bits generates latency of encoding. The proposed architecture does not store the required matrix for bit-wise multiplication and does not use cyclic shift of barrel shifter. The proposed architecture is investigated using code length below 1000 bits and implementation of high code rate R = 5/6 and code length between 1000 and 2000 bits. Even though this architecture is optimized for short code length, it is shown that the proposed architecture achieves information throughput of 30.178 Gbps and area of 2737 logic element when code length N = 1944 and code rate R = 5/6.","","978-1-4799-4653-2","10.1109/ICIAS.2014.6869526","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6869526","low density parity check (LDPC);encoder;architecture;structured codes","Parity check codes;Clocks;Encoding;Throughput;Pins;Standards;Logic gates","","2","1","15","IEEE","4 Aug 2014","3-5 June 2014","3-5 June 2014","IEEE","IEEE Conferences"
"D-GLDPC codes with 3-D single parity-check product codes as super check nodes","Y. He; G. Sun; J. Yang; F. C. M. Lau","College of Information Engineering, Shenzhen University, China; College of Information Engineering, Shenzhen University, China; College of Information Engineering, Shenzhen University, China; Shenzhen Research Institute, The Hong Kong Polytechnic University, China",2014 Sixth International Conference on Wireless Communications and Signal Processing (WCSP),"22 Dec 2014","2014","","","1","6","A doubly-generalized low-density parity-check (D-GLDPC) code is a low-density parity-check (LDPC) code, where both of the check nodes and variable nodes use linear block codes instead of repetition and single parity-check (SPC) codes. In this paper, we propose a class of D-GLDPC codes in which 3-dimensional (3-D) single parity-check product-codes (SPC-PCs) are used as super-check nodes (SCNs). We derive the extrinsic information transfer (EXIT) function of 3-D SPC-PCs used as SCNs, and analyze the performance of the proposed D-GLDPC codes over the additive white Gaussian noise (AWGN) channel with EXIT charts. Numerical analysis from EXIT charts shows that our proposed D-GLDPC codes can offer better decoding threshold than D-GLDPC codes with 2-D SPC-PCs as SCNs.","","978-1-4799-7339-2","10.1109/WCSP.2014.6992199","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6992199","3-D SPC-PC;D-GLDPC;EXIT chart;decoding threshold","Decoding;Equations;Parity check codes;Generators;Product codes;Block codes;AWGN channels","","2","","18","IEEE","22 Dec 2014","23-25 Oct. 2014","23-25 Oct. 2014","IEEE","IEEE Conferences"
"Blind identification of binary LDPC codes for M-QAM signals","T. Xia; H. -C. Wu; S. Y. Chang; X. Liu; S. C. . -H. Huang","The School of Electrical Engineering and Computer Science, Louisiana State University, Baton Rouge, LA, USA; The School of Electrical Engineering and Computer Science, Louisiana State University, Baton Rouge, LA, USA; Department of Computer Science, National Tsing Hua University, Taiwan; Department of Systems Engineering, University of Arkansas at Little Rock, Little Rock, Arkansas; Department of Electrical Engineering, National Tsing Hua University, Taiwan",2014 IEEE Global Communications Conference,"12 Feb 2015","2014","","","3532","3536","In this paper, we propose a blind binary low-density parity-check (LDPC) encoder identification scheme for M-quadrature amplitude modulation (M-QAM) signals. The expectation-maximization (EM) algorithm is developed to estimate the unknown signal amplitude, noise variance, and phase offset for M-QAM signals. The a posteriori probabilities (APPs) of the coded bits are obtained from the APPs of the transmitted symbols according to the M-QAM mapper. Monte Carlo simulation results demonstrate the effectiveness of our proposed new blind binary LDPC encoder identification scheme for different modulation orders. The average iteration number needed for the EM algorithm to converge is also investigated for different modulation orders.","1930-529X","978-1-4799-3512-3","10.1109/GLOCOM.2014.7037355","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7037355","Blind encoder identification;low-density parity-check (LDPC) codes;quadrature amplitude modulation;expectation-maximization","Parity check codes;Wireless communication;Noise;Wireless sensor networks;Quadrature amplitude modulation;Receivers","","6","","17","IEEE","12 Feb 2015","8-12 Dec. 2014","8-12 Dec. 2014","IEEE","IEEE Conferences"
"Performance evaluation of distributed video coding with different channel encoding techniques","C. K. Honn; M. F. M. Salleh","School of Electrical and Electronic Engineering, Universiti Sains Malaysia, Nibong Tebal, Malaysia; School of Electrical and Electronic Engineering, Universiti Sains Malaysia, Nibong Tebal, Malaysia",2014 International Conference on Computer and Information Sciences (ICCOINS),"31 Jul 2014","2014","","","1","6","Most recently, the low density parity check codes are chosen as the channel encoding method to encode the Wyner-Ziv frames in distributed video coding. These codes involve much complicated encoding and decoding algorithms, and might increase the processing time of the system. In this paper, we use the codes with simpler encoding and decoding algorithms, the Reed Solomon codes, and compare the performance of both codes in encoding the Wyner-Ziv frames. The proposed model is verified with the addition of white Gaussian noise. The simulation shows that the output video sequence is of acceptable quality compared to the current model with the low density parity check codes. The proposed model is also more efficient as the results could be obtained in a shorter time.","","978-1-4799-4390-6","10.1109/ICCOINS.2014.6868390","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6868390","Group of pictures;Wyner-Ziv;Forward error correction;Low density parity check codes;Reed Solomon codes;Side information;Distributed video coding","Parity check codes;Decoding;PSNR;Encoding;Silicon;Video coding","","2","","11","IEEE","31 Jul 2014","3-5 June 2014","3-5 June 2014","IEEE","IEEE Conferences"
