"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Survey on Channel Coding in Wireless Networks","T. Venugopal; S. Radhika","Sathyabama Institute of Science and Technology, Chennai; Sathyabama Institute of Science and Technology, Chennai",2020 International Conference on Communication and Signal Processing (ICCSP),"1 Sep 2020","2020","","","0784","0789","In wireless network sharing information between source and receiving need is complex as no wired communication channel. The wireless channel is subjected to many disturbances and may lead to receive the error code in the destination. To detect and correct the error in the transmitted data Channel coding is used. The channel coding finds error in the transmitted data and are able to rectify the errors and restore the original data. In wireless network the communication channel has more noise and need good channel coding. This channel coding has two processes one is to convert input data into channel input sequence using mapping or encoding and second one is to Inverse mapping or decoding to retrieve the original transmitted data. There are many types of codes namely linear block code, Convolution code, Turbo codes, Low density parity check (LDPC) codes, LT and Raptor Codes and MIMO channel code. This paper summarize important of the channel codes and helps the researchers and students.","","978-1-7281-4988-2","10.1109/ICCSP48568.2020.9182213","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9182213","Channel Coding;Wireless Networks;Linear block code;Convolution code;Turbo codes;Low density parity check (LDPC) codes;LT and Raptor Codes and MIMO channel code","Convolution;Parity check codes;Block codes;Turbo codes;Bandwidth","","16","","26","IEEE","1 Sep 2020","28-30 July 2020","28-30 July 2020","IEEE","IEEE Conferences"
"Design of Rate-Compatible Low-Density Parity-Check Codes with Constant Check Matrix","S. Le; E. Likhobabin","Department of Multimedia Technologies and Telecommunications, Moscow Institute of Physics and Technology Dolgoprudniy, Russia; Laboratory of Multimedia Systems and Technology, Moscow Institute of Physics and Technology Dolgoprudniy, Russia",2020 International Conference Engineering and Telecommunication (En&T),"24 May 2021","2020","","","1","3","In this paper, we propose a “bit duplication” design method for rate-compatible low-density parity-check codes (LDPC). The main idea of the method is to change the structure of codewords during its transmission over the communication system. This method can be effectively applied to create a set of codes, allowing to obtain lower-rate codes from the mother codes. To evaluate the proposed method, the dependence of the bit error probability on the signal-to-noise ratio (SNR) was simulated in Matlab. The result shows that the proposed method is superior to the conventional method of puncturing information bits.","","978-1-7281-8829-4","10.1109/EnT50437.2020.9431243","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9431243","LDPC code;rate-compatible;codeword structure;multi-rate","Error probability;Communication systems;Simulation;Design methodology;Parity check codes;Signal to noise ratio;Matlab","","","","7","IEEE","24 May 2021","25-26 Nov. 2020","25-26 Nov. 2020","IEEE","IEEE Conferences"
"Implementation of the Nonbinary Encoder and Decoder for Systematic Low Density Parity Check Codes on Raspberry-pi boards","A. Maheshwari; U. Tuntoolavest; K. Fukawa","Department of Electrical Engineering, Faculty of Engineering, Kasetsart University, Bangkok, Thailand; Department of Electrical Engineering, Faculty of Engineering, Kasetsart University, Bangkok, Thailand; Department of Communications and Computer Engineering, School of Engineering, Tokyo Institute of Technology, Tokyo, Japan","2020 11th IEEE Annual Information Technology, Electronics and Mobile Communication Conference (IEMCON)","22 Dec 2020","2020","","","0751","0756","Since wireless communication systems supply a large amount of packet-sized (non-binary) data, a channel coding technique that can efficiently correct errors caused by channels is required. This paper focuses on systematic Low-Density Parity-Check (LDPC) code for non-binary codes with symbol size of at least 32 bits/symbol and investigates the transmission of non-binary data under different channel conditions through Message Passing Telemetry Transport (MQTT). Hard decision Message Passing-Vector Symbol Decoding (hMP-VSD) is used as a decoder of systematic LDPC. The encoder and decoder are implemented on the Raspberry Pi (R-pi) boards, and the wireless transmission is done by using the Wi-Fi module.","2644-3163","978-1-7281-8416-6","10.1109/IEMCON51383.2020.9284943","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9284943","Raspberry-pi;MQTT;non-binary;LDPC;hMP-VSD","Wireless communication;Systematics;Simulation;Parity check codes;Decoding;Telemetry;Wireless fidelity","","1","","15","IEEE","22 Dec 2020","4-7 Nov. 2020","4-7 Nov. 2020","IEEE","IEEE Conferences"
"Analysis of Bit-Flipping Algorithm of Irregular Low-Density Parity-Check Codes","M. Kim; J. Ha","School of Electrical Engineering, KAIST, Daejeon, Korea; School of Electrical Engineering, KAIST, Daejeon, Korea",2020 International Conference on Information and Communication Technology Convergence (ICTC),"21 Dec 2020","2020","","","1456","1461","In this work, we analytically derive the evolution of single-bit messages in the bit-flipping algorithm (BFA) for irregular low-density parity-check (LDPC) codes on the binary symmetric channel (BSC). In particular, the analysis tracks the probability distributions of the flipping functions and the bit-decision error at each iteration, which is possible by introducing a state variable at each variable node. The probability distributions are indirectly obtained by taking advantage of the state and state transition probabilities. The analysis will be confirmed by comparing analytic evaluations with simulation results. For the comparison, we implement LDPC codes at a finite length.","2162-1233","978-1-7281-6758-9","10.1109/ICTC49870.2020.9289331","National Research Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9289331","LDPC codes;bit-flipping algorithm;irregular degree distribution;state probability;state transition probability","Analytical models;Correlation;Simulation;Parity check codes;Probability distribution;Information and communication technology;Convergence","","1","","26","IEEE","21 Dec 2020","21-23 Oct. 2020","21-23 Oct. 2020","IEEE","IEEE Conferences"
"High Throughput Basic-Set Trellis Min–Max Non-Binary LDPC Code Decoder Architecture over GF(4)","C. C. Kumar; R. Chinthala","Dept. of Electronics and Communication Engineering, Amrita School of Engineering, Bengaluru, Amrita Vishwa Vidyapeetham, India; Dept. of Electronics and Communication Engineering, Amrita School of Engineering, Bengaluru, Amrita Vishwa Vidyapeetham, India","2020 4th International Conference on Electronics, Materials Engineering & Nano-Technology (IEMENTech)","30 Nov 2020","2020","","","1","6","Non-Binary Low-Density Parity-Check (NB-LDPC) codes surpass other binary codes when it comes to error-correction performance. The main drawback of NB-LDPC codes is high computational complexity especially when it comes to check node processing. The complexity further increases with increasing Galois Field (GF) order. The existing Basic-Set Trellis Min-Max algorithm-based NB-LDPC decoder over GF(4) which is a sequential design achieves a frequency of 136.14 MHz and throughput of 41.891 Mbps. In this paper, a (6,3) code based Basic-Set TMM NB-LDPC decoders over GF(4) with 2- and 6-parallelism are designed, simulated, synthesized, and implemented by using the Xilinx Vivado tool and the Virtex-7 FPGA. The decoder architectures with 2- and 6-parallel improve throughput up to 36.57% and 56.42% respectively compared with sequential implementation.","","978-1-7281-9287-1","10.1109/IEMENTech51367.2020.9270053","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9270053","Trellis Min–Max;non-binary low-density parity-check;check node processing;high order;layered decoding","Decoding;Manganese;Parity check codes;Zinc;Throughput;Indexes;Computational complexity","","2","","11","IEEE","30 Nov 2020","2-4 Oct. 2020","2-4 Oct. 2020","IEEE","IEEE Conferences"
"RS-LDPC Concatenated Coding for NAND Flash Memory: Designs and Reduction of Short Cycles","W. Zhang; J. Kang; Z. Dong; Y. Zhu","National Space Science Center, Chinese Academy of Sciences, Beijing, China; National Space Science Center, Chinese Academy of Sciences, Beijing, China; National Space Science Center, Chinese Academy of Sciences, Beijing, China; National Space Science Center, Chinese Academy of Sciences, Beijing, China",2020 IEEE 3rd International Conference on Information Communication and Signal Processing (ICICSP),"20 Oct 2020","2020","","","342","347","In NAND flash memory, the increase of Program / Erase cycles and external interference, such as electromagnetic interference and vibration, will cause various channel obstacles, including a large amount of random errors and burst errors. This work considers reliable recovery of data from such flash channels using a novel cascade of outer RS codes and inner quasi-cyclic (QC) LDPC codes. In this paper, designs and constructions of QC-LDPC code with reduction of short cycles are presented and an optimized computation cycles elimination (OCCE) algorithm is proposed. The performance of RS codes with different code rates and code lengths for concatenated codes is analyzed. Simulation results show that the decoding iterations of the QCLDPC codes in this paper compared with conventional QC-LDPC codes is reduced by up to 76% which depends on the code length of QC-LDPC at the bit error rate (BER) of 10-8. The proposed RS(273,269)-QC perform a BER of 10-10 at the signal-to-noise ratio (SNR) of 3.9 dB.","","978-1-7281-8823-2","10.1109/ICICSP50920.2020.9232125","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9232125","Low-density parity-check (LDPC) codes;NAND flash;Reed-Solomon codes;Concatenated codes;Short Cycles","Flash memories;Indexes;Iterative decoding;Concatenated codes;Channel coding;Bit error rate;Reliability","","7","","12","IEEE","20 Oct 2020","12-15 Sept. 2020","12-15 Sept. 2020","IEEE","IEEE Conferences"
"Decoding of LDPC Codes for 5G Standard Using Source Distribution","A. A. Ovchinnikov; A. A. Fominykh","Saint-Petersburg State University of Aerospace Instrumentation, Saint Petersburg, Russia; Saint-Petersburg State University of Aerospace Instrumentation, Saint Petersburg, Russia",2020 Wave Electronics and its Application in Information and Telecommunication Systems (WECONF),"2 Jul 2020","2020","","","1","5","The paper examines the decoding of low-density parity-check codes taking into account the source distribution. More specifically, we consider the alteration of LLR calculation on the input of belief propagation decoder. The experimental results for binary input additive white Gaussian noise channel are presented using various source distributions.","","978-1-7281-4944-8","10.1109/WECONF48837.2020.9131454","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9131454","low-density parity-check codes;5G;non-uniform source;joint decoding","5G mobile communication;Transmitters;Redundancy;Parity check codes;Probability distribution;Decoding;Telecommunications","","","","15","IEEE","2 Jul 2020","1-5 June 2020","1-5 June 2020","IEEE","IEEE Conferences"
"On the Non-concentrated Check-node Degree Distributions in QC-IRA Raptor-like LDPC Codes","K. Xu; N. Gao; Y. Xu; D. He; Y. Cai; B. Xu; W. Zhang","Cooperative Media Network Innovation Center (CMIC), School of Electronics Information and Electrical Engineering, Shanghai Jiao Tong University, China Academy of Broadcasting Science, NRTA, China; Cooperative Media Network Innovation Center (CMIC), School of Electronics Information and Electrical Engineering, Shanghai Jiao Tong University, China Academy of Broadcasting Science, NRTA, China; Cooperative Media Network Innovation Center (CMIC), School of Electronics Information and Electrical Engineering, Shanghai Jiao Tong University, China Academy of Broadcasting Science, NRTA, China; Cooperative Media Network Innovation Center (CMIC), School of Electronics Information and Electrical Engineering, Shanghai Jiao Tong University, China Academy of Broadcasting Science, NRTA, China; Cooperative Media Network Innovation Center (CMIC), School of Electronics Information and Electrical Engineering, Shanghai Jiao Tong University, China Academy of Broadcasting Science, NRTA, China; Academy of Broadcasting Science, NRTA, China; Cooperative Media Network Innovation Center (CMIC), School of Electronics Information and Electrical Engineering, Shanghai Jiao Tong University, China Academy of Broadcasting Science, NRTA, China",2020 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),"19 Mar 2021","2020","","","1","5","The quasi-cyclic irregular-repeat-accumulate (QC-IRA) raptor-like LDPC codes in ATSC 3.0 have concentrated check-node degree distributions in the core matrix and extended matrix as well. Actually, the low-rate raptor-like LDPC codes with non-concentrated check-node degree distributions show a promising performance improvement. In this paper, the benefits of non-concentrated check-node degree distributions are first analyzed. After that, a genetic-like algorithm is proposed to search good pairs of non-concentrated check and variable-node degree distributions. Simulation results show that the proposed low-rate LDPC codes with QC-IRA raptor-like structure have at most 0.22 dB gain over those in ATSC 3.0 when bit-error rate (BER) is at 1$0^{-4}$ level over additive white Gaussian noise (AWGN) channels using QPSK modulation.","2155-5052","978-1-7281-5784-9","10.1109/BMSB49480.2020.9379747","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9379747","Low-density parity-check code;QC-IRA raptor-like;Gaussian approximation density evolution;ATSC 3.0","Phase shift keying;Simulation;Modulation;Parity check codes;Multimedia communication;Optimization;Signal to noise ratio","","","","11","IEEE","19 Mar 2021","27-29 Oct. 2020","27-29 Oct. 2020","IEEE","IEEE Conferences"
"Implementation of BICM-ID Receiver for Coded Modulation in DTMB-A","F. Li; C. Zhang; K. Peng; J. Song","Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing; Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing; Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing; Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing",2020 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),"19 Mar 2021","2020","","","1","5","Digital terrestrial television multimedia broadcasting-advanced (DTMB-A) has just been announced as one of the second generation digital terrestrial television broadcasting (DTTB) standard. In comparison with digital terrestrial television multimedia broadcasting (DTMB) standard, DTMB-A has innovations and upgrades in many aspects, including coding and modulation, which are essential modules in DTTB system. Low-density parity-check (LDPC) codes and amplitude phase shift keying constellations with Gray-mapping (Gray-APSK) are adopted. Bit-interleaved coded modulation with iterative demapping (BICM-ID) is also introduced, which is proved capable of obtaining performance gain comparing to conventional independent demapping. However, few quantitative results of the BICM-ID receiver under DTMB-A standard are presented. Comparison between DTMB-A and other DTTB standards is also deficient. In addition, introduction of iterative demapping (ID) makes hardware implementation more complex. Processing and scheduling strategies are different and more hardware resources are demanded, which indicates that more detailed studies are needed. This paper gives quantitative results of BICM-ID and BICM receiver under DTMB-A standard via both performance analysis and simulation, and makes comparison with other DTTB standards. Utilization of hardware resources is also evaluated and presented. The results show that in typical DTMB-A terrestrial broadcasting mode (256 Gray-APSK and 2/3-rate long LDPC codes), BICM-ID receiver brings 0.4 dB gain in the additive white Gaussian noise (AWGN) channel comparing to BICM receiver and its performance is better than those under the same conditions of other standards. Register transfer level (RTL) synthesis from hardware implementation is carried out and shows that limited extra hardware resources are needed to support ID.","2155-5052","978-1-7281-5784-9","10.1109/BMSB49480.2020.9379802","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9379802","digital terrestrial television multimedia broadcasting-advanced (DTMB-A);bit-interleaved coded modulation with iterative demapping (BICM-ID);low-density parity-check (LDPC) codes;amplitude phase shift keying constellations with Gray-mapping (Gray-APSK).","TV;Receivers;Hardware;Parity check codes;Multimedia communication;Standards;Gain","","","","10","IEEE","19 Mar 2021","27-29 Oct. 2020","27-29 Oct. 2020","IEEE","IEEE Conferences"
"Efficient Sliding Window Decoding of Spatially Coupled LDPC Codes for Broadcasting","Z. He; K. Peng; J. Song; Y. Zhang","Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology (BNRist), Tsinghua University, Beijing, P. R. China; Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology (BNRist), Tsinghua University, Beijing, P. R. China; Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology (BNRist), Tsinghua University, Beijing, P. R. China; Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology (BNRist), Tsinghua University, Beijing, P. R. China",2020 IEEE International Conference on Electrical Engineering and Photonics (EExPolytech),"4 Nov 2020","2020","","","102","105","Spatially-coupled low-density parity-check (SCLDPC) codes, which are capable of universally achieving capacity over different channels, could be a potential candidate of error control channel codes employed in flexible transmission schemes for future broadcasting systems. Sliding window decoding is believed the preferred decoding method for SC-LDPC codes, due to its lower decoding latency and complexity compared to conventional full belief propagation (BP) decoding, and is studied in this paper for SC-LDPC codes under broadcasting scenario. More specially, the optimal window size for sliding window decoding is investigated in this paper to improve the decoding performance under practical constraints of decoding complexity and latency in broadcasting systems. The early termination strategies are also considered to further reduce the decoding complexity. Finally, simulation results are presented, which demonstrate that the proposed sliding window decoding method has decoding complexity comparable to conventional LDPC decoding and shows consistent excellent decoding performance.","","978-1-7281-8878-2","10.1109/EExPolytech50912.2020.9243866","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9243866","Spatially-coupled low-density parity-check (SCLDPC) code;sliding window decoding;optimal window size;early termination (ET);broadcasting","Simulation;Broadcasting;Parity check codes;Decoding;Complexity theory;Signal to noise ratio;Photonics","","1","","9","IEEE","4 Nov 2020","15-16 Oct. 2020","15-16 Oct. 2020","IEEE","IEEE Conferences"
