"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"LDPC codes based on serially concatenated multiple parity-check codes","M. Baldi; G. Cancellieri; A. Carassai; F. Chiaraluce","Dipartimento di Ingegneria Biomedica Elettronica e Telecomunicazioni, Università Politecnica delle Marche, Ancona, Italy; Dipartimento di Ingegneria Biomedica Elettronica e Telecomunicazioni, Università Politecnica delle Marche, Ancona, Italy; Centro Radioelettrico Sperimentale Guglielmo Marconi, Trieste, Italy; Dipartimento di Ingegneria Biomedica Elettronica e Telecomunicazioni, Università Politecnica delle Marche, Ancona, Italy",IEEE Communications Letters,"13 Feb 2009","2009","13","2","142","144","This letter proposes a new class of serially concatenated codes that can be viewed as low-density parity- check (LDPC) codes. They are derived from multiple serially concatenated single parity-check (M-SC-SPC) codes, but they use different components, that we call multiple parity-check (MPC) codes. In comparison with M-SC-SPC codes, the new scheme achieves better performance with similar complexity. The proposed codes can represent an alternative to the well-known family of repeat accumulate (RA) codes, being based on the same principles.","1558-2558","","10.1109/LCOMM.2009.081766","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4783785","Low-density parity-check codes, serial concatenation, single parity-check codes, multiple parity-check codes","Parity check codes;Concatenated codes;Decoding;Encoding;Error correction codes;Bit error rate;Error analysis;Product codes;Telecommunications;Circuits","","27","1","12","IEEE","13 Feb 2009","February 2009","","IEEE","IEEE Journals"
"Quasi-Cyclic Low-Density Parity-Check Codes for Space-Time Bit-Interleaved Coded Modulation","S. -n. Hong; S. Kim; D. -j. Shin; I. Lee","Telecommunication Research and Development Center, Samsung Electronics Company Limited, Suwon, South Korea; Telecommunication Research and Development Center, Samsung Electronics Company Limited, Suwon, South Korea; Department of Electronics and Computer Engineering, Hanyang University, Seoul, South Korea; School of Electrical Engineering, Korea University, Seoul, South Korea",IEEE Communications Letters,"10 Oct 2008","2008","12","10","767","769","In this letter, it is shown that the diversity order of space-time bit-interleaved coded modulation (ST-BICM) system is determined by the number of submatrices having linearly independent column vectors in a parity-check matrix of quasicyclic low-density parity-check (QC-LDPC) code. It is also proved that this diversity order can be derived from the base matrix of QC-LDPC code, which can make it easy to design QC-LDPC codes suitable for ST-BICM systems. Finally, the simulation results are provided to confirm the analytical results","1558-2558","","10.1109/LCOMM.2008.080902","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4640948","Quasi-cyclic low-density parity-check (QCLDPC) codes;space-time bit-interleaved coded modulation (STBICM);diversity order","Parity check codes;Interleaved codes;Modulation coding;Iterative decoding;Fading;AWGN;Maximum likelihood decoding;Hamming distance;Analytical models;Diversity methods","","4","8","8","IEEE","10 Oct 2008","October 2008","","IEEE","IEEE Journals"
"Parity-Check Density Versus Performance of Binary Linear Block Codes: New Bounds and Applications","G. Wiechman; I. Sason","Department of Electrical Engineering, Technion-Israel Institute of Technology, Haifa, Israel; Department of Electrical Engineering, Technion-Israel Institute of Technology, Haifa, Israel",IEEE Transactions on Information Theory,"22 Jan 2007","2007","53","2","550","579"," The moderate complexity of low-density parity-check (LDPC) codes under iterative decoding is attributed to the sparseness of their parity-check matrices. It is therefore of interest to consider how sparse parity-check matrices of binary linear block codes can be a function of the gap between their achievable rates and the channel capacity. This issue was addressed by Sason and Urbanke, and it is revisited in this paper. The remarkable performance of LDPC codes under practical and suboptimal decoding algorithms motivates the assessment of the inherent loss in performance which is attributed to the structure of the code or ensemble under maximum-likelihood (ML) decoding, and the additional loss which is imposed by the suboptimality of the decoder. These issues are addressed by obtaining upper bounds on the achievable rates of binary linear block codes, and lower bounds on the asymptotic density of their parity-check matrices as a function of the gap between their achievable rates and the channel capacity; these bounds are valid under ML decoding, and hence, they are valid for any suboptimal decoding algorithm. The new bounds improve on previously reported results by Burshtein  and by Sason and Urbanke, and they hold for the case where the transmission takes place over an arbitrary memoryless binary-input output-symmetric (MBIOS) channel. The significance of these information-theoretic bounds is in assessing the tradeoff between the asymptotic performance of LDPC codes and their decoding complexity (per iteration) under message-passing decoding. They are also helpful in studying the potential achievable rates of ensembles of LDPC codes under optimal decoding; by comparing these thresholds with those calculated by the density evolution technique, one obtains a measure for the asymptotic suboptimality of iterative decoding algorithms. ","1557-9654","","10.1109/TIT.2006.889606","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4069163","Block codes;iterative decoding;linear codes;low-density parity-check (LDPC) codes;maximum-likelihood (ML) decoding;thresholds","Parity check codes;Block codes;Maximum likelihood decoding;Iterative decoding;Sparse matrices;Channel capacity;Performance loss;Upper bound;Density measurement;Iterative algorithms","","25","","19","IEEE","22 Jan 2007","Feb. 2007","","IEEE","IEEE Journals"
"Use of Low-Density Parity-Check Codes for Dominant Error Events Detection and $k$-Constraint Enforcement","F. Sun; T. Zhang","Marvell Semiconductor, Inc., Santa Clara, CA, USA; Rensselaer Polytechnic Institute, Troy, NY, USA",IEEE Transactions on Magnetics,"19 Nov 2007","2007","43","12","4113","4116","In this paper, we propose to leverage the simple and explicit parity checks inherent in low-density parity-check (LDPC) codes to detect dominant error events without code rate penalty. This is enabled by enforcing a very weak constraint on the LDPC code parity check matrix structure. Such a constraint can be readily satisfied by most structured LDPC codes reported in the open literature, such as quasi-cyclic (QC) LDPC codes. Moreover, this zero-redundancy dominant error events detection can be extended to handle the bit errors that occur when deliberate bit-flipping is used to enforce -constraints. We have demonstrated the effectiveness of the proposed method in computer simulations.","1941-0069","","10.1109/TMAG.2007.907329","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4380282","Dominant error events; $k$-constraint;low-density parity-check (LDPC)","Parity check codes;Event detection;Error correction codes;Decoding;Computer errors;Magnetic recording;Modulation coding;Detectors;Code standards;Detection algorithms","","","","20","IEEE","19 Nov 2007","Dec. 2007","","IEEE","IEEE Journals"
"Eliminating small stopping sets in irregular low-density parity-check codes","X. Jiao; J. Mu; J. Song; L. Zhou","School of Computer Science and Technology, Xidian University, Xi'an, China; School of Computer Science and Technology, Xidian University, Xi'an, China; State Key Laboratory of Integrated Service Networks, Xidian University, Xi'an, China; School of Computer Science and Technology, Xidian University, Xi'an, China",IEEE Communications Letters,"23 Jun 2009","2009","13","6","435","437","We present a novel scheme to eliminate small stopping sets in irregular low-density parity-check (LDPC) codes. By adding several new check nodes and having their edges connected to small stopping sets in the original code, the improved code decreases the number of small stopping sets efficiently. Simulation results show that the proposed scheme decreases the frame error rate (FER) significantly in the error floor region, whereas having almost the same rate as the original code.","1558-2558","","10.1109/LCOMM.2009.090009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5090428","Error floor, low-density parity-check (LDPC) codes, stopping sets","Parity check codes;AWGN;Error analysis;Iterative decoding;Redundancy;Additive white noise;Annealing;Iterative algorithms;Linear code","","15","","16","IEEE","23 Jun 2009","June 2009","","IEEE","IEEE Journals"
"Capacity-Achieving Codes With Bounded Graphical Complexity and Maximum Likelihood Decoding","C. -H. Hsu; A. Anastasopoulos","Qualcomm, Inc., Santa Clara, CA, USA; Electrical Engineering and Computer Science Department, University of Michigan, Ann Arbor, MI, USA",IEEE Transactions on Information Theory,"11 Mar 2010","2010","56","3","992","1006"," In this paper, the existence of capacity-achieving codes for memoryless binary-input output-symmetric (MBIOS) channels under maximum-likelihood (ML) decoding with bounded graphical complexity is investigated. Graphical complexity of a code is defined as the number of edges in the graphical representation of the code per information bit and is proportional to the decoding complexity per information bit per iteration under iterative decoding. Irregular repeat-accumulate (IRA) codes are studied first. Utilizing the asymptotic average weight distribution (AAWD) of these codes and invoking Divsalar's bound on the binary-input additive white Gaussian noise (BIAWGN) channel, it is shown that simple nonsystematic IRA ensembles outperform systematic IRA and regular low-density parity-check (LDPC) ensembles with the same graphical complexity, and are at most 0.124 dB away from the Shannon limit. However, a conclusive result as to whether these nonsystematic IRA codes can really achieve capacity cannot be reached. Motivated by this inconclusive result, a new family of codes is proposed, called low-density parity-check and generator matrix (LDPC-GM) codes, which are serially concatenated codes with an outer LDPC code and an inner low-density generator matrix (LDGM) code. It is shown that these codes can achieve capacity on any MBIOS channel using ML decoding and also achieve capacity on any BEC using belief propagation (BP) decoding, both with bounded graphical complexity. Moreover, it is shown that, under certain conditions, these capacity-achieving codes have linearly increasing minimum distances and achieve the asymptotic Gilbert–Varshamov bound for all rates. ","1557-9654","","10.1109/TIT.2009.2039084","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5429143","Asymptotic growth rate;average weight distribution;capacity-achieving codes;density evolution;Gilbert–Varshamov bound;irregular repeat-accumulate codes;low-density generator matrix codes;low-density parity-check (LDPC) codes;maximum likelihood decoding","Maximum likelihood decoding;Parity check codes;Iterative decoding;Belief propagation;Additive white noise;Concatenated codes;Communication system control;Bipartite graph;Message passing;Iterative algorithms","","29","1","45","IEEE","11 Mar 2010","March 2010","","IEEE","IEEE Journals"
"Woven Graph Codes: Asymptotic Performances and Examples","I. E. Bocharova; R. Johannesson; B. D. Kudryashov; V. V. Zyablov","Department of Information Systems, Saint Petersburg University of Information Technologies, Mechanics and Optics, Saint Petersburg, Russia; Department of Information Technology, Lund University, Lund, Sweden; Department of Information Systems, Saint Petersburg University of Information Technologies, Mechanics and Optics, Saint Petersburg, Russia; Institute of Information Transmission Problems, Russian Academy of Science, Moscow, Russia",IEEE Transactions on Information Theory,"28 Dec 2009","2010","56","1","121","129"," Constructions of woven graph codes based on constituent block and convolutional codes are studied. It is shown that within the random ensembles of such codes based on $s$-partite, $s$-uniform hypergraphs, where  $s$ depends only on the code rate, there exist codes satisfying the Gilbert—Varshamov (GV) and the Costello lower bound on the minimum distance and the free distance, respectively. A connection between regular bipartite graphs and tailbiting (TB) codes is shown. Some examples of woven graph codes are presented. Among them, an example of a rate $R_{\rm wg}=1/3$ woven graph code with $d_{\rm free}=32$ based on Heawood's bipartite graph, containing $n=7$  constituent rate $R^{\rm c}=2/3$ convolutional codes with overall constraint lengths $\nu^{\rm c}=5$, is given. ","1557-9654","","10.1109/TIT.2009.2034787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5361472","Convolutional codes;girth;graphs;graph codes;hypergraphs;low-density parity-check (LDPC) codes;tailbiting (TB) codes;woven codes","Parity check codes;Block codes;Iterative decoding;Convolutional codes;Concatenated codes;Bipartite graph;Turbo codes;Information technology;Associate members;Ovens","","7","2","20","IEEE","28 Dec 2009","Jan. 2010","","IEEE","IEEE Journals"
"Construction of low-density parity-check codes based on frequency-hopping sequences","Z. Guohua; W. Xinmei","State Key Laboratory of ISN, Xidian University, Xi'an, China; State Key Laboratory of ISN, Xidian University, Xi'an, China",Chinese Journal of Electronics,"27 Jan 2023","2009","18","1","141","144","Three classes of structured regular Low-density parity-check (LDPC) codes with girth at least 6 are constructed from frequency-hopping sequences. The parity-check matrices of these codes have uniform row and column weights, simple and explicit structure, as well as a large variety of candidate parameters. Simulation results show that the new codes perform very similar to the randomly constructed LDPC codes over Additive white Gaussian noise (AWGN) channels.","2075-5597","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10028701","Low-density parity-check (LDPC) codes;Girth;Iterative decoding;Frequency-hopping sequences","Parity check codes;Correlation;Geometry;AWGN channels;Wireless communication;Symbols;Spread spectrum communication","","3","","","","27 Jan 2023","Jan. 2009","","CIE","CIE Journals"
"Construction of quasi-cyclic LDPC codes based on a two-dimensional MDS code","C. Chen; B. Bai; X. Wang","State Key Laboratory of ISN, Xidian University, Xi'an, China; State Key Laboratory of ISN, Xidian University, Xi'an, China; State Key Laboratory of ISN, Xidian University, Xi'an, China",IEEE Communications Letters,"29 Apr 2010","2010","14","5","447","449","In this letter, we first propose a general framework for constructing quasi-cyclic low-density parity-check (QCLDPC) codes based on a two-dimensional (2-D) maximum distance separable (MDS) code. Two classes of QC-LDPC codes are defined, whose parity-check matrices are transposes of each other. We then use a 2-D generalized Reed-Solomon (GRS) code to give a concrete construction. The decoding parity-check matrices have a large number of redundant parity-check equations while their Tanner graphs have a girth of at least 6. The minimum distances of the codes are very respectable. Experimental studies show that the constructed QC-LDPC codes perform well with the sum-product algorithm (SPA).","1558-2558","","10.1109/LCOMM.2010.05.100008","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5456061","Low-density parity-check (LDPC) code, quasicyclic (QC) code, finite field, maximum distance separable (MDS) code, generalized Reed-Solomon (GRS) code","Parity check codes;Galois fields;Reed-Solomon codes;Two dimensional displays;Concrete;Equations;Iterative decoding;Chaos;Quantum cascade lasers;Sum product algorithm","","1","","8","IEEE","29 Apr 2010","May 2010","","IEEE","IEEE Journals"
"Low-density parity-check codes with 2-state trellis decoding","M. . -C. Chiu","Department of Communications Engineering, National Chung Cheng University, Chiayi, Taiwan",IEEE Transactions on Communications,"27 Jan 2009","2009","57","1","12","16","A class of low-density parity-check (LDPC) codes with a simple 2-state trellis structure is presented. For LDPC decoding, the conventional belief propagation (BP) algorithm consists of numerous sub-decoders of single-parity check codes and exchanges information between sub-decoders in an iterative manner. If the single-parity check codes can be constructed and grouped in a proper way, the decoder can be decomposed into few identical 2-state trellis decoders. Therefore, instead of numerous sub-decoders of single-parity check codes, an iterative decoding algorithm based on few sub-decoders over 2-state trellis is proposed. The proposed decoding algorithm improves the efficiency of message passing between sub-decoders and hence provides a fast convergent rate as compared to the standard BP algorithm. Simulation results show that the proposed scheme provides a better performance and a fast convergent rate as compared to those of standard BP algorithm. The result also shows that the proposed algorithm has a similar performance as that of asynchronous replica shuffled BP algorithm and has a slightly inferior performance than that of synchronous replica shuffled BP algorithm. However, complexity analysis shows that our proposed algorithm has complexity that is lower than that of the replica shuffled BP algorithm.","1558-0857","","10.1109/TCOMM.2009.0901.050650","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4768562","Low-density parity-check (LDPC) codes, iterative decoding, trellis decoding","Parity check codes;Iterative decoding;Iterative algorithms;Message passing;Belief propagation;Convergence;Scheduling algorithm;Algorithm design and analysis;Block codes;Communications Society","","2","","20","IEEE","27 Jan 2009","January 2009","","IEEE","IEEE Journals"
