"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Construction analysis of low-density parity-check codes for free-space optical communication","X. Xuena; X. Xuena","Department of Computer Foundation Studies, Shandong Institute of Business and Technology, Shandong, Yantai, China; Department of Computer Foundation Studies, Shandong Institute of Business and Technology, Shandong, China",2010 2nd International Conference on Future Computer and Communication,"28 Jun 2010","2010","3","","V3-791","V3-793","In this paper, we study channel model of free-space optical communication and compare the various parity-check matrix construction of low-density parity check codes. Through the comparison of various parity-check matrix construction and the thinking to the influence from ring, we find a improved parity-check matrix construction of low-density parity check codes-л-rotated construction. Then we have a emulation analysis of construction capability between various parity-check matrix construction and π-rotated construction.","","978-1-4244-5824-0","10.1109/ICFCC.2010.5497398","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5497398","Low-density parity check (LDPC) codes;free-space optical communication;improved parity-check matrix construction;π-rotated construction","Parity check codes;Optical fiber communication;Atmosphere;Sparse matrices;Optical computing;Business communication;Atmospheric modeling;Channel coding;Emulation;Iterative decoding","","1","","6","IEEE","28 Jun 2010","21-24 May 2010","21-24 May 2010","IEEE","IEEE Conferences"
"Performance of adaptive low-density parity check codes in a low cost spectrum-sliced WDM network","S. Sun; M. S. Leeson","School of Engineering, University of Warwick, Coventry, UK; School of Engineering, University of Warwick, Coventry, UK",2010 12th International Conference on Transparent Optical Networks,"16 Aug 2010","2010","","","1","5","In this paper, regular low-density parity-check (LDPC) codes have been applied for the first time to a low cost spectrum-sliced WDM system. The Gaussian approximation of the noise in such system has been commonly used in previous studies, and there is a standard LDPC code for symmetric additive white Gaussian noise (AWGN) channels. However, in the system considered here the actual noise character is asymmetric and chi-square distributed. Due to the specific channel property, an adaptive decoding algorithm based on the precise chi-square noise statistics has been proposed. Simulations are conducted for various code rates. The results show that such a forward error correction scheme provides significant coding gain for a dedicated system and the adaptive algorithm outperforms decoding with conventional Gaussian approximations.","2162-7339","978-1-4244-7798-2","10.1109/ICTON.2010.5549249","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5549249","Forward error correction (FEC);low-density parity check codes;optical fiber communication;spectrum slicing;wavelength division multiplexing (WDM)","Parity check codes;Costs;WDM networks;Additive white noise;Gaussian noise;Gaussian approximation;AWGN;Decoding;Wavelength division multiplexing;Code standards","","","","9","IEEE","16 Aug 2010","27 June-1 July 2010","27 June-1 July 2010","IEEE","IEEE Conferences"
"A note on relationship between algebraic geometric codes and LDPC codes","W. Hu; H. Cai; Y. Wu; Z. Wang","Department of Mathematics, Anqing Teacher''s College, Anqing, China; Department of Mathematics, Anqing Teacher''s College, Anqing, China; Department of Mathematics, Anqing Teacher''s College, Anqing, China; Department of Mathematics, Anqing Teacher''s College, Anqing, China",2010 2nd International Conference on Signal Processing Systems,"23 Aug 2010","2010","1","","V1-56","V1-58","Low-density parity-check (LDPC) codes constructed by a sparse parity-check matrix are of very fast encoding and decoding algorithms. Another kind of codes, which improved the well-known Gilbert-Varshamov bound, are algebraic geometry codes (Goppa geometry codes) from algebraic curves over finite fields. In the note, we analyze their characteristic of the two class of codes and show that the algebraic geometric codes are seldom LDPC codes.","","978-1-4244-6893-5","10.1109/ICSPS.2010.5555509","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5555509","Error-correcting code;algebraic geometry code (Goppa geometry code);low-density parity-check (LDPC)code","Parity check codes;Geometry;Galois fields;Construction industry;Sparse matrices;Signal processing algorithms;Null space","","1","","11","IEEE","23 Aug 2010","5-7 July 2010","5-7 July 2010","IEEE","IEEE Conferences"
"Cooperative communication in wireless sensor network using low density parity check codes","M. R. Islam; M. A. Hoque; K. K. Islam; M. S. Ullah","Department of Electrical and Electronic Engineering, Islamic University of Technology, Gazipur, Bangladesh; Department of Electrical and Electronic Engineering, Islamic University of Technology, Gazipur, Bangladesh; Department of Electrical and Electronic Engineering, Islamic University of Technology, Gazipur, Bangladesh; Department of Electrical and Electronic Engineering, Islamic University of Technology, Gazipur, Bangladesh",International Conference on Electrical & Computer Engineering (ICECE 2010),"24 Jan 2011","2010","","","662","665","Energy efficient data transmission is one of the key factors for energy constraint wireless sensor network (WSN). Cooperative communication explores the energy efficient wireless communication schemes between multiple sensors and data gathering node (DGN). In this paper, an energy efficient cooperative technique is proposed considering low density parity check (LDPC) codes. The result shows that the proposed cooperative communication outperforms SISO transmission when the error correction code is considered. Bit error rate (BER) analysis is also performed. In this work, it shows that the lower encoding rate offers better error characteristics for same signal to noise ratio (SNR)","","978-1-4244-6280-3","10.1109/ICELCE.2010.5700780","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5700780","Cooperative technique;low density parity check code;BER;MISO;wireless sensor networks","Wireless sensor networks;Parity check codes;Sensors;Encoding;Bit error rate;Energy consumption;Wireless communication","","3","","17","IEEE","24 Jan 2011","18-20 Dec. 2010","18-20 Dec. 2010","IEEE","IEEE Conferences"
"Low-Density Parity-Check codes for asymmetric distributed source coding","J. J. Micallef; R. A. Farrugia; C. J. Debono","Department of Communications and Computer Engineering, University of Malta, Msida, Malta; Department of Communications and Computer Engineering, University of Malta, Msida, Malta; Department of Communications and Computer Engineering, University of Malta, Msida, Malta",2010 IEEE International Conference on Information Theory and Information Security,"17 Jan 2011","2010","","","985","988","Low-Density Parity-Check (LDPC) codes achieve good performance, tending towards the Slepian-Wolf bound, when used as channel codes in Distributed Source Coding (DSC). Most LDPC codes found in literature are designed assuming random distribution of transmission errors. However, certain DSC applications can predict the error location within a certain level of accuracy. This feature can be exploited in order to design application specific LDPC codes to enhance the performance of traditional LDPC codes. This paper proposes a novel architecture for asymmetric DSC where the encoder is able to estimate the location of the errors within the side information. It then interleaves the bits having a high probability of error to the beginning of the codeword. The LDPC codes are designed to provide a higher level of protection to the front bits. Simulation results show that correct localization of errors pushes the performance of the system on average 13.3% closer to the Slepian-Wolf bound, compared to the randomly constructed LDPC codes. If the error localization prediction fails, such that the errors are randomly distributed, the performance is still in line with that of the traditional DSC architecture.","","978-1-4244-6943-7","10.1109/ICITIS.2010.5689658","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5689658","LDPC codes;Distributed Source Coding (DSC);Slepian-Wolf theorem","Parity check codes;Decoding;Source coding;Reliability;Computer architecture;Turbo codes;Simulation","","3","","15","IEEE","17 Jan 2011","17-19 Dec. 2010","17-19 Dec. 2010","IEEE","IEEE Conferences"
"Rate-compatible non-binary LDPC codes concatenated with multiplicative repetition codes","K. Kasai; D. Declercq; C. Poulliat; K. Sakaniwa","ETIS ENSEA/University of Cergy-Pontoise/CNRS, Cergy-Pontoise, FRANCE; ETIS ENSEA/University of Cergy-Pontoise/CNRS, Cergy-Pontoise, FRANCE; ETIS ENSEA/University of Cergy-Pontoise/CNRS, Cergy-Pontoise, FRANCE; Dept. of Communications and Integrated Systems, Tokyo Institute of Technology, Tokyo, JAPAN",2010 IEEE International Symposium on Information Theory,"23 Jul 2010","2010","","","844","848","We propose non-binary LDPC codes concatenated with multiplicative repetition codes. To the best of the authors' knowledge, for the transmissions over the memoryless binary-input output-symmetric channels, 2m-ary the (2,dc)-regular LDPC code for m ~ 8 and dc ≥ 3 is the best code so far among codes with moderate code length. By multiplicatively repeating the 2m-ary (2,3)-regular LDPC code of rate 1/3, we construct rate-compatible codes of lower rates 1/6,1/9,1/12,.... Surprisingly, such simple low-rate codes outperform the best low-rate binary codes so far.","2157-8117","978-1-4244-7892-7","10.1109/ISIT.2010.5513615","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5513615","non-binary low-density parity-check code;iterative decoding;rate compatible code;low-rate code","Parity check codes;Concatenated codes;Iterative decoding;Error correction codes;Automatic repeat request;Degradation;Binary codes;Belief propagation;Optimization methods;Time-varying channels","","10","","22","IEEE","23 Jul 2010","13-18 June 2010","13-18 June 2010","IEEE","IEEE Conferences"
"A design of rate-adaptive LDPC codes for distributed source coding using PEG algorithm","M. Jang; J. W. Kang; S. -H. Kim","School of Information and Communication Engineering, Sungkyunkwan University, Suwon, South Korea; School of Information and Communication Engineering, Sungkyunkwan University, Suwon, South Korea; School of Information and Communication Engineering, Sungkyunkwan University, Suwon, South Korea",2010 - MILCOM 2010 MILITARY COMMUNICATIONS CONFERENCE,"6 Jan 2011","2010","","","277","282","We propose a method for constructing rate-adaptive low-density parity check (LDPC) codes with large girth by syndrome merging with progressive-edge-growth (PEG) algorithm. Proposed scheme has a different structure from LDPC accumulate (LDPCA) codes. As a result, the new construction method turns the girth up for each specific code, and eliminates error floor.","2155-7586","978-1-4244-8180-4","10.1109/MILCOM.2010.5680317","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5680317","low-density parity check (LDPC) codes;rate-adaptive LDPC codes;girth;progressive edge growth (PEG) algorithm;distributed source coding (DSC)","Parity check codes;Decoding;Algorithm design and analysis;Merging;Floors;Source coding","","7","","16","IEEE","6 Jan 2011","31 Oct.-3 Nov. 2010","31 Oct.-3 Nov. 2010","IEEE","IEEE Conferences"
"Universal Slepian-Wolf source codes using low-density parity-check matrices","T. Matsuta; T. Uyematsu; R. Matsumoto","Department of Communications and Integrated Systems, Tokyo Institute of Technology, Meguro, Tokyo, Japan; Department of Communications and Integrated Systems, Tokyo Institute of Technology, Meguro, Tokyo, Japan; Department of Communications and Integrated Systems, Tokyo Institute of Technology, Meguro, Tokyo, Japan",2010 IEEE International Symposium on Information Theory,"23 Jul 2010","2010","","","186","190","Low-density parity-check (LDPC) codes become very popular in channel coding, since they can achieve the performance close maximum-likelihood (ML) decoding with linear complexity of the block length. Muramatsu et al. proposed a code using LDPC matrices for Slepian-Wolf source coding. However, since they employed ML decoding, their code is not universal, that is their decoder needs to know the probability distribution of the source. On the other hand, if there exists a universal code using LDPC matrices, we can arbitrary decrease the error probability for all sources whose achievable rate region contains the rate pair of encoders even if the probability distribution of sources is unknown. To this end, we show the existence of a universal Slepian-Wolf source code using LDPC matrices in the case where the source is stationary memoryless.","2157-8117","978-1-4244-7892-7","10.1109/ISIT.2010.5513253","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5513253","","Parity check codes;Maximum likelihood decoding;Source coding;Probability distribution;Linear code;Sparse matrices;Error probability;Random variables;Channel coding;H infinity control","","5","1","14","IEEE","23 Jul 2010","13-18 June 2010","13-18 June 2010","IEEE","IEEE Conferences"
"New low-density parity-check codes with large girth based on hypergraphs","I. E. Bocharova; F. Hug; R. Johannesson; B. D. Kudryashov; R. V. Satyukov","Department of Information Systems, Mechanics and Optics, Saint Petersburg University of Information Technologies, Saint Petersburg, Russia; Department of Electrical and Information Technology, Lund University, Lund, Sweden; Department of Electrical and Information Technology, Lund University, Lund, Sweden; Department of Information Systems, Mechanics and Optics, Saint Petersburg University of Information Technologies, Saint Petersburg, Russia; Department of Information Systems, Mechanics and Optics, Saint Petersburg University of Information Technologies, Saint Petersburg, Russia",2010 IEEE International Symposium on Information Theory,"23 Jul 2010","2010","","","819","823","The relation between low-density parity-check (LDPC) codes and hypergraphs supports searching for powerful LDPC codes based on hypergraphs. On the other hand, coding theory methods can be used in searching for hypergraphs with large girth. Moreover, compact representations of hypergraphs based on convolutional codes can be found. Algorithms for iteratively constructing LDPC codes with large girth and for determining their minimum distance are introduced. New quasi-cyclic (QC) LDPC codes are presented, some having both optimal girth and optimal minimum distance.","2157-8117","978-1-4244-7892-7","10.1109/ISIT.2010.5513639","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5513639","","Parity check codes;Convolutional codes;Information technology;Iterative algorithms;Information systems;Polynomials;Hydrogen;Linear code;Iterative decoding;Belief propagation","","7","","18","IEEE","23 Jul 2010","13-18 June 2010","13-18 June 2010","IEEE","IEEE Conferences"
"Quasi-cyclic ldpc code design for block-fading channels","Y. Li; M. Salehi","Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA",2010 44th Annual Conference on Information Sciences and Systems (CISS),"13 May 2010","2010","","","1","5","We investigate quasi-cyclic low-density parity-check (QC-LDPC) codes for nonergodic block-fading channels. A construction method for designing QC-LDPC codes is presented. With careful design, the proposed QC-LDPC codes exhibit the same good performance as their corresponding random root- LDPC codes introduced in using iterative belief-propagation (BP) decoding. Moreover, the structure of the proposed QCLDPC codes makes an efficient encoding method possible.","","978-1-4244-7417-2","10.1109/CISS.2010.5464729","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5464729","Block-fading channels;efficient encoding;quasicyclic low-density parity-check (QC-LDPC) codes","Parity check codes;Fading;Iterative decoding;Rayleigh channels;Quantum cascade lasers;Design methodology;Mobile communication;Bipartite graph;Costs;Shift registers","","20","","10","IEEE","13 May 2010","17-19 March 2010","17-19 March 2010","IEEE","IEEE Conferences"
