"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Irregular repeat accumulate low-density parity-check codes based on residue class pair","K. Tao; L. Peng; K. Liang; B. Zhuo","School of Electronic Information and Communications, Wuhan National Laboratory for Optoelectronics, Wuhan, Hubei, China; School of Electronic Information and Communications, Wuhan National Laboratory for Optoelectronics, Wuhan, Hubei, China; School of Electronic Information and Communications, Wuhan National Laboratory for Optoelectronics, Wuhan, Hubei, China; School of Electronic Information and Communications, Wuhan National Laboratory for Optoelectronics, Wuhan, Hubei, China",2017 IEEE 9th International Conference on Communication Software and Networks (ICCSN),"21 Dec 2017","2017","","","127","131","This paper presents a new family of irregular repeat accumulate (IRA) low-density parity-check (LDPC) codes with the characteristic of random-like structure, a common feature of the practical LDPC codes adopted in most communication industrial standards. The systematic IRA-LDPC codes are defined by the parity-check matrix H = [Hd HP], in which Hd and HP correspond to the information bits and the parity bits respectively. We introduce the concept of residue class to create the residue class pair (RCP), from which we construct a compact representation of Hd matrix. It is demonstrated that, the family of designed RCP-based IRA-LDPC codes can provide better performance, higher structural level and lower memory consumption than the practical LDPC codes in some communication standards such as IEEE 802.16e and DVB-SII.","2472-8489","978-1-5090-3822-0","10.1109/ICCSN.2017.8230092","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8230092","irregular repeat accumulate (IRA) codes;low-density parity-check (LDPC) codes;parity-check matrix;residue class pair (RCP)","Parity check codes;Matrix converters;DH-HEMTs;Finite element analysis;Standards;Digital video broadcasting;Complexity theory","","14","","14","IEEE","21 Dec 2017","6-8 May 2017","6-8 May 2017","IEEE","IEEE Conferences"
"On the Nested Family of LDPC Codes Based on Golomb Rulers","F. I. Ivanov; P. S. Rybin","Institute for Information Transmission Problems, Russian Academy of Science, Moscow, Russia; Moscow Institute for Physics and Technology, Dolgoprudniy, Russia",2017 IVth International Conference on Engineering and Telecommunication (EnT),"28 Dec 2017","2017","","","67","71","In this paper we present a new ensemble of Low- Density Parity-Check codes (LDPC Codes) based on modular Golomb rulers and permutation matrices. We suggest a designing rule for these codes that allows obtaining a nested family of LDPC codes with wide range of rates from one matrix of lowest rate code. Moreover, the regular way that we apply to construct our codes allows describing parity-check matrices with minimal number of parameters. The simulation results in the case of transmission via AWGN channel with QAM-4 modulation are presented.","","978-1-5386-4547-5","10.1109/ICEnT.2017.21","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8241257","low-density parity-check code;LDPC code;Golomb rulers;code construction;nested codes","Parity check codes;Simulation;Generators;5G mobile communication;Information processing","","3","","18","IEEE","28 Dec 2017","29-30 Nov. 2017","29-30 Nov. 2017","IEEE","IEEE Conferences"
"Joint Source Channel Coding for Hyperspectral Imagery","A. S. Mamatha; K. Sagar; J. Sumanth; J. P. T. Thejus; R. Varun; V. Singh","Dept of ECE, R.N.S.I.T, Bangalore, Karnataka, India; Dept of ECE, R.N.S.I.T, Bangalore, Karnataka, India; Dept of ECE, R.N.S.I.T, Bangalore, Karnataka, India; Dept of ECE, R.N.S.I.T, Bangalore, Karnataka, India; Dept of ECE, R.N.S.I.T, Bangalore, Karnataka, India; Dept of ECE, R.N.S.I.T, Bangalore, Karnataka, India",2017 14th IEEE India Council International Conference (INDICON),"11 Oct 2018","2017","","","1","6","On-board compression of hyperspectral imagery plays a vital role in the arena of remote sensing applications. This paper proposes a methodology to concatenate source coding with channel coding referred to as Joint Source Channel coding (JSCC) for hyperspectral images. The leverage of JSCC is that firstly the three on-board constraints namely memory, power and bandwidth are tackled with source coding. Secondly Channel coding mitigates the adverse effects of channel during the course of transmission of the downlinked image, thus maintaining the quality of the reconstructed image at the decoding side. Source coding exploits spatial and spectral decorrelation utilizing Intraband and Interband predictive coders. Serial Concatenated coders using Low Density Parity Check / Reed-Solomon (LDPC/RS) coder along with Convolutional coder are suggested for Channel coding. The proposed algorithm is simulated for Additive White Gaussian Noise (AWGN), Binary Symmetric Channel (BSC) and Rician channels. The methodology outcomes with an average BER of around 10-5 for different channel parameters, with an acceptable trade-off between complexity and performance.","2325-9418","978-1-5386-4318-1","10.1109/INDICON.2017.8488122","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8488122","Interband Predictor;Concatenated coder;Low Density Parity Check;Reed-Solomon;Additive White Gaussian Noise;Binary Symmetric Channel;Rician Channel","Parity check codes;Channel coding;Decoding;Hyperspectral imaging;Image coding;Source coding;Convolutional codes","","1","","12","IEEE","11 Oct 2018","15-17 Dec. 2017","15-17 Dec. 2017","IEEE","IEEE Conferences"
"The design and analysis of protograph LDPC codes over Rayleigh fading channels","Z. Yang; Y. Fang; G. Cai; Z. Yao; G. Han","School of Information Engineering, Guangdong University of Technology, Guangzhou, China; School of Information Engineering, Guangdong University of Technology, Guangzhou, China; School of Information Engineering, Guangdong University of Technology, Guangzhou, China; School of Information Engineering, Guangdong University of Technology, Guangzhou, China; School of Information Engineering, Guangdong University of Technology, Guangzhou, China",2017 IEEE/CIC International Conference on Communications in China (ICCC),"5 Apr 2018","2017","","","1","6","In wireless communication systems, the error performance in the high signal-to-noise-ratio (SNR) region determines the reliability and quality of data transmission. Among existing error-control techniques, channel coding is of particular interest to enhance the overall performance of such system. In this paper, we investigate the error performance of the protograph low-density parity-check (LDPC) codes over Rayleigh fading channels. To obtain robust error-correction capability, we construct two improved ARA (i.e., IARA1 and IARA2) codes based on the extrinsic information transfer (EXIT) algorithm and the asymptotic weight distribution (AWD) function. We further analyze the asymptotic performance of the IARA1 code and the IARA2 code from the perspective of decoding threshold, typical minimum distance ratio (TMDR), and bit-error rate. Both the analytical and simulated results show that the IARA1 code and IARA2 code outperform the well-performing accumulate-repeat-by-4-jagged-accumulate (AR4JA) code in the high SNR region. As a consequence, the IARA1 code and IARA2 code appear to be better candidates for use in wireless communication applications with fast fading.","","978-1-5386-4502-4","10.1109/ICCChina.2017.8330403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8330403","protograph low-density parity-check (LDPC) code;extrinsic information transfer (EXIT) algorithm;asymptotic weight distribution (AWD) function;Rayleigh fading channels","Parity check codes;Fading channels;Decoding;Signal to noise ratio;AWGN channels;Encoding;Wireless communication","","","","23","IEEE","5 Apr 2018","22-24 Oct. 2017","22-24 Oct. 2017","IEEE","IEEE Conferences"
"An algebraic approach to design low rate low density parity check code","Z. Zhang; L. Zhou; J. Du; S. Peng","National Key Lab on Communication, University of Electronic Science and Technology of China, Chengdu, P. R. China; National Key Lab on Communication, University of Electronic Science and Technology of China, Chengdu, P. R. China; National Key Lab on Communication, University of Electronic Science and Technology of China, Chengdu, P. R. China; National Key Lab on Communication, University of Electronic Science and Technology of China, Chengdu, P. R. China",2017 9th International Conference on Wireless Communications and Signal Processing (WCSP),"11 Dec 2017","2017","","","1","6","In this paper, we propose an algebraic approach to design extremely low rate low-density parity-check (LDPC) codes by employing the primitive polynomials. We first investigate the requirements for the polynomials to construct 4-cycle free LDPC codes and then propose an algebraic approach to design the parity check matrix. To achieve a better decoding performance in the extremely low rate region, we propose an extension method to construct more check nodes and virtual variable nodes to obtain more constraints. Our designed LDPC codes have simple encoding and simple decoding features. Simulation results show that our proposed rate-0.03 LDPC code can achieve 2.2 dB gain, compared to the LDPC code designed by the progressive edge growth algorithm with the optimized edge degree distributions described in [7].","2472-7628","978-1-5386-2062-5","10.1109/WCSP.2017.8171065","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8171065","","Parity check codes;Decoding;Algorithm design and analysis;Signal to noise ratio;Indexes;Channel coding","","1","","19","IEEE","11 Dec 2017","11-13 Oct. 2017","11-13 Oct. 2017","IEEE","IEEE Conferences"
"A reduced complexity decoding algorithm for NB-LDPC codes","S. Song; J. Lin; J. Tian; Z. Wang","School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China",2017 IEEE 17th International Conference on Communication Technology (ICCT),"17 May 2018","2017","","","127","131","Non-binary low-density parity-check (NB-LDPC) codes perform much better than their binary counterparts, when codeword length is moderate or high-order modulation is used. However, the implementation of a NB-LDPC decoder usually suffers from excessive hardware complexity and large memory requirement. Many new algorithms and decoding schedules have been introduced in recent literatures to reduce the decoding complexity in further. However, the complexity of current decoding algorithms for NB-LDPC codes is still high. In this paper, a two-extra-column trellis min-sum algorithm (TEC-TMSA) is proposed. The TEC-TMSA combines the two-extra-column method and the trellis min-sum algorithm in an intelligent way. Since only the minimum value of a row needs to be sorted out for configuration constructions, the computational complexity of the proposed TEC-TMSA is much lower than that of the TMSA. Furthermore, we develop a novel location-fixed selection scheme, which significantly decreases the number of required comparison operations in the TEC-TMSA with negligible performance loss.","2576-7828","978-1-5090-3944-9","10.1109/ICCT.2017.8359617","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8359617","Nonbinary low-density parity-check codes;two-extra-column trellis min-sum;location-fixed selection scheme;low complexity","Complexity theory;Decoding;Parity check codes;Reliability engineering;Indexes;Approximation algorithms","","2","","18","IEEE","17 May 2018","27-30 Oct. 2017","27-30 Oct. 2017","IEEE","IEEE Conferences"
"Lowering the error floors of low-density parity-check codes with additional check nodes","D. Yuan; L. Li; Y. Liu","School of Electronic Engineering, Beijing University of Posts and Telecommunications, P. R. China; School of Electronic Engineering, Beijing University of Posts and Telecommunications, P. R. China; School of Electronic Engineering, Beijing University of Posts and Telecommunications, P. R. China",2017 IEEE Information Theory Workshop (ITW),"1 Feb 2018","2017","","","146","150","This paper proposes a novel scheme for bit recovery of Low-Density Parity-Check (LDPC) Codes. Firstly, the most erroneous and the most reliable bits are located by searching the codeword bits. Subsequently, new check nodes are added to connect them, thus the negative effects of the most erroneous bits along with the corresponding trapping sets are avoided. Eventually, the BER performance is dramatically improved in the error-floor region according to the simulated results. This idea could be a more concise and simple alternative to weaken the effects of trapping sets in LDPC applications.","","978-1-5090-3097-2","10.1109/ITW.2017.8277936","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8277936","Low-density parity-check codes;bit recovery;trapping sets;error floor;additional check nodes","Monte Carlo methods;Reliability;Conferences;Iterative decoding;Decoding","","3","","11","IEEE","1 Feb 2018","6-10 Nov. 2017","6-10 Nov. 2017","IEEE","IEEE Conferences"
"Concatenated LDPC-polar codes decoding through belief propagation","S. M. Abbas; Y. Fan; J. Chen; C. -Y. Tsui","Department of Electronic and Computer Engineering, Hong Kong University of Science and Technology (HKUST), Hong Kong; Department of Electronic and Computer Engineering, Hong Kong University of Science and Technology (HKUST), Hong Kong; Department of Electronic and Computer Engineering, Hong Kong University of Science and Technology (HKUST), Hong Kong; Department of Electronic and Computer Engineering, Hong Kong University of Science and Technology (HKUST), Hong Kong",2017 IEEE International Symposium on Circuits and Systems (ISCAS),"28 Sep 2017","2017","","","1","4","Owing to their capacity-achieving performance and low encoding and decoding complexity, polar codes have drawn much research interests recently. Successive cancellation decoding (SCD) and belief propagation decoding (BPD) are two common approaches for decoding polar codes. SCD is sequential in nature while BPD can run in parallel. Thus BPD is more attractive for low latency applications. However BPD has some performance degradation at higher SNR when compared with SCD. Concatenating LDPC with Polar codes is one popular approach to enhance the performance of BPD, where a short LDPC code is used as an outer code and Polar code is used as an inner code. In this work we propose a new way to construct concatenated LDPC-Polar code, which not only outperforms conventional BPD and existing concatenated LDPC-Polar code but also shows a performance improvement of 0.5 dB at higher SNR regime when compared with SCD.","2379-447X","978-1-4673-6853-7","10.1109/ISCAS.2017.8050835","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8050835","Polar Codes;Belief Propagation Decoding (BPD);Low-Density Parity Check Codes (LDPC codes);successive cancellation decoding (SCD);Concatenated codes","Parity check codes;Decoding;Complexity theory;Belief propagation;Encoding;Signal to noise ratio;Reliability","","14","","14","IEEE","28 Sep 2017","28-31 May 2017","28-31 May 2017","IEEE","IEEE Conferences"
"Spatially coupled QC-LDPC for the tradeoff between MIMO BICM and BICM-ID schemes","Y. Zhang; K. Peng; J. Song","Electronic Engineering Department, Tsinghua University Tsinghua National Laboratory for Information Science and Technology, Beijing, P. R. China; Shenzhen City Key Laboratory of Digital TV System, Shenzhen, P. R. China; Shenzhen City Key Laboratory of Digital TV System, Shenzhen, P. R. China",2017 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),"20 Jul 2017","2017","","","1","4","The combination of multiple-input multiple-output (MIMO) and bit-interleaved coded modulation (BICM)/BICM with iterative demapping (BICM-ID) is one of the key technologies to meet the high-transmission-rate requirement of the next generation broadcasting systems. However, conventional low-density parity check (LDPC) coded MIMO BICM schemes always show poor performance with iterative demapping, and vice versa. In this paper, a subset of spatially coupled codes, finite-length spatially coupled (SC-) quasi-cyclic (QC-) LDPC code, is proposed and the universality of spatially coupled codes is utilized to achieve a good tradeoff between MIMO BICM and BICM-ID schemes. Due to the specific code structure of SC-QC-LDPC, the tool of multi-edge type density evolution (MET-DE) is employed for the performance analysis and code optimization. As an example, a finite-length SC-QC-LDPC code is optimized in binary-input additive white Gaussian noise channel, and then bit error rate simulations are carried out to verify the universality of the designed code in MIMO BICM and BICM-ID schemes.","2155-5052","978-1-5090-4937-0","10.1109/BMSB.2017.7986240","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7986240","Channel coding;spatially coupled low-density parity-check (SC-LDPC) codes;quasi-cyclic;bit-interleaved coded modulation (BICM);iterative demapping","MIMO;Parity check codes;Modulation;Optimization;Transmitting antennas;Couplings;Receiving antennas","","1","","21","IEEE","20 Jul 2017","7-9 June 2017","7-9 June 2017","IEEE","IEEE Conferences"
"Novel Puncturing Strategy for Rate-Compatible Low-Density Parity-Check Codes with Diagonal Structure","W. Li; J. Lei; E. Li; W. Yang; Y. Xiong","JiuQuan Satellite Launch Center in China, JiuQuan, China; National University of Defense Technology, Changsha, China; National University of Defense Technology, Changsha, China; JiuQuan Satellite Launch Center in China, JiuQuan, China; JiuQuan Satellite Launch Center in China, JiuQuan, China",2017 4th International Conference on Information Science and Control Engineering (ICISCE),"16 Nov 2017","2017","","","1564","1567","Puncturing is a good way to achieve Rate-Compatible (RC) family codes with high rate. In this paper, asimple yet efficient puncturing strategy for Low Density ParityCheck (LDPC) codes with diagonal structure is proposed andanalyzed. In order to minimize the recovery step of puncturednodes, all the parity nodes (PNs) are assumed being punctured atfirst and then recovered step by step. The algorithm is named asProgressive Node Recovery (PNR) and acquires puncturingorder reversely from recovery order. The diagonal structure ofmother code provides great convenience during the procedure.Extensive experimental results show that the PNR algorithm canreduce the performance loss caused by puncturing and thusguarantees the good error correction performance of RC familycodes with high code rates","","978-1-5386-3013-6","10.1109/ICISCE.2017.372","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8110553","Low Density Parity Check Codes; Diagonal","Algorithm design and analysis;Iterative decoding;Reliability;Bit error rate;Error correction codes;Wireless communication","","","","12","IEEE","16 Nov 2017","21-23 July 2017","21-23 July 2017","IEEE","IEEE Conferences"
