"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Exploiting Variable-Dimensional LDPC Coding to Improve NAND Flash Memory System Performance","M. Zhang; W. Li; Y. Li; T. Gui; C. Xie; F. Wu","School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology, Wuhan, China","2026 Design, Automation & Test in Europe Conference (DATE)","4 Jun 2026","2026","","","1","7","Solid state drives (SSDs) based on NAND flash technology are steadily gaining popularity and mass market adoption due to their increased storage capacity and density. However, because of the more bits in each cell and the reduced cell spacing, they are experiencing a decline in reliability. The most eﬃcient way to ensure reliability of data is to use low-density parity-check (LDPC) codes. Nevertheless, using a hybrid decoding technique for LDPC codes results in a significant decoding latency, which exacerbates performance issues. In this paper, we propose a variable-dimensional LDPC coding scheme, called VDLDPC, to reduce the high decoding latency and thus improve read performance of NAND flash memory on hot read data. One of the crucial designs in the VDLDPC scheme is the two-dimensional LDPC (TD-LDPC) algorithm. TD-LDPC implements row and column encoding separately when writing data to the flash memory by using sub-LDPC codes. Errors in the data arise after a period of retention. When the data is read out, TD-LDPC performs row and column decoding using sub-LDPC codes, and the column decoding result can be re-decoded as a new round of row decoding input. Simulation results show that the proposed VDLDPC scheme has the advantage in decoding latency and reduces the flash memory read response time by up to 12.0% (5.8% on average across all workloads) compared to the current LDPC code scheme. The proposed VDLDPC scheme ensures reliability while improving NAND flash system read performance on hot read data.","1558-1101","978-3-9826741-1-7","10.23919/DATE69613.2026.11539595","National Natural Science Foundation of China; Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11539595","NAND flash memory;reliability;low-density parity-check (LDPC) codes;read latency","Decoding;Parity check codes;Flash memories;Timing;Memory;Printing;Encoding;Algorithms;Codes;Error correction codes","","","","31","","4 Jun 2026","20-22 April 2026","20-22 April 2026","IEEE","IEEE Conferences"
"MASS: A Masking-aware Search Framework for Reliable QC-LDPC Code Construction in SSDs","X. Li; D. Wang; Z. Ding; J. Wu; Q. Hu; P. P. C. Lee; Y. Hu; D. Feng","Huazhong University of Science and Technology, Wuhan, China; Huazhong University of Science and Technology, Wuhan, China; Huazhong University of Science and Technology, Wuhan, China; Huazhong University of Science and Technology, Wuhan, China; Huazhong University of Science and Technology, Wuhan, China; The Chinese University of Hong Kong, Hong Kong, China; Huazhong University of Science and Technology, Wuhan, China; Huazhong University of Science and Technology, Wuhan, China",2026 31st Asia and South Pacific Design Automation Conference (ASP-DAC),"10 Mar 2026","2026","","","258","265","Quasi-Cyclic Low-Density Parity-Check (QCLDPC) codes are widely used in flash-based solid-state drives (SSDs) to ensure storage reliability due to their efficient encoding and decoding, as well as their compact structure. However, as SSD capacities grow, existing QC-LDPC codes face higher error rates, leading to both lifetime and performance degradation. We propose MASS, a new QC-LDPC code construction framework that leverages masking to remove error-prone substructures from the coding matrix during construction, thereby improving SSD reliability. MASS further adopts a smart decoding policy that selectively skips decoding operations to boost I/O performance. We implement MASS in the MQSim SSD simulator, where evaluation shows up to 93% reduction in decoding failure rates, and up to 47.5% lower read response latency.","2153-697X","979-8-3315-9123-6","10.1109/ASP-DAC66049.2026.11420819","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11420819","SSD reliability;ECC;LDPC codes","Codes;Solid state drives;Error analysis;Reliability engineering;Encoding;Parity check codes;Decoding;Error correction;Quantum cascade lasers;Faces","","","","60","IEEE","10 Mar 2026","19-22 Jan. 2026","19-22 Jan. 2026","IEEE","IEEE Conferences"
"Efficient Error Control Coding using A Novel SPDEC Scheme with Soft-Decision Decoding","M. M. Raghavendra; S. Turpati; T. S. Akheel; A. Swetha; M. V. Sruthi; K. S. P. Kumar","Department of Electronics and Communication Engineering, Dr. K.V Subba Reddy Institute of Technology, Kurnool, India; Department of Electronics and Communication Engineering, Dr. K.V Subba Reddy Institute of Technology, Kurnool, India; Department of Electronics and Communication Engineering, Dr. K.V Subba Reddy Institute of Technology, Kurnool, India; Department of Electronics and Communication Engineering, Dr. K.V Subba Reddy Institute of Technology, Kurnool, India; Department of Electronics and Communication Engineering, Dr. K.V Subba Reddy Institute of Technology, Kurnool, India; Department of Electronics and Communication Engineering, Dr. K.V Subba Reddy Institute of Technology, Kurnool, India","2026 International Conference on Intelligent Computing, Networks, and Security (IC-ICNS)","2 Jun 2026","2026","","","1","5","Reliable communication in modern digital systems demands effective error detection and correction mechanisms to counteract channel noise and interference; therefore, Error Correcting Codes (ECCs) are essential for preserving data integrity. This research presents a new Single and Partial Double Error Correcting (SPDEC) code, to modify all the errors of single-bit and selectively address double-bit, thereby achieving an efficient balance between redundancy and error-correcting capabilities.The PDEC component of the SPDEC framework is realized through parity-check matrices (H-matrices) for both 4-bit and 8-bit word lengths, enabling an examination of complexity-performance trade-offs. Furthermore, Soft Decision Decoding (SDD) is utilized to improve reliability by leveraging probabilistic information derived from the received signal. To support the practical hardware implementation of multi-level error protection, the system uses a BCH(15,7) encoder-memory-decoder design, which complements the advanced coding method. The BCH encoder employs polynomial division via an LFSR-based structure to expand 7-bit data into a 15-bit codeword, thereby ensuring single-error correction and multi-error detection. After the codeword is created, it's stored and then retrieved using a synchronous memory module. This method mimics how communication and data storage work in the real world. Following this, the BCH decoder calculates syndromes to identify potential error patterns, which then guides the correction process. Therefore, the SPDEC framework, when combined with BCH hardware, offers a strong, scalable, and efficient solution for digital communication systems that require high reliability. This results in better coding gains, fewer error floors, and the ability to be used in both wired and wireless systems.","","979-8-3315-8337-8","10.1109/IC-ICNS68863.2026.11537695","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11537695","Single and Partial Double Error Correction (SPDEC);Parity-Check Matrix (H-Matrix);BCH(15,7) Code;LFSR-Based Encoder;Syndrome Decoding","Codes;Decoding;Memory;Printing;Encoding;Error correction codes;Error correction;Symbols;Matrices;Reed-Solomon codes","","","","22","IEEE","2 Jun 2026","26-28 March 2026","26-28 March 2026","IEEE","IEEE Conferences"
"Analysis of Channel Encoders and Energy Characteristics Performance of Lora in IoT Applications","K. Y. Ryumshin; A. I. Sattarova","Moscow Technical University of Communications and Informatics, Moscow, Russia; Moscow Technical University of Communications and Informatics, Moscow, Russia",2026 Systems of Signals Generating and Processing in the Field of on Board Communications,"7 Apr 2026","2026","","","1","6","This article presents a comparative analysis of the performance of various channel coding methods in LoRa communication systems for the Internet of Things applications. The research was performed in channels with additive white Gaussian noise and wireless underwater communication channels. A comprehensive analysis of low-density parity check, polar and turbo codes has been carried out, identified optimal ranges of applications: turbo codes were optimal at low signal-to noise ratios $(-5 \mathrm{~dB})$, polar codes were optimal at average SNR values ($-3--1$ dB), and LDPC were optimal if SNRs was higher (more than 3 dB). Research of the power performance of LoRa compared to traditional discrete phase modulation has shown an advantage of LoRa by $0.5-1.5 \mathrm{~dB}$. An estimation of the energy of subscriber radio links of satellite IoT systems was performed, which determined the minimum protection against interference on the Earth-Satellite line at least $\mathbf{6 - 8 ~ d B}$. The results of the research are kept practical importance in context of design of LoRa/LoRaWAN communication systems for surface IoT networks, underwater monitoring systems and satellite Internet of Things systems.","2768-0118","979-8-3315-6037-9","10.1109/IEEECONF68869.2026.11461043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11461043","Internet of Things;IoT;Long Range;LoRa;LoRaWAN;satellite systems;underwater monitoring systems;wireless underwater communication channel;channel coding methods;LDPC;low-density parity check code;polar code;turbo code","Antennas;Antenna radiation patterns;Loop antennas;Propagation losses;Electromagnetic propagation;Antenna arrays;Antennas and propagation;Frequency modulation;Frequency shift keying;Filtering","","","","32","IEEE","7 Apr 2026","10-12 March 2026","10-12 March 2026","IEEE","IEEE Conferences"
"Performance Evaluation of BCH, LDPC, and Turbo Codes in LTE-Based MIMO-OFDM Systems Using 64-QAM","H. M. Redha; S. J. Mohammed","Dept. of Electrical Engineering, University of Babylon, Babylon, Iraq; Dept. of Electrical Engineering, University of Babylon, Babylon, Iraq",2026 IEEE Madhya Pradesh Section Conference (MPCON),"13 May 2026","2026","","","766","772","This paper evaluates the BER performance of an LTE-based MIMO-OFDM system using QAM modulation under different channel coding and antenna configurations. The performance of BCH, LDPC, and Turbo coding schemes was investigated in comparison with an uncoded baseline. The influence of spatial diversity on the reliability of the system is evaluated with two MIMO configurations, $2 \times 2$ and $4 \times 4$. The system is developed using MATLAB/Simulink and orthogonal space-time block coding (OSTBC) for spatial processing. For the $2 \times 2$ configuration, the Alamouti scheme is applied, and for the $4 \times 4$ configuration, the rate 1/2 OSTBC is used. Simulations are performed in a Rayleigh fading channel with additive white Gaussian noise for different SNR values. The results from the simulations show that the addition of channel coding improves the performance of the system with respect to the bit error rate (BER) and is better than the system in the uncoded state. Utilization of Turbo coding achieved the best results among the different channel codes analyzed, and LDPC and BCH coding methods followed. Furthermore, the configuration of $4 \times 4$ MIMO in the spatial diversity is better than the $2 \times 2$ configuration. Combining MIMO-OSTBC with channel coding improves the reliability of wireless communication systems based on LTE technology, confirming the results from the simulations.","","979-8-3315-9335-3","10.1109/MPCON69668.2026.11508460","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11508460","QAM modulation;BER performance;channel coding;LDPC code;LTE;MIMO;OFDM;Turbo code","MIMO;Codes;Timing;Bit error rate;OFDM;Signal to noise ratio;Encoding;Parity check codes;Printing;Channel coding","","","","25","IEEE","13 May 2026","14-15 March 2026","14-15 March 2026","IEEE","IEEE Conferences"
"Unequal Error Protection Scheme Based on Implicit Partial Product-LDPC Codes","X. Zhu; J. Duan; Z. Huang; X. Zhang; K. Wu; Q. Wang","Academic Affairs Office, Guangdong Women's Polytechnic, Guangzhou, China; School of Computer Science and Engineering, Sun Yat-sen University, Guangzhou, China; Academic Affairs Office, Guangdong Women's Polytechnic, Guangzhou, China; Network Management Center, China Mobile Group Guangdong Company Limited, Guangzhou, China; Department of Computer Science, City University of Hong Kong, Hong Kong SAR, China; Department of Computer Science, City University of Hong Kong, Hong Kong SAR, China","2026 IEEE 8th International Conference on Communications, Information System and Computer Engineering (CISCE)","11 May 2026","2026","","","349","353","This paper proposes an unequal error protection (UEP) scheme based on implicit partial product-LDPC codes. All rows of the source data array are encoded by a low-density parity-check (LDPC) code, while only a prescribed subset of information columns is further protected by a Bose–Chaudhuri–Hocquenghem (BCH) code. The check information generated by the column code is not transmitted explicitly. Instead, it is superimposed on the row LDPC codewords through a free-ride coding mechanism. In this way, the selected columns, referred to as the most important data (MID), are protected by both the row code and the column code, whereas the remaining columns, referred to as the less important data (LID), are protected only by the row code. A turbo-like iterative decoding algorithm is then adopted for the proposed scheme, consisting of free-ride decoding, row decoding, column decoding, and row re-decoding. We further present an approximate performance characterization for the doubly protected MID and a genie-aided lower bound for the singly protected LID. Simulation results show that the proposed scheme provides a substantial reliability gain for the MID, while the LID performance is not sacrificed and can even outperform that of standalone LDPC coding in the medium-to-high signal-to-noise ratio (SNR) region.","2833-2423","979-8-3315-6042-3","10.1109/CISCE69494.2026.11504662","NSFC(grant numbers:62301617); Guangdong Basic and Applied Basic Research Foundation(grant numbers:2025A1515011650); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11504662","Unequal error protection;implicit partial product-LDPC codes;free-ride coding","Codes;Decoding;Parity check codes;Bit error rate;Encoding;Printing;Protection;Equations;Arrays;Lower bound","","","","32","IEEE","11 May 2026","27-29 March 2026","27-29 March 2026","IEEE","IEEE Conferences"
"Design of Linear APSK Constellation Shaping for LDPC Coded Physical-Layer Network Coding","X. Zou; F. Lin; C. Shi; Z. Xie; X. Cai; P. Chen","Department of Electronic Information, Fuzhou University, Fujian, China; Department of Electronic Information, Fuzhou University, Fujian, China; Department of Electronic Information, Fuzhou University, Fujian, China; Department of Electronic Information, Fuzhou University, Fujian, China; Department of Electronic Information, Fuzhou University, Fujian, China; Department of Electronic Information, Fuzhou University, Fujian, China","2026 IEEE 8th International Conference on Communications, Information System and Computer Engineering (CISCE)","11 May 2026","2026","","","400","404","In this paper, we propose a physical-layer shaped network coding (PLSNC) scheme that integrates physical-layer network coding (PLNC) with constellation shaping for amplitude phase-shift keying (APSK) systems. Two source nodes employ low-density parity-check (LDPC) and linear shaping codes to prevent ambiguous detection. By biasing a subset of the LDPC output toward zeros, lower-energy symbols are transmitted more frequently. This characteristic enables the relay to directly recover the shaped network codeword without decoding individual nodes' shaping bits. Furthermore, we investigate the design criteria for linear shaping codes and introduce an iterative decoding architecture comprising the APSK demodulator, shaping decoder, and LDPC decoder. Simulation results demonstrate that the proposed scheme significantly improves both error performance and shaping gain compared to conventional unshaped systems.","2833-2423","979-8-3315-6042-3","10.1109/CISCE69494.2026.11504542","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11504542","Physical-Layer Shaped Network Coding;linear coding;APSK;constellation shaping","Shape;Codes;Decoding;Symbols;Parity check codes;Bars;Equations;Gain;Printing;Relays","","","","9","IEEE","11 May 2026","27-29 March 2026","27-29 March 2026","IEEE","IEEE Conferences"
"Efficient Implementation of Non-Binary LDPC Codes for on-Chip Systems","Y. S. Naidu; P. V. Lakshmi","Department of ECE, Vignan's Foundation for Science, Technology & Research, Guntur, Andhra Pradesh, India; Department of ECE, Vignan's Foundation for Science, Technology & Research, Guntur, Andhra Pradesh, India",2026 9th International Conference on Intelligent Computing and Control Systems (ICICCS),"8 May 2026","2026","","","249","253","On Chip memories in semiconductor dies become increasingly vulnerable to errors. These errors can be triggered during communication by various environment factors. Multiple Error Correction techniques are there for error detection and correction which can identify and fix corrupted data via a communication channel. The primary objective is to enhance the hardware performance in order to achieve high error correcting rate, efficiency, and low area. The study investigates the operational efficiency of these error-correcting codes across diverse communication situations. Various Low Density Parity Check code methods exists for error detection and correction. By using smart design structures like Trellis, our study seeks to improve the dependability and efficiency of communication systems. The proposed methodology is simulated and synthesized using Xilinx Vivado and was executed through Verilog Hardware Description Language (HDL).","","979-8-3315-8947-9","10.1109/ICICCS67901.2026.11502739","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11502739","Low-Density Parity-Check (LDPC);Non-Binary LDPC (NB-LDPC)","Frequency modulation;Frequency shift keying;Field programmable gate arrays;Circuits;System-on-chip;Integrated circuits;Register transfer level;Very large scale integration;Application specific integrated circuits;Circuits and systems","","","","17","IEEE","8 May 2026","16-18 March 2026","16-18 March 2026","IEEE","IEEE Conferences"
"On Blind Recognition of BCH Codes Within a Candidate Set","F. Ding; Y. Wang; C. Zhang; X. Yu","Communication Petty Officer Academy, Information Support Force Engineering University, Chongqing, China; Communication Petty Officer Academy, Information Support Force Engineering University, Chongqing, China; Communication Petty Officer Academy, Information Support Force Engineering University, Chongqing, China; Communication Petty Officer Academy, Information Support Force Engineering University, Chongqing, China",2026 11th International Conference on Intelligent Computing and Signal Processing (ICSP),"4 Jun 2026","2026","","","136","140","In non-cooperative communications, blind recognition of channel codes is a crucial prerequisite for information acquisition and analysis. BCH codes are widely adopted in various communication systems due to their excellent error-correcting performance. However, most existing research has focused on open-set recognition scenarios, with limited attention devoted to closed-set scenarios. To address this research gap, a closed-set parameter recognition algorithm for primitive BCH codes is proposed in this paper. The algorithm sorts candidate parameters based on the space dimension of parity-check matrices. Then the average likelihood difference (LD) is introduced as the test statistic. By leveraging the distinct distribution characteristics of the test statistic under different candidate parameters, a decision threshold is set to sequentially verify each sorted candidate. The last candidate parameter that passes the verification is identified as the final recognition result. Simulation results demonstrate that the proposed algorithm can effectively and reliably achieve the recognition of primitive BCH code parameters under closed-set conditions.","","979-8-3315-6241-0","10.1109/ICSP69961.2026.11540728","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11540728","blind recognition;BCH;parity check;closed-set","Codes;Algorithms;Equations;Matrices;Bars;Testing;Limiting;Arrays;Polynomials;Printing","","","","8","IEEE","4 Jun 2026","17-19 April 2026","17-19 April 2026","IEEE","IEEE Conferences"
"LDPC Decoding Acceleration Architecture on Versal AI Edge for Space Platforms","N. Perryman; S. Sabogal; D. Wilson; C. Wilson; B. Vermeire","Voyager Technologies Space, Defense and National Security, San Diego, CA; Voyager Technologies Space, Defense and National Security, San Diego, CA; Voyager Technologies Space, Defense and National Security, San Diego, CA; Voyager Technologies Space, Defense and National Security, San Diego, CA; Voyager Technologies Space, Defense and National Security, San Diego, CA",2026 IEEE Aerospace Conference,"22 May 2026","2026","","","1","12","As new space opportunities and missions continue to grow, information mobility and communication resilience are two areas that must be evaluated for routing data through multiple space nodes in communication platforms. These nextgeneration systems will be comprised of both radio frequency (RF) and free-space optical (FSO) communication links, requiring satellites to provide communication services that perform demodulation and forward error correction (FEC) decoding of the received signal before re-encoding and forwarding the signal to other nodes in the network. Although this regenerative capability prevents the accumulation of errors as communications are routed throughout the network, the regenerative process incurs a significant increase in the design complexity of communication satellites, which requires both an effective FEC algorithm and high-performance processor architecture. In this paper, we propose a configurable, highthroughput, low-density parity-check (LDPC) decoder architecture accelerated on the AMD Versal Adaptive System-on-Chip (SoC), leveraging AI Engine (AIE) technology, as a potential solution for future communication networks. First, LDPC codes, a class of FEC algorithms used in advanced communications standards such as Wi-Fi (802.11n) and 10 G Ethernet (IEEE802.3an), are well-suited algorithms for their high-throughput and error-correction capabilities, and the iterative and parallelizable processes in LDPC decoding are highly amenable for acceleration. Second, the Versal SoC, a next-generation space-qualified device, features an adaptive, heterogeneous architecture enabling high-performance onboard processing. When evaluated on the Versal AI Edge, our accelerator can achieve up to 4.458 Gigabits per second (Gbps) at one iteration.","2996-2358","979-8-3315-7360-7","10.1109/AERO66936.2026.11520106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11520106","","Decoding;Parity check codes;Tiles;Architecture;Computer architecture;Memory;Matrices;Information rates;Throughput;Codes","","","","25","IEEE","22 May 2026","7-14 March 2026","7-14 March 2026","IEEE","IEEE Conferences"
