ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:7470610,journal,Efficient and Exact Evaluation of the Weight Spectral Shape and Typical Minimum Distance of Protograph LDPC Codes,"Enrico Paolini, Mark F. Flanagan","In this letter, an analytical method for evaluating the weight spectral shape of a nonbinary protograph low-density parity-check code ensemble is provided. This method, which requires simultaneous solution of a system of equations, is more efficient to implement than the existing methods that require the numerical solution of a high-dimensional maximization problem. It is also shown that by adding...",,Nov. 2016,10.1109/LCOMM.2016.2565669,https://ieeexplore.ieee.org/document/7470610,new
ieee:7572021,journal,A Grouping Based on Local Girths for the Group Shuffled Belief Propagation Decoding,"Akiko Manada, Kyohei Yoshida, Hiroyoshi Morita, Ryuichi Tatasukawa","Low-density parity-check codes have been known to exhibit good error correcting performance by using with the belief propagation (BP) decoding. The group shuffled BP decoding, which is a modification of the BP decoding, can exhibit a better performance than BP decoding by suitably grouping variable nodes in a Tanner graph. In this letter, we propose a new grouping of variable nodes based on local ...",,Nov. 2016,10.1109/LCOMM.2016.2598571,https://ieeexplore.ieee.org/document/7572021,new
ieee:7558194,journal,Binary Linear Locally Repairable Codes,"Pengfei Huang, Eitan Yaakobi, Hironori Uchikawa, Paul H. Siegel","Locally repairable codes (LRCs) are a class of codes designed for the local correction of erasures. They have received considerable attention in recent years due to their applications in distributed storage. Most existing results on LRCs do not explicitly take into consideration the field size q, i.e., the size of the code alphabet. In particular, for the binary case, only a few results are known....",,Nov. 2016,10.1109/TIT.2016.2605119,https://ieeexplore.ieee.org/document/7558194,new
ieee:7544464,journal,Threshold Saturation for Nonbinary SC-LDPC Ensembles on Discrete-Input Memoryless Channels,"Zhonghao Zhang, Peng Zhangyou, Wang Jingran, Liu Yang","In this letter, we investigate the threshold saturation effect of nonbinary spatially coupled low-density parity-check (SC-LDPC) ensembles defined over GF(q) when the transmission takes place over discrete-input memoryless channels. To this end, we extend the duality rule for entropy established in the analysis of binary LDPC ensembles to the nonbinary case. This enables us to derive potential fun...",,Nov. 2016,10.1109/LCOMM.2016.2600662,https://ieeexplore.ieee.org/document/7544464,new
ieee:7547910,journal,Stopping Sets of Hermitian Codes,"Sarah E. Anderson, Gretchen L. Matthews","Combinatorial structures called stopping sets are useful in analyzing the performance of a linear code when coupled with an iterative decoding algorithm over an erasure channel. In this paper, we consider stopping sets of Hermitian codes.",,Nov. 2016,10.1109/TIT.2016.2592961,https://ieeexplore.ieee.org/document/7547910,new
ieee:7506069,journal,Defect Detection and Burst Erasure Correction for TDMR,"Chaitanya Kumar Matcha, Shayan Garani Srinivasa","Media defects are common in magnetic recording, resulting in the bursts of erasures. The use of error correcting codes can be aided by a defect detector for indicating the location of erasures. In this paper, we propose a model to study 2-D media defects that can occur in 2-D magnetic recording (TDMR). We also propose a novel defect identification and detection algorithm to identify the location o...",,Nov. 2016,10.1109/TMAG.2016.2587639,https://ieeexplore.ieee.org/document/7506069,new
ieee:7373681,journal,Two-Dimensional Structured-Compressed-Sensing-Based NBI Cancelation Exploiting Spatial and Temporal Correlations in MIMO Systems,"Sicong Liu, Fang Yang, Wenbo Ding, Xianbin Wang, Jian Song","Narrowband interference (NBI) caused by narrowband licensed or unlicensed services is a major concern that constrains the performance of multiple-input multiple-output (MIMO) systems. In this paper, the new and powerful signal processing theory of structured compressed sensing (SCS) is introduced to solve this problem. Exploiting the 2-D spatial and temporal correlations of NBI in MIMO systems, a ...",,Nov. 2016,10.1109/TVT.2016.2515132,https://ieeexplore.ieee.org/document/7373681,new
ieee:7557073,journal,Multiple Illuminant Color Estimation via Statistical Inference on Factor Graphs,"Lawrence Mutimbu, Antonio Robles-Kelly","This paper presents a method to recover a spatially varying illuminant color estimate from scenes lit by multiple light sources. Starting with the image formation process, we formulate the illuminant recovery problem in a statistically data-driven setting. To do this, we use a factor graph defined across the scale space of the input image. In the graph, we utilize a set of illuminant prototypes co...",,Nov. 2016,10.1109/TIP.2016.2605003,https://ieeexplore.ieee.org/document/7557073,new
ieee:7549055,journal,Low-Dimensional Shaping for High-Dimensional Lattice Codes,"Nuwan S. Ferdinand, Brian M. Kurkoski, Matthew Nokleby, Behnaam Aazhang","We propose two low-complexity lattice code constructions that have competitive coding and shaping gains. The first construction, named systematic Voronoi shaping, maps short blocks of integers to the dithered Voronoi integers, which are dithered integers that are uniformly distributed over the Voronoi region of a low-dimensional shaping lattice. Then, these dithered Voronoi integers are encoded us...",,Nov. 2016,10.1109/TWC.2016.2602205,https://ieeexplore.ieee.org/document/7549055,new
ieee:7536144,journal,Simultaneous Broadcasting of Analog FM and Digital Signals by Separating Co-Channel FM Signals,"Fei Wang, Jianzhong Huang, Xi Chen, Guanghua Zhang, Aidong Men",A new method is presented to broadcast digital signals simultaneously with the existing analog frequency modulation (FM) radio in the same band. The method involves special signal design at the transmitter and analytic technique of separating two co-channel FM signals at the receiver side. The digital signal is first removed by adding/subtracting the received signal in an orthogonal frequency-divi...,,Nov. 2016,10.1109/LCOMM.2016.2598537,https://ieeexplore.ieee.org/document/7536144,new
