ID,Type,Title,Status,Reason,Algo,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:9934899,journal,Quasi-Cyclic LDPC Codes With Girth at Least Eight Based on Disjoint Difference Sets,✅,New DDS-based construction of binary QC-LDPC codes with girth >=8 — new code-design technique (E).,✅ 알고리즘/코드 기여,"Guohua Zhang, Mengdi Ni, Yulin Hu, Yang Yang","A novel relationship between disjoint difference sets (DDS) and QC-LDPC codes without cycles of length up to six is established. Based on DDS with two sets, a class of column-weight-four QC-LDPC codes is constructed with girth at least eight. In the literature there are several explicit or semi-random methods which can yield column-weight-four QC-LDPC codes without 4-cycles and 6-cycles. Compared with these existing methods, the new DDS-based method is able to offer QC-LDPC codes with desirable decoding performance and flexible circulant sizes, and at the same time able to provide a large number of non-equivalent candidate codes. Moreover, by employing DDS with only one set, a class of column-weight-three QC-LDPC codes is constructed with short lengths and with girth at least eight.",,Jan. 2023,10.1109/LCOMM.2022.3218841,https://ieeexplore.ieee.org/document/9934899
ieee:9967784,journal,Low Routing Complexity Multiframe Pipelined LDPC Decoder Based on a Novel Pseudo Marginalized Min-Sum Algorithm for High Throughput Applications,✅,Novel pseudo-marginalized min-sum (min-sum variant) with low-routing pipelined LDPC decoder HW; transferable decoder algorithm + architecture (C/D).,✅ 알고리즘/코드 기여,"Henry Lopez Davila, Tsung-Han Wu, Shyh-Jye Jerry Jou, Sau-Gee Chen, Pei-Yun Tsai","This article presents a high throughput and low routing complexity multiframe pipelined low-density parity check (LDPC) decoder design based on a novel pseudo marginalized min-sum (PMMS) message passing approach. The proposed PMMS approach reduces the required number of interconnections in the routing network allowing the design to be implemented with reduced hardware complexity, low power consumption and high throughput capability while supporting multiple coding rates with short and long codewords as defined in many application standards. Implementation results for IEEE802.11ad/ay standards show that the proposed design satisfies a target bit error rate (BER) requirement of  $3 \times 10^{-7}$  with 64 quadrature amp mod (QAM) targeting high throughput applications. Furthermore, the proposed design is able to achieve a throughput of 62 and 101.8 Gb/s with two pipelining stages under 28-nm CMOS and 16-nm FinFET CMOS process, respectively. As compared to the existing NMS algorithm, the proposed design based on the PMMS approach reduces the number of wires in the routing network by 45.5%, and the wirelength of the overall decoder by 17%. The area and power consumption are also reduced by 9.4% and 12%, respectively, as compared to the conventional normalized min-sum (NMS) algorithm.",,Jan. 2023,10.1109/TVLSI.2022.3224084,https://ieeexplore.ieee.org/document/9967784
ieee:9875067,journal,Low Computational-Complexity SOMS-Algorithm and High-Throughput Decoder Architecture for QC-LDPC Codes,✅,Simplified offset min-sum (SOMS) with LLR grouping + high-throughput FPGA QC-LDPC decoder — new decoder algorithm + HW (C/D).,✅ 알고리즘/코드 기여,"Anuj Verma, Rahul Shrestha","This article proposes a simplified offset min-sum (SOMS) decoding algorithm for the QC-LDPC codes. It is an implementation-friendly algorithm based on a new logarithmic-likelihood-ratio (LLR) grouping technique that alleviates the computational complexity of the QC-LDPC channel-decoder. This work also presents a parallel and hardware-efficient architecture of the QC-LDPC decoder based on the suggested SOMS algorithm. Additional architectural transformations have been carried out to reduce the routing complexity of the proposed decoder and deliver lower latency and higher throughput. Comprehensive performance analysis of the SOMS algorithm has been presented under various scenarios based on the specifications of the 5G-NR standard. It shows that the suggested SOMS algorithm delivers an adequate FER of 10$^{-5}$ at SNR of 1.3 dB while decoding 16-QAM modulated QC-LDPC code with the code rate of 1/3 and the code length of 26112 bits. Subsequently, our QC-LDPC decoder has been hardware-implemented on the FPGA platform (Xilinx Zynq-Ultrascale+ board) that operates at the maximum clock frequency of 128.36 MHz. It can be reconfigured to support seven different 5G-NR code lengths and code rates that range between 10368$-$26112 bits and 1/3$-$8/9, respectively. This FPGA implementation of the proposed QC-LDPC decoder delivers a peak throughput of 13.3 Gbps and latency of 0.77 $\mu$s while decoding with 10 iterations. On comparing this work with the reported implementations, the proposed decoder has shown 7.5× higher throughput and 34% better hardware efficiency than the state-of-the-art implementations.",,Jan. 2023,10.1109/TVT.2022.3203802,https://ieeexplore.ieee.org/document/9875067
ieee:9926160,journal,An Asymmetric-Error-Aware LDPC Decoding Algorithm for DNA Storage,✅,Asymmetric-error-aware LLR calibration for binary LDPC BP decoding in DNA storage — portable decoder/LLR technique (B/C).,✅ 알고리즘/코드 기여,"Yi Sun, Guojun Han, Chang Liu, Yixin Wang, Yi Fang","With the rapid growth of data, DNA is attracting attention as a promising storage medium due to its durability, large storage capacity, and high bulk density. However, errors occur in DNA synthesis and sequencing processes, with substitutions being the most common errors in DNA storage process. To address this issue, we select low-density parity-check (LDPC) codes as the error correction method to guarantee data reliability. However, unlike traditional data storage channels, errors occurring between nucleotides in the DNA channel are asymmetric. Therefore, traditional belief propagation (BP) decoding algorithm is not sufficient for effective error correction under DNA channel. In this letter, we propose to use two LDPC codes and take error types as additional information for calibrating log-likelihood ratio (LLR) value. In addition, compared with previous works, simulation results show that our proposed decoding algorithm can reduce bit error rate (BER) by  $33\% \sim 94\% $ .",,Jan. 2023,10.1109/LCOMM.2022.3216408,https://ieeexplore.ieee.org/document/9926160
ieee:10052347,conference,Multiple Flipping Strategy LISBF for LDPC Codes,✅,"LDPC BF 계열 신규 디코더 MLISBF(다중 플리핑·교란 플리핑·trapping set 탈출)와 layered HW 구현 제시 — C/D 이식 가능, 스토리지 명시",✅ 알고리즘/코드 기여,"Yishan Sun, Pingyang Huang, Yichun Zhang, Zhiyuan Cheng","The performance and complexity of low-density parity-check (LDPC) decoders have strict requirements since they are widely demanded in both communication and storage systems. Information storage bit flipping (ISBF) decoder and layered ISBF (LISBF) decoder demonstrate excellent decoding performance and throughput in which the global maximumfinding operation can be calculated in parallel to other decoding operations. However, their error-correction performance is not satisfactory. In this paper, we consider a variety of optimizations based on LISBF and propose a new algorithm named multiple flipping strategy LISBF (MLISBF). First, a high probability is adopted to flip those bits with high energy values. Second, strict flipping with a lower threshold is triggered when the syndrome weight is negligible. Then, we introduce perturbation flipping at specific iterations to help the decoder overcome trapping sets. We designed an efficient hardware implementation which realizes the layered calculation for BF decoders and reduces hardware resources for the MLISBF algorithm.",,6-8 Jan. 2,10.1109/WCCCT56755.2023.10052347,https://ieeexplore.ieee.org/document/10052347
ieee:10251427,journal,An Efficient Strategy to Count Cycles in the Tanner Graph of Quasi-Cyclic LDPC Codes,✅,QC-LDPC Tanner 그래프 k-사이클 효율적 계수법 — girth/사이클 기반 코드설계 신규 기여(E),✅ 알고리즘/코드 기여,"Anthony Gómez-Fonseca, Roxana Smarandache, David G. M. Mitchell","In this paper, we present an efficient strategy to enumerate the number of  $k$ -cycles,  $g\leq k < 2g$ , in the Tanner graph of a quasi-cyclic low-density parity-check (QC-LDPC) code with girth  $g$  using its polynomial parity-check matrix  $H$ . This strategy works for both  $(d_{v},d_{c})$ -regular and irregular QC-LDPC codes. In this approach, we note that the  $m$ th power of the polynomial adjacency matrix can be used to describe walks of length  $m$  in the protograph and can therefore be sufficiently described by the matrices  $B_{m}(H) \triangleq (HH^{\mathsf {T}})^{\lfloor {m/2}\rfloor }H^{(m\mod 2)}$ , where  $m\geq 0$ . We provide formulas for the number of  $k$ -cycles,  $\mathcal {N}_{k}$ , by just taking into account repetitions in some multisets constructed from the matrices  $B_{m}(H)$ . This approach is shown to have low complexity. For example, in the case of QC-LDPC codes based on the  $3\times n_{v}$  fully-connected protograph, the complexity of determining  $\mathcal {N}_{k}$ , for  $k=4,6,8,10$  and 12, is  $O(n_{v}^{2}\log (N))$ ,  $O(n_{v}^{2}\log (n_{v})\log (N))$ ,  $O(n_{v}^{4}\log ^{4}(n_{v})\log (N))$ ,  $O(n_{v}^{4}\log (n_{v})\log (N))$  and  $O(n_{v}^{6}\log ^{6}(n_{v})\log (N))$ , respectively. The complexity, depending logarithmically on the lifting factor  $N$ , gives our approach, to the best of our knowledge, a significant advantage over previous works on the cycle distribution of QC-LDPC codes.",,2023,10.1109/JSAIT.2023.3315585,https://ieeexplore.ieee.org/document/10251427
ieee:10005277,journal,A Simple Check Polytope Projection Penalized Algorithm for ADMM Decoding of LDPC Codes,✅,바이너리 LDPC용 ADMM 페널티 디코딩의 새 check polytope projection 알고리즘 — 이식 가능 디코더(C),✅ 알고리즘/코드 기여,"Huiyang Liu, Pingquan He, Yun Jiang, Qinglin Zhang, Qiaoqiao Xia","ADMM penalized decoding method for Low-Density Parity-Check (LDPC) Codes can improve the frame error rate (FER) performance than the standard ADMM decoder by adding penalty terms to the objective function. However, penalty parameter optimization of the penalty terms is very difficult and extremely time-consuming. Additionally, the Euclidean projection onto the check polytope is the most complex part of ADMM-based decoding algorithms. In this paper, by dynamically choosing even-vertex in the check polytope closest to the input vector as the approximate projection, a simple and novel check polytope projection penalized algorithm for ADMM decoding is proposed which can avoid the tedious work of penalty parameter optimization and simplify the check polytope projection. The simulation results show that the proposed algorithm can substantially reduce the projection time while achieving better FER performance when compared with the existing penalized decoding. In particular, the proposed algorithm can save the decoding time by 23% to 41% compared with ADMM-PD-LSA algorithm.",,2023,10.1109/ACCESS.2023.3234182,https://ieeexplore.ieee.org/document/10005277
ieee:10146256,journal,The Cycle-Concentrating PEG Algorithm for Protograph Generalized LDPC Codes,✅,CC-PEG cycle/girth-concentrating lifting for binary protograph GLDPC; new code-design technique (E),✅ 알고리즘/코드 기여,"Dae-Young Yun, Jae-Won Kim, Hee-Youl Kwak, Jong-Seon No","In this paper, we propose the cycle-concentrating progressive edge growth (CC-PEG) algorithm for lifting protograph generalized low-density parity-check (GLDPC) codes. In GLDPC codes, undoped variable nodes (VNs) that are not connected to generalized constraint (GC) nodes are more vulnerable to channel errors than doped VNs protected by GC nodes. We observe that among GLDPC codes sharing the same protograph structure, codes with fewer local cycles at undoped VNs have better decoding performances. Inspired by this observation, the CC-PEG algorithm is proposed to concentrate local cycles at doped VNs and avoid local cycles at vulnerable undoped VNs during the lifting process. Specifically, the CC-PEG algorithm first collects edges that result in the maximum undoped girth, defined as the length of the shortest cycle containing undoped VNs. Following this, the CC-PEG algorithm selects the edge with the lowest concentrated cycle metric. Consequently, the lifted codes exhibit asymmetric cycle distributions concentrated around robust doped VNs. Simulation results for various protographs show that the CC-PEG algorithm achieves a performance gain of up to 20 times lower frame error rate compared to conventional lifting algorithms.",,2023,10.1109/ACCESS.2023.3284314,https://ieeexplore.ieee.org/document/10146256
ieee:10054043,journal,Full-Length Row-Multiplier QC-LDPC Codes With Girth Eight and Short Circulant Sizes,✅,"GCD 기반 FLRM QC-LDPC 신규 시퀀스로 girth-8, 짧은 circulant size 달성 — 바이너리 QC-LDPC 코드설계 신규 기여(E).",✅ 알고리즘/코드 기여,"Juhua Wang, Jianhua Zhang, Quan Zhou, Lintao Zhang","As a special case of a quasi-cyclic (QC) low-density parity-check (LDPC) code, a full-length row-multiplier (FLRM) QC-LDPC code is described by a compact exponent matrix based on two sequences of integers. The codes designed by a framework known as greatest-common-divisor (GCD) method, belong to a salient class of FLRM QC-LDPC codes, which can eliminate cycles of length up to six by carefully selecting a special sequence subject to a set of simple inequalities. However, the GCD method ensures the absence of these cycles only if circulant sizes are larger than a certain threshold. By combining the existing GCD method, novel sequences and a new analysis method (based on new lemmas of circulants and integers) for modulo equations, a group of novel FLRM QC-LDPC codes free of 4-cycles and 6-cycles are explicitly proposed for column weights from three to five in this paper, which possess circulant sizes much smaller than the forgoing threshold. Simulations show that the new FLRM QC-LDPC codes with shorter lengths perform almost the same as the existing FLRM QC-LDPC codes with longer lengths, and that the novel FLRM QC-LDPC codes noticeably outperform their counterparts with (nearly) identical lengths.",,2023,10.1109/ACCESS.2023.3249464,https://ieeexplore.ieee.org/document/10054043
ieee:10251502,journal,Adaptive Quantized and Normalized MSA Based on Modified MET-DE and Its Application for 5G-NR LDPC Codes,✅,5G-NR 바이너리 LDPC용 적응 양자화·정규화 min-sum(AQNMSA)+LUT 설계 — 디코더 신규 기여(C),✅ 알고리즘/코드 기여,"Xia An, Chao Zhang, Kewu Peng, Zhitong He, Jian Song","5G new radio (5G-NR) enhanced Mobile Broadband (eMBB) scenario demands a high data throughput of up to 20Gb/s, leading to an urgent need for low complexity and high throughput decoding algorithms for 5G-NR low-density parity-check (LDPC) codes, the coding scheme of 5G eMBB data channel. Quantization of input and intermediate signals enables the data throughput enhancement and the computation and storage overhead reduction of LDPC decoder, but confronts the problem of performance degradation. In addition, conventional analysis tools show limitation on the accurate asymptotic performance prediction of quantized and normalized LDPC decoding algorithms. In this paper, we first introduce modified multi-edge type density evolution (MET-DE) to the asymptotic performance prediction of quantized and adaptive normalized min-sum algorithm (ANMSA). Then we adopt adaptive asymmetric quantization strategy for MET LDPC codes, combine it with conventional adaptive normalization technique, and further propose adaptive quantized and normalized min-sum algorithm (AQNMSA), which significantly alleviates the performance degradation of fixed quantized and normalized min-sum algorithm (NMSA) with negligible increment of computational complexity. Concurrently, we provide a novel look-up table design algorithm for AQNMSA based on the analysis tool of modified MET-DE. Finally, we apply AQNMSA to 5G-NR LDPC codes with a very low quantization bit-width of 4 bits for intermediate signals, and observe a comparable or superior decoding performance compared with its float-point non-adaptive counterparts under multiple code rates.",,2023,10.1109/ACCESS.2023.3315610,https://ieeexplore.ieee.org/document/10251502
