ID,Type,Title,Status,Reason,Algo,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:5752799,journal,eIRA LDPC Codes on FPGA,✅,"D: eIRA LDPC의 FPGA 고정소수점(7bit) 구현+error floor 회피, NAND HW 양자화에 이식 가능",🔧 하드웨어 수정만,"John Ding, Michael Yang","eIRA codes are iteratively decodable low-density parity-check (LDPC) codes. They not only offer superior performance to alternative approaches, but they allow linear-time encoding. Well-designed eIRA codes also achieve extremely low error-rate floors. In this letter, we successfully implement a common FPGA platform for eIRA codes. As a demonstration, we took an example parity-check matrix from Example 4 in . For a maximum of seven iterations and 7 bits precision, the error-rate degradation is less than two tenths of a decibel compared to the double precision floating point result. It is important to note that there is no error rate floor close to BER of 10-12. Such a performance is often requested in practical applications, but has never been achieved by graphic codes in the literature so far as we know.",,June 2011,10.1109/LCOMM.2011.040711.110336,https://ieeexplore.ieee.org/document/5752799
ieee:6157428,journal,Construction of multiple-rate quasi-cyclic LDPC codes via the hyperplane decomposing,✅,"hyperplane decomposing 기반 다중레이트 QC-LDPC 구성, error floor 개선 - 바이너리 코드 설계 기법(E)",✅ 알고리즘/코드 기여,"Xueqin Jiang, Yier Yan, Moon Ho Lee","This paper presents an approach to the construction of multiple-rate quasi-cyclic low-density parity-check (LDPC) codes. Parity-check matrices of the proposed codes consist of q × q square submatrices. The block rows and block columns of the parity-check matrix correspond to the hyperplanes (μ-flats) and points in Euclidean geometries, respectively. By decomposing the μ-flats, we obtain LDPC codes of different code rates and a constant code length. The code performance is investigated in term of the bit error rate and compared with those of LDPC codes given in IEEE standards. Simulation results show that our codes perform very well and have low error floors over the additive white Gaussian noise channel.",,June 2011,10.1109/JCN.2011.6157428,https://ieeexplore.ieee.org/document/6157428
ieee:5783020,journal,Optical Front-End for Soft-Decision LDPC Codes in Optical Communication Systems,✅,광통신 soft-decision LDPC 수신단/LLR 신뢰도 양자화(2레벨) 기법 - LLR 양자화 프론트엔드 이식 가능(C/A),✅ 알고리즘/코드 기여,"M. Sakib, V. Mahalingam, W. Gross, O. Liboiron-Ladouceur","A low-complexity soft-decision 12.5 Gb/s optical receiver for decoding low-density parity-check codes reusing conventional hard-decision receivers is investigated. The simulated and experimental results show that the proposed optical receiver exhibits coding gains of 2.75 and 6.73 dB for post-forward-error-correction bit error rates of 10-4 and 10-9, respectively, over a hard-decision uncoded system for a 60 km single-mode optical fiber transmission. The soft-decision circuitry consumes approximately 5 W and is optimized to provide two confidence levels, one above and one below the hard-decision levels.",,June 2011,10.1364/JOCN.3.000533,https://ieeexplore.ieee.org/document/5783020
ieee:5772993,journal,An 847–955 Mb/s 342–397 mW Dual-Path Fully-Overlapped QC-LDPC Decoder for WiMAX System in 0.13  $\mu$m CMOS,✅,"D: WiMAX QC-LDPC 디코더의 파이프라이닝/메모리 분할/충돌없는 스케줄링 등 신규 HW 기법, NAND 이식 가능",🔧 하드웨어 수정만,"Bo Xiang, Dan Bao, Shuangqu Huang, Xiaoyang Zeng","This paper presents a partially-parallel dual-path fully-overlapped QC-LDPC decoder for the WiMAX system. By adopting five techniques including symmetrical six-stage pipelining, block column and row interleaving, nonzero sub-matrix reordering, sum memory quad-partition and read-write bypass, the decoder continuously scans nonzero sub-matrices two by two in the block row-wise order without any memory access conflict. Two phases are fully overlapped with each other, and the check node updating phase always takes the latest sums from the previous variable node updating phase. The sum memory stores not only the posterior sums but also the prior messages, which saves 11,520 memory bits. It only takes 48-54 clock cycles for the decoder to finish one iteration. The read-write accesses to sum memories are reduced by 24.3%-48.8%. Fabricated in the SMIC 0.13 μ m CMOS process, the decoder occupies 4.84 mm 2 with core area of 3.03 mm2, attains 847-955 Mb/s at 214 MHz and 10 iterations, and consumes 342-397 mW at 1.2 V with power efficiency of 39-46 pJ per bit per iteration.",,June 2011,10.1109/JSSC.2011.2125030,https://ieeexplore.ieee.org/document/5772993
ieee:5439945,journal,A Reduced-Complexity Architecture for LDPC Layered Decoding Schemes,✅,"D: 레이어드 디코딩에 offset permutation으로 셔플 네트워크 1개로 축소+블록병렬 매핑 신규 HW 아키텍처, NAND 이식 가능",🔧 하드웨어 수정만,"Sangmin Kim, Gerald E. Sobelman, Hanho Lee","A reduced-complexity low density parity check (LDPC) layered decoding architecture is proposed using an offset permutation scheme in the switch networks. This method requires only one shuffle network, rather than the two shuffle networks which are used in conventional designs. In addition, we use a block parallel decoding scheme by suitably mapping between required memory banks and processing units in order to increase the decoding throughput. The proposed architecture is realized for a 672-bit, rate-1/2 irregular LDPC code on a Xilinx Virtex-4 FPGA device. The design achieves an information throughput of 822 Mb/s at a clock speed of 335 MHz with a maximum of 8 iterations.",,June 2011,10.1109/TVLSI.2010.2043965,https://ieeexplore.ieee.org/document/5439945
ieee:5759722,journal,"A 100 pJ/bit, (32,8) CMOS Analog Low-Density Parity-Check Decoder Based on Margin Propagation",✅,"C/D: margin propagation 기반 아날로그 LDPC 디코더, min-sum 대비 BER 개선 신규 디코더 알고리즘",✅ 알고리즘/코드 기여,"Ming Gu, Shantanu Chakrabartty","One of the key factors underlying the popularity of low-density parity-check (LDPC) code is its iterative decoding algorithm which is amenable to efficient analog and digital implementation. However, different applications of LDPC codes (e.g. wireless sensor networks) impose different sets of constraints which include speed, bit error rates (BER) and energy efficiency. Our previous work reported an algorithmic framework for designing margin propagation (MP) based LDPC decoders where the BER performance can be traded off with its energy efficiency. In this paper we present an analog current-mode implementation of an MP-based (32,8) LDPC decoder. The implementation uses only addition, subtraction and threshold operations and hence is independent of transistor biasing. Measured results from prototypes fabricated in a 0.5 μm CMOS process verify the functionality of a (32,8) LDPC decoder and demonstrate the trade-off capability which is realized by adapting a system hyper-parameter. When configured as a min-sum LDPC decoder, the proposed implementation demonstrates superior BER performance compared to the state-of-the-art analog min-sum decoder at SNR greater than 3.5 dB. We show that an optimal configuration of the same MP-based decoder can also deliver up to 3 dB improvement in BER compared to the benchmark min-sum LDPC decoder.",,June 2011,10.1109/JSSC.2011.2134550,https://ieeexplore.ieee.org/document/5759722
ieee:5954887,conference,Multi-rate LDPC codes for DTV transmission by known-bits padding,✅,DTV용 multi-rate 바이너리 LDPC를 known-bits padding/shortening으로 임의 granularity 생성; 코드 레이트 적응·shortening 구성 기법(E)으로 이식 검토 여지,✅ 알고리즘/코드 기여,"Liang Gong, Bo Liu, Yin Xu, Bo Rong, Yiyan Wu, Gilles Gagnon, Lin Gui, Wenjun Zhang","Modern DTV broadcasting systems, such as DVB and the Chinese DTMB system, usually have multiple code rates for forward error correction to accommodate a variety of channel conditions. In these systems, each code rate corresponds to a special set of code words, which put a limit on rate granularity and thus cannot achieve seamless code rate adaptation. To solve this problem, we propose a known-bits padding scheme to generate multi-code-rate LDPC codes of arbitrary granularity. In our scheme, we take a standardized LDPC code of specific rate as mother code, then pad known-bits according to the targeted code rate and given shortening optimization algorithm. Simulation study shows that our proposed scheme can obtain satisfying performance in terms of code rate flexibility and decoding threshold.",,8-10 June ,10.1109/BMSB.2011.5954887,https://ieeexplore.ieee.org/document/5954887
ieee:5963597,conference,Network Coding Scheme Based on LDPC Product Codes in Multiple-Access Relay System,✅,"LDPC product code 대상 bipartite graph 기반 joint iterative LLR-BP 디코더(JICD) 제시 — BP 변형 이식 가능성(애매, Phase3)",✅ 알고리즘/코드 기여,"Zongyan Li, Mugen Peng, Zhanji Wu, Wenbo Wang","In this paper, we consider a multiple-access relay system with two users, one relay, and one destination. The relay combines the data packets received from these two users and then forwards the data packets to the destination. We consider a novel network coding scheme for information combing at the relay, namely, Low-density parity-check (LDPC) product coding. For LDPC product codes, we propose a joint iterative channel decoding (JICD) scheme based on bipartite graph under the log-likelihood ratio belief propagation (LLR-BP) algorithm resist the interference and fading at the destination. Simulation results show that the packet-error-ratio (PER) performance of LDPC product codes based network coding scheme outperforms the traditional XOR-operation based network coding scheme.",,5-9 June 2,10.1109/iccw.2011.5963597,https://ieeexplore.ieee.org/document/5963597
ieee:5962811,conference,Near Optimum Majority-Logic Based Decoding of Low-Density Parity-Check Codes,✅,"C: reliability-based iterative majority-logic 디코딩 개선 알고리즘. 저복잡도로 BP 능가하는 디코더로 NAND ECC에 이식 가능, 바이너리 regular LDPC",✅ 알고리즘/코드 기여,"T. M. N. Ngatched, Attahiru S. Alfa, Jun Cai","A reliability-based iterative majority-logic decoding algorithm for regular low-density parity-check (LDPC) codes was recently proposed by Huang et al. In this paper we present an improved version of that algorithm by introducing a different reliability measure for each check-sum of the parity-check matrix, and taking it into account in the computation of the extrinsic information that is used to update the reliability measure of each received bit in each iteration. Some simulations results are given, which show that the new algorithm, while requiring very little additional computational complexity, not only achieves a considerable error performance gain over the standard one, but also, importantly, outperforms the iterative decoding based on belief propagation (IDBP), especially for short and medium block length finite-geometry (FG) LDPC codes.",,5-9 June 2,10.1109/icc.2011.5962811,https://ieeexplore.ieee.org/document/5962811
ieee:5981869,conference,Reliability analysis and improvement for multi-level non-volatile memories with soft information,✅,MLC 비휘발성메모리 LDPC ECC + soft info + non-uniform reference voltage — NAND 직접(A),✅ 알고리즘/코드 기여,"Shih-Liang Chen, Bo-Ru Ke, Jian-Nan Chen, Chih-Tsun Huang","This paper presents the systematic methodology of error correction scheme using low-density parity check (LDPC) codes to improve the reliability and endurance of multi-level cell (MLC) non-volatile memories. Using our realistic error model, the LDPC architecture with the scheme of non-uniform reference voltages (NURV) is proposed to trade off among error correction capability, area, and throughput, which can improve the bit-error-rate significantly.",,5-9 June 2,,https://ieeexplore.ieee.org/document/5981869
