ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:4783783,journal,Lossy distributed source coding using LDPC codes,"Mina Sartipi, Faramarz Fekri","In this paper, we propose a practical scheme for lossy distributed source coding with side information available at the decoder. Our proposed scheme is based on sending parity bits using LDPC codes. We provide the design procedure for the LDPC code that guarantees performance close to the Wyner-Ziv limit for long LDPC codes. Using simulation results, we show that the proposed method performs close...",,February 2,10.1109/LCOMM.2009.080771,https://ieeexplore.ieee.org/document/4783783,new
ieee:4784333,journal,An improved decoding algorithm for finite-geometry LDPC codes,"Telex Magloire Nkouatchah Ngatched, Fambirai Takawira, Martin Bossert","In this letter, an improved bit-flipping decoding algorithm for high-rate finite-geometry low-density parity-check (FG-LDPC) codes is proposed. Both improvement in performance and reduction in decoding delay are observed by flipping multiple bits in each iteration. Our studies show that the proposed algorithm achieves an appealing tradeoff between performance and complexity for FG-LDPC codes.",,February 2,10.1109/TCOMM.2009.02.060352,https://ieeexplore.ieee.org/document/4784333,new
ieee:4783785,journal,LDPC codes based on serially concatenated multiple parity-check codes,"Marco Baldi, Giovanni Cancellieri, Andrea Carassai, Franco Chiaraluce","This letter proposes a new class of serially concatenated codes that can be viewed as low-density parity- check (LDPC) codes. They are derived from multiple serially concatenated single parity-check (M-SC-SPC) codes, but they use different components, that we call multiple parity-check (MPC) codes. In comparison with M-SC-SPC codes, the new scheme achieves better performance with similar complexit...",,February 2,10.1109/LCOMM.2009.081766,https://ieeexplore.ieee.org/document/4783785,new
ieee:4784332,journal,Finite-length rate-compatible LDPC codes: a novel puncturing scheme - [transactions letters],"Badri N. Vellambi, Faramarz Fekri","In this paper, we study rate-compatible puncturing of finite-length low-density parity-check (LDPC) codes. We present a novel rate-compatible puncturing scheme that is easy to implement. Our scheme uses the idea that the degradation in performance is reduced by selecting a puncturing pattern wherein the punctured bits are far apart from each other in the Tanner graph of the code. Although the punc...",,February 2,10.1109/TCOMM.2009.02.060098,https://ieeexplore.ieee.org/document/4784332,new
ieee:4784335,journal,Accumulate codes based on 1+D convolutional outer codes,"M.-C. Chiu, H.-F. Lu","A new construction of good, easily encodable, and soft-decodable codes is proposed in this paper. The construction is based on serially concatenating several simple 1+D convolutional codes as the outer code, and a rate-1 1/(1+D) accumulate code as the inner code. These codes have very low encoding complexity and require only one shift-forward register for each encoding branch. The input-output wei...",,February 2,10.1109/TCOMM.2009.02.060165,https://ieeexplore.ieee.org/document/4784335,new
ieee:4784346,journal,The design of efficiently-encodable rate-compatible LDPC codes - [transactions papers],"Jaehong Kim, Aditya Ramamoorthy, Steven W. Mclaughlin","We present a new class of irregular low-density parity-check (LDPC) codes for moderate block lengths (up to a few thousand bits) that are well-suited for rate-compatible puncturing. The proposed codes show good performance under puncturing over a wide range of rates and are suitable for usage in incremental redundancy hybrid-automatic repeat request (ARQ) systems. In addition, these codes are line...",,February 2,10.1109/TCOMM.2009.02.060233,https://ieeexplore.ieee.org/document/4784346,new
ieee:4784347,journal,Wyner-Ziv coding based on TCQ and LDPC codes,"Yang Yang, Samuel Cheng, Zixiang Xiong, Wei Zhao","This paper considers trellis coded quantization (TCQ) and low-density parity-check (LDPC) codes for the quadratic Gaussian Wyner-Ziv coding problem. After TCQ of the source X, LDPC codes are used to implement Slepian-Wolf coding of the quantized source Q(X) with side information Y at the decoder. Assuming 256-state TCQ and ideal Slepian-Wolf coding in the sense of achieving the theoretical limit H...",,February 2,10.1109/TCOMM.2009.02.070287,https://ieeexplore.ieee.org/document/4784347,new
ieee:4784350,journal,A new framework for soft decision equalization in frequency selective MIMO channels,"Sara Bavarian, James K. Cavers","We introduce a novel framework for soft-input, soft-output (SISO) equalization in frequency selective multipleinput multiple-output (MIMO) channels based on the well-known belief propagation (BP) algorithm. As in the BP equalizer, we model the multipath channels using factor graphs (FGs) where the transmitted and received signals are represented by the function and variable nodes respectively. The...",,February 2,10.1109/TCOMM.2009.02.060671,https://ieeexplore.ieee.org/document/4784350,new
ieee:4814418,journal,Performance analysis of network coding with raptor codes for IPTV,"Kwangseok Noh, Sungroh Yoon, Jun Heo","Multimedia services including IPTV require huge multimedia data transmission on the Internet. In order to improve a throughput of data transmission, network coding has been proposed to use network bandwidth (=throughput) efficiently with error free channel assumption. However, when the channel is not error free, network coding may not increase the throughput. In this case, effective erasure recove...",,February 2,10.1109/TCE.2009.4814418,https://ieeexplore.ieee.org/document/4814418,new
ieee:4689312,journal,Multi-Gb/s LDPC Code Design and Implementation,"Jin Sha, Zhongfeng Wang, Minglun Gao, Li Li","Low-density parity-check (LDPC) code, a very promising near-optimal error correction code (ECC), is being widely considered in next generation industry standards. The VLSI implementation of high-speed LDPC decoder remains a big challenge. This paper presents the construction of a new class of implementation-oriented LDPC codes, namely shift-LDPC codes. With girth optimization, this kind of codes c...",,Feb. 2009,10.1109/TVLSI.2008.2002487,https://ieeexplore.ieee.org/document/4689312,new
