ID,Type,Title,Status,Reason,Algo,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:9354189,journal,Girth Analysis and Design of Periodically Time-Varying SC-LDPC Codes,✅,"주기적 시변 SC-LDPC girth 분석/설계 — 바이너리 코드설계(E), girth 개선 기법 NAND LDPC 이식 가능",✅ 알고리즘/코드 기여,"Massimo Battaglioni, Franco Chiaraluce, Marco Baldi, Michael Lentmaier","Time-varying spatially coupled low-density parity-check (SC-LDPC) codes with very large period are characterized by significantly better error rate performance and girth properties than their time-invariant counterparts, but the number of parameters they require to be described is usually very large and unpractical. Time-invariant SC-LDPC codes, which can be seen as periodically time-varying codes with unitary period, are represented through a small number of parameters and designed exploiting few degrees of freedom, but their error rate performance and girth properties are sub-optimal. In this paper, we show that the limits of time-invariant SC-LDPC codes can be overcome by transforming them into time-varying SC-LDPC codes with very small period. In particular, we show that periodically time-varying SC-LDPC codes with small period may exhibit significantly better girth properties than the corresponding time-invariant codes by exploiting a larger number of degrees of freedom in the code design, which however scale at most linearly with the product of the code period and the size of the considered base matrix.",,April 2021,10.1109/TIT.2021.3059414,https://ieeexplore.ieee.org/document/9354189
ieee:9384303,journal,$l_2$-Box ADMM Decoding for LDPC Codes Over ISI Channels,✅,"ISI 채널용 신규 l2-box ADMM LDPC 디코딩 — 이식 가능 디코더 알고리즘 신규 기여(C), NAND는 ICI/ISI 유사 상관 채널",✅ 알고리즘/코드 기여,"Xiaopeng Jiao, Haiyang Liu, Jianjun Mu, Yu-Cheng He","The alternating direction method of multipliers (ADMM) has been adapted for decoding low-density parity-check (LDPC) codes over intersymbol interference (ISI) channels in order to reduce the complexity of the traditional Turbo equalization (TE) method. However, the error rate performance of ADMM decoding may be degraded in certain ISI channels when compared with the TE at high signal-to-noise ratio regions. In order to address the problem, we derive a novel ADMM-based decoding method, called l2-box ADMM decoding, for LDPC codes over ISI channels. By introducing suitable penalty functions to l2-box ADMM decoding, we present an enhanced method, called l2-box ADMM penalized decoding, to further improve the performance. Simulation results on several ISI channels indicate that the proposed l2-box ADMM penalized decoding can achieve better error rate performances compared with the TE and the existing ADMM penalized decoding methods, especially for ISI channels with long memory, while maintaining the low-complexity advantage of the ADMM penalized decoding.",,April 2021,10.1109/TVT.2021.3068398,https://ieeexplore.ieee.org/document/9384303
ieee:9306872,journal,Perturbed Adaptive Belief Propagation Decoding for High-Density Parity-Check Codes,✅,"HDPC(BCH/RS)용 Perturbed ABP — BP 기반 SISO 디코더 개선(스케줄링·sparsification), 바이너리 LDPC BP 디코더로 이식 가능(C)",✅ 알고리즘/코드 기여,"Li Deng, Zilong Liu, Yong Liang Guan, Xiaobei Liu, Chaudhry Adnan Aslam, Xiaoxi Yu, Zhiping Shi","Algebraic codes such as BCH code are receiving renewed interest as their short block lengths and low/no error floors make them attractive for ultra-reliable low-latency communications (URLLC) in 5G wireless networks. This article aims at enhancing the traditional adaptive belief propagation (ABP) decoding, which is a soft-in-soft-out (SISO) decoding for high-density parity-check (HDPC) algebraic codes, such as Reed-Solomon (RS) codes, Bose-Chaudhuri-Hocquenghem (BCH) codes, and product codes. The key idea of traditional ABP is to sparsify certain columns of the parity-check matrix corresponding to the least reliable bits with small log-likelihood-ratio (LLR) values. This sparsification strategy may not be optimal when some bits have large LLR magnitudes but wrong signs. Motivated by this observation, we propose a Perturbed ABP (P-ABP) to incorporate a small number of unstable bits with large LLRs into the sparsification operation of the parity-check matrix. In addition, we propose to apply partial layered scheduling or hybrid dynamic scheduling to further enhance the performance of P-ABP. Simulation results show that our proposed decoding algorithms lead to improved error correction performances and faster convergence rates than the prior-art ABP variants.",,April 2021,10.1109/TCOMM.2020.3047085,https://ieeexplore.ieee.org/document/9306872
ieee:9374097,journal,Spatially Coupled LDPC Codes via Partial Superposition and Their Application to HARQ,✅,"Partial superposition 기반 신규 SC-LDPC(BMST-LDPC) 구성, error floor 낮춤 — 바이너리 코드설계 신규 기여(E)",✅ 알고리즘/코드 기여,"Qianfan Wang, Suihua Cai, Wenchao Lin, Shancheng Zhao, Li Chen, Xiao Ma","This paper proposes a new class of spatially coupled codes, which are constructed by sending codewords of a low-density parity-check block code (LDPC-BC) in a block Markov superposition transmission (BMST) manner, resulting in the BMST-LDPC codes. Different from the conventional spatially coupled LDPC (SC-LDPC) codes, the proposed BMST-LDPC codes can have encoder/decoder implemented using the structure of the corresponding LDPC-BCs. The proposed construction is universal, which is applicable to any existing LDPC-BCs including the 5 G New Radio (5G-NR) LDPC-BCs to obtain extra coding gains. The proposed BMST-LDPC codes are also a special class of BMST codes, which have lower error floors even with an encoding memory of one, inheriting a low decoding latency. Moreover, partial superposition, where a fraction of the coded bits are superimposed onto the following codewords, is introduced to alleviate the decoding error propagation. The construction can be optimized, for random long codes, by a protograph-based extrinsic information transfer (EXIT) chart analysis, or by a one-dimensional search for structured block codes. Furthermore, the BMST-LDPC scheme is integrated with the hybrid automatic retransmission request (HARQ) over the block fading channel, improving the throughput performance. Numerical results are presented to validate our analysis and demonstrate the performance advantage of the BMST-LDPC codes over the LDPC-BCs. They also show that the proposed HARQ scheme can yield a throughput improvement of up to 10% over the conventional HARQ scheme.",,April 2021,10.1109/TVT.2021.3065052,https://ieeexplore.ieee.org/document/9374097
ieee:9417420,conference,Machine Learning Based Early Termination for Turbo and LDPC Decoders,✅,"ML 기반 LDPC 디코더 조기종료(ET) 기법 — 반복 횟수 절감, NAND LDPC 디코더에 이식 가능(C)",✅ 알고리즘/코드 기여,"Anusha Gunturu, Avani Agrawal, Ashok Kumar Reddy Chavva, Saikrishna Pedamalli","Turbo and low-density parity-check (LDPC) codes have been chosen in wireless communications because of their near channel capacity performance. However, they consume huge power and also induce delay because of the iterative nature of the decoders. Various types of early termination (ET) techniques have been introduced within these decoders to decrease the power consumption and delay. Recently, machine learning (ML) algorithms are being explored to replace or improve the complex receiver algorithms in wireless communications, as a part of 6G research. In this paper, we propose a novel algorithm to use ML within the turbo and LDPC decoders, to identify the iteration for ET. We show that the proposed algorithm outperforms the improved hard decision aided ET method by 25% ~ 57%, in reducing the average number of iterations (ANI) of turbo decoder at 10% block error rate (BLER), for multiple modulation schemes. We also show that the proposed ET method outperforms parity check equation ET method of LDPC decoder by 30% ~ 36%, in reducing the ANI at 10% BLER, for multiple modulation schemes. The proposed method has negligible loss in BLER performance compared to typical implementation of fixed iteration decoders.",,29 March-1,10.1109/WCNC49053.2021.9417420,https://ieeexplore.ieee.org/document/9417420
ieee:9417480,conference,LDPC Decoders using Non-Uniform Quantizers and Associative Check Node Operations,✅,"비균일 양자화 + associative check node 연산으로 4비트 양자화 디코더 — LLR 양자화/디코더 기법 이식 가능, 바이너리(C)",✅ 알고리즘/코드 기여,Adrian Vidal,"In this paper, we present a class of associative check node operations for LDPC decoders operating on non-uniformly quantized channel outputs over a binary-input additive white Gaussian noise channel (BIAWGNC). The proposed quantizer has thresholds that depend on the noise variance and can be easily calculated using binary search. A relatively small collection of check node operations is proposed where each operation can be described using a short list of integers. Simulation results using rate-1/2 and 2/3 DVB-S2 codes indicate that the proposed decoder under 4-bit quantization can come close to floating-point sum-product decoder error performance in the waterfall region to within 0.4 dB and 0.1 dB for the rate-1/2 and 2/3 codes, respectively. Moreover, tests with short LDPC codes indicate that the proposed 4-bit decoders may approach or even surpass floating-point error performance at high signal-to-noise ratios.",,29 March-1,10.1109/WCNC49053.2021.9417480,https://ieeexplore.ieee.org/document/9417480
ieee:9579979,conference,A Study on Iterative Decoding by Neural Network Detector in SMR System,✅,NND 신경망 검출기로 반복적 LLR 계산하는 LDPC 반복 디코딩 — 이식 가능 신경망 디코더 기법(C),✅ 알고리즘/코드 기여,"M. Nishikawa, Y. Nakamura, Y. Kanai, H. Osawa, Y. Okamoto","We study the low-density parity-check (LDPC) coding and iterative decoding system, as a signal processing system for the shingled magnetic recording (SMR) in two-dimensional magnetic recording (TDMR). Previously we reported that a waveform equalization using a two-dimensional finite impulse response (TD-FIR) filter or an inter-track interference (ITI) canceler reduced the influence of ITI. We also proposed a neural network detector (NND), and evaluated the performance of the first decoding by the NND. In this paper, we propose the NND which iteratively calculates the log-likelihood ratio (LLR) as the decoding reliability using the returned sum-product (SP) decoder output sequence in addition to the TD-FIR filter output sequence. Furthermore, we evaluate the performance of the iterative decoding system using an NND, and compare it to that of the system using a soft-output Viterbi algorithm (SOVA) detector with the signal-dependent noise predictor.",,26-30 Apri,10.1109/INTERMAG42984.2021.9579979,https://ieeexplore.ieee.org/document/9579979
ieee:9448789,conference,Dynamic Dual Quantization-Domain Decoding for NR LDPC Codes,✅,"C — NR LDPC dynamic dual quantization-domain 디코더 + self-correction, 양자화/min-sum계열 새 디코더 기법 이식 가능",✅ 알고리즘/코드 기여,"Taehyun Kim, JooSung Park","In this paper, we propose a low-density parity-check (LDPC) decoder with a dynamic dual quantization-domain (DQD) that check nodes are operated in a 3-bit domain while variable nodes are operated in a higher bits domain. The proposed mapping to transform messages from a domain to the other domain gradually changes during the LDPC decoding process and is optimized by differential evolution and machine learning. In addition, for performance improvement, the variable node performs self-correction (SC) that the unreliable messages are erased. Simulation results show that the proposed dynamic DQDSC decoder has better error correction performance compared to the previously proposed hybrid DQD decoder.",,25-28 Apri,10.1109/VTC2021-Spring51267.2021.9448789,https://ieeexplore.ieee.org/document/9448789
ieee:9448689,conference,The Effect of Coupling Memory and Block Length on Spatially Coupled Serially Concatenated Codes,✅,"E — SC 직렬연접부호의 coupling memory/block length 설계 탐색, spatial coupling 코드설계 기법 이식 가능성",✅ 알고리즘/코드 기여,"Mojtaba Mahdavi, Muhammad Umar Farooq, Liang Liu, Ove Edfors, Viktor Öwall, Michael Lentmaier","Spatially coupled serially concatenated codes (SC-SCCs) are a class of spatially coupled turbo-like codes, which have a close-to-capacity performance and low error floor. In this paper, we perform a comprehensive design space exploration, revealing different aspects of SC-SCCs and discussing various design trade-offs. In particular, we investigate the impact of coupling memory, block length, decoding window size, and number of iterations on the performance, complexity, and latency of SC-SCCs. As a result, we propose design guidelines to make the code design independent of the block length. By introducing a modified window decoding schedule, we are able to demonstrate that the block length and coupling memory can be exchanged flexibly without changing the latency and complexity of decoding and without performance loss. Thus, thanks to spatial coupling, a certain code strength and performance can be achieved by either a very small block length or a large one, while the complexity and latency are fixed. Moreover, our results show that using higher coupling memory with smaller blocks can even improve the performance without increasing the latency and complexity. For all considered cases we observe that the performance of SC-SCCs is improved with respect to the uncoupled ensembles for a fixed latency and complexity.",,25-28 Apri,10.1109/VTC2021-Spring51267.2021.9448689,https://ieeexplore.ieee.org/document/9448689
ieee:9449266,conference,A Low Complexity Model-Driven Deep Learning LDPC Decoding Algorithm,✅,신경망 기반 NOMS/SNOMS min-sum BP 디코더 + codebook 양자화 — 이식 가능한 새 디코더 알고리즘(C),✅ 알고리즘/코드 기여,"Qingle WU, Su-Kit TANG, Yuanhui LIANG, Chan Tong LAM, Yan MA","A novel Neural Offset Min-Sum(NOMS) Belief Propagation(BP) decoding algorithm based on model-driven is proposed which applied to LDPC decoding. NOMS is improved multiplication in Neural Normalized Min-Sum(NNMS) into addition operation to reduce the complexity of calculation., a better Bit Error Rate (BER) performance is simultaneously achieved in the same condition. Secondly, considering that there are still many multiplication operations in NOMS, we propose a novel Shared Offset Min-Sum(SNOMS) to reduce the number of weights in the network by sharing parameters. Finally, codebook-based quantization is used to further reduce the memory consumption. Simulation experimental results show that the proposed method has a better BER performance, and the decoding accuracy of the decoder is 0.65dB higher than that of the NNMS after 5 iterations. In addition, SNOMS decoding method achieves almost the same decoding performance comparable to that of NOMS, but requires less complex calculation. Proposed quantization of code-book method reduces memory requirement significantly with slight performance loss.",,23-26 Apri,10.1109/ICCCS52626.2021.9449266,https://ieeexplore.ieee.org/document/9449266
