ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:6994784,journal,Variable-Node-Based Dynamic Scheduling Strategy for Belief-Propagation Decoding of LDPC Codes,"Xingcheng Liu, Yuanbin Zhang, Ru Cui","Among the belief-propagation (BP) decoding algorithms of low-density parity-check (LDPC) codes, the algorithms based on dynamic scheduling strategy show excellent performance. In this letter, we propose a variable-node-based dynamic scheduling decoding algorithm. For the proposed algorithm, the reliability of variable nodes is evaluated based on the log-likelihood ratio (LLR) values and the parity...",,Feb. 2015,10.1109/LCOMM.2014.2385096,https://ieeexplore.ieee.org/document/6994784,new
ieee:7001068,journal,Nonbinary LDPC Codes on Cages: Structural Property and Code Optimization,"Chao Chen, Baoming Bai, Guangming Shi, Xiaotian Wang, Xiaopeng Jiao","A (v,g)-cage is a (not necessarily unique) smallest v-regular graph of girth g. On such a graph, a nonbinary (2,v)-regular low-density parity-check (LDPC) code can be defined such that the Tanner graph has girth 2g and the code length achieves the minimum possible. In this paper, we focus on two aspects of this class of codes, structural property and code optimization. We find that, in addition to...",,Feb. 2015,10.1109/TCOMM.2014.2387341,https://ieeexplore.ieee.org/document/7001068,new
ieee:6998058,journal,On the Design of Fast Convergent LDPC Codes for the BEC: An Optimization Approach,"Vahid Jamali, Yasser Karimian, Johannes Huber, Mahmoud Ahmadian Attari","The complexity-performance trade-off is a fundamental aspect of the design of low-density parity-check (LDPC) codes. In this paper, we consider LDPC codes for the binary erasure channel (BEC), use code rate for performance metric, and number of decoding iterations to achieve a certain residual erasure probability for complexity metric. We first propose a quite accurate approximation of the number ...",,Feb. 2015,10.1109/TCOMM.2014.2385858,https://ieeexplore.ieee.org/document/6998058,new
ieee:6998073,journal,Implementing the Han–Kobayashi Scheme Using Low Density Parity Check Codes Over Gaussian Interference Channels,"Shahrouz Sharifi, A. Korhan Tanc, Tolga M. Duman","We focus on Gaussian interference channels (GICs) and study the Han-Kobayashi coding strategy for the two-user case with the objective of designing implementable (explicit) channel codes. Specifically, low-density parity-check codes are adopted for use over the channel, their benefits are studied, and suitable codes are designed. Iterative joint decoding is used at the receivers, where independent...",,Feb. 2015,10.1109/TCOMM.2014.2385856,https://ieeexplore.ieee.org/document/6998073,new
ieee:6965573,journal,Multi-Threshold Bit Flipping Algorithm for Decoding Structured LDPC Codes,"Yuan-hua Liu, Xin-liang Niu, Mei-ling Zhang","A novel bit-flipping (BF) decoding algorithm is proposed for structured low-density parity-check (LDPC) codes. The proposed BF algorithm which is called multi-threshold bit-flipping (MTBF) algorithm, flips multiple bits by using multiple thresholds at each iteration. It only requires some real operations before iterations and requires only logical operations during the iterations. The MTBF algorit...",,Feb. 2015,10.1109/LCOMM.2014.2373352,https://ieeexplore.ieee.org/document/6965573,new
ieee:6990513,journal,Block Markov Superposition Transmission of Repetition and Single-Parity-Check Codes,"Jingnan Hu, Xiao Ma, Chulong Liang","This letter presents a method to construct a family of codes with rate K/N(K = 1,2,...,N - 1) for any given integer N > 1. This family of codes, referred to as RSPC codes for short, consist of the repetition (R) code, the single-parity-check (SPC) code and the codes obtained by time-sharing between the R code and the SPC code. The RSPC codes have extremely simple encoding and soft-input soft-outpu...",,Feb. 2015,10.1109/LCOMM.2014.2382588,https://ieeexplore.ieee.org/document/6990513,new
ieee:6905810,journal,Design and Analysis of Root-Protograph LDPC Codes for Non-Ergodic Block-Fading Channels,"Yi Fang, Guoan Bi, Yong Liang Guan","We investigate the performance of the protograph low-density parity-check (LDPC) codes over Nakagami block-fading (BF) channels with multiple receive antennas. Using the modified protograph extrinsic information transfer (PEXIT) algorithm, we observe that the existing protograph LDPC codes, which have been shown to possess excellent error performance over additive white Gaussian noise channels, ca...",,Feb. 2015,10.1109/TWC.2014.2359221,https://ieeexplore.ieee.org/document/6905810,new
ieee:7024098,journal,Multinary-Signaling-Based Coded Modulation for Ultrahigh-Speed Optical Transport,"Ivan B. Djordjevic, Tao Liu, Ting Wang","A multinary-signaling-based coded-modulation (CM) scheme is proposed, which is suitable for various applications ranging from multi-Tb/s to multi-Pb/s data rates, outperforming conventional CM schemes in terms of both spectral and energy efficiencies. The corresponding multinary signal constellation design algorithm is also proposed. Both 2-D and 3-D multinary-signaling-based CM schemes have been ...",,Feb. 2015,10.1109/JPHOT.2015.2397273,https://ieeexplore.ieee.org/document/7024098,new
ieee:6957577,journal,Approaching the DT Bound Using Linear Codes in the Short Blocklength Regime,"Luis Salamanca, Juan José Murillo-Fuentes, Pablo M. Olmos, Fernando Pérez-Cruz, Sergio Verdú","The dependence-testing (DT) bound is one of the strongest achievability bounds for the binary erasure channel (BEC) in the finite block length regime. In this paper, we show that maximum likelihood decoded regular low-density parity-check (LDPC) codes with at least 5 ones per column almost achieve the DT bound. Specifically, using quasi-regular LDPC codes with block length of 256 bits, we achieve ...",,Feb. 2015,10.1109/LCOMM.2014.2371032,https://ieeexplore.ieee.org/document/6957577,new
ieee:6955861,journal,A Fully Parallel Nonbinary LDPC Decoder With Fine-Grained Dynamic Clock Gating,"Youn Sung Park, Yaoyu Tao, Zhengya Zhang","Nonbinary LDPC (NB-LDPC) codes, defined over Galois field, offer better coding gain and a lower error floor than binary LDPC codes. However, the complex decoding and large memory requirement have prevented any practical chip implementations. We present a 1.22 Gb/s fully parallel decoder of a GF(64) (160, 80) regular-(2, 4) NB-LDPC code in 65 nm CMOS. The reduced number of edges in NB-LDPC code&#39;s f...",,Feb. 2015,10.1109/JSSC.2014.2362854,https://ieeexplore.ieee.org/document/6955861,new
