ID,Type,Title,Status,Reason,Algo,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:4686837,journal,LDPC Code Design for Half-Duplex Cooperative Relay,✅,rate-compatible 바이너리 LDPC 코드설계+수정 가우시안근사 density evolution+미분진화 최적화로 코드설계(E) 이식 가능,✅ 알고리즘/코드 기여,"Chuxiang Li, Guosen Yue, Xiaodong Wang, Mohammad Ali Khojastepour","The authors consider the design of LDPC codes for cooperative relay systems in the half-duplex mode. The capacity of halfduplex relay channels has been studied previously but the design of good channel codes for such channels remains a challenging problem. Employing an efficient relay protocol, we transform the half-duplex relay code design problem into a problem of ratecompatible LDPC code design where different code segments experience different SNRs. The density evolution with conventional Gaussian approximation for single user channels, which assumes invariant SNR within one codeword, is not capable of accurately predicting the code performance for this system. Here we develop a density evolution with a modified Gaussian approximation that takes into account the SNR variation in one received codeword as well as the rate-compatibility constraint. We then optimize the code ensemble using a modified differential evolution procedure. Extensive simulations are carried out to demonstrate that the proposed algorithm offers more accurate prediction of code performance in half-duplex relay channels than the conventional methods, and the optimized codes achieve a significant gain over existing codes.",,November 2,10.1109/T-WC.2008.070482,https://ieeexplore.ieee.org/document/4686837
ieee:4717796,journal,A New Burst Detection Scheme Using Parity Check Matrix of LDPC Code for Bit Flipping Burst-like Signal Degradation,✅,LDPC 패리티검사행렬을 이용한 신규 버스트 검출 기법 - 떼어낼 수 있는 BP/디코딩 보조 기법(C),✅ 알고리즘/코드 기여,"Yasuaki Nakamura, Mitsuhiro Nishimura, Yoshihiro Okamoto, Hisashi Osawa, Hiroaki Muraoka","In this paper, a new burst detection method using the check matrix of low-density parity-check (LDPC) code is proposed. The burst detection for the bit flipping burst-like signal degradation which the conventional burst detection using a reproducing waveform, an equalizer output, an a posteriori probability (APP) decoder output and so on cannot detect is studied. The performance of the LDPC coding and iterative decoding system with the proposed burst detector is evaluated by computer simulation for a perpendicular magnetic recording channel with bit flipping burst-like signal degradation, and it is compared with that of the RS encoding and decoding system using the erasure correction. The results show that the LDPC coding and iterative decoding system with our burst detector shows the better performance and has the resistance to the bit flipping burst-like signal degradation of about 1500 bits.",,Nov. 2008,10.1109/TMAG.2008.2002424,https://ieeexplore.ieee.org/document/4717796
ieee:4602535,journal,Fully Parallel Stochastic LDPC Decoders,✅,fully parallel stochastic 바이너리 LDPC 디코더 FPGA 아키텍처로 디코더(C)+HW(D) 이식 가능,✅ 알고리즘/코드 기여,"Saeed Sharifi Tehrani, Shie Mannor, Warren J. Gross","Stochastic decoding is a new approach to iterative decoding on graphs. This paper presents a hardware architecture for fully parallel stochastic low-density parity-check (LDPC) decoders. To obtain the characteristics of the proposed architecture, we apply this architecture to decode an irregular state-of-the-art (1056,528) LDPC code on a Xilinx Virtex-4 LX200 field-programmable gate-array (FPGA) device. The implemented decoder achieves a clock frequency of 222 MHz and a throughput of about 1.66 Gb/s at  $E_{b}/N_{0}={\hbox {4.25~dB}}$ (a bit error rate of $10^{-8}$). It provides decoding performance within 0.5 and 0.25 dB of the floating-point sum-product algorithm with 32 and 16 iterations, respectively, and similar error-floor behavior. The decoder uses less than 40% of the lookup tables, flip-flops, and IO ports available on the FPGA device. The results provided in this paper validate the potential of stochastic LDPC decoding as a practical and competitive fully parallel decoding approach.",,Nov. 2008,10.1109/TSP.2008.929671,https://ieeexplore.ieee.org/document/4602535
ieee:4655474,journal,Average Stopping Set Weight Distributions of Redundant Random Ensembles,✅,redundant random ensemble의 stopping set 분포 분석으로 BEC BP 성능과 error floor 관련 바이너리 LDPC 코드설계(E) 통찰 가능,✅ 알고리즘/코드 기여,Tadashi Wadayama,"In this paper, redundant random ensembles are defined and their average stopping set (SS) weight distributions are analyzed. A redundant random ensemble consists of a set of binary matrices with linearly dependent rows. These linearly dependent rows significantly reduce the number of stopping sets (SS) of small size. Upper and lower bounds on the average SS weight distribution of the redundant random ensembles are proved based on a combinatorial argument. Asymptotic forms of these bounds reveal asymptotic behavior of the average SS weight distributions. From these bounds, a tradeoff between the number of redundant rows (corresponding to decoding complexity of belief propagation on binary erasure channel) and the average SS weight distribution (corresponding to decoding performance) can be derived.",,Nov. 2008,10.1109/TIT.2008.929973,https://ieeexplore.ieee.org/document/4655474
ieee:4746952,conference,A reconfigurable FPGA implementation of an LDPC decoder for unstructured codes,✅,"D/C: FPGA LDPC 디코더 HW + min-sum with correction factor 변형, NAND 이식 가능",✅ 알고리즘/코드 기여,"S. M. Ehsan Hosseini, Kheong Sann Chan, Wang Ling Goh","This paper describes the implementation of a general and embedded decoder for the evaluation of unstructured low-density parity-check (LDPC) codes over additive-white Gaussian noise (AWGN) channels. The decoder, which has a serial architecture and moderate throughput, is a peripheral connected to the embedded Power PC processor of a Xilinx Virtex-II Pro FPGA and is managed by the processor. This method of hardware/software implementation provides the maximum flexibility for the development and rapid prototyping of the hardware-based simulator system. The decoding algorithm proposed in this paper belongs to the class of min-sum with correction factor in which the correction factor updates with the log-likelihood ratio (LLR) values.",,7-9 Nov. 2,10.1109/ICSCS.2008.4746952,https://ieeexplore.ieee.org/document/4746952
ieee:4708787,conference,"A 7.39mm2 76mW (1944, 972) LDPC decoder chip for IEEE 802.11n applications",✅,QC-LDPC 디코더 칩의 Group Comparison·Dynamic Wordlength·Data Packet 기법으로 면적·처리량 개선 — 이식 가능 HW(D),🔧 하드웨어 수정만,"Xin-Yu Shih, Cheng-Zhou Zhan, An-Yeu Wu","This paper presents the LDPC decoder chip for (1944,972) QC-LDPC codes in IEEE 802.11n communication system. The efficient LDPC decoder chip is designed with three design techniques, including Group Comparison (GC), Dynamic Wordlength Assignment (DWA), and Data Packet Scheme (DPS). When the target BER is 10−6, the decoding performance can be improved by the coding gain of 0.48 dB and 0.63 dB with respect to (4,3) and (3,2) fixed-point NMSA, respectively. In addition, the total decoder design area can be reduced by 25% and the decoding throughput can be enhanced by 3X times with respect to conventional direct-mapping method. By using TSMC 0.13um VLSI technology, the core area and die size are only 3.88 mm2 and 7.39 mm2, respectively. The maximum operating frequency is measured at 111.1MHz and the power dissipation is only 76 mW.",,3-5 Nov. 2,10.1109/ASSCC.2008.4708787,https://ieeexplore.ieee.org/document/4708787
ieee:4812877,conference,Low complexity iterative decoding algorithm for low-density parity-check (LDPC) codes,✅,RRWBF 비트플립 변형(반복수 절감) - 이식 가능 디코더 알고리즘(C),✅ 알고리즘/코드 기여,"Hany R. Zeidan, Maha M. Elsabrouty","The reliability ratio weighted based bit-flipping (RRWBF) algorithm for decoding low-density parity-check (LDPC) codes has recently been developed to provide the best performance among all existing bit-flipping based algorithms. The implementation efficient reliability ratio weighted based bit-flipping (IERRWBF) algorithm speedup the original algorithm to decrease the processing time used. A drawback for this algorithm is the decrease in the improvement as the maximum number of iterations assigned for the algorithm increase as a large percentage of decoding time is spent on the iteration part without any change in the performance. In this paper, a modified version for this algorithm is proposed to solve this drawback by reducing the number of iterations required to achieve the same performance of the existing IERRWBF algorithm using efficient number of iterations instead of using the maximum number of iterations for decoding without any change in the performance of the IERRWBF.",,24-27 Nov.,10.1109/WD.2008.4812877,https://ieeexplore.ieee.org/document/4812877
ieee:4812880,conference,Decoding architectures for Projective Geometry based LDPC codes,✅,PG-LDPC 병렬/반병렬 디코더 아키텍처(BP+MLD 재구성) - HW 아키텍처(D),🔧 하드웨어 수정만,"S.G Harihara, M. Girish Chandra, Tarakapraveen Uppalapati, B.S. Adiga","Projective Geometry (PG) based Low Density Parity Check (LDPC) codes have many useful properties, including easy encoding and decoding by simple majority logic technique. With these useful features, they can be useful error control codes in future. In this paper, we present three novel architectures comprising of one parallel and two semi-parallel decoder architectures for popular PG-based LDPC codes. These architectures have no memory clash and further are reconfigurable for different lengths (and their corresponding rates). The three architectures can be configured either for the regular belief propagation based decoding or majority logic decoding (MLD).",,24-27 Nov.,10.1109/WD.2008.4812880,https://ieeexplore.ieee.org/document/4812880
ieee:4815676,conference,New sum-product algorithm using approximation method for low complexity LDPC decoding,✅,"C: sum-product 근사(곱셈→덧셈, 양자화 테이블)로 저복잡도 LDPC 디코더 기법 이식 가능",✅ 알고리즘/코드 기여,"Jae Hee Han, Myung Hoon Sunwoo","This paper proposes a new sum-product algorithm to improve BER performance for low-density parity-check codes. The proposed algorithm can replace multiplications and divisions with additions and subtractions by adding the logarithmic and exponential functions. In addition, the proposed algorithm can simplify both the ln[tanh(x)] and tanh-1[exp(x)] functions by using two quantization tables which can reduce tremendous computational complexity. Moreover, the simulation results show that the proposed SP algorithm can improve maximum of 0.8 dB BER performance compared with the existing modified sumproduct algorithm.",,24-25 Nov.,10.1109/SOCDC.2008.4815676,https://ieeexplore.ieee.org/document/4815676
ieee:4737397,conference,Compressing construction of QC-LDPC codes,✅,"QC-LDPC 압축 구성법(recursive/single-compressing), high girth 유지 — 코드 설계(E)",✅ 알고리즘/코드 기여,"Shuqi Sun, Wuyang Zhou","Two compressing construction methods of Quasi-Cyclic LDPC (QC-LDPC) codes are proposed, which can be called recursive-compressing and single-compressing respectively. Selecting a good QC-LDPC code as the Mother, the son codes constructed through the compressing methods are still good codes, i.e., have high girth and few short cycles, moreover, they have continuous code length and require smaller memory space. Analysis and simulation results show they can perform well over the AWGN channel.",,19-21 Nov.,10.1109/ICCS.2008.4737397,https://ieeexplore.ieee.org/document/4737397
