ID,Type,Title,Status,Reason,Algo,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:10681227,journal,LLD: Lightweight Latency Decrease Scheme of LDPC Hard Decision Decoding for 3-D TLC NAND Flash Memory,✅,3D TLC NAND 플래시 LDPC 경판정 디코딩 read latency 감소 기법(AWLD/OWLLD/OPLLD) — NAND 직접(A),✅ 알고리즘/코드 기여,"Debao Wei, Yongchao Wang, Hua Feng, Huqi Xiang, Liyan Qiao","The low-density parity-check code (LDPC) has been widely used to significantly enhance the reliability of 3-D NAND flash memory. However, in cases where the raw bit error rate (RBER) of the data is high, it not only demands more sense levels but also requires a large number of iterations, leading to a notable read latency issue. To mitigate this challenge, this paper introduces an innovative lightweight latency decrease (LLD) scheme. Initially, by examining the correlation between the number of iterations and the hard decision level (HDL), a functional model that encapsulates the relationship between iteration and offset is established. Building upon this model, the all-wordlines latency decrease (AWLD) scheme is proposed. In an effort to further decrease latency, an in-depth analysis of the similarities among different wordlines within a flash memory block is conducted, leading to the development of an optimized one-wordline lightweight latency decrease (OWLLD) scheme. For scenarios involving random reading of small data volumes, the interplay between function models of various overlapping regions is delved into, which ultimately results in the proposal of a further optimized one-page lightweight latency decrease (OPLLD) scheme. Experimental findings reveal that the OPLLD scheme can enhance the iterative performance of LDPC by up to 94.63% and reduce latency by up to 66.89% compared to traditional algorithms, while incurring minimal storage and computational overhead. This clearly indicates that the proposed scheme substantially enhances the read latency performance of LDPC in flash memory.",,Oct. 2024,10.1109/TCSI.2024.3438789,https://ieeexplore.ieee.org/document/10681227
ieee:10633815,journal,A Heterogeneous and Reconfigurable Decoder for the IEEE 1901 Standard,✅,LDPC-CC 디코더의 이종 데이터포맷 PE·재구성 가능 아키텍처로 저장공간 축소·datapath 커스터마이즈 — 이식 가능 디코더 HW 기법(D),🔧 하드웨어 수정만,"Yuxing Chen, Zhongfeng Wang","The IEEE 1901 standard plays a crucial role in the extensive fields of smart grids, electric vehicles, and the Internet of Things. The forward error correction (FEC) codes specified in this standard include low-density parity-check convolutional codes (LDPC-CCs), Reed-Solomon (RS) codes, and RS convolutional concatenated (RSCC) codes. This work proposes a low-complexity decoder fully compliant with the standard. First, a heterogeneous scheme is introduced to LDPC-CC decoding. The new scheme assigns different data formats among processing elements (PEs), which reduces the overall storage size and enables a customized datapath down to the PE level. Then, to efficiently support diverse FEC demands in the standard, a reconfigurable architecture is thoroughly explored from both memory and datapath aspects. Leveraging these techniques, the first decoder compatible with the IEEE 1901 standard is developed and implemented with 55nm technology. Implementation results demonstrate that the proposed decoder satisfies the standard’s requirements while exhibiting low hardware complexity.",,Oct. 2024,10.1109/TCSI.2024.3439338,https://ieeexplore.ieee.org/document/10633815
ieee:10531794,journal,Efficient Address-Embedded Time-Domain Implementation of Minima Finders for Soft Error-Correction Decoders,✅,256개 벡터에서 최소 6개 값·위치를 찾는 minima finder HW(min-sum 디코더 핵심 연산) — 광통신 대상이나 LDPC min-sum 디코더 HW로 이식 가능(D),🔧 하드웨어 수정만,"Yang Ge, Dmitri Truhachev, Abolfazl Zokaei, Xiaotong Lu, Xiaoting Huang, Kamal El-Sankary","This brief presents a novel algorithm that identifies the first six smallest values and their positions in a vector of 256 quantized positive real numbers. The proposed technique is designed for efficient time domain implementation. It operates with signals that are specially structured to contain a pulse width representation of a real number and a pulse-code of its address. The signals are passed through a tree structure where the number of stages and the comparison blocks are devised to yield the best overall performance. To demonstrate the hardware efficiency of this technique, it was successfully implemented using TSMC 65-nm CMOS technology. Experimental results unequivocally showcase that the proposed “minima finder” (MF) algorithm outperforms state-of-the-art solutions in terms of latency and complexity. This makes the proposed architecture a compelling candidate for the hardware implementation of the next-generation high-throughput forward error-correction (FEC) decoders in the realm of fiber-optical communications.",,Oct. 2024,10.1109/TCSII.2024.3401701,https://ieeexplore.ieee.org/document/10531794
ieee:10757607,conference,"Leveraging parallelizability and channel structure in THz-band, Tbps channel-code decoding",✅,병렬화·짧은 코드워드·pseudo-soft info 활용 디코딩 복잡도 절감 — 병렬 디코더 아키텍처/소프트근사 기법(C/D)으로 NAND LDPC 디코더 이식 여지. 애매하므로 살림,✅ 알고리즘/코드 기여,"Hakim Jemaa, Hadi Sarieddeen, Simon Tarboush, Mohamed-Slim Alouini, Tareq Y. Al-Naffouri","As advancements close the gap between current device capabilities and the requirements for terahertz (THz)-band communications, the demand for terabit-per-second (Tbps) circuits is on the rise. This paper addresses the challenge of achieving Tbps data rates in THz-band communications by focusing on the baseband computation bottleneck. We propose leveraging parallel processing and pseudo-soft information (PSI) across multicarrier THz channels for efficient channel code decoding. We map bits to transmission resources using shorter code-words to enhance parallelizability and reduce complexity. Additionally, we integrate channel state information into PSI to alleviate the processing overhead of soft decoding. Results demonstrate that PSI-aided decoding of 64-bit code-words halves the complexity of 128-bit hard decoding under comparable effective rates, while introducing a 4dB gain at a 10−3 block error rate. The proposed scheme approximates soft decoding with significant complexity reduction at a graceful performance cost.",,7-10 Oct. ,10.1109/VTC2024-Fall63153.2024.10757607,https://ieeexplore.ieee.org/document/10757607
ieee:10758475,conference,Burst Detection and Correction for Gilbert Codes and its QC-LDPC Extensions,✅,"QC-LDPC burst 검출·정정 확장, parity-check 구조 기반 majority decoding — 바이너리 QC-LDPC 디코딩 기법(C/E)으로 이식 가능",✅ 알고리즘/코드 기여,"Alina M. Veresova, Andrei A. Ovchinnikov","The article discusses the issue of determining the location of an error burst based on the structure of a block-permutation low-density parity-check code. Quasi-cyclic low-density parity-check codes with a small number of blocks are considered, making it possible to correct the longest possible bursts within this construction. Through experimentation, the maximum, minimum, and average number of attempts was estimated when determining the start position of the error burst. The features of determining the location of a packet in block-permutation low-density parity-check codes are revealed. The proposed method is based on using majority decoding techniques and allows reducing the average number of attempts to locate a burst from hundreds to units for the codes under consideration. Using the packet detection method, which is based on the analysis of the structure of the parity-check matrix, algorithms for decoding Gilbert and extended Gilbert codes have been proposed, ensuring the correction of bursts within their error-correction capabilities. The process of decoding extended Gilbert codes utilizes list decoding in a supercode, with a criterion for selecting the error vector based on the syndrome.",,30 Sept.-2,10.1109/SIBIRCON63777.2024.10758475,https://ieeexplore.ieee.org/document/10758475
ieee:10758497,conference,Density Evolution for GLDPC Codes,✅,"GLDPC 코드 density evolution 분석 — 바이너리 GLDPC 구성/임계값 분석은 코드 설계(E)에 이식 가능, 애매하므로 살림",✅ 알고리즘/코드 기여,"Alexeev Ivan, Khartov Alexey","In modern communication systems Low-Density Parity Check (LDPC) codes are widely used. It is because of their performance under iterative decoding, hardware-friendly structure and well-known construction methods. For one to construct good LDPC code Density Evolution (DE) can be used, it estimates the decoding threshold, that is it estimates performance of the code. LDPC codes can be further extended to Generalized LDPC (GLDPC) codes, where simple SPC code is replaced with some component code. With more complex structure common DE is no longer correct. This letter presents the upper bound for decoding error and, therefore, an upper bound of a iterative threshold (in dB). It will be shown that the Gaussian approximation gives an upper bound for a decoding error. As one of the results it means that EXIT-charts analysis also gives an upper bound for an iterative threshold for a GLDPC code.",,30 Sept.-2,10.1109/SIBIRCON63777.2024.10758497,https://ieeexplore.ieee.org/document/10758497
ieee:10758454,conference,On Joint Neural Min-Sum Decoding and Quantization Optimization,✅,"Neural min-sum 디코더 + neural quantizer joint 학습 — 이식 가능한 디코더 알고리즘(C), 메시지 양자화는 NAND LLR 양자화와 직접 연관",✅ 알고리즘/코드 기여,"Vladimir Kuzurman, Dmitry Artemasov, Kirill Andreev, Alexey Frolov","Low-density parity-check (LDPC) codes are integral to modern communication systems, including the 5G standard, which supports a new service type known as massive machine type communications (mMTC). mMTC terminals, typically battery-powered and designed for short message transmissions, may face performance challenges with LDPC codes, which excel at longer lengths but show worse performance at shorter ones. Advanced decoders have been developed to address performance issues. One of the approaches enhances the belief propagation (BP)-based decoders by introducing trainable parameters, resulting in the neural BP decoders. To mitigate the energy consumption caused by the decoding complexity, message quantization is also employed in practice. This paper addresses both issues by proposing the collaborative utilization of a neural min-sum decoder to enhance decoding performance and a neural quantizer to reduce computational and memory demands. We present a joint training strategy that achieves superior performance compared to conventional methods.",,30 Sept.-2,10.1109/SIBIRCON63777.2024.10758454,https://ieeexplore.ieee.org/document/10758454
ieee:10942947,conference,Towards 6G: Configurable High-Throughput Decoder Implementation for SC-LDPC Codes,✅,SC-LDPC용 재구성 가능 고처리율 디코더 HW 아키텍처(단순화 라우팅 네트워크) — D(HW)로 이식 가능,🔧 하드웨어 수정만,"Yuqing Ren, Yifei Shen, Wenqing Song, Alexios Balatsoukas-Stimming, Emmanuel Boutillon, Andreas Burg","Spatially-coupled low-density parity-check (SC-LDPC) codes are considered an important candidate for the upcoming 6G standardization, owing to their superior error-correction capability and practical decoding complexity. However, current high-throughput SC-LDPC decoders rely on unrolled architectures tailored to a certain code and thus lack the necessary rate compatibility for wireless communications. In this paper, we present a fully reconfigurable decoder architecture for SC-LDPC codes. This hardware architecture can decode virtually any SC-LDPC code that fits in the allocated memories. Based on simplified routing networks, our SC-LDPC decoder can deliver extensive code length and code rate support and achieve high throughput to satisfy the requirements of 6G.",,27-30 Oct.,10.1109/IEEECONF60004.2024.10942947,https://ieeexplore.ieee.org/document/10942947
ieee:10942813,conference,Optimizing Puncturing Patterns of 5G NR LDPC Codes for Few-Iteration Decoding,✅,"few-iteration 디코더용 puncturing 패턴 최적화(SPAT) 새 기법, rate-matching 설계로 이식 가능(E)",✅ 알고리즘/코드 기여,"Reinhard Wiesmayr, Darja Nonaca, Chris Dick, Christoph Studer","Rate-matching of low-density parity-check (LDPC) codes enables a single code description to support a wide range of code lengths and rates. In 5 G NR, rate matching is accomplished by extending (lifting) a base code to a desired target length and by puncturing (not transmitting) certain code bits. LDPC codes and rate matching are typically designed for the asymptotic performance limit with an ideal decoder. Practical LDPC decoders, however, carry out tens or fewer message-passing decoding iterations to achieve the target throughput and latency of modern wireless systems. We show that one can optimize LDPC code puncturing patterns for such few-iteration-constrained decoders using a method we call swapping of punctured and transmitted blocks (SPAT). Our simulation results show that SPAT yields from 0.20 dB up to 0.55 dB improved signal-to-noise ratio performance compared to the standard 5G NR LDPC code puncturing pattern for a wide range of code lengths and rates.",,27-30 Oct.,10.1109/IEEECONF60004.2024.10942813,https://ieeexplore.ieee.org/document/10942813
ieee:10942769,conference,Towards Flexible LDPC Coding for 6G,✅,"단일 base matrix LDPC 새 부호 설계+automorphism ensemble decoding 제시(C/E), 바이너리 LDPC",✅ 알고리즘/코드 기여,"Paul Bezner, Jannis Clausius, Marvin Geiselhart, Tim Janz, Felix Krieg, Simon Obermüller, Daniel Tandler, Stephan ten Brink","Current communication standards employ a variety of different channel coding schemes, complicating hardware implementation. We present a novel low-density parity-check (LDPC) coding scheme for 6G that aims to reduce complexity and increase implementation efficiency. The scheme uses only a single base matrix, while offering a similar flexibility as the current 5G LDPC code at an improved communication performance. Moreover, addressing the need for larger transport block sizes to achieve higher throughput, the proposed code supports longer block lengths than those of 5G. The code can be decoded using the well-known belief propagation (BP) algorithm, as well as automorphism ensemble decoding (AED) for improved error correction in the short block length regime, allowing a trade-off between performance and complexity to suit a wide range of application requirements.",,27-30 Oct.,10.1109/IEEECONF60004.2024.10942769,https://ieeexplore.ieee.org/document/10942769
