ID,Type,Title,Status,Reason,Algo,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:6042890,journal,A Unified Framework for Linear-Programming Based Communication Receivers,✅,"SPA 기반 수신기를 LP 수신기로 변환하는 통합 프레임워크 + pseudoconfiguration 개념, LDPC LP 디코딩 기법으로 이식 가능(C)",✅ 알고리즘/코드 기여,Mark F. Flanagan,"It is shown that a large class of communication systems which admit a sum-product algorithm (SPA) based receiver also admit a corresponding linear-programming (LP) based receiver. The two receivers have a relationship defined by the local structure of the underlying graphical model, and are inhibited by the same phenomenon, which we call pseudoconfigurations. This concept is a generalization of the concept of pseudocodewords for linear codes. It is proved that the LP receiver has the `maximum likelihood certificate' property, and that the receiver output is the lowest cost pseudoconfiguration. Equivalence of graph-cover pseudoconfigurations and linear-programming pseudoconfigurations is also proved. A concept of system pseudodistance is defined which generalizes the existing concept of pseudodistance for binary and nonbinary linear codes. It is demonstrated how the LP design technique may be applied to the problem of joint equalization and decoding of coded transmissions over a frequency selective channel, and a simulation-based analysis of the error events of the resulting LP receiver is also provided. For this particular application, the proposed LP receiver is shown to be competitive with other receivers, and to be capable of outperforming turbo equalization in bit and frame error rate performance.",,December 2,10.1109/TCOMM.2011.100411.100417,https://ieeexplore.ieee.org/document/6042890
ieee:5954141,journal,Hardware Implementation of a Backtracking-Based Reconfigurable Decoder for Lowering the Error Floor of Quasi-Cyclic LDPC Codes,✅,"QC-LDPC error floor 낮추는 backtracking 디코더 HW(FPGA/VLSI) 구현, 플래시 스토리지 명시, C/D 이식 가능",✅ 알고리즘/코드 기여,"Xiaoheng Chen, Jingyu Kang, Shu Lin, Venkatesh Akella","Emerging applications such as flash-based storage systems and 10 gigabit Ethernet require that there is no error floor even at bit error rates as low as 10-12 or so. It has been found that trapping sets are responsible for the error floors of many LDPC codes with AWGN channels. This paper presents a hardware based backtracking scheme to break the trapping sets at runtime for lowering the error floor of quasi-cyclic LDPC codes. Backtracking is implemented as a self-contained module that can be interfaced to any generic reconfigurable iterative decoder for QC-LDPC codes. The backtracking module and a reconfigurable decoder are implemented with a FPGA and an 180 nm standard cell library. The results indicate that the overhead of backtracking is modest - about 5% in terms of logic and 13% in terms of memory for the first level backtracking and 14% in terms of logic and 46% in terms of memory for a two-level backtracking scheme. Furthermore, it is shown that the increase in latency due to backtracking is modest in the average case and can be controlled by the system designer by choosing the appropriate values for the number of trials and the number of iterations of the backtracking module.",,Dec. 2011,10.1109/TCSI.2011.2158712,https://ieeexplore.ieee.org/document/5954141
ieee:5993490,journal,Joint Decoding of LDPC Codes and Finite-State Channels Via Linear-Programming,✅,"LDPC+FSC 결합 LP 디코딩 + 반복 근사 LP 디코더, 자기스토리지 저BER 타깃, BP 이식 가능 디코더 기법(C)",✅ 알고리즘/코드 기여,"Byung-Hak Kim, Henry D. Pfister","This paper considers the joint-decoding problem for finite-state channels (FSCs) and low-density parity-check (LDPC) codes. In the first part, the linear-programming (LP) decoder for binary linear codes is extended to perform joint-decoding of binary-input FSCs. In particular, we provide a rigorous definition of LP joint-decoding pseudo-codewords (JD-PCWs) that enables evaluation of the pairwise error probability between codewords and JD-PCWs in AWGN. This leads naturally to a provable upper bound on decoder failure probability. If the channel is a finite-state intersymbol interference channel, then the joint LP decoder also has the maximum-likelihood (ML) certificate property and all integer-valued solutions are codewords. In this case, the performance loss relative to ML decoding can be explained completely by fractional-valued JD-PCWs. After deriving these results, we discovered some elements were equivalent to earlier work by Flanagan on linear-programming receivers. In the second part, we develop an efficient iterative solver for the joint LP decoder discussed in the first part. In particular, we extend the approach of iterative approximate LP decoding, proposed by Vontobel and Koetter and analyzed by Burshtein, to this problem. By taking advantage of the dual-domain structure of the joint-decoding LP, we obtain a convergent iterative algorithm for joint LP decoding whose structure is similar to BCJR-based turbo equalization (TE). The result is a joint iterative decoder whose per-iteration complexity is similar to that of TE but whose performance is similar to that of joint LP decoding. The main advantage of this decoder is that it appears to provide the predictability and superior performance of joint LP decoding with the computational complexity of TE. One expected application is coding for magnetic storage where the required block-error rate is extremely low and system performance is difficult to verify by simulation.",,Dec. 2011,10.1109/JSTSP.2011.2165525,https://ieeexplore.ieee.org/document/5993490
ieee:6146165,conference,Quasi Cyclic-LDPC codes based on PEG algorithm with maximized girth property,✅,PEG 기반 girth 최대화 QC-LDPC 구성 — 사이클 제거·코드설계(E) 이식 가능,✅ 알고리즘/코드 기여,"Patanasak Prompakdee, Watid Phakphisut, Pornchai Supnithi","In this paper, we propose a method to construct parity-check matrices of Quasi Cyclic (QC) LDPC codes based on the progressive edge-growth (PEG) algorithm with maximized girth property. The proposed algorithm can eliminate short cycles and improve the decoding performance. Simulation results illustrate that the codes constructed with the proposed algorithm have superior performance to the previous PEG-QC codes over the additive white Gaussian noise (AWGN) channel. At the BER of 10-7, the coding gain of 0.005 dB.",,7-9 Dec. 2,10.1109/ISPACS.2011.6146165,https://ieeexplore.ieee.org/document/6146165
ieee:6146112,conference,LDPC decoder with modified LLR for bit patterned media with write errors,✅,"BPM write-error 채널용 LLR 수정 LDPC 디코딩 — NAND write/retention LLR 보정과 유사, 디코더 기법(C) 이식 가능",✅ 알고리즘/코드 기여,"Warangrat Wiriya, Watid Phakphisut, Pornchai Supnithi","Write-in error is a crucial issue that needs to be tackled in bit patterned media (BPM) recording. Previous works apply the low-density parity-check (LDPC) codes to improve the system performance and the write margin. However, LDPC codes are not designed for the write error channel (WEC). Therefore, the log-likelihood ratio (LLR) is modified at the LDPC decoder by incorporating the information write error probability (p) for the performance improvement. In practice, such probability is not precisely known, therefore, in this work, we investigate the effects of the mismatch of expected write error probability and the actual one in the BPM system. The results show that the performance of LDPC decoding is worse when p mismatches with the write error probability of the WEC.",,7-9 Dec. 2,10.1109/ISPACS.2011.6146112,https://ieeexplore.ieee.org/document/6146112
ieee:6146084,conference,Construction of quasi-cyclic LDPC codes form SFT structure and cyclic shift,✅,"SFT+cyclic shift 기반 QC-LDPC 패리티행렬 새 구성법, HW 친화 구조 주장 — 코드설계(E) 이식 가능",✅ 알고리즘/코드 기여,"Sekson Timakul, Somsak Choomchuay","This paper presents an alternative a method for designing a parity matrix of low density parity check codes. The proposed method can be viewed as a generalized version of Sridara-Fuja-Tanner (SFT) technique which is ideal for regular quasi cyclic code design. Upon the current investigation, the designed code has delivered a comparable BER-SNR performance when compared with that of more complicate designed matrix. The designed code offers similar performance when compared with Sridara-Fuja-Tanner code and Quadratic Congruences structure. In additions, the resulted matrix also has a desirable structure that it suits well the hardware implementation.",,7-9 Dec. 2,10.1109/ISPACS.2011.6146084,https://ieeexplore.ieee.org/document/6146084
ieee:6134417,conference,Soft Information for LDPC Decoding in Flash: Mutual-Information Optimized Quantization,✅,"NAND flash MLC LDPC 직접, mutual-information 최적 read 양자화(A) 핵심 대상",✅ 알고리즘/코드 기여,"Jiadong Wang, Thomas Courtade, Hari Shankar, Richard D. Wesel","High-capacity NAND flash memory can achieve high density storage by using multi-level cells (MLC) to store more than one bit per cell. Although this larger storage capacity is certainly beneficial, the increased density also increases the raw bit error rate (BER), making powerful error correction coding necessary. Traditional flash memories employ simple algebraic codes, such as BCH codes, that can correct a fixed, specified number of errors. This paper investigates the application of low-density parity-check (LDPC) codes which are well known for their ability to approach capacity in the AWGN channel. We obtain soft information for the LDPC decoder by performing multiple cell reads with distinct word-line voltages. The values of the word-line voltages (also called reference voltages) are optimized by maximizing the mutual information between the input and output of the multiple-read channel. Our results show that using this soft information in the LDPC decoder provides a significant benefit and enables us to outperform BCH codes over a range of block error rates.",,5-9 Dec. 2,10.1109/GLOCOM.2011.6134417,https://ieeexplore.ieee.org/document/6134417
ieee:6134315,conference,Enhancing Binary Images of Non-Binary LDPC Codes,✅,"binary image의 redundant parity-check로 stopping set 제거→BP 성능개선, 부호 비의존 바이너리 LDPC BEC 디코딩 이식 가능(C/E)",✅ 알고리즘/코드 기여,"Aman Bhatia, Aravind R. Iyengar, Paul H. Siegel","We investigate the reasons behind the superior performance of belief propagation decoding of non- binary LDPC codes over their binary images when the transmission occurs over the binary erasure channel. We show that although decoding over the binary image has lower complexity, it has worse performance owing to its larger number of stopping sets relative to the original non-binary code. We propose a method to find redundant parity-checks of the binary image that eliminate these additional stopping sets, so that we achieve performance comparable to that of the original non-binary LDPC code with lower decoding complexity.",,5-9 Dec. 2,10.1109/GLOCOM.2011.6134315,https://ieeexplore.ieee.org/document/6134315
ieee:6133747,conference,Performance Analysis of Enhanced Verification-Based Decoding for Packet-Based LDPC Codes over Binary Symmetric Channel,✅,"packet-based LDPC verification-based 디코딩(EVA) FER 분석, 디코더 변형 이식 가능성(애매, Phase3)",✅ 알고리즘/코드 기여,"Bin Zhu, Defeng Huang, Sven Nordholm, Yingjun Zhang","In this paper, frame error rate (FER) performance of enhanced verification-based decoding algorithm (EVA) is investigated for packet-based low-density parity-check (LDPC) codes over binary symmetric channel (BSC). By taking the false verification into account, a recursive statistical model is proposed to analyze the FER performance based on the packet-level analysis. Simulation results demonstrate that the proposed model works for various packet sizes and channel parameters of practical interest with different verification constraints.",,5-9 Dec. 2,10.1109/GLOCOM.2011.6133747,https://ieeexplore.ieee.org/document/6133747
ieee:6134051,conference,Protograph-Based Raptor-Like LDPC Codes for Rate Compatibility with Short Blocklengths,✅,"E: PBRL rate-compatible LDPC 신규 구성, short blocklength, error floor 없음, BP 디코딩 — 바이너리 LDPC 설계 이식 가능",✅ 알고리즘/코드 기여,"Tsung-Yi Chen, Dariush Divsalar, Jiadong Wang, Richard D. Wesel","This paper presents a new class of rate-compatible LDPC codes, protograph-based Raptor-like (PBRL) codes. The proposed PBRL codes are jointly decodable with an iterative belief propagation decoder. As with Raptor codes, additional parity bits can be easily produced by exclusive-or operations on the precoded bits, providing extensive rate compatibility. This paper provides a design procedure that optimizes this class of rate- compatible LDPC codes. The new PBRL codes outperform 3GPP rate-compatible turbo codes with the same short blocklength at high SNR and show no sign of an error floor at the FER region of 10-7.",,5-9 Dec. 2,10.1109/GLOCOM.2011.6134051,https://ieeexplore.ieee.org/document/6134051
ieee:6133838,conference,Noise Adaptive LDPC Decoding Using Expectation Propagation,✅,C: EP를 BP에 결합한 노이즈 적응(온라인 SNR 추정) LDPC 디코더 — NAND LLR 추정에 이식 가능,✅ 알고리즘/코드 기여,"Shuang Wang, Lijuan Cui, Samuel Cheng","Belief propagation (BP) is a powerful algorithm to decode low- density parity check (LDPC) codes over additive white Gaussian noise (AWGN) channels. However, the traditional BP algorithm cannot adapt efficiently to the statistical change of SNR in an AWGN channel. This paper proposes an adaptive scheme that incorporates expectation propagation (EP) into the BP based LDPC decoding process. The proposed scheme is able to perform online estimation of both stationary and time-varying SNR at the bit-level, and enhance the BP decoding performance simultaneously. Moreover, the proposed EP estimator shows a very fast convergence speed, and the additional computational overhead of the proposed decoder is less than 10% of the standard BP decoder.",,5-9 Dec. 2,10.1109/GLOCOM.2011.6133838,https://ieeexplore.ieee.org/document/6133838
ieee:6133832,conference,Efficient Algorithms to Find All Small Error-Prone Substructures in LDPC Codes,✅,"E: 유한길이 LDPC의 trapping/absorbing/stopping set 전수탐색 알고리즘, QC 최적화 포함 — error floor 분석에 직접 이식",✅ 알고리즘/코드 기여,"Xiaojie Zhang, Paul H. Siegel","Exhaustively enumerating all small error-prone sub structures in arbitrary, finite-length low-density parity-check (LDPC) codes has been proven to be NP-complete. In this paper, we present two exhaustive search algorithms to find such small error-prone substructures of an arbitrary LDPC code given its parity-check matrix. One algorithm is guaranteed to find all error-prone substructures including stopping sets, trapping sets, and absorbing sets, which have no more than αmax variable nodes and up to bmax induced odd-degree neighboring check nodes. The other algorithm is specially designed to find fully absorbing sets (FAS). Numerical results show that both of our proposed algorithms are more efficient in terms of execution time than another recently proposed exhaustive search algorithm [13]. Moreover, by properly initialization of the algorithm, the efficiency can be further improved for quasi-cyclic (QC) codes.",,5-9 Dec. 2,10.1109/GLOCOM.2011.6133832,https://ieeexplore.ieee.org/document/6133832
ieee:6133616,conference,Non-Concatenated FEC Codes for Ultra-High Speed Optical Transport Networks,✅,"non-concatenated LDPC 부호 설계+error floor 최소화 후처리+FPGA 디코더, error floor/HW 기법 이식 가능(E/D)",✅ 알고리즘/코드 기여,"Damian A. Morero, M. Alejandro Castrillon, Facundo A. Ramos, Teodoro A. Goette, Oscar E. Agazzi, Mario R. Hueda","This paper presents a non-concatenated forward error correction (FEC) code suitable for applications in 100Gb/s optical transport networks (OTN). A typical requirement in this application is a net coding gain (NCG) >10 dB at a bit error rate (BER) of 10^{-15} with an overhead (OH) of ~20%. As discussed in [1], non-concatenated codes are the ultimate frontier in terms of performance for OTN applications, because of their superior performance, lower latency, and lower overhead than concatenated codes. However, a major stumbling block for the use of these codes has been the existence of BER floors at levels significantly higher than the required 10^{-15} (typically 10^{- 10}). In this paper we present a new coding scheme based on a low density parity check (LDPC) code with an expected net coding gain of 11.30dB at 10^{-15}, 20% OH, and a block size of 24576 bits. This represents a significant improvement over the previous state of the art [2], based on a concatenated code with a block size of 74844 bits and 20.5% OH. The code is designed to minimize the BER floor while simultaneously reducing the memory requirements and the interconnection complexity of the iterative decoder [3]. Experimental results obtained with an FPGA-based hardware emulator demonstrate an NCG of 10.70 dB at a BER of 10^{-13} and no error floors. These experimental results are extrapolated to 10^{-15} using importance sampling techniques, resulting in the expected performance stated above. Moreover, we find that fixed-point implementation is the main cause of error floors below 10^{-13}. Based on this finding, we introduce a new low complexity postprocessing technique to push BER floors down to 10^{-15}.",,5-9 Dec. 2,10.1109/GLOCOM.2011.6133616,https://ieeexplore.ieee.org/document/6133616
ieee:6134485,conference,High-Throughput Low-Power LDPC Decoder and Code Design,✅,"HW-friendly LDPC 코드설계+고처리량 저전력 디코더 구현, cyclic shift 제약 QC-LDPC 구성(D/E)",✅ 알고리즘/코드 기여,"Thomas Henige, Shadi Abu-Surra, Eran Pisek","In this paper, we present a method for creating LDPC codes which are specifically designed to be hardware friendly. Our method involves constraining the cyclic shift values in the base H-matrix to reduce the complexity of the cyclic shift hardware. We show that the decoder hardware implementation for these codes has higher throughput and lower power consumption than decoders designed for traditional LDPC codes. We provide results showing that these codes maintain the error rate performance expected of LDPC codes while achieving these throughput and power consumption improvements.",,5-9 Dec. 2,10.1109/GLOCOM.2011.6134485,https://ieeexplore.ieee.org/document/6134485
ieee:6150451,conference,A new interconnection structure method for QC-LDPC codes,✅,"QC-LDPC 신규 구성(행분할 기반, large girth)→코드설계(E) 이식 가능 바이너리",✅ 알고리즘/코드 기여,"Farid Ghani, Abid Yahya, Md. Abdul Kader, Md. Anamul Islam","A new technique for constructing the Quasi Cyclic Low density Parity Check (QC-LDPC) codes based on splitting rows into sub rows method is proposed. The proposed QC-LDPC code, at BER of 10-6 achieves 0.1dB coding gain over the PEG-LDPC codes. Moreover, in the high Eb / N0 region, the proposed code with girths 16 and 20 respectively, achieve 0.056 dB and 0.27 dB at a BER of 10-5 over the randomly constructed code. Simulation results portray that large girth QC-LDPC codes achieve a 0.1dB coding gain over randomly constructed codes and perform 1.3dB from the Shannon-limit at a BER of -6 with a code rate of 0.89 for block length of 1332.",,17-19 Dec.,10.1109/MSPCT.2011.6150451,https://ieeexplore.ieee.org/document/6150451
ieee:6174313,conference,Low-complexity architecture design for modified WiMAX Low-Density Parity-Check codes,✅,"수정 WiMAX QC-LDPC 저복잡도 디코더 아키텍처, min-sum BNU/CNU+word-length 최적화. HW 아키텍처(D) 이식 가능",🔧 하드웨어 수정만,"Kuang-Hao Lin, Meng-Yi Lin, Jan-Dong Tseng","In this paper, a modified WiMAX Low-Density Parity-Check (LDPC) codes for realistic LDPC coding system architectures is presented. The LDPC code, which is a special class of quasi-cyclic LDPC (QC-LDPC), has an efficient encoding algorithm owing to the simple structure of their parity-check matrices. A proposed distribution of irregular parity-check matrix for the modified WiMAX LDPC is developed so that we can obtain a low-complexity architecture design, and achievable circuit implementation. The modified WiMAX LDPC code decoding employs the iterative min-sum algorithm (MSA) and its decoder architecture design uses the bit node unit (BNU) and check node unit (CNU). Different word-length of hardware design for LDPC decoder can be simulated. Therefore, the word-length with 8-bit is enough for hardware implementation.",,13-16 Dec.,10.1109/ICICS.2011.6174313,https://ieeexplore.ieee.org/document/6174313
ieee:6131868,conference,A 6.72-Gb/s 8pJ/bit/iteration IEEE 802.15.3c LDPC decoder chip,✅,"6.72Gb/s LDPC 디코더 칩, layered 병렬 아키텍처+제로게이트 message permutation network(D 이식 가능).",🔧 하드웨어 수정만,"Zhixiang Chen, Xiao Peng, Xiongxin Zhao, Qian Xie, Leona Okamura, Dajiang Zhou, Satoshi Goto","In this paper, we introduce an LDPC decoder design for decoding length-672 code adopted in IEEE 802.15.3c standard. The proposed decoder features high performance in both data rate and power efficiency. A macro-layer level fully parallel layered decoding architecture is proposed to support the throughput requirement in the standard. The decoder takes only 4 clock cycles to process one decoding iteration. While parallelism increases, the chip routing congestion problem becomes more severe because of the more complicated interconnection network used for message passing. This problem is nicely solved by our proposed efficient message permutation scheme utilizing the parity check matrix features. The proposed message permutation network features high compatibility and zero-logic-gate VLSI implementation, which contribute to the remarkable improvements in both area utilization ratio and total gate count. To verify the above techniques, the proposed decoder is implemented on a chip fabricated using Fujitsu 65nm 1P12L LVT CMOS process. The chip occupies a core area of 1.30mm2 with area utilization ratio 86.3%. According to the measurement results, working at 1.2V, 400 MHz and 10 iterations the proposed decoder delivers a 6.72Gb/s data throughput and dissipates a power of 537.6mW, resulting in an energy efficiency 8.0pJ/bit/iteration.",,12-14 Dec.,10.1109/ISICir.2011.6131868,https://ieeexplore.ieee.org/document/6131868
ieee:6140871,conference,Design of high-rate long-length structured QC-LDPC with good error performance,✅,"데이터 스토리지용 고율 장길이 QC-LDPC 설계, density/differential evolution+ACE로 error floor 저감(B/E 신규 기여).",✅ 알고리즘/코드 기여,"Xiong Yin, Zhaoxia Zheng, Yi Dan, Zhenglin Liu","In order to improve error performance of data storage, this paper presents a code-design algorithm for a class of structured quasi-cyclic low-density parity-check (SQC-LDPC) codes with high rate ( R >;= 0.9 ) and long-length (104 <; 60 n). In the design of parity-check matrix, optimized degree distribution pairs are obtained based on the combination of density evolution and differential evolution with a modified cost function. Moreover, both fewer short block-cycles and larger approximated cycle extrinsic message degree (ACE) are also considered. Simulation results indicate that codes in this design method its simulation curve is close to Shannon limit and have lower error floor.",,12-14 Dec.,10.1109/ICSPCS.2011.6140871,https://ieeexplore.ieee.org/document/6140871
