ID,Type,Title,Status,Reason,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:7056546,journal,Low-Complexity and Piecewise Systematic Encoding of Non-Full-Rank QC-LDPC Codes,⬜ 미선별,,"Chien-Fu Tseng, Jenn-Hwan Tarng","In this letter, we present a low-complexity encoding method for quasi-cyclic (QC) low-density parity-check (LDPC) codes in the case of non-full-rank parity-check matrices. Gaussian elimination can achieve systematic encoding, but it is usually too complex to implement. For QC-LDPC codes, efficient encoding methods have been presented by using shift-registers, but the encoded codewords are not systematic when parity-check matrices are non-full-rank. However, a systematic structure is important in practice. Therefore, we propose an encoding method which allows all information bits appear piecewise in the codeword, called piecewise systematic encoding.",,June 2015,10.1109/LCOMM.2015.2411255,https://ieeexplore.ieee.org/document/7056546
ieee:7047681,journal,Invertible Subset QC-LDPC Codes for PAPR Reduction of OFDM Signals,⬜ 미선별,,"Si Shu, Daiming Qu, Li Li, Tao Jiang","A type of invertible subset low density parity-check (IS-LDPC) codes was proposed to reduce the peak-to-average power ratio for orthogonal frequency-division multiplexing systems with low complexity recently, where the key idea is that each invertible subset can be independently inverted to generate other valid codewords of the LDPC code. In this paper, we firstly extend the idea of invertible subsets to quasi-cyclic LDPC (QC-LDPC) codes, and this new family of QC-LDPC codes is called as invertible subset QC-LDPC (IS-QC-LDPC) codes. Moreover, we propose two types of subset partitioning and deeply discuss the properties of IS-QC-LDPC codes with different subset partitioning. After declaring that interleaved partitioning is more appropriate for IS-QC-LDPC codes than the block partitioning, we propose a novel progressive edge graph-like algorithm to construct good IS-QC-LDPC codes with interleaved partitioning. The simulation results show that the IS-QC-LDPC codes exhibit good error-correcting performance, which is very close to that of the corresponding QC-LDPC codes of the IEEE 802.16e, for a wide range of subset number.",,June 2015,10.1109/TBC.2015.2400822,https://ieeexplore.ieee.org/document/7047681
ieee:7086074,journal,A Scaling Law to Predict the Finite-Length Performance of Spatially-Coupled LDPC Codes,⬜ 미선별,,"Pablo M. Olmos, Rüdiger L. Urbanke",Spatially-coupled low-density parity-check (SC-LDPC) codes are known to have excellent asymptotic properties. Much less is known regarding their finite-length performance. We propose a scaling law to predict the error probability of finite-length spatially coupled code ensembles when transmission takes place over the binary erasure channel. We discuss how the parameters of the scaling law are connected to fundamental quantities appearing in the asymptotic analysis of these ensembles and we verify that the predictions of the scaling law fit well to the data derived from simulations over a wide range of parameters. The ultimate goal of this line of research is to develop analytic tools for the design of SC-LDPC codes under practical constraints.,,June 2015,10.1109/TIT.2015.2422816,https://ieeexplore.ieee.org/document/7086074
ieee:11284921,journal,An Improved Low-Complexity Sum-Product Decoding Algorithm for Low-Density Parity-Check Codes,⬜ 미선별,,"Michaelraj Kingston Roberts, Ramesh Jayabalan","In this paper, an improved low-complexity sum-product decoding algorithm is presented for low-density parity-check (LDPC) codes. In the proposed algorithm, reduction in computational complexity is achieved by utilizing fast Fourier transform (FFT) with time shift in the check node process. The improvement in the decoding performance is achieved by utilizing an optimized integer constant in the variable node process. Simulation results show that the proposed algorithm achieves an overall coding gain improvement ranging from 0.04 to 0.46 dB. Moreover, when compared with the sum-product algorithm (SPA), the proposed decoding algorithm can achieve a reduction of 42%-67% of the total number of arithmetic operations required for the decoding process.",,June 2015,10.1631/FITEE.1400269,https://ieeexplore.ieee.org/document/11284921
ieee:7047772,journal,Design of LDPC Coded BICM in DVB Broadcasting Systems With Block Permutations,⬜ 미선별,,"Min Jang, Hyunjae Lee, Sang-Hyo Kim, Seho Myung, Hongsil Jeong, Jaeyeol Kim","A new simplified structure of bit-interleaved coded modulation (BICM) for second generation digital video broadcasting (DVB) standards, such as DVB-T2, DVB-C2, and DVB-NGH is proposed. In the BICM of the DVB standards, parity and column-twist interleavers are employed in order to avoid possible performance degradation due to the structural weaknesses of the BICM scheme. In this paper, a new method is proposed of finding permutation-equivalent low-density parity-check codes that eliminate the BICM weaknesses without the column-twist interleaver, thereby simplifying the BICM structure of the DVB standards. The new code descriptions are found by applying a column permutation to the parity check matrices of the original codes in the DVB standards. The codes generated by these new descriptions have the same error correcting capability individually for a binary memoryless channel. However, the resulting BICM has a different structure that is free of weakness, called the less-capable check node.",,June 2015,10.1109/TBC.2015.2400815,https://ieeexplore.ieee.org/document/7047772
ieee:7084125,journal,Improved ADMM Penalized Decoder for Irregular Low-Density Parity-Check Codes,⬜ 미선별,,"Xiaopeng Jiao, Haoyuan Wei, Jianjun Mu, Chao Chen","Based on linear programming (LP) decoding with alternating direction method of multipliers (ADMM), Liu et al. proposed an ADMM penalized decoder for low-density parity-check (LDPC) codes that can improve the error rate performance at low signal-to-noise ratios. In this letter, we propose a new ADMM penalized decoder to improve the error rate performance further for irregular LDPC codes. The proposed decoder modifies the penalty term of the objective function by assigning different penalty parameters for different variable node degrees. Simulations over three irregular LDPC codes show that the proposed decoder performs considerably better than the ADMM penalized decoder.",,June 2015,10.1109/LCOMM.2015.2421445,https://ieeexplore.ieee.org/document/7084125
ieee:7088552,journal,Cluster Error Correction for Real-Time Channels by Unbound Rotation of Two-Dimensional Parity-Check Codes,⬜ 미선별,,Tsung-Chu Huang,"Circuit-level real-time channels like through-silicon vias generally admit only several levels of logic gates for decoding within a clock cycle. From our study two-dimensional parity check has the greatest potential for on-line monitoring and correcting. The bounded rotation scheme for cyclic decoding is first applied in real-time channels with four times of relative correctable cluster size. An unbound rotation scheme is further proposed for higher cluster error correcting capacitance. For an array with a long length H and a narrow width W, the correctable cluster error size can be improved from W to H. From circuit simulation both proposed schemes take only 1.45 ns and 0.76 ns of time penalties respectively. From block error rate analyses under a reasonable coupling model based on conditional probability posterior to additive white Gaussian noised binary symmetric channels, error rate reduction can be improved to 104 times in a 9 dB SNR.",,June 2015,10.1109/LCOMM.2015.2424232,https://ieeexplore.ieee.org/document/7088552
ieee:7051230,journal,A Dominating Error Region Strategy for Improving the Bit-Flipping LDPC Decoder of SSDs,⬜ 미선별,,"Yupeng Hu, Shun Song, Sheng Xiao, Quan Xu, Nong Xiao, Zheng Qin","This brief presents a dominating error region strategy (DERS) that improves the bit-flipping (BF) low-density parity-check decoder for solid-state drives. With the help of the DERS, the state-of-the-art BF decoding algorithms achieve better error correction performance while taking less iterations. Specifically, the DERS provides solutions for restricting the occurrences of an even number of flipped bits and bit-error propagations, both of which are intrinsic problems to current BF decoding algorithms. The DERS can be implemented with a simple circuitry and serve as a fine-tuning technique for the decoding reliability-performance tradeoff. In this brief, the DERS is evaluated with numerical analysis and computer simulations.",,June 2015,10.1109/TCSII.2015.2407732,https://ieeexplore.ieee.org/document/7051230
ieee:7089253,journal,Trellis-Based QC-LDPC Convolutional Codes Enabling Low Power Decoders,⬜ 미선별,,"Eran Pisek, Dinesh Rajan, Joseph R. Cleveland","In this paper, we propose a new type of code called Trellis-based Quasi-Cyclic (TQC)-LDPC convolutional code, which is a special case of protograph-based LDPC convolutional codes. The proposed TQC-LDPC convolutional code can be derived from any QC-LDPC block code by introducing trellis-based convolutional dependency to the code. The main advantage of the proposed TQC-LDPC convolutional code is that it allows reduced decoder complexity and input granularity (which is defined as the minimum number of input information bits the code requires to generate a codeword) while maintaining the same bit error-rate as the underlying QC-LDPC block code ensemble. We also propose two related power-efficient encoding methods to increase the code rate of the derived TQC-LDPC convolutional code. The newly derived short constraint length TQC-LDPC convolutional codes enable low complexity trellis-based decoders and one such decoder is proposed and described in this paper (namely, QC-Viterbi). The TQC-LDPC convolutional codes and the QC-Viterbi decoder are compared to conventional LDPC codes and Belief Propagation (BP) iterative decoders with respect to bit-error-rate (BER), signal-to-noise ratio (SNR), and decoder complexity. We show both numerically and through hardware implementation results that the proposed QC-Viterbi decoder outperforms the BP iterative decoders by at least 1 dB for same complexity and BER. Alternatively, the proposed QC-Viterbi decoder has 3 times lower complexity than the BP iterative decoder for the same SNR and BER. This low decoding complexity, low BER, and fine granularity makes it feasible for the proposed TQC-LDPC convolutional codes and associated trellis-based decoders to be efficiently implemented in high data rate, next generation mobile systems.",,June 2015,10.1109/TCOMM.2015.2424434,https://ieeexplore.ieee.org/document/7089253
ieee:7155727,journal,Reliability-based iterative proportionality-logic decoding of LDPC codes with adaptive decision,⬜ 미선별,,"Youming Sun, Haiqiang Chen, Xiangcheng Li, Lingshan Luo, Tuanfa Qin","In this paper, we present a reliability-based iterative proportionality-logic decoding algorithm for two classes of structured low-density parity-check (LDPC) codes. The main contributions of this paper include: 1) Syndrome messages instead of extrinsic messages are processed and exchanged between variable nodes and check nodes, which can reduce the decoding complexity; 2) a more flexible decision mechanism is developed in which the decision threshold can be self-adjusted during the iterative process. Such decision mechanism is particularly effective for decoding the majority-logic decodable codes; 3) only part of the variable nodes satisfying the pre-designed criterion are involved for the presented algorithm, which is in the proportionality-logic sense and can further reduce the computational complexity. Simulation results show that, when combined with factor correction techniques and appropriate proportionality parameter, the presented algorithm performs well and can achieve fast decoding convergence rate while maintaining relative low decoding complexity, especially for small quantized levels (3–4 bits). The presented algorithm provides a candidate for those application scenarios where the memory load and the energy consumption are extremely constrained.",,June 2015,10.1109/JCN.2015.000042,https://ieeexplore.ieee.org/document/7155727
