ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:1556819,journal,On maximum-length linear congruential-sequences-based low-density parity-check codes,"Jing Sun, O.Y. Takeshita","This letter extends a low-density parity-check code construction using maximum-length linear congruential sequences by Prabhakar and Narayanan. The corresponding bipartite graphs of their construction were guaranteed to have a girth larger than four by a sufficient condition. However, their sufficient condition was limited to regular codes and data-node degree equal to three. The extension in this...",,Dec. 2005,10.1109/TCOMM.2005.860093,https://ieeexplore.ieee.org/document/1556819,new
ieee:1542430,journal,On the weight spectrum of good linear binary codes,"Ruoheng Liu, P. Spasojevic, E. Soljanin","The weight spectrum of sequences of binary linear codes that achieve arbitrarily small word error probability on a class of noisy channels at a nonzero rate is studied. We refer to such sequences as good codes. The class of good codes includes turbo, low-density parity-check, and repeat-accumulate codes. We show that a sequence of codes is good when transmitted over a memoryless binary-symmetric c...",,Dec. 2005,10.1109/TIT.2005.859294,https://ieeexplore.ieee.org/document/1542430,new
ieee:1542413,journal,Density evolution for asymmetric memoryless channels,"Chih-Chun Wang, S.R. Kulkarni, H.V. Poor","Density evolution (DE) is one of the most powerful analytical tools for low-density parity-check (LDPC) codes and graph codes with message passing decoding algorithms. With channel symmetry as one of its fundamental assumptions, density evolution has been widely and successfully applied to different channels, including binary erasure channels (BECs), binary symmetric channels (BSCs), binary additi...",,Dec. 2005,10.1109/TIT.2005.858931,https://ieeexplore.ieee.org/document/1542413,new
ieee:1576587,journal,Construction of low-density parity-check convolutional codes through progressive edge-growth,"Zhengang Chen, S. Bates","In this letter, we propose a novel approach of constructing low-density parity-check convolutional codes (LDPC-CCs), based on the progressive edge-growth (PEG) algorithm. LDPC-CC related modifications are made upon the original PEG algorithm to generate the time-varying parity-check matrix. The proposed method can generate LDPC-CCs with large girth, and is flexible in handling codes with different...",,Dec. 2005,10.1109/LCOMM.2005.1576587,https://ieeexplore.ieee.org/document/1576587,new
ieee:1576590,journal,Iterative reliability-based decoding of linear block codes with adaptive belief propagation,"A. Kothiyal, O.Y. Takeshita, W. Jin, M. Fossorier","In this letter, an iterative decoding algorithm for linear block codes combining reliability-based decoding with adaptive belief propagation decoding is proposed. At each iteration, the soft output values delivered by the adaptive belief propagation algorithm are used as reliability values to perform reduced order reliability-based decoding of the code considered. This approach allows to bridge th...",,Dec. 2005,10.1109/LCOMM.2005.1576590,https://ieeexplore.ieee.org/document/1576590,new
ieee:1576589,journal,Analysis and optimization of irregular LDPC codes for joint source-channel decoding,"C. Poulliat, D. Declercq, C. Lamy-Bergot, I. Fijalkow","In this paper, we present a characterization, through its convergence analysis, and an optimisation of a joint source-channel receiver composed of a LDPC decoder and a Soft Input Soft Output (SISO) source decoder. Under Gaussian approximation, assuming the knowledge of the extrinsic mutual information transfer function (EXIT chart) of the source decoder, we derive the Mutual Information evolution ...",,Dec. 2005,10.1109/LCOMM.2005.1576589,https://ieeexplore.ieee.org/document/1576589,new
ieee:1524930,journal,New efficient MDS array codes for RAID. Part II. Rabin-like codes for tolerating multiple (/spl ges/ 4) disk failures,"G.-L. Feng, R.H. Deng, F. Bao, J.-C. Shen","For pt.1 see ibid., vol.54, no.9, p.1071-1080 (2005). A new class of binary maximum distance separable (MDS) array codes which are based on circular permutation matrices are introduced in this paper. These array codes are used for tolerating multiple (/spl ges/ 4) disk failures in redundant arrays of inexpensive disks (RAID) architecture. The size of the information part is m /spl times/ n, where ...",,Dec. 2005,10.1109/TC.2005.200,https://ieeexplore.ieee.org/document/1524930,new
ieee:1556715,journal,Noise predictive belief propagation,"M.N. Kaynak, T.M. Duman, E.M. Kurtas","We introduce iterative noise whitening for belief-propagation-based channel detectors over intersymbol interference channels with correlated additive noise. In particular, we consider longitudinal magnetic recording systems. The proposed &#34;noise predictive belief propagation&#34; (NPBP) detector iteratively whitens the noise samples by modifying the edge probability computation. NPBP detectors based on...",,Dec. 2005,10.1109/TMAG.2005.857101,https://ieeexplore.ieee.org/document/1556715,new
ieee:1561946,magazine,On the adaptive DVB-S2 physical layer: design and performance,"G. Albertazzi, S. Cioni, G.E. Corazza, M. Neri, R. Pedone, P. Salmi, A. Vanelli-Coralli, M. Villanti","The successful DVB standard has now evolved into the DVB-S2 standard, which promises to bring very significant capacity gains. The main DVB-S2 feature is its adaptive air interface, where coding and modulation techniques are varied flexibly to maximize performance and coverage. This article addresses the design of the entire DVB-S2 communication chain, considering practical algorithms for coding, ...",,Dec. 2005,10.1109/MWC.2005.1561946,https://ieeexplore.ieee.org/document/1561946,new
ieee:1689281,conference,Effect of Check Node Processing on the Performance of Message Passing Algorithm in the Context of LDPC Decoding for DVB-S2,"M.G. Chandra, S.G. Harihara, B.S. Adiga, P. Balamuralidhar, P.S. Subramanian",Low density parity check (LDPC) codes have become very popular in recent times due to their capacity approaching performance and are considered in the next generation digital video broadcasting DVB-S2 standard. This paper presents few results and observations obtained when some of the existing decoding algorithms are studied in the context of the standardized codes. These results with further cons...,,6-9 Dec. 2,10.1109/ICICS.2005.1689281,https://ieeexplore.ieee.org/document/1689281,new
