ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:8357804,journal,Reliability-Based Windowed Decoding for Spatially Coupled LDPC Codes,"Peng Kang, Yixuan Xie, Lei Yang, Jinhong Yuan","In this letter, we propose a reliability-based windowed decoding scheme for spatially coupled (SC) low-density parity-check (LDPC) codes. To mitigate the error propagation along the sliding windowed decoder of the SC LDPC codes, a partial message reservation method is proposed where only the reliable messages generated in the previous decoding window are reserved for the next decoding window. We also propose a partial syndrome check stopping rule for each decoding window, in which only the complete variable nodes are checked. Simulation results show that our proposed scheme significantly improves the error-floor performance compared to the sliding windowed decoder with the conventional weighted bit-flipping algorithm.",,July 2018,10.1109/LCOMM.2018.2835466,https://ieeexplore.ieee.org/document/8357804,new
ieee:8219416,journal,Variable-Node-Shift Based Architecture for Probabilistic Gradient Descent Bit Flipping on QC-LDPC Codes,"Khoa Le, David Declercq, Fakhreddine Ghaffari, Lounis Kessal, Oana Boncalo, Valentin Savin","Probabilistic gradient descent bit-flipping (PGDBF) is a hard-decision decoder for low-density parity-check (LDPC) codes, which offers a significant improvement in error correction, approaching the performance of soft-information decoders on the binary symmetric channel. However, this outstanding performance is known to come with an augmentation of the decoder complexity, compared to the non-probabilistic gradient descent bit flipping (GDBF), becoming a drawback of this decoder. This paper presents a new approach to implementing PGDBF decoding for quasi-cyclic LDPC (QC-LDPC) codes, based on the so-called variable-node-shift architecture (VNSA). In VNSA-based PGDBF implementations, the regularity of QC-LDPC connection networks is used to cyclically shift the memory of the decoder, leading to the fact that, a variable node (VN) is processed by different computing units during the decoding process. With this modification, the probabilistic effects in VN operations can be produced by implementing different types of processing units, without requirement of a probabilistic signal generator. The VNSA is shown to further improve the decoding performance of the PGDBF, with respect to other hardware implementations reported in the literature, while reducing the complexity below that of the GDBF. The efficiency of the VNSA is proven by ASIC synthesis results and by decoding simulations.",,July 2018,10.1109/TCSI.2017.2777802,https://ieeexplore.ieee.org/document/8219416,new
ieee:8267104,journal,"Recursive Block Markov Superposition Transmission of Short Codes: Construction, Analysis, and Applications","Shancheng Zhao, Xiao Ma, Qin Huang, Baoming Bai","Extensive studies have demonstrated the effectiveness and the flexibility of constructing capacity-approaching codes by block Markov superposition transmission (BMST). However, to achieve high performance, BMST codes typically require large encoding memories and large decoding window sizes, which result in high decoding complexity and high decoding latency. To address these issues, we introduce the recursive BMST (rBMST), in which the block-oriented feedback convolutional code is used instead of the block-oriented feedforward convolutional code of BMST. We propose to use a modified extrinsic information transfer chart analysis, which relates the mutual information to the bit error rate, to study the convergence behaviors of rBMST codes. On one hand, rBMST code shares most merits of BMST code, including near-capacity performance, low-complexity encoding, and flexible construction. On the other hand, compared with BMST code, rBMST code requires a smaller encoding memory, hence a lower decoding complexity, to approach the capacity. In particular, both analytical and simulation results show that rBMST code with encoding memory three reveals a lower error floor than the BMST code with encoding memory twelve. Furthermore, we show by analysis and simulations that rBMST with fixed encoding memory (m = 3 ) and fixed decoding delay (d = 12 ) can be used to construct capacity-approaching multiple-rate codes. Finally, the comparison between rBMST codes and spatially coupled low-density parity-check codes is carried out, which shows the advantages of rBMST codes in terms of performances and decoding complexities.",,July 2018,10.1109/TCOMM.2018.2796607,https://ieeexplore.ieee.org/document/8267104,new
ieee:8304665,journal,Joint Sparse Graph for FBMC/OQAM Systems,"Lei Wen, Pei Xiao, Razieh Razavi, Muhammad Ali Imran, Mohammed Al-Imari, Amine Maaref, Jing Lei","As an advanced nonorthogonal multiple access (NOMA) technique, the low density signature (LDS) has never been used in filter bank multicarrier (FBMC) systems. In this paper, we model a low density weight matrix (LDWM) to utilize the intrinsic interference in FBMC systems when single-tap equalization is employed, and propose a LDS-FBMC scheme which applies LDS to FBMC signals. In addition, a joint sparse graph (JSG) for FBMC named JSG-FBMC is proposed to combine single graphs of LDS, LDWM, and low density parity-check (LDPC) codes which respectively represent techniques of NOMA, multicarrier modulation, and channel coding. By employing the message passing algorithm, a joint receiver performing detection and decoding simultaneously on the joint sparse graph is designed. Extrinsic information transfer charts and construction guidelines of the joint sparse graph are studied. Simulations show the superiority of JSG-FBMC to state-of-the-art techniques such as OFDM, FBMC, LDS-OFDM, LDS-FBMC, and turbostructured LDS-FBMC.",,July 2018,10.1109/TVT.2018.2810638,https://ieeexplore.ieee.org/document/8304665,new
ieee:8345637,journal,Information-Propagation-Based Scheduling for the Fast Convergence of Shuffled Decoding,"Taehyun Kim, Jun Heo","This letter presents a scheduling scheme for the fast convergence of shuffled decoding. The messages from the variable node group that is expected to propagate the most reliable information are updated first. Mutual information is used to measure the information reliability. Simulation results show that the average number of iterations is reduced by adopting the proposed schedule, compared with previous scheduling schemes. In addition, information-theoretic analysis results show that mutual information in the proposed scheme increases faster than in the previous scheme.",,July 2018,10.1109/LCOMM.2018.2829739,https://ieeexplore.ieee.org/document/8345637,new
ieee:8352866,journal,Parameter-Free  $\ell_p$ -Box Decoding of LDPC Codes,"Qiong Wu, Fan Zhang, Hao Wang, Jun Lin, Yang Liu","The alternating direction method of multipliers (ADMMs) decoding of low-density parity-check codes has received many attentions due to its excellent performance at the error floor region. In this letter, we develop a parameter-free decoder based on linear program decoding by replacing the binary constraint with the intersection of a box and an ℓp sphere. An efficient ℓ2-box ADMM is designed to handle this model in a distributed fashion. Numerical experiments demonstrate that our decoder attains better adaptability to different signal-to-noise ratio and channels.",,July 2018,10.1109/LCOMM.2018.2830787,https://ieeexplore.ieee.org/document/8352866,new
ieee:8356241,journal,Time-to-Space Division Multiplexing for Tb/s Mobile Cells,"Romain Bonjour, Samuel Welschen, Juerg Leuthold","Space division multiplexing increases the capacity of mobile cells by reusing the frequencies in various directions. Yet, today's concepts scale badly to millimeter wave and therefore cannot provide Tb/s capacity. In this paper, we introduce time-to-space division multiplexing as a novel scheme to steer multiple beams simultaneously to different users. The main benefit of the proposed method relies in the fact that simple hardware can be used to generate the beams. In other words, it provides the advantages of space division multiplexing without relying on the complex array feeders that are usually required. Thanks to this advantage, the proposed technique can be easily combined with millimeter Wave systems as recently demonstrated.",,July 2018,10.1109/TWC.2018.2832046,https://ieeexplore.ieee.org/document/8356241,new
ieee:8456760,conference,10 Pbit/s Transmission Using Space-Division-Multiplexing,"Itsuro Morita, Daiki Soma, Takehiro Tsuritani","Space-division-multiplexing is a promising technology to increase a system capacity drastically and the highest capacity in a single optical fiber has reached to 10 Pbit/s recently. In this paper, we review 10.16 Pbit/s transmission experiment using 6-mode 19-core fiber.",,9-11 July ,10.1109/PHOSST.2018.8456760,https://ieeexplore.ieee.org/document/8456760,new
ieee:8516712,conference,A Low-Complexity Method for Evaluating the Distance Spectrum of Polar Codes,"Guo Tai Chen, Lei Cao, Kangjian Qin, Zhaoyang Zhang","Different from linear block codes that may use one single generator matrix for different channel conditions, polar codes have different generator matrices for different channel conditions. Few papers investigated polar codes from the view of different distance spectrum associated with different generator matrices. Successive cancellation list (SCL) decoding was proposed to evaluate the distance spectrum of polar codes. However, the large memory requirement of SCL decoding using a large number of survival paths can be beyond the memory constraint of normal computers. One practical method to evaluate the distance spectrum of polar codes with SCL decoding was implemented with the aid of hard disk to store the immediately generated data. In this paper, we modify the algorithm of SCL decoding proposed by Tal and Vardy to largely reduce the time complexity and the required space in hard disk. With this method, we further investigate the distance spectrum of polar codes with length N = 128 and N = 256, respectively.",,9-11 July ,10.1109/5GWF.2018.8516712,https://ieeexplore.ieee.org/document/8516712,new
ieee:8488239,conference,The Design and Implementation of High-Speed Codec Based on FPGA,"Weiji Ren, Hao Liu","This article mainly proposes a high-speed encoding and decoding method for LDPC code on FPGA. This method converts a quasi-cyclic LDPC code into a block quasi-cyclic LDPC code, and uses a similar transformation to generate a corresponding generator matrix, thereby improving the parallelism of encoder and decoder and making them have high throughput. Finally, we implemented high-speed encoding and decoding on the FPGA chip of the Kintex7 system by using the CCSDS-recommended (8176, 7154) LDPC code, and these encoder and decoder achieve a throughput of 2.97 Gbps under the condition of 5 iterations.",,6-9 July 2,10.1109/ICCSN.2018.8488239,https://ieeexplore.ieee.org/document/8488239,new
ieee:8541202,conference,High Reliability NoC switch using Modified Hamming Code with Transient Faults,"Siva Kanakala, K Ashok Kumar, P Dananjayan",The scaling of technology decreases the communication issues between components in the System on Chip (SoC). Network on Chip (NoC) has the new architecture to deal with the overheads of communication and it is build with routers and processing elements. The router of NoC is temporarily and/or permanently disabled due to the occurrence of faults. A disabled router gives severe impact on the entire system hence the correction of faults is curial not only for single router but also entire NoC system. A Modified Hamming Code (MHC) is presented for detection and correction transient faults. The encoded data input is categorized in groups and each MHC is applied to each group parallelly there by provides high reliability of this method. The simulation results prove that MHC yields reduced latency and increased speed when compared to conventional Hamming Code (HC).,,6-7 July 2,10.1109/ICSCAN.2018.8541202,https://ieeexplore.ieee.org/document/8541202,new
ieee:8531011,conference,Performance Comparison of Parallel Concatenated Gallager Codes with Different Types of Interleavers,"G P Aswathy, K Gopakumar, Niyas K Haneefa","Parallel concatenated Gallager code (PCGC) is a class of concatenated code in which Low density parity check (LDPC) codes are used as component codes in interleaver-free Turbo code architecture. These codes were introduced in order to reduce the encoding and decoding complexity of long block length LDPC codes. In this paper, we evaluate the performance of PCGC along with an interleaver included, as in Turbo code architecture. Basically, we compare the performance of PCGC with random interleaver and some structured interleavers in binary symmetric channel (BSC). It is shown that PCGC with random interleaver outperforms a dedicated LDPC of same frame length and code rate over BSC. Simulation results show that structured interleavers almost achieved the performance of random interleaver for short frame length codes. Furthermore, the application of PCGC with interleaver for cognitive radio data transmission is also discussed.",,5-7 July 2,10.1109/CETIC4.2018.8531011,https://ieeexplore.ieee.org/document/8531011,new
ieee:8441303,conference,Simulated Annealing Method for Construction of High-Girth QC-LDPC Codes,"Vasiliy Usatyuk, Ilya Vorobyev",We present a simulated annealing method that construct high-girth quasi-cyclic low-density parity check (QC-LDPC) codes. The proposed method is applicable to both regular and irregular protograph codes. The method show improvement in term of minimal circulant size compare with previous described methods: Hill-Climbing and improved PEG. Simulated results are presented to demonstrate performance gain of proposed construction method in error-floor region under base graph 2 (BG2) using 5G eMBB standard length adaption method.,,4-6 July 2,10.1109/TSP.2018.8441303,https://ieeexplore.ieee.org/document/8441303,new
