ID,Type,Title,Status,Reason,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:6600724,journal,Estimating Channel Parameters from the Syndrome of a Linear Code,❌,"선형부호 신드롬 기반 채널 파라미터 추정(ML). 디코더/HW/코드설계가 아닌 추정 이론, NAND ECC 이식 불가","Gottfried Lechner, Christoph Pacher","In this letter, we analyse the properties of a maximum likelihood channel estimator based on the syndrome of a linear code. For the two examples of a binary symmetric channel and a binary input additive white Gaussian noise channel, we derive expressions for the bias and the mean squared error and compare them to the Cramér-Rao bound. The analytical expressions show the relationship between the estimator properties and the parameters of the linear code, i.e., the number of check nodes and the check node degree.",,November 2,10.1109/LCOMM.2013.091113.131646,https://ieeexplore.ieee.org/document/6600724
ieee:6630481,journal,ALOHA Random Access that Operates as a Rateless Code,❌,"슬롯 ALOHA rateless 랜덤액세스 프로토콜, 채널 ECC가 아니라 무선 액세스 기법","Cedomir Stefanovic, Petar Popovski","Various applications of wireless Machine-to-Machine (M2M) communications have rekindled the research interest in random access protocols, suitable to support a large number of connected devices. Slotted ALOHA and its derivatives represent a simple solution for distributed random access in wireless networks. Recently, a framed version of slotted ALOHA gained renewed interest due to the incorporation of successive interference cancellation (SIC) in the scheme, which resulted in substantially higher throughputs. Based on similar principles and inspired by the rateless coding paradigm, a frameless approach for distributed random access in the slotted ALOHA framework is described in this paper. The proposed approach shares an operational analogy with rateless coding, expressed both through the user access strategy and the adaptive length of the contention period, with the objective to end the contention when the instantaneous throughput is maximized. The paper presents the related analysis, providing heuristic criteria for terminating the contention period and showing that very high throughputs can be achieved, even for a low number for contending users. The demonstrated results potentially have more direct practical implications compared to the approaches for coded random access that lead to high throughputs only asymptotically.",,November 2,10.1109/TCOMM.2013.100913.130232,https://ieeexplore.ieee.org/document/6630481
ieee:6630480,journal,Using the Chinese Remainder Theorem for the Grouping of RFID Tags,❌,"CRT 기반 RFID 태그 그룹핑 식별 기법, LDPC ECC 비의존·떼어낼 디코더/구성 없음","Yi-Sheng Su, Ozan K. Tonguz","In this paper, we propose a novel scheme for the design of grouping of radio-frequency identification (RFID) tags, based on the Chinese remainder theorem (CRT). Grouping allows verifying the integrity of a collection of objects without the requirement for accessing external systems, and can be extended to identify missing objects. Motivated by the redundancy property of the Chinese remainder representation, we propose grouping of RFID tags via the CRT. The proposed scheme not only provides designated decoding guarantees, but also offers flexibility in constructing group generation matrices. We also characterize the key objects needed to study decoding guarantees of grouping and its extended counterpart, called rank-deficient and dead-end sets, respectively, which enable theoretical analyses of error rates. The two key objects are related to the minimum and stopping distances of a linear code, respectively. As such, the characterization offers direct connection with coding theory that helps in the understanding of the verification/identification problems being studied. Theoretical and simulation results are presented, demonstrating that the proposed scheme is an efficient approach to the design of grouping of RFID tags.",,November 2,10.1109/TCOMM.2013.101113.130216,https://ieeexplore.ieee.org/document/6630480
ieee:6644230,journal,Distributed Clock Skew and Offset Estimation in Wireless Sensor Networks: Asynchronous Algorithm and Convergence Analysis,❌,"무선센서망 클록동기 분산추정에 BP 사용, ECC 디코더 아님·떼어낼 LDPC 기법 없음","Jian Du, Yik-Chung Wu","In this paper, we propose a fully distributed algorithm for joint clock skew and offset estimation in wireless sensor networks based on belief propagation. In the proposed algorithm, each node can estimate its clock skew and offset in a completely distributed and asynchronous way: some nodes may update their estimates more frequently than others using outdated message from neighboring nodes. In addition, the proposed algorithm is robust to random packet loss. Such algorithm does not require any centralized information processing or coordination, and is scalable with network size. The proposed algorithm represents a unified framework that encompasses both classes of synchronous and asynchronous algorithms for network-wide clock synchronization. It is shown analytically that the proposed asynchronous algorithm converges to the optimal estimates with estimation mean-square-error at each node approaching the centralized Cramer-Rao bound under any network topology. Simulation results further show that {the convergence speed is faster than that corresponding to a synchronous algorithm.",,November 2,10.1109/TWC.2013.100213.130553,https://ieeexplore.ieee.org/document/6644230
ieee:6518475,journal,Decentralized Power Control for Random Access with Successive Interference Cancellation,❌,"랜덤액세스 분산 전력제어(SIC). LDPC 무관, ECC 기법 없음","Chongbin Xu, Li Ping, Peng Wang, Sammy Chan, Xiaokang Lin","This paper is concerned with the decentralized power allocation problem in random access systems. We propose a scheme that is especially suitable for systems requiring high throughput but with difficulty in establishing centralized control, such as cognitive radio environments. Specifically, we assume successive interference cancellation (SIC) at the receiver for multi-packet reception (MPR). We consider a decentralized random power transmission strategy where each user selects its transmitted power level randomly according to a power distribution conditioned on its own channel state. Our focus is on the design of this distribution such that the system packet throughput is maximized under rate and power constraints. We start from a two-user system. A main finding of this paper is that the supports of the optimal power distributions are of discrete nature. This finding greatly simplifies the distribution optimization problem. We also discuss a sub-optimal solution to systems with more than two users. Numerical results demonstrate that the proposed scheme can achieve noticeable performance improvement compared with conventional single-user detection (SUD) based ones and offer a flexible tradeoff between the system throughput and power consumption.",,November 2,10.1109/JSAC.2013.131113,https://ieeexplore.ieee.org/document/6518475
ieee:6648355,journal,Robust Decoding for Convolutionally Coded Systems Impaired by Memoryless Impulsive Noise,❌,"convolutional 코드용 Viterbi 임펄스노이즈 디코딩(MEVA), 비-LDPC·부호의존 ML 디코더라 BP 이식 불가","Der-Feng Tseng, Yunghsiang S. Han, Wai Ho Mow, Po-Ning Chen, Jing Deng, A. J. Han Vinck","It is well known that communication systems are susceptible to strong impulsive noises. To combat this, convolutional coding has long served as a cost-efficient tool against moderately frequent memoryless impulses with given statistics. Nevertheless, impulsive noise statistics are difficult to model accurately and are typically not time-invariant, making the system design challenging. In this paper, because of the lack of knowledge regarding the probability density function of impulsive noises, an efficient decoding scheme was devised for single-carrier narrowband communication systems; a design parameter was incorporated into recently introduced joint erasure marking and Viterbi decoding algorithm, dubbed the metric erasure Viterbi algorithm (MEVA). The proposed scheme involves incorporating a well-designed clipping operation into a Viterbi algorithm, in which the clipping threshold must be appropriately set. In contrast to previous publications that have resorted to extensive simulations, in the proposed scheme, the bit error probability performance associated with the clipping threshold was characterized by deriving its Chernoff bound. The results indicated that when the clipping threshold was judiciously selected, the MEVA can be on par with its optimal maximum-likelihood decoding counterpart under fairly general circumstances.",,November 2,10.1109/TCOMM.2013.101813.130122,https://ieeexplore.ieee.org/document/6648355
ieee:6612624,journal,A Simple ICI Suppression Method Utilizing Cyclic Prefix for OFDM Systems in the Presence of Phase Noise,❌,"OFDM 위상잡음 ICI 억제(CP 결합). LDPC 무관, ECC 기법 없음","Chun-Ying Ma, Chun-Yen Wu, Chia-Chi Huang","An extremely low-complexity inter-carrier interference (ICI) suppression method for OFDM systems in the presence of phase noise is proposed in this paper. The core idea is to utilize the ISI-free part of cyclic prefix (CP), which is simply ignored in traditional methods. We linearly combine the ISI-free samples in CP with the corresponding samples in the OFDM symbol to suppress ICI, and this scheme is called `CP combining' throughout this paper. In addition, the optimum combining coefficients, in the sense of ICI power minimization, are derived, and a set of near-optimum coefficients are proposed to reduce the complexity. Simulation results show that the proposed CP combining method improves the system performance by 0.5-1.5dB. Furthermore, the proposed method can be incorporated with other phase noise mitigation methods to further improve the system performance.",,November 2,10.1109/TCOMM.2013.091513.130197,https://ieeexplore.ieee.org/document/6612624
ieee:6374266,journal,Relaxed Min-Max Decoder Architectures for Nonbinary Low-Density Parity-Check Codes,❌,"비이진(NB GF(2^p)) LDPC min-max 디코더, 비이진 LDPC는 제외 대상","Fang Cai, Xinmiao Zhang","Compared to binary low-density parity-check (LDPC) codes, nonbinary (NB) LDPC codes can achieve higher coding gain when the codeword length is moderate, but at the cost of higher decoding complexity. One major bottleneck of NB-LDPC decoding is the complicated check node processing. In this paper, a novel relaxed check node processing scheme is proposed for the min-max NB-LDPC decoding algorithm. Each finite field element of GF(2p) can be uniquely represented by a linear combination of p independent field elements. Making use of this property, an innovative method is developed in this paper to first find a set of the p most reliable variable-to-check messages with independent field elements, called the minimum basis. Then, the check-to-variable messages are efficiently computed from the minimum basis. With very small performance loss, the complexity of the check node processing can be substantially reduced using the proposed scheme. In addition, efficient VLSI architectures are developed to implement the proposed check node processing and the overall NB-LDPC decoder. Compared to the most efficient prior design, the proposed decoder for a (837, 726) NB-LDPC code over GF(25) can achieve 52% higher efficiency in terms of throughput-over-area ratio.",,Nov. 2013,10.1109/TVLSI.2012.2226920,https://ieeexplore.ieee.org/document/6374266
ieee:6515184,journal,Spectral Shape of Doubly-Generalized LDPC Codes: Efficient and Exact Evaluation,❌,"D-GLDPC 가중치 스펙트럼 점근 지수의 순수 이론 분석, 디코더/HW/구성으로 안 이어짐","Mark F. Flanagan, Enrico Paolini, Marco Chiani, Marc P. C. Fossorier","This paper analyzes the asymptotic exponent of the weight spectrum for irregular doubly-generalized LDPC (D-GLDPC) codes. In the process, an efficient numerical technique for its evaluation is presented, involving the solution of a 4 × 4 system of polynomial equations. The expression is consistent with previous results, including the case where the normalized weight or stopping set size tends to zero. The spectral shape is shown to admit a particularly simple form in the special case where all variable nodes are repetition codes of the same degree, a case which includes Tanner codes; for this case it is also shown how certain symmetry properties of the local weight distribution at the CNs induce a symmetry in the overall weight spectral shape function. Finally, using these new results, weight and stopping set size spectral shapes are evaluated for some example generalized and doubly-generalized LDPC code ensembles.",,Nov. 2013,10.1109/TIT.2013.2262494,https://ieeexplore.ieee.org/document/6515184
ieee:6522818,journal,Simplification Resilient LDPC-Coded Sparse-QIM Watermarking for 3D-Meshes,❌,"3D 메시 워터마킹용 QIM+삭제정정부호 — 채널 ECC 아님, 떼어낼 바이너리 LDPC 기법 없음","Bata Vasic, Bane Vasic","We propose a blind watermarking scheme for 3D meshes that combines sparse quantization index modulation (QIM) with deletion correction codes. The QIM operates on the vertices in rough concave regions of the surface thus ensuring impeccability, while the deletion correction code recovers the data hidden in the vertices, which is removed by mesh optimization and/or simplification. The proposed scheme offers two orders of magnitude better performance in terms of recovered watermark bit error rate compared to the existing schemes of similar payloads and fidelity constraints.",,Nov. 2013,10.1109/TMM.2013.2265673,https://ieeexplore.ieee.org/document/6522818
