ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:8710330,journal,Symbol Flipping Algorithm With Self-Adjustment Strategy for LDPC Codes Over GF($q$),"Bin Dai, Rongke Liu, Chenyu Gao, Zhen Mei","Compared with the non-prediction algorithm, the prediction-based symbol flipping decoding algorithm of non-binary, low-density, parity-check codes over GF($q$) can significantly improve the error performance. To escape from undesirable local maximum, this paper proposes a self-adjustment strategy to redesign the flipping metric. Combined with the prediction mechanism, our proposed algorithm provid...",,July 2019,10.1109/TVT.2019.2915802,https://ieeexplore.ieee.org/document/8710330,new
ieee:8626761,journal,Performance Evaluation of LDPC Coding and Iterative Decoding System for 3-D Magnetic Recording With Dot Position Fluctuation,"K. Masuda, Y. Nakamura, M. Nishikawa, Y. Okamoto","The 3-D magnetic recording using the microwave-assisted magnetic recording and a spin-torque oscillator as a reading sensor has been proposed as a candidate of the prospective recording technologies. In our previous research, we have constructed the read/write channel of the envelope model to evaluate a variety of signal processing for the 3-D magnetic recording. In this paper, we apply the low-de...",,July 2019,10.1109/TMAG.2019.2891299,https://ieeexplore.ieee.org/document/8626761,new
ieee:8667301,journal,Hardness Results on Finding Leafless Elementary Trapping Sets and Elementary Absorbing Sets of LDPC Codes,"Ali Dehghan, Amir H. Banihashemi","Leafless elementary trapping sets (LETSs) are known to be the problematic structures in the error floor region of low-density parity-check (LDPC) codes over the additive white Gaussian (AWGN) channel under iterative decoding algorithms. While problems involving the general category of trapping sets, and the subcategory of elementary trapping sets (ETSs), have been shown to be NP-hard, similar resu...",,July 2019,10.1109/TIT.2019.2904988,https://ieeexplore.ieee.org/document/8667301,new
ieee:8681621,journal,Short Non-Binary Low-Density Parity-Check Codes for Phase Noise Channels,"Tudor Ninacs, Balázs Matuz, Gianluigi Liva, Giulio Colavolpe","This paper considers the design of short non-binary low-density parity-check (LDPC) codes over finite fields of order m, for channels with phase noise. In particular, m-ary differential phase-shift keying (DPSK)-modulated code symbols are transmitted over an additive white Gaussian noise (AWGN) channel with the Wiener phase noise. At the receiver side, non-coherent detection takes place, with the ...",,July 2019,10.1109/TCOMM.2019.2909201,https://ieeexplore.ieee.org/document/8681621,new
ieee:8688648,journal,A 2.4-mm2 130-mW MMSE-Nonbinary LDPC Iterative Detector Decoder for 4  $\times$  4 256-QAM MIMO in 65-nm CMOS,"Wei Tang, Chia-Hsiang Chen, Zhengya Zhang",Iterative detection and decoding (IDD) employs a soft-in soft-out (SISO) detector and an SISO forward error correction (FEC) decoder in an iterative loop to improve the receiver performance in multiple-input multiple-output (MIMO) wireless communications. This paper describes a 256-QAM 4 × 4 prototype IDD design made up of a minimum mean square error (MMSE) detector and a nonbinary low-density par...,,July 2019,10.1109/JSSC.2019.2904876,https://ieeexplore.ieee.org/document/8688648,new
ieee:8649745,journal,LDPC Codes Over the  $q$ -ary Multi-Bit Channel,"Rami Cohen, Netanel Raviv, Yuval Cassuto","In this paper, we introduce a new channel model termed as the  $q$ -ary multi-bit channel. This channel models a memory device, where  $q$ -ary symbols ( $q=2^{s}$ ) are stored in the form of current/voltage levels. The symbols are read in a measurement process, which provides a symbol bit in each measurement step, starting from the most significant bit. An error event occurs when not all the symb...",,July 2019,10.1109/TIT.2019.2900894,https://ieeexplore.ieee.org/document/8649745,new
ieee:8708250,journal,Design of Protograph-LDPC-Based BICM-ID for Multi-Level-Cell (MLC) NAND Flash Memory,"Yingcheng Bu, Yi Fang, Guojun Han, Shahid Mumtaz, Mohsen Guizani","In this letter, the optimization of protograph-low-density parity-check (LDPC)-based bit-interleaved coded modulation with iterative detection and decoding (BICM-ID) with anti-Gray mapping is investigated over multi-level-cell (MLC) NAND flash-memory channels. Since the existing protograph-based extrinsic information transfer (PEXIT) algorithm is not applicable to the BICM-ID MLC flash-memory chan...",,July 2019,10.1109/LCOMM.2019.2915223,https://ieeexplore.ieee.org/document/8708250,new
ieee:8669947,journal,Fast Successive-Cancellation-Based Decoders of Polar Codes,"Maryam Haghighi Ardakani, Muhammad Hanif, Masoud Ardakani, Chintha Tellambura","The successive-cancellation list (SCL) and successive-cancellation flip (SCF) decoding can be used to improve the performance of polar codes, especially for short to moderate length codes. However, their serial decoding nature results in significant decoding latencies. Implementing some operations in parallel can reduce their decoding latencies. This paper presents fast implementations of the SCL ...",,July 2019,10.1109/TCOMM.2019.2906232,https://ieeexplore.ieee.org/document/8669947,new
ieee:8630047,journal,A Study on Iterative Decoding With LLR Modulator Using Neural Network in SMR System,"M. Nishikawa, Y. Nakamura, H. Osawa, Y. Okamoto, Y. Kanai","This paper focuses on the shingled magnetic recording (SMR) as the recording system for further high-density hard disk drives. Previously, we applied a log-likelihood ratio (LLR) modulator to the low-density parity check coding and iterative decoding system in SMR to improve the decoding performance. In this paper, we propose a new LLR modulator using neural network. Furthermore, we clarify that t...",,July 2019,10.1109/TMAG.2019.2891711,https://ieeexplore.ieee.org/document/8630047,new
ieee:8501562,journal,High-Speed and Hardware-Efficient Successive Cancellation Polar-Decoder,"Rahul Shrestha, Abhijit Sahoo","This brief presents an algorithm for the processing element (PE) of polar decoder based on 2&#39;s complement representation of logarithmic likelihood ratios. It simplifies computation and alleviates critical path delay of PE. In addition, we propose a low complexity algorithm and p-node architecture for 2-bits successive-cancellation (SC) polar-decoding scheme. Furthermore, overall SC polar decoder-a...",,July 2019,10.1109/TCSII.2018.2877140,https://ieeexplore.ieee.org/document/8501562,new
ieee:8653402,journal,"Belief Propagation, Bethe Approximation and Polynomials","Damian Straszak, Nisheeth K. Vishnoi","Factor graphs are important models for succinctly representing probability distributions in machine learning, coding theory, and statistical physics. Several computational problems, such as computing marginals and partition functions, arise naturally when working with factor graphs. Belief propagation is a widely deployed iterative method for solving these problems. However, despite its significan...",,July 2019,10.1109/TIT.2019.2901854,https://ieeexplore.ieee.org/document/8653402,new
