ID,Type,Title,Status,Reason,Algo,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:5599947,journal,A Unified Early Stopping Criterion for Binary and Nonbinary LDPC Codes Based on Check-Sum Variation Patterns,✅,체크섬 변동 패턴 기반 BP early stopping 기준 — 바이너리 LDPC BP 디코더에 그대로 이식 가능한 조기종료 기법(C),✅ 알고리즘/코드 기여,"Guojun Han, Xingcheng Liu","In order to detect uncorrectable error frames and early terminate their iterative belief-propagation (BP) decoding for binary or nonbinary LDPC codes, a unified early stopping criterion using check-sum variation patterns is proposed. In addition to low computational overhead and easy choice of threshold parameters, it can be adapted to different channels. Simulation results show that the proposed criterion greatly reduces the average number of iterations (ANI) at low to medium signal-to-noise ratio (SNR) while keeping the error performance degradation negligible over a wide SNR region.",,November 2,10.1109/LCOMM.2010.100410.100998,https://ieeexplore.ieee.org/document/5599947
ieee:5590324,journal,"Quasi-Cyclic LDPC Codes: An Algebraic Construction, Rank Analysis, and Codes on Latin Squares",✅,Latin square 기반 바이너리 QC-LDPC 대수적 구성·rank 분석 — 이식 가능 코드설계(E),✅ 알고리즘/코드 기여,"Li Zhang, Qin Huang, Shu Lin, Khaled Abdel-Ghaffar, Ian F. Blake","Quasi-cyclic LDPC codes are the most promising class of structured LDPC codes due to their ease of implementation and excellent performance over noisy channels when decoded with message-passing algorithms as extensive simulation studies have shown. In this paper, an approach for constructing quasi-cyclic LDPC codes based on Latin squares over finite fields is presented. By analyzing the parity-check matrices of these codes, combinatorial expressions for their ranks and dimensions are derived. Experimental results show that, with iterative decoding algorithms, the constructed codes perform very well over the AWGN and the binary erasure channels.",,November 2,10.1109/TCOMM.2010.091710.090721,https://ieeexplore.ieee.org/document/5590324
ieee:5610712,journal,A Min-Sum Iterative Decoder Based on Pulsewidth Message Encoding,✅,PWM 메시지 인코딩 기반 offset min-sum LDPC 디코더 VLSI 구현 — NAND LDPC 디코더 HW 아키텍처에 직결(C/D),✅ 알고리즘/코드 기여,"Kevin Cushon, Camille Leroux, Saied Hemati, Shie Mannor, Warren J. Gross","In this brief, we introduce a new iterative decoder implementation called pulsewidth-modulated min-sum (PWM-MS), in which messages are exchanged in a pulsewidth-encoded format. The advantages of this method are low switching activity, very low complexity check nodes, low routing congestion, and excellent energy efficiency. We implement a fully parallel PWM offset MS decoder for a (660, 484) regular (4, 15) low-density parity-check code with 4-bit quantization in 0.13-μm CMOS, with a core area of 5.76 mm2 (4.24-mm2 cell area or 556K equivalent and gates). In postlayout simulations, this decoder achieves an average information throughput of 5.71 Gb/s and an energy consumption of 65.8 pJ per information bit at a signal-to-noise ratio of 5.5 dB. Our results show a 21% reduction in area, a 0.6-dB improvement in coding gain, and an energy efficiency improvement of 19% over the comparable bit-serial MS decoder architecture. We also demonstrate 3-bit implementations, in which the coding gain is traded off for further improvements in throughput, area, and energy efficiency.",,Nov. 2010,10.1109/TCSII.2010.2082970,https://ieeexplore.ieee.org/document/5610712
ieee:5547000,journal,Relaxation Dynamics in Stochastic Iterative Decoders,✅,그래프 기반 stochastic 반복 디코딩의 hysteresis/successive relaxation 기법 — 바이너리 LDPC 디코더 HW에 이식 가능(C/D),✅ 알고리즘/코드 기여,"Saeed Sharifi Tehrani, Chris Winstead, Warren J. Gross, Shie Mannor, Sheryl L. Howard, Vincent C. Gaudet",Stochastic decoding is a recently proposed approach for graph-based iterative error control decoding. We present and investigate three hysteresis methods for stochastic decoding on graphs with cycles and show their close relationship with the successive relaxation method. Implementation results demonstrate the tradeoff in bit error rate performance with circuit complexity.,,Nov. 2010,10.1109/TSP.2010.2066269,https://ieeexplore.ieee.org/document/5547000
ieee:5716617,conference,A 5.7Gbps row-based layered scheduling LDPC decoder for IEEE 802.15.3c applications,✅,"row-based layered scheduling + normalized min-sum LDPC 디코더 칩, reconfigurable sorter/permutation routing 등 NAND 이식 가능 HW 아키텍처(D)",🔧 하드웨어 수정만,"Shiang-Yu Hung, Shao-Wei Yen, Chih-Lung Chen, Hsie-Chia Chang, Shyh-Jye Jou, Chen-Yi Lee","A LDPC decoder chip supporting four code rates of IEEE 802.15.3c applications is presented. The row-based layered scheduling with normalized min-sum algorithm is proposed to reduce the iteration number while maintaining similar performance. In addition, the reconfigurable 8/16/32-input sorter is designed to deal with four LDPC codes. In order to alleviate routing complexity, both of the reallocation of sorter inputs and pre-coding routing network are proposed to reduce the input numbers of multiplexers by 64%. Fabricated in 65-nm 1P10M CMOS process, this test chip can achieve maximum 5.79 Gbps throughput for the highest code rate code while the hardware efficiency and energy efficiency are 3.7 Gbps/mm2 and 62.4pJ/bit, respectively.",,8-10 Nov. ,10.1109/ASSCC.2010.5716617,https://ieeexplore.ieee.org/document/5716617
ieee:5716619,conference,A 5.35 mm2 10GBASE-T Ethernet LDPC decoder chip in 90 nm CMOS,✅,"partially parallel LDPC 디코더, layered offset-min-sum + 글로벌 와이어 50% 감축 라우팅 기법, 면적/처리율 HW 기여 이식 가능(D)",🔧 하드웨어 수정만,"Alessandro Cevrero, Yusuf Leblebici, Paolo Ienne, Andreas Burg","A partially parallel low density parity check (LDPC) decoder compliant with the IEEE 802.3an standard for 100BASE-T Ethernet is presented. The design is optimized for minimum silicon area and is based on the layered offset-min-sum algorithm which speeds up the convergence of the message passing decoding algorithm. To avoid routing congestion the decoder architecture employs a novel communication scheme that reduces the critical number of global wires by 50%. The prototype LDPC decoder ASIC, fabricated in 90 nm CMOS, occupies only 5.35 mm2 and achieves a decoding throughput of 11.69 Gb/s at 1.2 V with an energy efficiency of 133pJ/bit.",,8-10 Nov. ,10.1109/ASSCC.2010.5716619,https://ieeexplore.ieee.org/document/5716619
ieee:5716618,conference,A 15.8 pJ/bit/iter quasi-cyclic LDPC decoder for IEEE 802.11n in 90 nm CMOS,✅,"layered offset-min-sum 기반 QC-LDPC 저전력 디코더 ASIC, 에너지효율 최적화 HW 기법 이식 가능(C/D)",✅ 알고리즘/코드 기여,"C. Roth, P. Meinerzhagen, C. Studer, A. Burg",We present a low-power quasi-cyclic (QC) low density parity check (LDPC) decoder that meets the throughput requirements of the highest-rate (600 Mbps) modes of the IEEE 802.11n WLAN standard. The design is based on the layered offset-min-sum algorithm and is runtime-programmable to process different code matrices (including all rates and block lengths specified by IEEE 802.11n). The register-transfer-level implementation has been optimized for best energy efficiency. The corresponding 90 nm CMOS ASIC has a core area of 1.77 mm2 and achieves a maximum throughput of 680 Mbps at 346 MHz clock frequency and 10 decoding iterations. The measured energy efficiency is 15.8pJ/bit/iteration at a nominal operating voltage of 1.0 V.,,8-10 Nov. ,10.1109/ASSCC.2010.5716618,https://ieeexplore.ieee.org/document/5716618
ieee:5757578,conference,Rate-compatible LDPC code decoder using check-node merging,✅,"rate-compatible QC-LDPC 디코더, check-node merging+serial min-sum 아키텍처 - 이식 가능 디코더/HW 기법(C/D)",✅ 알고리즘/코드 기여,"Anton Blad, Oscar Gustafsson, Meng Zheng, Zesong Fei","The use of rate-compatible error correcting codes offers several advantages as compared to the use of fixed-rate codes: a smooth adaptation to the channel conditions, the possibility of incremental Hybrid ARQ schemes, as well as sharing of the encoder and decoder implementations between the codes of different rates. In this paper, the implementation of a decoder for rate-compatible quasi-cyclic LDPC codes is considered. Assuming the use of a code ensemble obtained through puncturing of a low-rate mother code, the decoder achieves significantly reduced convergence rates by merging the check node neighbours of the punctured variable nodes. The architecture uses the minsum algorithm with serial node processing elements to efficiently handle the wide spread of node degrees that results from the merging of the check nodes.",,7-10 Nov. ,10.1109/ACSSC.2010.5757578,https://ieeexplore.ieee.org/document/5757578
ieee:5680317,conference,A design of rate-adaptive LDPC codes for distributed source coding using PEG algorithm,✅,"PEG 기반 rate-adaptive LDPC 구성으로 girth 향상·error floor 제거 코드설계 기법(E), 응용은 source coding이나 떼어낼 구성 기법 존재하여 애매-살림",✅ 알고리즘/코드 기여,"Min Jang, Jin Whan Kang, Sang-Hyo Kim","We propose a method for constructing rate-adaptive low-density parity check (LDPC) codes with large girth by syndrome merging with progressive-edge-growth (PEG) algorithm. Proposed scheme has a different structure from LDPC accumulate (LDPCA) codes. As a result, the new construction method turns the girth up for each specific code, and eliminates error floor.",,31 Oct.-3 ,10.1109/MILCOM.2010.5680317,https://ieeexplore.ieee.org/document/5680317
ieee:5680460,conference,Analysis of error-prone patterns for LDPC codes under belief propagation decoding,✅,"error floor 유발 error-prone 패턴(trapping set) 분석 + 모든 trapping set 정보 없이 동작하는 개선 디코더 제시(C), 스토리지 응용 명시",✅ 알고리즘/코드 기여,"Huanlin Li, Yanyan Cao, Jeffrey C. Dill","Lowering the error floor of LDPC codes is extremely attractive to some systems, such as deep space communication systems and storage systems, which desire very low error rates. The error floor phenomenon of LDPC codes, which is associated with their message passing decoding algorithms, is mainly caused by some unfavorable combinatorial characteristics (or error-prone patterns) of LDPC codes. In this paper, a mathematical analysis method which enables the identification of some significant features of error-prone patterns is presented with the help of the beliefs passed in their decoders. Based on the analysis, an improved decoder is proposed which can effectively deal with the traversable trapping sets and achieve significantly improved error floor performance compared with current decoders. More importantly, this proposed decoder does not require the information of all the possible trapping sets of an individual LDPC code when correcting the error bits in its trapping sets.",,31 Oct.-3 ,10.1109/MILCOM.2010.5680460,https://ieeexplore.ieee.org/document/5680460
