ID,Type,Title,Status,Reason,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:9706474,journal,Reconstruction-Computation-Quantization (RCQ): A Paradigm for Low Bit Width LDPC Decoding,✅,"RCQ low-bit-width LDPC decoding with dynamic non-uniform quantization, Min-Sum variant, layered DDE, FPGA impl on QC-LDPC — directly portable decoder/HW (C/D)","Linfang Wang, Caleb Terrill, Maximilian Stark, Zongwang Li, Sean Chen, Chester Hulse, Calvin Kuo, Richard D. Wesel, Gerhard Bauch, Rekha Pitchumani","This paper uses the reconstruction-computation-quantization (RCQ)paradigm to decode low-density parity-check (LDPC) codes. RCQ facilitates dynamic non-uniform quantization to achieve good frame error rate (FER) performance with very low message precision. For message-passing according to a flooding schedule, the RCQ parameters are designed by discrete density evolution. Simulation results on an IEEE 802.11 LDPC code show that for 4-bit messages, a flooding Min Sum RCQ decoder outperforms table-lookup approaches such as information bottleneck (IB) or Min-IB decoding, with significantly fewer parameters to be stored. Additionally, this paper introduces layer-specific RCQ, an extension of RCQ decoding for layered architectures. Layer-specific RCQ uses layer-specific message representations to achieve the best possible FER performance. For layer-specific RCQ, this paper proposes using layered discrete density evolution featuring hierarchical dynamic quantization (HDQ) to design parameters efficiently. Finally, this paper studies field-programmable gate array (FPGA) implementations of RCQ decoders. Simulation results for a (9472, 8192) quasi-cyclic (QC) LDPC code show that a layered Min Sum RCQ decoder with 3-bit messages achieves more than a 10% reduction in LUTs and routed nets and more than a 6% decrease in register usage while maintaining comparable decoding performance, compared to a 5-bit offset Min Sum decoder.",,April 2022,10.1109/TCOMM.2022.3149913,https://ieeexplore.ieee.org/document/9706474
ieee:9684364,journal,Memory Efficient Mutual Information-Maximizing Quantized Min-Sum Decoding for Rate-Compatible LDPC Codes,✅,rate-compatible LDPC용 메모리효율 MIM 양자화 min-sum 디코더+LUT — NAND LLR 양자화에 직결되는 새 디코더(C),"Peng Kang, Kui Cai, Xuan He, Jinhong Yuan","In this letter, we propose a two-stage design method to construct memory efficient mutual information-maximizing quantized min-sum (MIM-QMS) decoder for rate-compatible low-density parity-check (LDPC) codes. We first develop a modified density evolution to design a unique set of lookup tables (LUTs) that can be used for rate-compatible LDPC codes. The constructed LUTs are optimized based on their discrepancy values and a merge function to reduce the memory requirement. Numerical results show that the proposed rate-compatible MIM-QMS decoder can reduce the memory requirement for decoding by up to 94.92 % compared to the benchmark rate-compatible LUT-based decoder with generally faster convergence speed. In addition, the proposed decoder can approach the performance of the floating-pointing belief propagation decoder within 0.15 dB.",,April 2022,10.1109/LCOMM.2022.3144309,https://ieeexplore.ieee.org/document/9684364
ieee:9681710,journal,Node-Wise Scheduling Algorithm of ADMM Decoding Based on Line Segment Projection,✅,ADMM 기반 LDPC 디코딩의 노드별 스케줄링+선분투영 LSA 개선 — 새 이식 가능 디코더 알고리즘(C),"Qiaoqiao Xia, Pinquan He, Xin Wang, Huiyang Liu, Qinglin Zhang","In order to simplify the node-wise scheduling algorithm of the alternating direction method of multipliers (NS-ADMM) decoding, approximate line segment projection algorithm (LSA) is adopted to perform the projection in the node-wise scheduling algorithm. Experimental results show that using approximate line segment projection instead of precise projection in node-wise scheduling algorithm will yield a poor frame error rate (FER) performance. To solve this problem, dynamic scheduling strategy that selects the message-passing schedule according to the convergence status of the check node is proposed. Simulation results demonstrate that the modified node-wise scheduling algorithm based on line segment projection outperforms existing decoding algorithms in terms of FER performance and convergence speed, while it has good error correction performance with a lower computational complexity.",,April 2022,10.1109/LCOMM.2022.3143235,https://ieeexplore.ieee.org/document/9681710
ieee:9695410,journal,Construction D’ Lattices for Power-Constrained Communications,❌,"QC-LDPC used only to build Construction D' lattices for power-constrained channels; lattice/shaping focus, no portable LDPC ECC technique","Fan Zhou, Brian M. Kurkoski","Designs and methods for nested lattice codes using Construction D’ lattices for coding and convolutional code lattices for shaping are described. Two encoding methods and a decoding algorithm for Construction D’ coding lattices that can be used with shaping lattices for power-constrained channels are given. We construct nested lattice codes with good coding properties, high shaping gain, and low-complexity encoding and decoding. Convolutional code generator polynomials for Construction A lattices with the greatest shaping gain are given, as a result of an extensive search. It is shown that rate 1/3 convolutional codes provide a more favorable performance-complexity trade-off than rate 1/2 convolutional codes. Tail-biting convolutional codes have higher shaping gain than that of zero-tailed convolutional codes. A design for quasi-cyclic low-density parity-check (QC-LDPC) codes to form Construction D’ lattices which have efficient encoding and indexing is presented. The resulting QC-LDPC Construction D’ lattices are evaluated using four shaping lattices: the  $E_{8}$  lattice, the  $BW_{16}$  lattice, the Leech lattice and our best-found convolutional code lattice, showing a shaping gain of approximately 0.65 dB, 0.86 dB, 1.03 dB and 1.25 dB at dimension 2304.",,April 2022,10.1109/TCOMM.2022.3147235,https://ieeexplore.ieee.org/document/9695410
ieee:9654225,journal,Unsourced Random Access With Coded Compressed Sensing: Integrating AMP and Belief Propagation,❌,"Unsourced random access의 AMP+CCS 디코딩 — 압축센싱/희소회귀 기반, NAND 바이너리 LDPC ECC 이식 기법 아님","Vamsi K. Amalladinne, Asit Kumar Pradhan, Cynthia Rush, Jean-Francois Chamberland, Krishna R. Narayanan","Sparse regression codes with approximate message passing (AMP) decoding have gained much attention in recent times. The concepts underlying this coding scheme extend to unsourced random access with coded compressed sensing (CCS), as first demonstrated by Fengler, Jung, and Caire. Specifically, their approach employs a concatenated coding framework with an inner AMP decoder followed by an outer tree decoder. In their original implementation, these two components work independently of each other, with the tree decoder acting on the static output of the AMP decoder. This article introduces a novel framework where the inner AMP decoder and the outer decoder operate in tandem, dynamically passing information back and forth to take full advantage of the underlying CCS structure. This scheme necessitates the redesign of the outer code as to enable belief propagation in a computationally tractable manner. The enhanced architecture exhibits significant performance benefits over a range of system parameters. The error performance of the proposed scheme can be accurately predicted through a set of equations known as state evolution of AMP. These findings are supported both analytically and through numerical methods.",,April 2022,10.1109/TIT.2021.3136437,https://ieeexplore.ieee.org/document/9654225
ieee:9673781,journal,Nonbinary I-Polar Coded Modulation,❌,"비이진 i-polar coded modulation — non-binary이고 polar 코드, LDPC ECC 아님",Mao-Ching Chiu,"Polar codes were shown to be weak at finite block lengths even under maximum-likelihood (ML) decoding. To enhance polar codes, CRC-aided polar codes were proposed. It has been shown that CRC-aided polar codes under the successive cancellation list (SCL) decoder outperform LDPC codes and turbo codes. Recently, interleaved polar (i-polar) codes were proposed. By using a new bit channel selection algorithm, i-polar codes without CRC were shown to outperform the 5G LDPC codes. However, most research on polar codes focuses on the binary case. In this paper, a new family of nonbinary i-polar codes with random constellation mapping is proposed. A recursive form for calculating the average weight enumerating function (WEF) of the nonbinary i-polar code is derived. With the random constellation mapping, the upper bound on the BLER under ML decoding depends on the WEF of the nonbinary i-polar code. Then a new channel selection algorithm is proposed based on the polarization effect and the BLER upper bound. The algorithm generates a sequence, termed the i-polar sequence (IPS). Simulation results show that the nonbinary i-polar codes with the IPS outperform the 5G LDPC codes.",,April 2022,10.1109/TIT.2022.3141085,https://ieeexplore.ieee.org/document/9673781
ieee:9584891,journal,Turbo-Detection for Multilayer Magnetic Recording Using Deep Neural Network-Based Equalizer and Media Noise Predictor,❌,MLMR HDD용 CNN 등화/BCJR 검출이 핵심이고 LDPC는 부수 베이스라인 — 떼어낼 LDPC ECC 기법 없음,"Amirhossein Sayyafan, Ahmed Aboutaleb, Benjamin J. Belzer, Krishnamoorthy Sivakumar, Simon Greaves, Kheong Sann Chan","This article considers deep neural network (DNN)-based turbo-detection for multilayer magnetic recording (MLMR), an emerging hard disk drive (HDD) technology that uses vertically stacked magnetic media layers with readers above the top-most layer. The proposed system uses two layers with two upper layer tracks and one lower layer track. The reader signals are processed by convolutional neural networks (CNNs) to separate the upper and lower layer signals and equalize them to 2-D and 1-D partial response (PR) targets, respectively. The upper and lower layer signals feed 2-D and 1-D Bahl–Cocke–Jelinek–Raviv (BCJR) detectors, respectively. The detectors’ soft outputs feed a multilayer CNN-based media noise predictor whose predicted noise outputs are fed back to the BCJR equalizers to reduce their bit error rates (BERs). The BCJR equalizers also interface with low-density parity-check (LDPC) decoders. Additional BER reductions are achieved by sending soft-information from the upper layer BCJR to the lower layer BCJR. Simulations of this turbo-detection system on a two-layer MLMR signal generated by a grain-switching-probabilistic (GSP) media model show density gains of 11.32% over a comparable system with no lower layer and achieve an overall density of 2.6551 terabits per square inch (Tb/in2).",,April 2022,10.1109/TMAG.2021.3122136,https://ieeexplore.ieee.org/document/9584891
ieee:9691350,journal,Analysis and Design of QC-LDPC Coded BICM Ensembles Based on RCA Density Evolution,❌,"RCA density evolution for BICM bit-interleaver design on 3GPP NR LDPC; modulation-specific analysis, no new decoder/HW/code-construction portable to NAND binary LDPC","Min Jang, Hongsil Jeong, Seho Myung, Kyung-Joong Kim, Jeongho Park, Sang-Hyo Kim","This paper presents density evolution (DE) techniques based on reciprocal channel approximation (RCA) for general bit-interleaved coded modulation (BICM) systems. The original RCA-based DE (RCA-DE) technique is implemented under the assumption of binary-input additive white Gaussian noise channels (BI-AWGNCs). In BICM systems, however,  $M$ -ary modulation schemes are generally used, and they can be regarded as to be a parallel transmission of  $\log _{2} M$  bits. Thus,  $\log _{2} M$  separate bit-level channels, which are not Gaussian equivalent, need to be considered. In order to extend the conventional RCA-DE technique to BICM systems, we first establish a model of protograph BICM ensembles. Two methods are developed based on the bit error rate (BER) and the BICM capacity in order to find a corresponding BI-AWGNC that models each of the bit-level channels. Using these methods, we implement the protograph RCA-DE technique for BICM systems and show that it achieves an accurate estimation. As a practical application of the proposed RCA-DE method, we design bit interleavers in order to achieve better BICM performance in the 3GPP New Radio (NR) LDPC coding system. Numerical results show that performance gain of up to 0.3 dB is consistently achieved over a wide range of parameter values.",,April 2022,10.1109/TCOMM.2022.3146259,https://ieeexplore.ieee.org/document/9691350
ieee:9696350,journal,Enhanced Irregular Repetition Slotted ALOHA Under SIC Limitation,❌,IRSA random-access protocol with density-evolution analysis; no LDPC channel-coding decoder/code-design to port to NAND,"Shin-Lin Shieh, Shih-Hung Yang","Uncoordinated multiple access has been proposed as a modern technique to provide massive connectivity. Among many proposals, irregular repetition slotted ALOHA (IRSA) was shown to achieve a close-to-optimum throughput by irregular packet repetition and successive interference cancellation (SIC). However, most of the previous works are based on certain ideal assumptions. In this paper, we tackle one of such ideal assumptions, where a decoded packet can always be used to cancel out all its replicas transmitted in other slots. In reality, the random nature of IRSA results in a large dynamic range of the received power that cannot be recovered under a practical quantizer. A SIC limit that dictates the number of recoverable collided packets at a slot should exist. To resolve this issue, we propose a novel protocol, named IRSA with frame partitioning (IRSA-FP), which partitions a frame into several subframes. A feedback mechanism is enforced to inform those users, whose packets have been successfully decoded, to cease their transmissions. We then propose a novel density-evolution-type analysis for IRSA-FP. Simulation results show the performance of the proposed IRSA-FP can be accurately predicted by our analysis and the proposed IRSA-FP outperforms the traditional IRSA when practical SIC limit is introduced.",,April 2022,10.1109/TCOMM.2022.3147505,https://ieeexplore.ieee.org/document/9696350
ieee:9686685,journal,Rate-Compatible Punctured Polar Codes,❌,"rate-compatible punctured polar codes — polar 코드 펑처링, LDPC ECC 이식 기법 아님","Seokju Han, Bonghoe Kim, Jeongseok Ha","In this work, we propose a novel puncturing scheme for rate-compatible polar codes of finite lengths. By analyzing the log-likelihood ratio (LLR) message propagation from the channel outputs to the information bits, we show that there exist certain paths, called direct paths through which the reliabilities of LLR values at the information bits are strongly influenced by the channel outputs. For each information bit, we define a metric called reliability score which measures the reliability of LLR value at the information bit built up through the direct paths. Then, we propose a rate-compatible puncturing scheme which decides punctured bits in such a way as to maximize the minimum reliability score. Simulation results show that the proposed puncturing scheme significantly outperforms existing schemes in terms of error-rate performance.",,April 2022,10.1109/LCOMM.2022.3144695,https://ieeexplore.ieee.org/document/9686685
