ID,Type,Title,Status,Reason,Algo,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:4542779,journal,Generalized IRA Erasure Correcting Codes for Hybrid Iterative/Maximum Likelihood Decoding,✅,BEC용 GeIRA(IRA계열 바이너리 LDPC) 코드 설계+하이브리드 반복/ML 디코딩 — 이식 가능 코드설계/디코더(E/C),✅ 알고리즘/코드 기여,"Enrico Paolini, Gianluigi Liva, Balazs Matuz, Marco Chiani","The design of low-density parity-check (LDPC) codes under hybrid iterative / maximum likelihood decoding is addressed for the binary erasure channel (BEC). Specifically, we focus on generalized irregular repeat-accumulate (GeIRA) codes, which offer both efficient encoding and design flexibility. We show that properly designed GeIRA codes tightly approach the performance of an ideal maximum distance separable (MDS) code, even for short block sizes. For example, our (2048,1024) code reaches a codeword error rate of 10-5 at channel erasure probability isin= 0.450, where an ideal (2048,1024) MDS code would reach the same error rate at isin = 0.453.",,June 2008,10.1109/LCOMM.2008.080221,https://ieeexplore.ieee.org/document/4542779
ieee:4425264,journal,Configurable Multi-Rate Decoder Architecture for QC-LDPC Codes Based Broadband Broadcasting System,✅,"QC-LDPC용 멀티레이트 디코더 HW 아키텍처 + Modified Min-Sum, 새 CNU 설계 - 이식 가능 HW/디코더(C/D)",✅ 알고리즘/코드 기여,"Luoming Zhang, Lin Gui, Youyun Xu, Wenjun Zhang","In this paper we present a Base-matrix based decoder architecture for multi-rate QC-LDPC codes proposed in broadband broadcasting system. We use the Modified Min-Sum Algorithm (MMSA) as the decoding algorithm in this architecture, which lowers the complexity of the LDPC decoder while keeping almost the same performance or even better. Based on this algorithm, we designed a novel check node processing unit to reduce the complexity of the decoder and facilitate the multiplex of the processing units. The decoder designed with hardware constraints is not only scalable in throughput, but also easily configurable to support different QC-LDPC codes flexible in code rate and code length.",,June 2008,10.1109/TBC.2007.913400,https://ieeexplore.ieee.org/document/4425264
ieee:4542738,journal,A necessary and sufficient condition for determining the girth of quasi-cyclic LDPC codes,✅,"QC-LDPC girth 판정 필요충분조건 - large girth 코드 생성에 활용되는 이식 가능 코드 설계(E, 바이너리)",✅ 알고리즘/코드 기여,"Xiaofu Wu, Xiaohu You, Chunming Zhao","The parity-check matrix of a quasi-cyclic low- density parity-check (QC-LDPC) code can be compactly represented by a polynomial parity-check matrix. By using this compact representation, we derive a necessary and sufficient condition for determining the girth of QC-LDPC codes in a systematic way. The new condition avoids an explicit enumeration of cycles for determining the girth of codes, and thus can be well employed to generate QC-LDPC codes with large girth.",,June 2008,10.1109/TCOMM.2008.060362,https://ieeexplore.ieee.org/document/4542738
ieee:4555856,conference,Binary de Bruijn on-chip network for a flexible multiprocessor LDPC decoder,✅,de Bruijn 온칩 네트워크 기반 유연 멀티프로세서 LDPC 디코더 HW — D 해당,🔧 하드웨어 수정만,"Hazem Moussa, Amer Baghdadi, Michel Jezequel","This paper proposes a novel on-chip interconnection network adapted to a flexible multiprocessor LDPC decoder based on the de Bruijn network. The main characteristics of this network - including its logarithmic diameter, scalable aggregate bandwidth, and optimized routing technique- allow it to efficiently support the communication intensive nature of the application. We present a detailed hardware implementation of the routers and the network interfaces as well as the packet format and the routing algorithm. The latter is a parallelized version of the shortest path with deflection routing algorithm. In order to evaluate the performance of the proposed network, a generic RTL VHDL description has been developed and synthesized with CMOS STMicroelectronics 0.18 mum technology. The flexibility and the scalability of this on-chip communication network enable it to be used for any kind of LDPC code.",,8-13 June ,10.1145/1391469.1391582,https://ieeexplore.ieee.org/document/4555856
ieee:4582841,conference,TPCSPC decoding over coded partial-response channels,✅,"TPCSPC를 regular LDPC로 보고 serial bit-updating SPA 스케줄+MacLaurin 근사 제안, 자기기록 스토리지 — 이식 가능 디코더(C)",✅ 알고리즘/코드 기여,"Xiaoxin Zou, Zhiliang Qin, Kui Cai","In this paper, we consider turbo product codes with single-parity-check component codes as an low-complexity coding scheme for magnetic recording systems. Based on the observation that TPCSPC can be viewed as a special type of regular LDPC codes, three message-passing schedules of the sum-product algorithm (SPA) are studied. It is shown that the standard row-column decoding algorithm in the literature is essentially the same as the serial check-updating schedule. By viewing the code graph from a different perspective, we propose a serial bit-updating schedule that uses the MacLaurin Series expansion to approximate the computationally intensive check operation. The proposed algorithm converges faster than the parallel decoding schedule and can be implemented efficiently in hardware by using high-speed adders, comparators, and shift registers.",,3-5 June 2,10.1109/ICIEA.2008.4582841,https://ieeexplore.ieee.org/document/4582841
ieee:5045974,conference,Evaluation and implementation of quasi-cyclic LDPC codes for IEEE802.11n based MIMO-OFDM system,✅,"QC-LDPC 인코더/디코더 LSI 구현, 반복 병렬 아키텍처와 게이트/전력 수치 제시로 이식 가능 HW(D)",🔧 하드웨어 수정만,"Xiaonan Shi, Shingo Yoshizawa, Yoshikazu Miyanaga","In this paper, the evaluation and the implementation of quasi-cyclic LDPC (QC-LDPC) codes in MIMO-OFDM systems are presented. QC-LDPC has comparative error correcting performance with random irregular LDPC and considerably reduces complexity. We evaluate communication performance of the QC-LDPC coded system based on the IEEE802.11n standard in a 4 times 4 MIMO scheme. In the LSI implementation, we have designed both the LDPC encoder and decoder for the QC-LDPC system, where an iterative parallel architecture is adopted to deal with such requirements of high-throughput data rates. The designed encoder and decoder have 61 K and 850 K in logic gates, respectively. Power consumption of encoder is 5.3 mW, where decoder leading 199.6 mW in power dissipation.",,25-27 June,10.1109/SMCIA.2008.5045974,https://ieeexplore.ieee.org/document/5045974
ieee:4563216,conference,Successive relaxation for decoding of LDPC codes,✅,C: BP/MS에 successive relaxation 적용한 디코더 개선 및 양자화 분석으로 이식 가능,✅ 알고리즘/코드 기여,"Hua Xiao, Sina Tolouei, Amir H. Banihashemi","The application of successive relaxation (SR) to the fixed-point problem associated with the iterative decoding of low-density parity-check (LDPC) codes is studied. We consider finite-length codes decoded by belief propagation (BP) and a well-known approximation of it, referred to as min-sum (MS), over a binary input additive white Gaussian noise (BIAWGN) channel. For both algorithms, we show that the application of SR in different domains results in different error correcting performance. In particular, the performances of SR in log-likelihood ratio (LLR) and LR domains for BP and MS are compared, and it is shown that SR-MS-LLR has the best performance. For the tested codes, SR-MS-LLR outperforms standard BP by up to about 0.5dB, offering an attractive solution in terms of performance/complexity tradeoff. We also investigate the effects of quantization on SR-MS-LLR and demonstrate that at least 6–7 bits of quantization is required to capture close to floating-point performance.",,24-26 June,10.1109/BSC.2008.4563216,https://ieeexplore.ieee.org/document/4563216
ieee:4563210,conference,FPGA implementation of variants of min-sum algorithm,✅,"C/D: min-sum 변형(SR-MS, MS-UC) FPGA 구현 및 4비트 양자화로 디코더·HW 기법 이식 가능",✅ 알고리즘/코드 기여,"Sina Tolouei, Amir H. Banihashemi","This paper presents the FPGA implementation of a number of popular decoding algorithms for a regular rate-1/2 low density parity check code with block length 504 bits. The so-called min-sum (MS) algorithm and two of its variants, known as MS with successive relaxation (SR-MS) and MS with unconditional correction (MS-UC), are implemented. We implement the algorithms on a Xilinx XC2VP100 FPGA device with 4-bit quantization. We show that for MS-UC, the circuit utilization increases by about 2% compared to standard MS and that the throughput is the same as that of MS. For SR-MS, the device utilization is increased by about 26% and the throughput is decreased by approximately 20% compared to standard MS. While the throughput and the area and power consumption of our implementation is comparable to the most recent FPGA implementations of LDPC decoders, ours is the first attempt at implementing an iterative decoding algorithm with memory (SR-MS).",,24-26 June,10.1109/BSC.2008.4563210,https://ieeexplore.ieee.org/document/4563210
ieee:4606368,conference,High-speed design of adaptive LDPC codes for wireless networks,✅,shifted identity 기반 멀티레이트 적응 LDPC 구성+병렬 인코더/디코더 FPGA 구현 — 코드설계(E)/HW(D) 이식 가능,✅ 알고리즘/코드 기여,"Zhiyong He, Sebastien Roy","In this paper, we propose a class of adaptive low-density parity-check (LDPC) codes for reliable data transmission in wireless networks, i.e. the code rate can be adapted according to channel conditions to maximize the total capacity. Constructed from shifted identity matrices, the first advantage of the proposed codes is that these codes are particularly well-suitable for the high-speed implementation of parallel encoders and parallel decoders. Since a unique mother parity check matrix is used to construct LDPC codes with several code rates, the second great advantage of the proposed codes is that a single universal encoder (decoder) is adequate to encode (decode) multi-rate codes, which makes it possible to efficiently implement multi-rate LDPC codes in a subscriber station. The implementation results into field programmable gate array (FPGA) devices indicate that a universal parallel encoder for LDPC codes with 9 code rates is capable of reaching a throughput above 3.6 Gigabit per second by using a clock frequency of 300 MHz and consuming only 1% of the total resources in a typical FPGA device.",,22-25 June,10.1109/NEWCAS.2008.4606368,https://ieeexplore.ieee.org/document/4606368
ieee:4608248,conference,An effective algorithm for construction of LDPC codes,✅,"E: QC-LDPC 구성 알고리즘(base+shift matrix, cycle 구조 분석으로 BER 개선), 바이너리 코드설계 이식 가능",✅ 알고리즘/코드 기여,"Jing Lei, Chaojing Tang, Jianhui Wang","Based on the analysis of the cycle structure of quasi-cyclic codes, an effective algorithm for LDPC codes’s construction is presented in this paper. The influence of cycle structure on the BER performance of LDPC codes is analyzed. We also propose a construction algorithm of LDPC codes which describes the parity-check matrix with a base matrix and a shift matrix. Simulations show that the code we construct has as good BER performance as that by PEG algorithm at the same codeword length and code rate. For having quasi-cyclic structure, the code has lower encoding complexity and can be implemented with a set of shift registers.",,20-23 June,10.1109/ICINFA.2008.4608248,https://ieeexplore.ieee.org/document/4608248
