ID,Type,Title,Status,Reason,Authors,Abstract,Categories,Published,DOI,PDF URL
arxiv:2501.19375v3,preprint,A topological theory for qLDPC: non-Clifford gates and magic state fountain on homological product codes with constant rate and beyond the $N^{1/3}$ distance barrier,❌,"양자 qLDPC 위상수학 이론, non-Clifford 게이트·magic state — 양자 전용 개념(CSS·스태빌라이저)에 의존, 고전 이식 불가",Guanyu Zhu,"We develop a topological theory for fault-tolerant quantum computation in quantum low-density parity-check (qLDPC) codes. We show that there exist hidden simplicial or CW complex structures encoding the topological data for all qLDPC and CSS codes obtained from product construction by generalizing the Freedman-Hastings code-to-manifold mapping. This is achieved by building manifolds from the Tanner graphs of the skeleton classical or quantum codes, which further form a product manifold and an associated thickened product code defined on its triangulation. One can further deformation retract the manifold back to a CW complex which supports a non-topological code with minimal overhead suitable for near-term implementation. Both types of codes admit cohomology operations including cup product which can induce non-Clifford gates. When applying this mapping to a 3D hypergraph product code obtained from the product of 3 copies of good classical expander codes, we obtain non-Clifford logical CCZ gates via constant depth circuits on a code with constant stabilizer weight $w=O(1)$, constant rate $K=Θ(N)$, and polynomial distance $D=Ω(N^{1/3})$. When applied to logical CCZ on 3D homological product codes consisting of the product of a pair of good quantum and classical LDPC codes, we can further improve the distance to $D=Ω(\sqrt{N})$ exceeding the $N^{1/3}$ distance barrier implied by the Bravyi-König bound for conventional topological codes with the aid of non-Euclidean geometries. Our work suggests that it is feasible to apply native logical non-Clifford gates on qLDPC codes or directly inject high-fidelity magic states as resources ('magic state fountain') without the distillation process. For the homological product construction, the fountain can inject $Θ(\sqrt{N})$ magic states in parallel in a single round.","quant-ph, cond-mat.str-el, cs.IT, hep-th, math.GT",2025-01-31,,https://arxiv.org/pdf/2501.19375v3
arxiv:2501.19125v1,preprint,Upper Bounds on the Minimum Distance of Structured LDPC Codes,❌,"구조적 바이너리 LDPC 최소거리 상한 개선 — 순수 이론 bound, 새 디코더/HW/구성으로 안 이어짐","François Arnault, Philippe Gaborit, Wouter Rozendaal, Nicolas Saussay, Gilles Zémor","We investigate the minimum distance of structured binary Low-Density Parity-Check (LDPC) codes whose parity-check matrices are of the form $[\mathbf{C} \vert \mathbf{M}]$ where $\mathbf{C}$ is circulant and of column weight $2$, and $\mathbf{M}$ has fixed column weight $r \geq 3$ and row weight at least $1$. These codes are of interest because they are LDPC codes which come with a natural linear-time encoding algorithm. We show that the minimum distance of these codes is in $O(n^{\frac{r-2}{r-1} + ε})$, where $n$ is the code length and $ε> 0$ is arbitrarily small. This improves the previously known upper bound in $O(n^{\frac{r-1}{r}})$ on the minimum distance of such codes.",cs.IT,2025-01-31,,https://arxiv.org/pdf/2501.19125v1
arxiv:2501.14102v1,preprint,5G LDPC Linear Transformer for Channel Decoding,✅,"선형시간 transformer 디코더로 LDPC 복호 — 이식 가능 신경망 디코더(C), 5G 응용이나 기법 떼어낼 수 있음","Mario Hernandez, Fernando Pinero","This work introduces a novel, fully differentiable linear-time complexity transformer decoder and a transformer decoder to correct 5G New Radio (NR) LDPC. We propose a scalable approach to decode linear block codes with $O(n)$ complexity rather than $O(n^2)$ for regular transformers. The architectures' performances are compared to Belief Propagation (BP), the production-level decoding algorithm used for 5G New Radio (NR) LDPC codes. We achieve bit error rate performance that matches a regular Transformer decoder and surpases one iteration BP, also achieving competitive time performance against BP, even for larger block codes. We utilize Sionna, Nvidia's 5G & 6G physical layer research software, for reproducible results.","cs.LG, cs.IT",2025-01-23,,https://arxiv.org/pdf/2501.14102v1
arxiv:2501.13865v1,preprint,"Threshold Selection for Iterative Decoding of $(v,w)$-regular Binary Codes",✅,"(v,w)-regular 바이너리 코드 bit-flipping 디코더 임계값 선택 새 기준·DFR 모델 — 이식 가능 디코더 알고리즘(C)","Alessandro Annechini, Alessandro Barenghi, Gerardo Pelosi","Iterative bit flipping decoders are an efficient and effective decoder choice for decoding codes which admit a sparse parity-check matrix. Among these, sparse $(v,w)$-regular codes, which include LDPC and MDPC codes are of particular interest both for efficient data correction and the design of cryptographic primitives. In attaining the decoding the choice of the bit flipping thresholds, which can be determined either statically, or during the decoder execution by using information coming from the initial syndrome value and its updates. In this work, we analyze a two-iterations parallel hard decision bit flipping decoders and propose concrete criteria for threshold determination, backed by a closed form model. In doing so, we introduce a new tightly fitting model for the distribution of the Hamming weight of the syndrome after the first decoder iteration and substantial improvements on the DFR estimation with respect to existing approaches.","cs.CR, cs.IT",2025-01-23,,https://arxiv.org/pdf/2501.13865v1
arxiv:2501.13444v2,preprint,Explicit Construction of Quantum Quasi-Cyclic Low-Density Parity-Check Codes with Column Weight 2 and Girth 12,❌,"양자 QC-LDPC 구성, 직교성 유지 전제 + 비이진 LDPC로 확장 — 양자 전용 개념(직교성) 의존, 비이진, 이중 제외","Daiki Komoto, Kenta Kasai","This study proposes an explicit construction method for quantum quasi-cyclic low-density parity-check (QC-LDPC) codes with a girth of 12. The proposed method designs parity-check matrices that maximize the girth while maintaining an orthogonal structure suitable for quantum error correction. By utilizing algebraic techniques, short cycles are eliminated, which improves error correction performance. Additionally, this method is extended to non-binary LDPC codes and spatially-coupled LDPC codes, demonstrating that both the girth and orthogonality can be preserved. The results of this study enable the design of high-performance quantum error-correcting codes without the need for random search.","cs.IT, quant-ph",2025-01-23,,https://arxiv.org/pdf/2501.13444v2
arxiv:2501.12167v1,preprint,Soft-Decision Decoding for LDPC Code-Based Quantitative Group Testing,❌,"LDPC 기반 quantitative group testing용 BP 디코더 — group testing 응용 특이적, NAND ECC 채널코딩에 떼어낼 새 기법 없음","Marvin Xhemrishi, Johan Östman, Alexandre Graell i Amat","We consider the problem of identifying defective items in a population with non-adaptive quantitative group testing. For this scenario, Mashauri et al. recently proposed a low-density parity-check (LDPC) code-based quantitative group testing scheme with a hard-decision decoding approach (akin to peeling decoding). This scheme outperforms generalized LDPC code-based quantitative group testing schemes in terms of the misdetection rate. In this work, we propose a belief-propagation-based decoder for quantitative group testing with LDPC codes, where the messages being passed are purely soft. Through extensive simulations, we show that the proposed soft-information decoder outperforms the hard-decision decoder Mashauri et al.",cs.IT,2025-01-21,,https://arxiv.org/pdf/2501.12167v1
arxiv:2501.11594v2,preprint,Faster-Than-Nyquist Equalization with Convolutional Neural Networks,❌,"FTN ISI 등화·복조용 CNN, LDPC는 부수 코딩 베이스라인 — 무선 응용 특이적, 떼어낼 LDPC 기법 없음","Bruno De Filippo, Carla Amatetti, Alessandro Vanelli-Coralli","Faster-than-Nyquist (FTN) signaling aims at improving the spectral efficiency of wireless communication systems by exceeding the boundaries set by the Nyquist-Shannon sampling theorem. 50 years after its first introduction in the scientific literature, wireless communications have significantly changed, but spectral efficiency remains one of the key challenges. To adopt FTN signaling, inter-symbol interference (ISI) patterns need to be equalized at the receiver. Motivated by the pattern recognition capabilities of convolutional neural networks with skip connections, we propose such deep learning architecture for ISI equalization and symbol demodulation in FTN receivers. We investigate the performance of the proposed model considering quadrature phase shift keying modulation and low density parity check coding, and compare it to a set of benchmarks, including frequency-domain equalization, a quadratic-programming-based receiver, and an equalization scheme based on a deep neural network. We show that our receiver outperforms any benchmark, achieving error rates comparable to those in additive white Gaussian noise channel, and higher effective throughput, thanks to the increased spectral efficiency of FTN signaling. With a compression factor of 60% and code rate 3/4, the proposed model achieves a peak effective throughput of 2.5 Mbps at just 10dB of energy per bit over noise power spectral density ratio, with other receivers being limited by error floors due to the strong inter-symbol interference. To promote reproducibility in deep learning for wireless communications, our code is open source at the repository provided in the references.",eess.SP,2025-01-20,,https://arxiv.org/pdf/2501.11594v2
arxiv:2501.11335v1,preprint,Few-shot Policy (de)composition in Conversational Question Answering,❌,"LDPC=Logical Decomposition for Policy Compliance(LLM NLP), LDPC 부호와 무관 — 약어 충돌","Kyle Erwin, Guy Axelrod, Maria Chang, Achille Fokoue, Maxwell Crouse, Soham Dan, Tian Gao, Rosario Uceda-Sosa, Ndivhuwo Makondo, Naweed Khan, Alexander Gray","The task of policy compliance detection (PCD) is to determine if a scenario is in compliance with respect to a set of written policies. In a conversational setting, the results of PCD can indicate if clarifying questions must be asked to determine compliance status. Existing approaches usually claim to have reasoning capabilities that are latent or require a large amount of annotated data. In this work, we propose logical decomposition for policy compliance (LDPC): a neuro-symbolic framework to detect policy compliance using large language models (LLMs) in a few-shot setting. By selecting only a few exemplars alongside recently developed prompting techniques, we demonstrate that our approach soundly reasons about policy compliance conversations by extracting sub-questions to be answered, assigning truth values from contextual information, and explicitly producing a set of logic statements from the given policies. The formulation of explicit logic graphs can in turn help answer PCDrelated questions with increased transparency and explainability. We apply this approach to the popular PCD and conversational machine reading benchmark, ShARC, and show competitive performance with no task-specific finetuning. We also leverage the inherently interpretable architecture of LDPC to understand where errors occur, revealing ambiguities in the ShARC dataset and highlighting the challenges involved with reasoning for conversational question answering.","cs.CL, cs.AI",2025-01-20,,https://arxiv.org/pdf/2501.11335v1
arxiv:2501.11009v2,preprint,Efficient Reconciliation of Continuous Variable Quantum Key Distribution with Multiplicatively Repeated Non-Binary LDPC Codes,❌,"비이진(GF) LDPC + CV-QKD reconciliation — 비이진이라 즉시 제외, 이식할 바이너리 ECC 기법 없음","Jesus Martinez-Mateo, David Elkouss","Continuous variable quantum key distribution bears the promise of simple quantum key distribution directly compatible with commercial off the shelf equipment. However, for a long time its performance was hindered by the absence of good classical postprocessing capable of distilling secret-keys in the noisy regime. Advanced coding solutions in the past years have partially addressed this problem enabling record transmission distances of up to 165 km, and 206 km over ultra-low loss fiber. In this paper, we show that a very simple coding solution with a single code is sufficient to extract keys at all noise levels. This solution has performance competitive with prior results for all levels of noise, and we show that non-zero keys can be distilled up to a record distance of 192 km assuming the standard loss of a single-mode optical fiber, and 240 km over ultra-low loss fibers. Low-rate codes are constructed using multiplicatively repeated non-binary low-density parity-check codes over a finite field of characteristic two. This construction only makes use of a (2,k)-regular non-binary low-density parity-check code as mother code, such that code design is in fact not required, thus trivializing the code construction procedure. The construction is also inherently rate-adaptive thereby allowing to easily create codes of any rate. Rate-adaptive codes are of special interest for the efficient reconciliation of errors over time or arbitrary varying channels, as is the case with quantum key distribution. In short, these codes are highly efficient when reconciling errors over a very noisy communication channel, and perform well even for short block-length codes. Finally, the proposed solution is known to be easily amenable to hardware implementations, thus addressing also the requirements for practical reconciliation in continuous variable quantum key distribution.","quant-ph, cs.IT",2025-01-19,10.1140/epjqt/s40507-025-00376-9,https://arxiv.org/pdf/2501.11009v2
arxiv:2501.08036v3,preprint,Decoding Quantum LDPC Codes using Collaborative Check Node Removal,❌,QLDPC 디코딩이 스태빌라이저 check node 제거·degeneracy·qubit separation 등 양자 전용 개념에 의존 — 고전 이식 불가,"Mainak Bhattacharyya, Ankur Raina","Fault tolerance in quantum protocols requires contributions from error-correcting codes and their suitable decoders. Quantum Low-Density Parity Check (QLDPC) codes are one of the most explored quantum codes that have good coding rate and efficient decoders. Iterative message passing-based decoders, although fast, fail to produce suitable success rates due to the colossal degeneracy and short cycles intrinsic to these codes. In this work we present a strategy to improve the performance of the Belief Propagation (BP) decoding, specifically the min-sum algorithm. We propose a collaborative decoding framework that integrates message passing with stabilizer check node removals. We further introduce the concept of ``qubit separation"" and show that the improved decoding performance is directly related to the generation of highly separated trapped data qubits. To guide a more selective removal of check nodes that constrain the separation of the trapped data qubits, we introduce information measurements (IMs) for the data qubits and their adjacent stabilizer checks. We evaluate the performance of the proposed collaborative decoder on Generalized Hypergraph Product (GHP) codes and demonstrate that appropriate decoder configurations mitigate trapping sets in min-sum decoding without significant overhead.","quant-ph, cs.IT",2025-01-14,,https://arxiv.org/pdf/2501.08036v3
