ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:1463295,journal,A new LDPC decoding algorithm aided by segmented cyclic redundancy checks for magnetic recording channels,"Yeong-Hyeon Kwon, Mi-Kyung Oh, Dong-Jo Park","We introduce a new low-density parity-check (LDPC) decoding algorithm that exploits the cyclic redundancy check (CRC) information of data segments. By using the error detection property of the CRC, we can successively decode data segments of a codeword corrupted by random errors and erasures. The key idea is that the messages from the variable nodes with correct checksum are fixed to deterministic...",,July 2005,10.1109/TMAG.2005.851861,https://ieeexplore.ieee.org/document/1463295,new
ieee:1461686,journal,Irregular LDPC codes as concatenation regular LDPC codes,"M. Fossorier, N. Miladinovic","In this letter, the construction of irregular LDPC codes obtained by concatenating regular ones is considered. These codes are analyzed for the binary symmetric channel (BSC). It is shown via proper distribution evolution that such concatenated codes have in general a threshold value weaker (but not necessarily much different) than their unconstrained counterparts for the BSC. On the other hand, t...",,July 2005,10.1109/LCOMM.2005.1461686,https://ieeexplore.ieee.org/document/1461686,new
ieee:1512089,journal,A factor graph approach to iterative channel estimation and LDPC decoding over fading channels,"Huaning Niu, Manyuan Shen, J.A. Ritcey, Hui Liu",This letter provides a comparative study of joint channel estimation and low-density parity-check decoding algorithms for flat Rayleigh fading channels based on the receiver factor graphs. Two approaches for joint channel estimation and decoding are proposed. Intensive simulation studies are carried out to evaluate the receiver sensitivity to the choice of the factor graph. Results show that when ...,,July 2005,10.1109/TWC.2005.850273,https://ieeexplore.ieee.org/document/1512089,new
ieee:1459072,journal,Average coset weight distributions of Gallager's LDPC code ensemble,T. Wadayama,"In this correspondence, the average coset weight distributions of Gallager&#39;s low-density parity-check (LDPC) code ensemble are investigated. Gallager&#39;s LDPC code ensemble consists of regular mtimesn-LDPC matrices with column weight j and row weight k. The average coset weight distribution can be derived by enumerating the number of parity-check matrices in the ensemble satisfying certain condition...",,July 2005,10.1109/TIT.2005.850144,https://ieeexplore.ieee.org/document/1459072,new
ieee:1461688,journal,Decreasing the complexity of LDPC iterative decoders,"G. Bosco, G. Montorsi, S. Benedetto","In this letter we analyze the performance of a low-density parity-check iterative decoder which makes use of an additional buffer at its input, whose function is to decrease the overall complexity of the decoding circuit. We propose a semi-analytical technique that permits the evaluation of the optimum buffer length for each analyzed code.",,July 2005,10.1109/LCOMM.2005.1461688,https://ieeexplore.ieee.org/document/1461688,new
ieee:1459071,journal,Nonuniform error correction using low-density parity-check codes,"H. Pishro-Nik, N. Rahnavard, F. Fekri","This correspondence introduces a framework to design and analyze low-density parity-check (LDPC) codes over nonuniform channels. We study LDPC codes for channels with nonuniform noise distributions, rate-adaptive coding, and unequal error protection. First, we propose a technique to design LDPC codes for volume holographic memory (VHM) systems for which the noise distribution is nonuniform. We sho...",,July 2005,10.1109/TIT.2005.850230,https://ieeexplore.ieee.org/document/1459071,new
ieee:1459047,journal,Capacity-achieving ensembles for the binary erasure channel with bounded complexity,"H.D. Pfister, I. Sason, R. Urbanke",We present two sequences of ensembles of nonsystematic irregular repeat-accumulate (IRA) codes which asymptotically (as their block length tends to infinity) achieve capacity on the binary erasure channel (BEC) with bounded complexity per information bit. This is in contrast to all previous constructions of capacity-achieving sequences of ensembles whose complexity grows at least like the log of t...,,July 2005,10.1109/TIT.2005.850079,https://ieeexplore.ieee.org/document/1459047,new
ieee:1468447,journal,Reduced-Complexity Decoding of LDPC Codes,,"Reduced-Complexity Decoding of LDPC Codes Various log-likelihood-ratio-based belief-propagation (LLR- BP) decoding algorithms and their reduced-complexity derivatives for low-density parity-check (LDPC) codes are presented. Numerically accurate representations of the check-node update computation used in LLR-BP decoding are described. Furthermore, approximate representation of the decoding computa...",,July 2005,10.1109/TCOMM.2005.851637,https://ieeexplore.ieee.org/document/1468447,new
ieee:1468444,journal,Trellis and convolutional precoding for transmitter-based interference presubtraction,"Wei Yu, D.P. Varodayan, J.M. Cioffi","This paper studies the combination of practical trellis and convolution codes with Tomlinson-Harashima precoding (THP) for the presubtraction of multiuser interference that is known at the transmitter but not known at the receiver. It is well known that a straightforward application of THP suffers power, modulo, and shaping losses. This paper proposes generalizations of THP that recover some of th...",,July 2005,10.1109/TCOMM.2005.851605,https://ieeexplore.ieee.org/document/1468444,new
ieee:1461687,journal,Estimating the minimum distance of turbo-codes using double and triple impulse methods,"S. Crozier, P. Guinand, A. Hunt","A long-standing problem for turbo-codes has been the efficient and accurate determination of the distance spectrum, or even just the minimum distance, for specific interleavers. This letter compares a number of distance estimation techniques and introduces two new approaches based on iterative processing. The new approaches are more reliable and are particularly useful for long blocks with high mi...",,July 2005,10.1109/LCOMM.2005.1461687,https://ieeexplore.ieee.org/document/1461687,new
ieee:1468436,journal,Joint synchronization and SNR estimation for turbo codes in AWGN channels,"Jian Sun, M.C. Valenti","Turbo codes are sensitive to both (timing) synchronization errors and signal-to-noise ratio (SNR) mismatch. Since turbo codes are intended to work in environments with very low SNR, conventional synchronization methods often fail. This paper investigates blind symbol-timing synchronization and SNR estimation based on oversampled data frames. The technique is particularly suitable for low-rate turb...",,July 2005,10.1109/TCOMM.2005.851586,https://ieeexplore.ieee.org/document/1468436,new
ieee:1468445,journal,Corrections to “Shuffled Iterative Decoding”,"J. Zhang, M. Fossorier",,,July 2005,10.1109/TCOMM.2005.851646,https://ieeexplore.ieee.org/document/1468445,new
ieee:1543040,conference,Efficient error correction solutions for OFDM-based wireless video,"M. Lattuada, R. Posega, M. Mattavelli, D. Mlynek",This paper describes a new error correction scheme for flexible and robust high-throughput real time video transmission systems able to cope with difficult high mobility channels. The scheme is based on combining OFDM transmission with turbo coding and deep time interleaving. Simulations of different channel models and field test has shown that the provided solution provides relevant improvement v...,,28-28 July,10.1109/RME.2005.1543040,https://ieeexplore.ieee.org/document/1543040,new
ieee:1467792,conference,Assessing the performance of erasure codes in the wide-area,"R.L. Collins, J.S. Plank","The problem of efficiently retrieving a file that has been broken into blocks and distributed across the wide-area pervades applications that utilize grid, peer-to-peer, and distributed file systems. While the use of erasure codes to improve the fault-tolerance and performance of wide-area file systems has been explored, there has been little work that assesses the performance and quantifies the i...",,28 June-1 ,10.1109/DSN.2005.21,https://ieeexplore.ieee.org/document/1467792,new
ieee:1467807,conference,Small parity-check erasure codes - exploration and observations,"J.S. Plank, A.L. Buchsbaum, R.L. Collins, M.G. Thomason","Erasure codes have profound uses in wide- and medium-area storage applications. While infinite-size codes have been developed with optimal properties, there remains a need to develop small codes with optimal properties. In this paper, we provide a framework for exploring very small codes, and we use this framework to derive optimal and near-optimal ones for discrete numbers of data bits and coding...",,28 June-1 ,10.1109/DSN.2005.86,https://ieeexplore.ieee.org/document/1467807,new
ieee:1528048,conference,Application of erasure decoding in fiber optical systems with FEC,"Bing Xie, Yong Liang Guam, Jian Chen, Chao Lu, Zhihong Li","Error-and-erasure decoding scheme is first proposed in optical receivers using FEC. Almost 1.3 dB of additional coding gain at output BER of 10/sup -12/ can be estimated for the intact RS (255,239) coding scheme.",,25-27 July,10.1109/LEOSST.2005.1528048,https://ieeexplore.ieee.org/document/1528048,new
ieee:1530996,conference,10 GBPS over copper lines - state of the art in VLSI,"S. Bates, K. Iniewski",This paper outlines some of the problems that VLSI designers are solving and provides some estimates on feasibility of future CMOS devices. We outline some of the challenges for 10GBASE-T and present some of the performance figures that a 10GBASE-T PHY have to meet.,,20-24 July,10.1109/IWSOC.2005.1,https://ieeexplore.ieee.org/document/1530996,new
