ID,Type,Title,Status,Reason,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:10045706,journal,GaussianSource Coding Based on P-LDPC Code,⬜ 미선별,,"Dan Song, Jinkai Ren, Lin Wang, Guanrong Chen","A lossy source coding system based on the protograph low-density parity-check (P-LDPC) code is proposed for Gaussian source compression. In the proposed system, the conventional belief propagation (BP) algorithm is modified to be a concatenated BP-inverse BP (BP- $i$ BP) for encoding and decoding, where the  $i$ BP is constructed by a fully-connected layer of a neural network. Compared to the existing approximate message passing algorithm, the proposed BP- $i$ BP realizes a float-to-bit compression with low complexity for arbitrary Gaussian sources. The BP- $i$ BP is implemented based on the linking relation of the protograph; therefore, it is necessary to optimally design the protograph to obtain better rate-distortion function (RDF) performance. Regarding the coding optimal procedure, a mutual information iteration convergence (MIIC) algorithm is designed as the optimal criterion to determine the source P-LDPC code with minimum distortion. Inspired by the plane construction of quantum stabilizer code, a lattice topological splicing (LTS) algorithm is proposed for regularly building the protograph to reduce the code searching complexity. By using the MIIC and the LTS algorithms, the BP- $i$ BP based on the designed P-LDPC code maintains good distortion performance close to the RDF limit.",,April 2023,10.1109/TCOMM.2023.3245660,https://ieeexplore.ieee.org/document/10045706
ieee:10038596,journal,Delayed Bit-Interleaved Coded Transmission for Spatial Modulation,⬜ 미선별,,"Yang Liu, Huiqin Du, Shancheng Zhao, Jinming Wen","It has been shown that delayed bit-interleaved coded modulation (BICM) performs better than the original BICM in some scenarios. This letter is intended to enhance the performance of low-density parity-check (LDPC) coded spatial modulation. To this end, we present the delayed bit-interleaved coded spatial modulation (DBICSM) when LDPC codes are employed. The resulting transmission scheme is termed LDPC-DBICSM. Firstly, we present the encoding structure of the LDPC-DBICSM. Secondly, we present a non-iterative decoder that works only on two blocks of received sequences for the LDPC-BICSM. Thirdly, we present an estimated lower bound on the performance of the LDPC-DBICSM. Finally, we present extensive simulation results to show the performance advantages of the LDPC-DBICSM when compared to the LDPC-BICSM. Particularly, a performance gain of about 1.25 dB is obtained at a bit error rate (BER) of  $10^{-8}$ .",,April 2023,10.1109/LCOMM.2023.3242655,https://ieeexplore.ieee.org/document/10038596
ieee:10032599,journal,Trapping and Absorbing Set Enumerators for Nonbinary Protograph-Based Low-Density Parity-Check Code Ensembles,⬜ 미선별,,"Emna Ben Yacoub, Gianluigi Liva","The finite-length trapping and (elementary) absorbing set enumerators for nonbinary protograph-based LDPC code ensembles are derived. Both constrained and unconstrained edge labeling approaches are considered. The normalized logarithmic asymptotic distributions of trapping and (elementary) absorbing sets are obtained through an efficient method that requires solving a system of equations. Using these results, the asymptotic distributions of trapping and (elementary) absorbing sets are evaluated for some example nonbinary protograph-based LDPC code ensembles.",,April 2023,10.1109/TCOMM.2023.3241149,https://ieeexplore.ieee.org/document/10032599
ieee:9696257,journal,Efficient BCH Code Encoding and Decoding Algorithm With Divisor-Distance-Based Polynomial Division for STT-MRAM,⬜ 미선별,,"Li Zhang, Yitao Ma, Tetsuo Endoh","Error-correcting codes (ECCs) are important and widely implemented in memories from high-speed static random-access memory (SRAM) cache to high-volume 3-D NAND. However, from the viewpoint, ECC technology of spin-transfer torque magnetic random access memory (STT-MRAM) is not established yet, as the operation speed of STT-MRAM is higher than dynamic random-access memory (DRAM)/3-D NAND, and its volume is larger than SRAM. Moreover, it is difficult for existing ECCs to guarantee low latency and low hardware complexity while achieving high error correction capabilities. In this work, the time efficiency of both encoding and decoding of Bose–Chaudhuri–Hocquenghem (BCH) codes for STT-MRAM is optimized. A divisor-distance-based (DDB) polynomial division method is proposed to accelerate the polynomial division of BCH encoding and decoding. The DDB division method leverages the characteristics of the divisor polynomial to achieve parallel-processing for multibit on the word-line in the same block in a simple manner. The DDB polynomial division method can execute in multiple approaches with different hardware architectures, where the DDB divider with a parallel multiplier (PM) has the lowest hardware complexity. To demonstrate the superiority of the proposed algorithm: The time efficiency of the proposed BCH codes is successfully verified in software, the proposed algorithm increases the time efficiency of encoding by more than ten times, and the decoding increased by about 10%. The hardware implementation of the proposed DDB divider is presented for improving the hardware complexity, the PM-type DDB divider architecture eliminates the large memory block of the traditional lookup table (LUT) type parallel divider.",,April 2023,10.1109/TMAG.2022.3142917,https://ieeexplore.ieee.org/document/9696257
ieee:9845388,journal,Recursive Decoding of Reed-Muller Codes Starting With the Higher-Rate Constituent Code,⬜ 미선별,,Mikhail Kamenev,"Recursive list decoding of Reed-Muller (RM) codes, with moderate list size, is known to approach maximum-likelihood (ML) performance of short length  $(\leq 256)$  RM codes. Recursive decoding employs the Plotkin construction to split the original code into two shorter RM codes with different rates. In contrast to the standard approach which decodes the lower-rate code first, the method in this paper decodes the higher-rate code first. This modification enables an efficient permutation-based decoding technique, with permutations being selected on the fly from the automorphism group of the code using soft information from a channel. Simulation results show that the error-rate performance of the proposed algorithms, enhanced by a permutation selection technique, is close to that of the automorphism-based recursive decoding algorithm with similar complexity for short RM codes, while our decoders perform better for longer RM codes. In particular, it is demonstrated that the proposed algorithms achieve near-ML performance for short RM codes and for RM codes of length  $2^{m}$  and order  $m-3$  with reasonable complexity.",,April 2023,10.1109/TIT.2022.3192896,https://ieeexplore.ieee.org/document/9845388
ieee:9966730,journal,Codebook Mismatch can be Fully Compensated by Mismatched Decoding,⬜ 미선별,,"Neri Merhav, Georg Böcherer","We consider an ensemble of constant composition codes that are subsets of linear codes: while the encoder uses only the constant-composition subcode, the decoder operates as if the full linear code was used, with the motivation of simultaneously benefiting both from the probabilistic shaping of the channel input (to achieve higher rates) and from the linear structure of the code (to allow for lower complexity practical decoding). We prove that the codebook mismatch can be fully compensated by using a mismatched additive decoding metric that achieves the random coding error exponent of (non-linear) constant composition codes. As the coding rate tends to the mutual information, the optimal mismatched metric approaches the maximum a posteriori probability (MAP) metric, showing that codebook mismatch with MAP metric is capacity-achieving for the optimal input assignment.",,April 2023,10.1109/TIT.2022.3225592,https://ieeexplore.ieee.org/document/9966730
ieee:10035752,journal,Multicarrier Acoustic Communications in Multiuser and Interference-Limited Regimes,⬜ 미선별,,"Zhengnan Li, Milica Stojanovic","In this article, we address the design of a multicarrier communication system based on orthogonal frequency-division multiplexing and direct sequence spread spectrum. The design targets operation in the low-signal-to-noise-ratio regimes and multiuser settings. Specifically, coding is employed across carriers such that channel estimation and signal detection are coupled. We consider both coherent and differentially coherent detection and extend the principles to multichannel reception. A custom-designed frequency synchronization technique is proposed to counteract the motion-induced Doppler frequency shifting effect. Using the recordings from the 2010 Mobile Acoustic Communication Experiment, where signals were transmitted in the 10.5–15.5-kHz acoustic band in shallow water, with relative motion up to 1.5 m/s, we demonstrate the system performance in terms of the mean squared error and bit error rate in data detection. Further employing Polar and low-density parity-check coding, we show that the proposed methods provide excellent performance while maintaining low computational complexity, making them suitable for a practical implementation.",,April 2023,10.1109/JOE.2022.3212826,https://ieeexplore.ieee.org/document/10035752
ieee:9913884,journal,Frequency-Domain RF Self-Interference Cancellation for In-Band Full-Duplex Communications,⬜ 미선별,,"Zhihong Hunter Hong, Liang Zhang, Wei Li, Yiyan Wu, Zhiwen Zhu, Sung-Ik Park, Sungjun Ahn, Sunhyoung Kwon, Namho Hur, Eneko Iradier, Jon Montalban, Pablo Angueira","Wireless backhaul has recently gained a significant amount of interest as a cost-effective solution in comparison with conventional backhaul technologies with dedicated microwave links or fiber optics. Self-interference cancellation (SIC) is an enabling technology that allows wireless backhaul to operate in the more spectrum-efficient in-band full-duplex (IBFD) operation mode instead of the out-of-band mode. Compared to Wi-Fi IBFD transceivers, wireless in-band backhaul systems face some unique challenges, such as significantly higher transmission power and much larger propagation delay spread for the self-interference signal, especially in the low-frequency bands under 1 GHz, which often prevent accurate SIC performance. The SIC is often implemented with an interference-cancelling filter, where the filter weights are essentially the channel estimates of the self-interference signals. In this paper, a frequency-domain Radio Frequency (RF) SIC (RF-SIC) framework with a novel filter weight optimization algorithm is proposed to tackle the challenges of wireless in-band backhaul. The proposed RF-SIC does not require a dedicated training phase which needs to stop the transmission of the backhaul signal. Moreover, it has the capability of tracking the self-interference channel variation since the filter weights are updated in a block-by-block fashion.",,April 2023,10.1109/TWC.2022.3211196,https://ieeexplore.ieee.org/document/9913884
ieee:9970371,journal,Reconfigurable Intelligent Surface-Aided $M$-Ary FM-DCSK System: A New Design for Noncoherent Chaos-Based Communication,⬜ 미선별,,"Huan Ma, Yi Fang, Pingping Chen, Yonghui Li","In this paper, we propose two reconfigurable intelligent surface-aided $M$-ary frequency-modulated differential chaos shift keying (RIS-$M$-FM-DCSK) schemes. In scheme I, the RIS is regarded as a transmitter at the source to incorporate the $M$-ary phase-shift-keying ($M$-PSK) symbols into the FM chaotic signal and to reflect the resultant $M$-ary FM chaotic signal toward the destination. The information bits of the source are carried by both the positive/negative state of the FM chaotic signal and the $M$-PSK symbols. In scheme II, the RIS is treated as a relay so that both the source and relay can simultaneously transmit their information bits to the destination. The information bits of the source and relay are carried by the positive/negative state of the FM chaotic signal and $M$-PSK symbols generated by the RIS, respectively. The proposed RIS-$M$-FM-DCSK system has an attractive advantage that it does not require channel state information for detection, thus avoiding complex channel estimation. Moreover, we derive the theoretical expressions for bit error rates (BERs) of the proposed RIS-$M$-FM-DCSK system with both scheme I and scheme II over multipath Rayleigh fading channels. Simulations results not only verify the accuracy of the theoretical derivations, but also demonstrate the superiority of the proposed system. The proposed RIS-$M$-FM-DCSK system is a promising low-cost, low-power, and high-reliability alternative for wireless communication networks.",,April 2023,10.1109/TVT.2022.3226749,https://ieeexplore.ieee.org/document/9970371
ieee:10044091,journal,Quantum Algorithm for Higher-Order Unconstrained Binary Optimization and MIMO Maximum Likelihood Detection,⬜ 미선별,,"Masaya Norimoto, Ryuhei Mori, Naoki Ishikawa","In this paper, we propose a quantum algorithm that supports a real-valued higher-order unconstrained binary optimization (HUBO) problem. This algorithm is based on the Grover adaptive search that originally supported HUBO with integer coefficients. Next, as an application example, we formulate multiple-input multiple-output maximum likelihood detection as a HUBO problem with real-valued coefficients, where we use the Gray-coded bit-to-symbol mapping specified in the 5G standard. The proposed approach allows us to construct an efficient quantum circuit for the detection problem and to analyze specific numbers of required qubits and quantum gates, whereas other conventional studies have assumed that such a circuit is feasible as a quantum oracle. To further accelerate the quantum algorithm, we also derive a probability distribution of the objective function value and determine a unique threshold to sample better states. Assuming a future fault-tolerant quantum computing, our proposed algorithm has the potential for significantly reducing query complexity in the classical domain and providing a quadratic speedup in the quantum domain.",,April 2023,10.1109/TCOMM.2023.3244924,https://ieeexplore.ieee.org/document/10044091
