ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:6470607,journal,Implementation of Decoders for LDPC Block Codes and LDPC Convolutional Codes Based on GPUs,"Yue Zhao, Francis C.M. Lau","In this paper, efficient LDPC block-code decoders/simulators which run on graphics processing units (GPUs) are proposed. We also implement the decoder for the LDPC convolutional code (LDPCCC). The LDPCCC is derived from a predesigned quasi-cyclic LDPC block code with good error performance. Compared to the decoder based on the randomly constructed LDPCCC code, the complexity of the proposed LDPCCC...",,March 2014,10.1109/TPDS.2013.52,https://ieeexplore.ieee.org/document/6470607,new
ieee:6784553,journal,Decoding Algorithms of LDPC Coded Superposition Modulation,"Shancheng Zhao, Xiao Ma, Baoming Bai","This paper is concerned with the design of decoding algorithms for superposition modulation systems in which all levels are coded with an identical binary low-density parity-check (LDPC) code. First, we present a computing-based iterative multistage decoding algorithm (CB-IMSDA). Then, we show that the considered system can be treated as a nonbinary LDPC (NB-LDPC) coded modulation system. Based on...",,March 2014,10.1109/LCOMM.2014.010314.132470,https://ieeexplore.ieee.org/document/6784553,new
ieee:6736117,journal,Low-Power High-Throughput LDPC Decoder Using Non-Refresh Embedded DRAM,"Youn Sung Park, David Blaauw, Dennis Sylvester, Zhengya Zhang","The majority of the power consumption of a high-throughput LDPC decoder is spent on memory. Unlike in a general-purpose processor, the memory access in an LDPC decoder is deterministic and the access window is short. We take advantage of the unique memory access characteristic to design a non-refresh eDRAM that holds data for the necessary access window, and further improve its access time by trad...",,March 2014,10.1109/JSSC.2014.2300417,https://ieeexplore.ieee.org/document/6736117,new
ieee:6678727,journal,LDPC-RS Product Codes for Digital Terrestrial Broadcasting Transmission System,"Bo Liu, Yaqi Li, Bo Rong, Lin Gui, Yiyan Wu","Product code is a promising technique for the next generation digital terrestrial broadcasting transmission system, due to its superior error correction performance. In this paper, we propose an Low Density Parity Check-Reed Solomon (LDPC-RS) product code structure, along with a novel hybrid iterative decoding scheme. The decoding scheme combines a hybrid LDPC decoding technique and ${\rm RS}+{\rm...",,March 2014,10.1109/TBC.2013.2291359,https://ieeexplore.ieee.org/document/6678727,new
ieee:6733262,journal,Design of Low-Density Parity-Check Codes for Half-Duplex Three-Phase Two-Way Relay Channels,"Xinsheng Zhou, Liang-Liang Xie, Xuemin Sherman Shen","In two-way relay channels, two terminal nodes exchange information with the help of a relay node. Designing practical coding schemes for such channels is challenging, especially when messages are encoded into multiple streams and a destination node receives signals from multiple nodes. In this paper, we prove an achievable region for half-duplex three-phase two-way relay channels. Furthermore, we ...",,March 2014,10.1109/TWC.2014.020414.131260,https://ieeexplore.ieee.org/document/6733262,new
ieee:6784554,journal,A Design of Physical-Layer Raptor Codes for Wide SNR Ranges,"Shiuan-Hao Kuo, Yong Liang Guan, Shih-Kai Lee, Mao-Chao Lin","It is known that the Raptor code can be constructed to achieve a rate close to the capacity of the binary-input AWGN (BIAWGN) channel with a fixed signal-to-noise ratio (SNR). In this letter, we propose a constructive approach of designing the Raptor code over the BIAWGN channel such that the achieved rates are close to the associated capacities for wide SNR ranges.",,March 2014,10.1109/LCOMM.2014.010314.131915,https://ieeexplore.ieee.org/document/6784554,new
ieee:6825260,magazine,A joint encryption and error correction method used in satellite communications,"Li Ning, Lin Kanfeng, Lin Wenliang, Deng Zhongliang","Due to the ubiquitous open air links and complex electromagnetic environment in the satellite communications, how to ensure the security and reliability of the information through the satellite communications is an urgent problem. This paper combines the AES(Advanced Encryption Standard) with LDPC(Low Density Parity Check Code) to design a secure and reliable error correction method -- SEEC(Satell...",,March 2014,10.1109/CC.2014.6825260,https://ieeexplore.ieee.org/document/6825260,new
ieee:6739192,magazine,Multidimensional Signaling and Coding Enabling Multi-Tb\/s Optical Transport and Networking: Multidimensional aspects of coded modulation,"Ivan B. Djordjevic, Milorad Cvijetic, Changyu Lin","The design of next-generation optical transmission systems and networks should address the concerns with respect to a limited bandwidth of information infrastructure, high energy consumption, as well as the need to support the network heterogeneity and demand for an elastic and dynamic bandwidth allocation. To address these concerns simultaneously, we propose an adaptive, software-defined, low-den...",,March 2014,10.1109/MSP.2013.2275989,https://ieeexplore.ieee.org/document/6739192,new
ieee:6725575,journal,Finite Field Spreading for Multiple-Access Channel,"Guanghui Song, Yuta Tsujii, Jun Cheng, Yoichiro Watanabe","As a generalization of the binary spreading scheme in conventional direct-sequence code-division multiple-access (DS-CDMA) and interleave-division multiple-access (IDMA), a finite field spreading scheme is proposed for a synchronous multiple-access channel (MAC) with Gaussian noise and equal-power users. For each user, each information symbol over a finite field is spread into a length-L field vec...",,March 2014,10.1109/TCOMM.2014.011814.130203,https://ieeexplore.ieee.org/document/6725575,new
ieee:6730679,magazine,5G Network Capacity: Key Elements and Technologies,"Qian Clara Li, Huaning Niu, Apostolos Tolis Papathanassiou, Geng Wu","It has been projected that, in the next decade, a mobile traffic increase on the order of 1,000 times is expected compared to what we experience today. To meet that dramatic traffic growth, next-generation mobile networks are also expected to achieve a 1,000-fold capacity increase compared to the current generation of wireless network deployments. In this article, we discuss how such capacity grow...",,March 2014,10.1109/MVT.2013.2295070,https://ieeexplore.ieee.org/document/6730679,new
