"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Protograph-Based LDPC Codes with Local Irregularity","V. Wüst; E. E. Cil; L. Schmalen","Communications Engineering Lab, Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany; Communications Engineering Lab, Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany; Communications Engineering Lab, Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany",2025 IEEE International Symposium on Information Theory (ISIT),"20 Oct 2025","2025","","","1","6","Forward error correcting (FEC) codes are used in many communication standards with a wide range of requirements. FEC codes should work close to capacity, achieve low error floors, and have low decoding complexity. In this paper, we propose a novel category of low-density parity-check (LDPC) codes, based on protograph codes with local irregularity. This new code family generalizes conventional protograph-based LDPC codes and is capable of reducing the iterative decoding threshold of the conventional counterpart. We introduce an adapted version of the protograph extrinsic information transfer (PEXIT) algorithm to estimate decoding thresholds on the binaryinput additive white Gaussian noise channel, perform optimizations on the local irregularity, and simulate the performance of some constructed codes.","2157-8117","979-8-3315-4399-0","10.1109/ISIT63088.2025.11195381","European Union(grant numbers:101120422); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195381","LDPC codes;Multi-Edge-Type LDPC codes;Protograph-based LDPC codes","Channel estimation;Forward error correction;Decoding;Complexity theory;Iterative decoding;Optimization;Floors;Communication standards","","","","14","IEEE","20 Oct 2025","22-27 June 2025","22-27 June 2025","IEEE","IEEE Conferences"
"Spatially Coupled 5G LDPC Codes via Superposition","J. Yang; Q. Wang; Z. Tan; C. Li; X. Ma","School of Computer Science and Engineering, Sun Yat-sen University, Guangzhou, China; School of Computer Science and Engineering, Sun Yat-sen University, Guangzhou, China; Huawei Technologies Co., Ltd., Shanghai, China; School of Electronics and Communication Engineering, Sun Yat-sen University, Shenzhen, China; School of Computer Science and Engineering, Sun Yat-sen University, Guangzhou, China",2025 IEEE Wireless Communications and Networking Conference (WCNC),"9 May 2025","2025","","","1","6","We propose in this paper to enhance the 5G low-density parity-check (LDPC) codes by transmitting the codewords in a block Markov superposition transmission (BMST) manner, resulting in a class of spatially coupled LDPC codes. We present a generalized extrinsic information transfer (EXIT) chart for performance analysis, showing that the decoding thresholds can be improved by increasing the memory size (coupled width) $m$. However, for m > 1, the receiver requires a relatively large window size for the sliding window decoding (SWD) algorithm, potentially causing unacceptable decoding latency. To address this issue, we propose an adaptive sliding window decoding (ASWD) algorithm, in which the decoding window size depends on the decoding state of the BMST system. The proposed EXIT chart analysis can also effectively guide the setting of the maximum decoding window in the ASWD algorithm, as well as the setting of the superposition fractions for the BMST-5G-LDPC system. Simulation results show that: 1) the ASWD algorithm can effectively reduce the average decoding window size in the medium to high signal-to-noise ratio (SNR) region, without the performance loss compared to the conventional SWD algorithm; 2) the proposed BMST-5G-LDPC code can achieve about 0.4, 0.5 and 1.7 dB performance gains compared to the 5G LDPC code over the AWGN channel, the fast fading channel, and the quasi-static block fading channel, respectively.","1558-2612","979-8-3503-6836-9","10.1109/WCNC61545.2025.10978794","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978794","5G;extrinsic information transfer (EXIT) chart analysis;low-density parity-check (LDPC) codes;spatially coupled LDPC (SC-LDPC) codes","Fading channels;Couplings;5G mobile communication;Simulation;Receivers;Performance gain;Parity check codes;Encoding;Decoding;Signal to noise ratio","","2","","14","IEEE","9 May 2025","24-27 March 2025","24-27 March 2025","IEEE","IEEE Conferences"
"Applicability of 5G-NR LDPC code for Error-reduced Free-Space Optical Communication","C. Shekhar; B. Lal; A. A. Bazil Raj","Scientific Analysis Group (SAG), Defence Research Development Organization, New Delhi, India; Centre for Fire, Explosive and Environment Safety, DRDO, New Delhi, India; Department of Electronics Engineering, Defence Institute of Advanced Technology, Pune, India","2025 International Conference on Recent Advances in Electrical, Electronics, Ubiquitous Communication, and Computational Intelligence (RAEEUCCI)","27 Jun 2025","2025","","","1","5","Free-space optical (FSO) communication systems are growing in popularity due to the features they offer for Civilian and Defence applications. Features like high data rates, non-licensed spectrum, and secure link makes FSO an optimum choice for many applications. This paper will analyze the applicability of the Fifth-generation new radio (5G-NR) LDPC code for optimum FSO link quality that is severely affected by atmospheric turbulence-induced fading, weather attenuation/disturbances, geometric losses, and misalignment errors. A simulation model for a typical FSO system has been created in MATLAB to model atmospheric turbulence using a Log-normal model for weak turbulence and a Gamma-gamma model for strong turbulence. The 5G-NR standard uses Quasi-cyclic (QC) LDPC code for reduced computational complexity and excellent error performance over noisy channels. In this paper, the offset-based Min-Sum decoding Algorithm has been considered to analyze the BER performance for Uncoded, Analytical, and Coded cases for FSO system implementation. The results indicate a strong case for the applicability of the 5G-NR LDPC code in building FSO systems for reliable communication.","","979-8-3503-9266-1","10.1109/RAEEUCCI63961.2025.11048345","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11048345","Free-space optical (FSO) communication;Log-normal (LN) channel;Gamma-gamma (GG) channel;Low-density parity check (LDPC);Forward Error Correction (FEC);Quasi-cyclic LDPC;Fifth-generation new radio (5G-NR)","Free-space optical communication;Communication systems;Atmospheric modeling;Computational modeling;Forward error correction;Parity check codes;Mathematical models;Decoding;System implementation;Standards","","1","","26","IEEE","27 Jun 2025","23-25 April 2025","23-25 April 2025","IEEE","IEEE Conferences"
"Research on the Application of LDPC Decoding Algorithm Based on Neural Network","H. Zhang","Noncommissioned Officer School, The Army Armored Corps Academy, Jilin, China","2025 IEEE 5th International Conference on Applied Mathematics, Modeling and Computer Simulation (AMMCS)","10 Apr 2026","2025","","","1","5","In this paper, an optimal implementation method of LDPC decoding algorithm under the 1553 B bus is introduced to meet the requirements of data transmission speed and quality in in-vehicle and inter-vehicle storage, interconnection and fault diagnosis. Based on the neural network algorithm, combined with the programming language and hardware structure, the parallel structure decoding is adopted, which effectively solves the difficult problems such as the generation of the check bit of the teaching evidence, enhances the communication encryption, and reduces the false baud rate in the transmission process. The comprehensive results show that while occupying less hardware resources, the design results have a smaller false baud rate, and the LDPC code has a higher accuracy rate in the codeword ratio sum product algorithm with a longer transmission code length.","","979-8-3315-4410-2","10.1109/AMMCS65761.2025.11459897","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11459897","LDPC code;sum product algorithm;neural networks;encoder","Broadcasting;Digital video broadcasting;Circuits;Microprocessors;Data communication;Communication systems;Mobile communication;Product development;Protocols;HTTP","","","","6","IEEE","10 Apr 2026","23-24 Aug. 2025","23-24 Aug. 2025","IEEE","IEEE Conferences"
"Performance Analysis of LDPC Codes and Polar Codes","K. K; A. N; H. R; A. A K","Department of ECE, Kumaraguru College of Technology, Coimbatore, India; Department of ECE, Kumaraguru College of Technology, Coimbatore, India; Department of ECE, Kumaraguru College of Technology, Coimbatore, India; Department of ECE, Kumaraguru College of Technology, Coimbatore, India","2025 3rd International Conference on Advancements in Electrical, Electronics, Communication, Computing and Automation (ICAECA)","2 Jun 2025","2025","","","1","5","Error correction codes such as Polar codes and LDPC codes plays a major part in reliable data transmission over noise channels. Polar codes work on the principle of channel polarization while it is iterative belief propagation for LDPC codes. This study mainly focuses on the performance analysis of polar codes and LDPC codes in Additive White Gaussian Noise channel by comparing different parameters including bit error rate, code rate, and throughput. Polar codes use Successive Cancellation List decoding. It performs well at high SNR and allows multiple decoding paths hence increases complexity. LDPC requires multiple iterations but is highly effective in correcting errors, making it preferable for noisy channels. Polar codes are suitable for high SNR applications and LDPC are suitable for low SNR applications.","","979-8-3315-2543-9","10.1109/ICAECA63854.2025.11012493","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11012493","Polar code;LDPC code;source coding;successive cancellation decoding;bit e rate;Throughput;Code rate","Source coding;Throughput;Error correction codes;Performance analysis;Decoding;Telecommunication computing;Reliability;Polar codes;Iterative decoding;Signal to noise ratio","","","","12","IEEE","2 Jun 2025","4-5 April 2025","4-5 April 2025","IEEE","IEEE Conferences"
"High Girth Spatially-Coupled LDPC Codes with Hierarchical Structure","H. Li; S. Miao; L. Schmalen","Karlsruhe Institute of Technology (KIT), Communications Engineering Lab (CEL), Karlsruhe, Germany; Karlsruhe Institute of Technology (KIT), Communications Engineering Lab (CEL), Karlsruhe, Germany; Karlsruhe Institute of Technology (KIT), Communications Engineering Lab (CEL), Karlsruhe, Germany",2025 13th International Symposium on Topics in Coding (ISTC),"16 Sep 2025","2025","","","1","5","Quasi-Cyclic (QC) low-density parity-check (LDPC) codes are a class of LDPC codes with a simple construction facilitating hardware implementation while achieving excellent performance. In this paper, we introduce an algorithm that constructs QC spatially-coupled (SC) LDPC codes with large girth while keeping the constraint length small. The algorithm offers a ""protograph to basegraph"" construction, focusing on finding small lifting sizes of QC codes while avoiding short cycles. This work extends the hierarchical quasi-cyclic (HQC) construction for block LDPC codes proposed by Wang et al. to the spatially coupled case. The construction is based on the cycle relevant matrix (CRM) derived from the periodic structure of time-invariant SC-LDPC codes. Numerical results show that the proposed algorithm effectively achieves the target girth with a small lifting factor, enabling low-complexity SC code construction.","","979-8-3315-8983-7","10.1109/ISTC65386.2025.11154552","Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11154552","channel coding;LDPC codes;spatially-coupled codes;high-girth construction;protograph-based code","Convolutional codes;Codes;Focusing;Customer relationship management;Parity check codes;Hardware;Channel coding;Periodic structures","","","","13","IEEE","16 Sep 2025","18-22 Aug. 2025","18-22 Aug. 2025","IEEE","IEEE Conferences"
"Optimizing LDPC Decoding with ML-Assisted Signal Refinement for Next-Gen Communications","A. Bajpai","Dept of EECE, MURTI Lab, NextGen Communiation, GITAM School of Technology, Bangalore, India","2025 IEEE 2nd International Conference on Information Technology, Electronics and Intelligent Communication Systems (ICITEICS)","23 Jan 2026","2025","","","1","4","Low-density parity-checks codes play a crucial role in ensuring reliable data transmission by correcting errors introduced by noisy communication channels. The study examines the performance of LDPC codes in Rayleigh and Rician fading environments, which are commonly encountered in real world wireless networks. Rayleigh fading occurs in areas with significant signal scattering, while Rician fading happens when both direct and scattered signals are present. To enhance the decoding process, this research incorporated a Machine Learning (ML) technique known as regression - polynomial and linear. The ML model is trained to predict and compensate for distortions in the received signal, making it clearer before decoding. The process starts with encoding data using LDPC codes, Followed by BPSK modulation. The modulated signal is transmitted through a Rayleigh or Rician fading channel, where noise and interference affect the transmission. Upon reception, the regression - based ML model processes the signal, reducing distortion and improving quality. Finally, the refined signal is decoded using an LDPC decoder, enhancing error correction and message recovery. BY combining LPDC codes with ML - based regression, this method significantly improves communication reliability, especially in challenging wireless conditions.","","979-8-3315-0784-8","10.1109/ICITEICS64870.2025.11341206","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11341206","LDPC;MPA;Machine Learning","Wireless networks;Noise;Rician channels;Scattering;Machine learning;Distortion;Parity check codes;Decoding;Reliability;Data communication","","1","","12","IEEE","23 Jan 2026","29-30 Aug. 2025","29-30 Aug. 2025","IEEE","IEEE Conferences"
"Performance Analysis of an Advanced HARQ Scheme Based on LDPC Coupled Codes","Y. Jian; L. Lopacinski; E. Grass","IHP - Leibniz Institute for High Performance Microelectronics, Germany; IHP - Leibniz Institute for High Performance Microelectronics, Germany; IHP - Leibniz Institute for High Performance Microelectronics, Germany",2025 IEEE 101st Vehicular Technology Conference (VTC2025-Spring),"30 Sep 2025","2025","","","1","6","In this paper, we investigate the effectiveness of a newly proposed frame superposition Hybrid Automatic Repeat reQuest (HARQ) scheme, which adopts different variants of spatially coupled low-density parity-check (LDPC) codes. The construction of the method with the use of 5 G new radio (NR) LDPC codes is explained in detail. Bit error rate (BER), frame error rate (FER), and the projected data goodput in additive white Gaussian noise (AWGN) and Rayleigh block fading channels are investigated. The HARQ scheme is based on frame combination by using spatially coupled LDPC codes. It outperforms all classical variants of HARQ and can, hence, be seen as a potential successor of the classical methods. The main cost is the need for more complicated LDPC decoding, whereby the decoder needs to support the decoding of two or even more blocks at the same time.","2577-2465","979-8-3315-3147-8","10.1109/VTC2025-Spring65109.2025.11174663","BMBF(grant numbers:16KISK009); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11174663","HARQ;LDPC;Rayleigh block fading","AWGN channels;Wireless communication;Vehicular and wireless technologies;5G mobile communication;Bit error rate;Rayleigh channels;Parity check codes;Decoding;Performance analysis;Gain","","1","","14","IEEE","30 Sep 2025","17-20 June 2025","17-20 June 2025","IEEE","IEEE Conferences"
"FPGA Accelerated Adaptive LDPC-based Quantum Error Correction by Bitwise Pipeline Parallelism","B. Ye; J. Liu; H. Li","School of Electronic Science and Engineering, Southeast University, China; School of Electronic Science and Engineering, Southeast University, China; School of Electronic Science and Engineering, Southeast University, China",2025 IEEE International Symposium on Circuits and Systems (ISCAS),"27 Jun 2025","2025","","","1","5","Quantum networks are at the forefront of next-generation communication technologies, providing unparalleled security by leveraging the fundamental properties of quantum mechanics. However, noise and interference adversely affect information sharing within quantum networks, causing quantum bit errors and diminishing the quality of quantum keys. To address this issue, high-speed quantum information error correction is necessitated and this work proposes an FPGA-accelerated error correction system based on low-density parity check (LDPC), incorporating algorithm-hardware co-optimizations. The proposed hardware architecture is applicable to generic LDPC soft decision algorithms and can adaptively select LDPC matrices with different code rates based on the quantum bit error rates. Experiment results demonstrate that the system exhibits high performance in error correction acceleration, achieving a throughput of 728 Mbps and up-to 9.4× speedup compared to existing FPGA-based LDPC error correction implementations.","2158-1525","979-8-3503-5683-0","10.1109/ISCAS56072.2025.11044052","National Natural Science Foundation of China; Natural Science Foundation of Jiangsu Province; Southeast University; Southeast University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11044052","LDPC;FPGA;Quantum Error Correction","Pipelines;Quantum mechanics;Throughput;Parity check codes;Hardware;Real-time systems;Error correction;Quantum networks;Security;Field programmable gate arrays","","1","","20","IEEE","27 Jun 2025","25-28 May 2025","25-28 May 2025","IEEE","IEEE Conferences"
"Random Constructions of Girth-Eight QC-LDPC Codes with Structural Shaping","S. Xue; G. Zhang","School of Communications and Information Engineering, Xi’an University of Posts and Telecommunications, Xi’an, China; School of Communications and Information Engineering, Xi’an University of Posts and Telecommunications, Xi’an, China",2025 IEEE/CIC International Conference on Communications in China (ICCC Workshops),"9 Sep 2025","2025","","","1","6","In order to construct girth-8 quasi-cyclic (QC) low-density parity-check (LDPC) codes with low encoding complexity, this paper introduces structural shaping techniques to generate QC-LDPC codes with two different structures. These two structures are QC-LDPC codes constructed with vertical symmetric structure and reverse structure without 4-cycles and 6-cycles. Novel constructions assume that the structures of the parity check matrix (PCM) are symmetric and reverse, respectively, and the greedy exhaustive search algorithm is used to find the exponent matrix with the smallest possible size P of the circulant permutation matrix (CPM). Due to its symmetrical and reverse structural characteristics, the representation of the new codes is more compact than other codes. The simulation results show that the proposed codes have certain competitiveness compared to existing QC-LDPC codes.","2474-9141","978-1-6654-7801-4","10.1109/ICCCWorkshops67136.2025.11148129","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11148129","low-density parity-check (LDPC) codes;quasi-cyclic (QC);girth;structural shaping;exponent matrix","Phase change materials;Codes;Symmetric matrices;Simulation;Conferences;Numerical simulation;Parity check codes;Encoding;Complexity theory","","","","15","IEEE","9 Sep 2025","10-13 Aug. 2025","10-13 Aug. 2025","IEEE","IEEE Conferences"
