"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Particle swarm optimization applied to designing LDPC codes for wireless communications","Chia-Lu Ho","Department of Communication Engineering, National Central University, Chungli, Taiwan",International Conference on Advanced Infocom Technology 2011 (ICAIT 2011),"31 May 2012","2011","","","1","5","A particle swarm optimization (PSO) method is applied to finding the optimum degree distributions of check and bit nodes of an irregular low-density parity-check (LDPC) code. This population based optimization method can efficiently reduce the number of evaluations of the computation demanding fitness function. We also show how to find the thresholds under message-passing (MP) algorithm.","","978-1-84919-473-0","10.1049/cp.2011.1088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6206896","PSO;LDPC codes;degree distribution","","","","","","","31 May 2012","11-14 July 2011","11-14 July 2011","IET","IET Conferences"
"Generalized EXIT chars for irregular LDPC codes","H. Mamani; H. Saeedi","Department of Electrical and Computer Engineering, Tarbiat Moalem University, Tehran, Iran; Department of Electrical and Computer Engineering, Tarbiat Moalem University, Tehran, Iran",2011 International Symposium on Artificial Intelligence and Signal Processing (AISP),"25 Jul 2011","2011","","","113","117","It is well-known that irregular Low-Density Parity-Check (LDPC) code ensembles can have performance approaching the capacity of binary memoryless channels as opposed o regular LDPC codes. Recently, an asymptotic analysis tool named Generalized Extrinsic Information Transfer (GEXIT) chart has been proposed for regular LDPC codes that can be used as a substitution o density evolution (DE), the main asympotic analysis tool for LDPC codes. GEXIT charts can be seen as an extension of formerly introduced EXIT charts which have an extensive use in analysis and design of many iterative schemes including LDPC codes. EXIT charts provide exactly the same analysis results as DE for the Binary Erasure Channel. However, they can only be seen as an approximation o DE for other channel types. GEXIT charts have only been derived for regular LDPC codes. To be able o use GEXIT chars in code design and in particular, to devise capacity approaching ensembles, they have to be obtained for irregular codes. In this paper we derive GEXIT charts for irregular LDPC codes and show that a similar relationship which exists between EXIT charts of irregular and regular LDPC code also holds for the case of GEXIT charts.","","978-1-4244-9834-5","10.1109/AISP.2011.5960973","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5960973","LDPC codes;density evolution;entropy;mutual information;EXIT function;area theoram;Genaral EXIT function;irregular LDPC codes","Artificial intelligence;Belief propagation;Cognitive systems;Computational and artificial intelligence;Machine learning;Ensemble learning;Kernel;Operating systems;Government policies;Tariffs","","1","","11","IEEE","25 Jul 2011","15-16 June 2011","15-16 June 2011","IEEE","IEEE Conferences"
"Application analysis of QC-LDPC codes in shallow water acoustic channels","C. Yougan; X. Xiaomei; Z. Lan; F. Wei","MOE Key Laboratory of Underwater Acoustic Communication and Marine Information Technology, Xiamen University, Xiamen, China; MOE Key Laboratory of Underwater Acoustic Communication and Marine Information Technology, Xiamen University, Xiamen, China; MOE Key Laboratory of Underwater Acoustic Communication and Marine Information Technology, Xiamen University, Xiamen, China; MOE Key Laboratory of Underwater Acoustic Communication and Marine Information Technology, Xiamen University, Xiamen, China","2011 IEEE International Conference on Signal Processing, Communications and Computing (ICSPCC)","27 Oct 2011","2011","","","1","6","The shallow water acoustic (SWA) channel is one of the most challenging channels in wireless digital communications. In this paper, we propose a good performance, low complexity channel coding scheme using quasi-cyclic LDPC (QC-LDPC) codes to improve the communication system reliability for SWA channels. A system simulation model including QC-LDPC codes for the SWA channels is built. With the decoding algorithm of belief propagation (BP), the effects of QC-LDPC codes design parameters, such as girth, circulant permutation matrix size and decoding iterations are discussed. To verify the proposed approach, Quangang Xiaocuo harbor blasting data are used to set up a SWA channel model, and the performances of QC-LDPC codes over the channel model are analyzed. The results show that, with the same parameters, the proposed QC-LDPC channel coding strategy for SWA channels substantially outperforms the conventional (3, 6)-LDPC channel coding strategy, and with less complexity and easy implementation.","","978-1-4577-0894-7","10.1109/ICSPCC.2011.6061600","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6061600","LDPC codes;quasi-cyclic;shallow water acoustic channel;underwater acoustic communications","Parity check codes;Bit error rate;Channel coding;Channel models;Delay effects;Signal to noise ratio","","","","13","IEEE","27 Oct 2011","14-16 Sept. 2011","14-16 Sept. 2011","IEEE","IEEE Conferences"
"Improving the performance of digital radio mondiale plus (DRM+) by LDPC channel coding","M. Feilen; L. Stolz; C. Hausl; W. Stechele","LSaint für Integrierte Systeme, Technology Universität München, Germany; BMW Group, Research and Technology, Germany; LSaint für Integrierte Systeme, Technology Universität München, Germany; LSaint für Integrierte Systeme, Technology Universität München, Germany",2011 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),"14 Jul 2011","2011","","","1","5","The performance of a DRM+ broadcast system using a modified Digital Video Broadcasting (DVB-T2/S2) Low Density Parity-Check (LDPC) code is compared against the standardized system, which uses convolutional coding. By using this modified LDPC code the datarate can be increased by 33 % at a similar bit error rate (BER) performance. Alternatively, the broadcast coverage can be increased. For the purpose of integration, a signaling scheme is proposed, which enables the broadcaster to decide between convolutional coding and LDPC coding without affecting the compatibility of the system. The presented approach allows for using existing DVB-T2/S2 LDPC codec implementations inside a DRM+ broadcast chain.","2155-5052","978-1-61284-122-9","10.1109/BMSB.2011.5954939","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5954939","DRM+;LDPC codeword puncturing;LDPC channel coding;VHF channel simulation;DVB-T2/S2","Parity check codes;Convolutional codes;Digital video broadcasting;Encoding;Bit error rate;OFDM;Convolution","","2","","15","IEEE","14 Jul 2011","8-10 June 2011","8-10 June 2011","IEEE","IEEE Conferences"
"An LDPC decoder architecture for multi-rate QC-LDPC codes","S. -W. Choi; G. -P. Kim; J. -K. Kim","Wireless Telecommunications Research Department, ETRI, Daejeon, Republic of KOREA; Wireless Telecommunications Research Department, ETRI, Daejeon, Republic of KOREA; Wireless Telecommunications Research Department, ETRI, Daejeon, Republic of KOREA",2011 IEEE 54th International Midwest Symposium on Circuits and Systems (MWSCAS),"22 Sep 2011","2011","","","1","4","This paper presents a partially parallel LDPC decoder architecture for QC-LDPC codes. In particular, we introduce a check node processing element which is 3-parallel, adjustable to irregular inputs and easily expandable. Furthermore, our decoder is applicable to multi-rate system by simply writing additional data to internal RAM. In another aspect of our work, we can reduce the check-bit message memory significantly by efficient method. Implementation results show that the proposed architecture can support the data rate of 360Mbps in FPGA.","1558-3899","978-1-61284-857-0","10.1109/MWSCAS.2011.6026376","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6026376","LDPC;Architecture;Quasi-cyclic;FPGA","Random access memory;Table lookup","","3","1","11","IEEE","22 Sep 2011","7-10 Aug. 2011","7-10 Aug. 2011","IEEE","IEEE Conferences"
"Construction of nonbinary LDPC codes: Prime difference approach","X. Zhao; L. Zhang; L. Cheng","School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; Department of Electronic Engineering, City University of Hong Kong, Hong Kong, China","4th IET International Conference on Wireless, Mobile & Multimedia Networks (ICWMMN 2011)","10 May 2012","2011","","","114","117","This paper presents an algebraic method for constructing structural nonbinary LDPC codes based on the prime difference over finite field. The approach gives a class of quasi-cyclic (QC)-LDPC codes with girth at least 6. Especially, the approach can construct a class of short length code and the decoding complexity is low. Simulation results show that the constructed codes decoded with iterative decoding perform well over the AWGN channel using BPSK transmission in terms of bit-error probability and rate of decoding convergence, collectively.","","978-1-84919-507-2","10.1049/cp.2011.0970","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6197837","nonbinary LDPC codes;finite field;quasi-cyclic;prime difference;short length","","","","","","","10 May 2012","27-30 Nov. 2011","27-30 Nov. 2011","IET","IET Conferences"
"Nonhomogeneous LDPC Codes and Their Application to Encrypted Communication","K. -T. Lay; C. -H. Hou; L. -C. Peng","Department of Electronic Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan; Department of Electronic Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan; Department of Electronic Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan",2011 Third International Conference on Communications and Mobile Computing,"27 Jun 2011","2011","","","353","357","Given a parity check matrix (PCM) H, its associated low-density parity-check (LDPC) code is the solution space of the homogeneous system of linear equations Hx = 0. In this paper, we propose to adopt the solutions to Hx = b (a nonhomogeneous system of linear equations) as the code words, where b is a nonzero vector and is called the code's target syndrome. We use the term ""nonhomogeneous LDPC (abbreviated as NH-LDPC) codes"" to refer to the codes obtained this way. In particular, we propose a systematic NH-LDPC coding scheme. We show that the PCM needs to possess some properties for the systematic NH-LDPC encoding to work. The decoding of NH-LDPC codes is almost the same as the decoding of homogeneous (i.e. conventional) LDPC codes (i.e. by sum-product algorithm and iterative decoding), only with slight modification. As an example of practical application, we propose to use the NH-LDPC codes in encrypted data transmission, where the target syndrome b is used as the secret key (available only to legitimate users) for encryption and decryption. One problem is that, even without the knowledge of b, an illegitimate user can still demodulate a codeword's systematic part, albeit with a much higher error probability than legitimate ones. To counter this problem, a descrambler is incorporated at the receiver to magnify the effect of the errors from demodulation so that the illegitimate user can not obtain intelligible information content. Simulations show that the proposed joint coding-encryption scheme works well as long as the channel signal-to-noise ratio (SNR) is properly controlled to lie within a specific range.","","978-1-61284-312-4","10.1109/CMC.2011.107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5931272","parity check matrix;nonhomogeneous LDPC codes;target syndrome;joint coding-encryption;secret key;descrambler","Parity check codes;Bit error rate;Phase change materials;Decoding;Signal to noise ratio;Encoding;Data communication","","1","1","9","IEEE","27 Jun 2011","18-20 April 2011","18-20 April 2011","IEEE","IEEE Conferences"
"Non-binary quasi-cyclic quantum LDPC codes","K. Kasai; M. Hagiwara; H. Imai; K. Sakaniwa","Department of Communications and Integrated Systems, Tokyo Institute of Technology, Tokyo, Japan; Research Center for Information Security, National Institute of Advanced Industrial Science and Technology, Tokyo, Japan; Department of Electrical, Electronic and Communication Engineering, Faculty of Science and Engineering, Chuo University Tokyo, Tokyo, Japan; Department of Communications and Integrated Systems, Tokyo Institute of Technology, Tokyo, Japan",2011 IEEE International Symposium on Information Theory Proceedings,"3 Oct 2011","2011","","","653","657","In this paper, we propose a construction method for two-level quantum error-correcting codes via non-binary LDPC codes over an extended field of order 2p, p an integer p >; 1. The proposed quantum error-correcting codes are based on binary quasi-cyclic LDPC codes which have almost achieved a “Bounded Distance Decoding (BDD)” limit but have not surpassed the limit yet. Quantum codes constructed from the proposed method surpass the BDD limit. Furthermore the codes outperform the efficiently-decodable state-of-the-art quantum codes.","2157-8117","978-1-4577-0595-3","10.1109/ISIT.2011.6034212","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6034212","LDPC code;non-binary LDPC codes;belief propagation;Galois field;iterative decoding;CSS codes;quantum error-correcting codes","Parity check codes;Cascading style sheets;Sparse matrices;Error correction codes;Equations;Mathematical model;Indexes","","10","","15","IEEE","3 Oct 2011","31 July-5 Aug. 2011","31 July-5 Aug. 2011","IEEE","IEEE Conferences"
"A sorting-based architecture of finding the first two minimum values for LDPC decoding","Qian Xie; Zhixiang Chen; Xiao Peng; S. Goto","Graduate School of Information, Production and Systems, Waseda University, Fukuoka, Japan; Graduate School of Information, Production and Systems, Waseda University, Fukuoka, Japan; Graduate School of Information, Production and Systems, Waseda University, Fukuoka, Japan; Graduate School of Information, Production and Systems, Waseda University, Fukuoka, Japan",2011 IEEE 7th International Colloquium on Signal Processing and its Applications,"2 May 2011","2011","","","95","98","This paper presents an efficient architecture of finding the first two minimum values for row operation in LDPC decoding. Given a set of numbers X, efficient algorithm and its corresponding hardware implementation for finding the first minimum value, min_1st, second minimum value, min_2nd and the position of min_1st are greatly needed in LDPC decoder design. The design is based on sorting-based approach proposed in. Compared to the conventional architecture, our architecture performs better in both speed and area. An extension method is also presented to apply the proposed architecture when the number of inputs is an any positive integer.","","978-1-61284-413-8","10.1109/CSPA.2011.5759850","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5759850","LDPC codes;LDPC decoder;min-sum algoritm;minimum finder;sorting-based architecture","Parity check codes;Decoding;Computer architecture;Signal processing algorithms;Hardware;Signal processing;Proposals","","5","1","10","IEEE","2 May 2011","4-6 March 2011","4-6 March 2011","IEEE","IEEE Conferences"
"Spatially coupled quasi-cyclic quantum LDPC codes","M. Hagiwara; K. Kasai; H. Imai; K. Sakaniwa","Department of Communications and Integrated Systems, Tokyo Institute of Technology, Tokyo, Japan; Research Center for Information Security, National Institute of Advanced Industrial Science and Technology, Tokyo, Japan; Department of Electrical, Electronic and Communication Engineering, Faculty of Science and Engineering, Chuo University Tokyo, Tokyo, Japan; Research Center for Information Security, National Institute of Advanced Industrial Science and Technology, Tokyo, Japan",2011 IEEE International Symposium on Information Theory Proceedings,"3 Oct 2011","2011","","","638","642","For designing low-density parity-check (LDPC) codes for quantum error-correction, we desire to satisfy the conflicting requirements below simultaneously. 1) The row weights of parity-check “should be large”: The minimum distances are bounded above by the minimum row weights of parity-check matrices of constituent classical codes. Small minimum distance tends to result in poor decoding performance at the error-floor region. 2) The row weights of parity-check matrices “should not be large”: The performance of the sum-product decoding algorithm at the water-fall region is degraded as the row weight increases. Recently, Kudekar et al. showed spatially-coupled (SC) LDPC codes exhibit capacity-achieving performance for classical channels. SC LDPC codes have both large row weight and capacity-achieving error-floor and water-fall performance. In this paper, we propose a new class of quantum LDPC codes based on spatially coupled quasi-cyclic LDPC codes. The performance outperforms that of quantum “non-coupled” quasi-cyclic LDPC codes.","2157-8117","978-1-4577-0595-3","10.1109/ISIT.2011.6034208","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6034208","Spatial coupling;LDPC code;Iterative decoding;CSS codes;Quantum error-correcting codes","Parity check codes;High definition video;Sparse matrices;Cascading style sheets;Decoding;Error correction codes;Convolutional codes","","49","","17","IEEE","3 Oct 2011","31 July-5 Aug. 2011","31 July-5 Aug. 2011","IEEE","IEEE Conferences"
