"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"On the Design and Implementation and Evaluation of Euclidean Geometry Quasi-Cyclic LDPC Codes for NAND Flash Memories","G. Achala; U. S. Acharya; P. Srihari; L. R. Cenkeramaddi","National Institute of Technology, Karnataka (NIT-K), Surathkal, India; National Institute of Technology, Karnataka (NIT-K), Surathkal, India; National Institute of Technology, Karnataka (NIT-K), Surathkal, India; Department of Information and Communication Technology, University of Agder, Grimstad, Norway",IEEE Open Journal of the Communications Society,"9 Jun 2026","2026","7","","5903","5919","As data storage demands continue to grow, ensuring the reliability of NAND flash devices after a large number of Program/Erase (P/E) cycles have elapsed has become a critical requirement. With an addition in the number of Program/Erase (P/E) cycles in NAND flash devices, it is observed that there is an increase in the Raw Bit Error Rates (RBER) returned by the device. To address these challenges, this paper presents the design, implementation, and evaluation of advanced Error Correction Codes (ECC), including Euclidean Geometry Low-Density Parity Check (EG-LDPC), Quasi Cyclic Euclidean Geometry Low-Density Parity Check (QC-EG-LDPC), and Quasi-Cyclic Low-Density Parity Check (QC-LDPC) codes constructed over finite fields and adapted to meet the architectural constraints of flash memory devices. These codes are carefully optimized to meet the architectural and performance constraints of modern flash memory systems, with all designs achieving code rates in excess of 0.9. We have also synthesized LDPC codes having a code rate exceeding 0.92—to accommodate scenarios in which the parity check overhead has to be reduced to a minimum. The performance of the synthesized codes measured in terms of Undetected Bit Error Rate (UBER) has been evaluated as a function of the P/E cycles experienced by the NAND flash device. The process of constructing suitable parity check and generator matrices for each synthesized LDPC code is described. The designed QC-LPDC codes have been decoded using the Min Sum Algorithm (MSA) with a maximum of five decoding iterations. The evaluation of these codes has been compared with other state-of-the-art codes synthesized for this purpose, and an appropriate performance comparison has been presented. The encoders and decoders of the codes synthesized in this paper have been implemented using Xilinx Vivado software. It has been demonstrated that the QC-EG-LDPC code with a code rate of 0.92, synthesized in this paper, improves the lifetime of the NAND flash device to as many as 10,000 P/E cycles.","2644-125X","","10.1109/OJCOMS.2026.3696826","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11535461","Error control code;memory device;NAND flash;LDPC codes;QC-LDPC;EG-LDPC;P/E cycles;MSA;encoder;decoder","Codes;Flash memories;Parity check codes;Decoding;Design methodology;Memory;Matrices;Algorithms;Arrays;Ranking (statistics)","","","","40","CCBY","26 May 2026","2026","","IEEE","IEEE Journals"
"Deep-Learning-Enabled and Quantization-Aware Burst-Resilient LDPC Decoding for 6G Sensor and IoT Communication Systems: A Review","S. P. Lingampally; C. Adupa; G. K. Maurya","Department of Electronics and Communication Engineering, School of Engineering, SR University, Warangal, Telangana, India; Department of Electronics and Communication Engineering, School of Engineering, SR University, Warangal, Telangana, India; Department of Electronics and Communication Engineering, School of Engineering, SR University, Warangal, Telangana, India",IEEE Sensors Journal,"15 Jun 2026","2026","26","12","18032","18045","Field measurements and recent sixth-generation (6G) mobile communication link-level studies consistently reveal that channel impairments manifest as correlated burst patterns rather than isolated symbol errors. Low-density parity-check (LDPC) codes continue to be the most widely adopted forward-error-correction scheme in these systems, yet experimental evidence indicates that conventional belief propagation (BP) decoders degrade once the burst length exceeds the code girth or lifting factor. Recent research has explored lightweight convolutional neural network (CNN) and recurrent neural network (RNN)-based models to detect regions affected by burst-induced reliability loss, and these indicators are used to adjust interleaver patterns or decoder scheduling. In hardware implementations, quantization-aware training (QAT), together with structured pruning, is used to limit numerical ranges and to lower computational complexity during field-programmable gate array (FPGA) and application-specific integrated circuit (ASIC) implementation. On the contrary to earlier surveys that addressed coding structures, learning-based decoders, or hardware quantization independently, this work brings together burst modeling, graph design, neural supervision, and quantization-aware deployment within a single unified framework. These observations are directly applicable to practical sensor networks, industrial Internet of Things (IoT) deployments, and edge receivers operating under burst errors and tight power constraints. This survey is designed to serve as a practical reference for engineers and researchers working on burst-resilient next-generation communication and sensing systems.","1558-1748","","10.1109/JSEN.2026.3686615","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11498587","Burst-error resilience;deep-learning-assisted decoding;industrial Internet of Things (IoT);low-density parity-check (LDPC) codes;quantization-aware training (QAT);quasi-cyclic LDPC (QC-LDPC);sixth-generation (6G) wireless communication;spatially coupled LDPC (SC-LDPC);wireless sensor networks","Space missions;Broadcasting;Radio broadcasting;Frequency modulation;Field programmable gate arrays;Application specific integrated circuits;Integrated circuits;Circuits;Feedback;Circuits and systems","","","","153","IEEE","28 Apr 2026","15 June15, 2026","","IEEE","IEEE Journals"
"Revolving NBP-Like Decoders for Cyclic and Quasi-Cyclic LDPC Codes","Q. Zhang; B. Chen; T. Zhuang; Y. Jiang; S. -T. Xia","Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; Harbin Institute of Technology (Shenzhen), University Town of Shenzhen, Nanshan, Shenzhen, China; Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China",IEEE Transactions on Communications,"8 Jan 2026","2026","74","","598","611","Recently, deep learning has demonstrated improvements over classical decoding algorithms in various families of error-correcting codes with short to moderate block lengths. Neural decoders like neural belief propagation (NBP), constructed based on the Tanner graphs of linear codes, have been extensively studied, but their application to longer codes is limited due to increased network complexity with longer block lengths. This complexity leads to higher computational costs and deployment challenges, such as GPU memory usage. To address this, we propose a novel revolving framework for NBP-like decoders tailored to cyclic and QC-LDPC codes, a commonly used class of error correction codes. Our approach leverages the cyclic structure and section-wise cyclic structure inherent in cyclic and QC-LDPC codes respectively, significantly simplifying the complexity of the network. Experimental results demonstrate the effectiveness of our method across various cyclic and QC-LDPC codes. Especially, compared to the traditional decoding scheme based on the section-wise cyclic structure, our proposed decoder shows substantial improvements on 5G LDPC codes, exhibits better performance than the traditional min-sum decoder, and approaches the sum-product decoder without a noticeable error floor within the investigated noise levels.","1558-0857","","10.1109/TCOMM.2025.3624159","National Natural Science Foundation of China(grant numbers:62571298,62576122,62301189); Shenzhen Science and Technology Program(grant numbers:KJZD20240903103702004,JCYJ20220818101012025,GXWD20220811172936001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11213512","LDPC decoder;neural decoder;neural belief propagation;QC-LDPC;cyclic LDPC;parity-check matrix","Codes;Decoding;Iterative decoding;Artificial neural networks;Approximation algorithms;Training;Hardware;Graphics processing units;Deep learning;Sparse matrices","","3","","39","IEEE","22 Oct 2025","2026","","IEEE","IEEE Journals"
"Finite-Length Puncturing Pattern Design for LDPC Codes With Hadamard Constraints","J. Du; P. Kang; L. Xiao","National Key Laboratory of Complex Aviation System Simulation, Southwest China Institute of Electronic Technology, Chengdu, China; School of Physics and Information Engineering, Fuzhou University, Fuzhou, China; National Key Laboratory of Complex Aviation System Simulation, Southwest China Institute of Electronic Technology, Chengdu, China",IEEE Communications Letters,"10 Apr 2025","2025","29","4","759","763","In this letter, we propose a two-stage method to design finite-length puncturing patterns for LDPC codes with Hadamard constraints. At the first stage, we propose the distribution of puncturing patterns and develop extrinsic information transfer functions for distribution optimization in terms of the lowest decoding threshold. At the second stage, we analyze the iterative update process of a Hadamard check node (HCN) and find that the Euclidean distance determines the reliability of its output extrinsic information. Based on this, we propose a greedy algorithm to design puncturing patterns to maximize the number of punctured variable nodes with reliable input information. Simulations verify the good performance of the Hadamard-LDPC code with our designed puncturing patterns, compared to the 5G new radio LDPC code and the same Hadamard-LDPC code with other puncturing patterns.","1558-2558","","10.1109/LCOMM.2025.3543011","National Natural Science Foundation of China (NSFC)(grant numbers:62401150); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10891393","Hadamard-LDPC code;puncture;extrinsic information transfer functions","Error correction codes;Error correction;Signal to noise ratio;Decoding;Iterative decoding;Transfer functions;Channel coding;5G mobile communication;Vectors;Training","","1","","14","IEEE","17 Feb 2025","April 2025","","IEEE","IEEE Journals"
"RXO-LDPC: A Physics-Inspired Relaxation Oscillator-Based Solver Leveraging Six-Body Spin Interactions for Soft Decoding of LDPC Codes","E. Dikopoulos; L. Wormald; Y. -T. Hsu; W. Tang; P. -S. Chen; Z. Zhang; M. P. Flynn","Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA",IEEE Journal of Solid-State Circuits,"4 Jul 2025","2025","60","7","2420","2433","Physics-inspired computing harnesses continuous-time (CT) operation, massive parallelism, and direct compute load mapping to coupled CMOS-based spins to accelerate solving complex optimization problems. This work advances the field by introducing relaxation oscillator (RXO)-low-density parity check (LDPC), a combinatorial optimization problem (COP) engine that natively supports six-body spin interactions for efficient, robust, and one-shot oscillator-based soft decoding of LDPC codes. The proposed RXO spins feature a capacitor-DAC-based initialization structure, allowing precise mapping of soft information to initial spin phases for high-performance decoding. A crossbar-based feedback system facilitates six-body spin interactions by directly coupling spins based on the COP graph. Implemented in 28-nm CMOS technology, the prototype achieves a frame error rate (FER) and bit error rate (BER) of  $1.36{\times }10{^{-6}}$  and  $1.89{\times }10{^{-7}}$ , respectively, at 7-dB SNR. The measured BER is more than three orders of magnitude lower than for belief propagation (BP) decoding, for channels with 2–5-dB SNR. The measured energy efficiency of 7.28 pJ/bit exceeds the normalized efficiencies of state-of-the-art decoders. Evaluated with more than 100 million decoding cycles, the system demonstrates reliable performance across a wide range of SNRs, supply voltages, temperatures, and for different dies. These measurement results highlight the RXO-based architecture’s potential as an accelerator for directly solving COPs with multi-body spin interactions.","1558-173X","","10.1109/JSSC.2025.3561780","Defense Advanced Research Projects Agency; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11052258","Combinatorial optimization;low-density parity-check (LDPC) decoding;physics inspired;relaxation oscillator (RXO);soft information","Parity check codes;Decoding;Optimization;Hardware;Oscillators;Annealing;Quantum annealing;Couplings;Codes;Parallel processing","","3","","35","IEEE","26 Jun 2025","July 2025","","IEEE","IEEE Journals"
"Edge-Spreading Raptor-Like LDPC Codes for 6G Wireless Systems","Y. Ren; L. Zhang; Y. Shen; W. Song; E. Boutillon; A. Balatsoukas-Stimming; A. Burg","Telecommunications Circuits Laboratory (TCL), École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland; Telecommunications Circuits Laboratory (TCL), École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland; Telecommunications Circuits Laboratory (TCL), École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland; Telecommunications Circuits Laboratory (TCL), École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland; Lab-STICC, CNRS UMR 6285, Université Bretagne Sud, Lorient, France; Department of Electrical Engineering, Eindhoven University of Technology, Eindhoven, The Netherlands; Telecommunications Circuits Laboratory (TCL), École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland",IEEE Transactions on Communications,"13 Nov 2025","2025","73","11","10001","10017","Next-generation channel coding has stringent demands on throughput, energy consumption, and error rate performance while maintaining key features of 5G New Radio (NR) standard codes such as rate compatibility, which is a significant challenge. Due to excellent capacity-achieving performance, spatially-coupled low-density parity-check (SC-LDPC) codes are considered a promising candidate for next-generation channel coding. In this paper, we propose an SC-LDPC code family called edge-spreading Raptor-like (ESRL) codes. Unlike other SC-LDPC codes that adopt the structure of existing rate-compatible LDPC block codes before coupling, ESRL codes maximize the possible locations of edge placement and focus on constructing an optimal coupled matrix. Moreover, a new graph representation called the unified graph is introduced. This graph offers a global perspective on ESRL codes and identifies the optimal edge reallocation to optimize the spreading strategy. We conduct comprehensive comparisons of ESRL codes and 5G-NR LDPC codes. Simulation results demonstrate that when all decoding parameters and complexity are the same, ESRL codes have obvious advantages in error rate performance and throughput compared to 5G-NR LDPC codes in some specific scenarios (low and high number of iterations), making them a promising solution towards next-generation channel coding.","1558-0857","","10.1109/TCOMM.2025.3576907","Swiss State Secretariat for Education, Research, and Innovation (SERI) under the SwissChips initiative; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025845","LDPC codes;SC-LDPC codes;rate-compatible;raptor-like;wireless communications;6G","Codes;Parity check codes;Decoding;Throughput;6G mobile communication;Couplings;Complexity theory;Block codes;Next generation networking;Hardware","","4","","63","IEEE","5 Jun 2025","Nov. 2025","","IEEE","IEEE Journals"
"Reduced Complexity Dynamic Schedule for Layered Decoding of LDPC Codes","X. Jia; Y. Zhou; Z. Qin; J. Zhu; Z. Wang","School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Integrated Circuits, Sun Yat-sen University, Shenzhen, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China",IEEE Transactions on Vehicular Technology,"15 Aug 2025","2025","74","8","13156","13160","Low-density parity-check (LDPC) codes have been selected as the coding scheme of the data channel in 5G communication. To enhance the performance of conventional layered decoding of LDPC codes, various dynamic schedules have been proposed recently. However, these dynamic schedules suffer from high complexity. In this paper, we propose a reduced complexity dynamic layered schedule for LDPC codes, where the layer to be updated is determined based on the residual of each layer. Moreover, an adjustable parameter is introduced to achieve a better performance-complexity trade-off. Simulation results show that the proposed method maintains excellent error-correction performance while the computational complexity is greatly reduced, compared to the prior dynamic schedules.","1939-9359","","10.1109/TVT.2025.3551240","National Key R&D Program of China(grant numbers:2022YFB4400600); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10925880","LDPC codes;layered decoding;dynamic scheduling schemes","Schedules;Dynamic scheduling;Iterative decoding;Measurement;Phase change materials;Heuristic algorithms;Convergence;Decoding;Computational complexity;Training","","6","","15","IEEE","14 Mar 2025","Aug. 2025","","IEEE","IEEE Journals"
"Constraint-Aware Annealing for CMOS-Based Ising Machine LDPC Decoder","E. Elmitwalli; Z. Ignjatovic; S. Köse","Department of Electrical and Computer Engineering, University of Rochester, Rochester, NY, USA; Department of Electrical and Computer Engineering, University of Rochester, Rochester, NY, USA; Department of Electrical and Computer Engineering, University of Rochester, Rochester, NY, USA",IEEE Transactions on Circuits and Systems II: Express Briefs,"27 Feb 2025","2025","72","3","479","483","Ising machines are efficient hardware solvers for combinatorial optimization problems (COPs). In CMOS-based Ising machines, the annealing process is crucial for efficiently navigating complex energy landscapes in mapped COPs such as Max-Cut and low-density parity-check (LDPC) decoding. QuBRIM, a CMOS-based Ising machine, has recently been utilized to solve LDPC decoding problems using multi-body interactions. A constraint-aware annealing schedule is proposed that increases the efficiency of solving the mapped COP. The proposed annealing method uses knowledge of the LDPC decoding problem to guide the annealing process. The annealing schedule is demonstrated through high-level simulations. The proposed methodology demonstrates a normalized energy efficiency (NEE) of 0.68 pJ/bit/iteration, which is a 1.8x improvement over random bit-flip annealing, and an 80% increase in throughput.","1558-3791","","10.1109/TCSII.2025.3532665","Defense Advanced Research Projects Agency (DARPA) Quantum-Inspired Classical Computing (QuICC) Program through Air Force Research Laboratory (AFRL)(grant numbers:FA8650-23-C-1034); National Science Foundation (NSF)(grant numbers:2233378); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10849655","Annealing;combinatorial optimization;Ising machine;LDPC decoding","Parity check codes;Annealing;Logic gates;Schedules;Perturbation methods;Lyapunov methods;Noise measurement;Capacitors;Optimization;Maximum likelihood decoding","","2","","22","IEEE","22 Jan 2025","March 2025","","IEEE","IEEE Journals"
"Short Blocklength Nonbinary Raptor-Like LDPC Coding Systems Design and Simulation","J. Hyla; W. Sułek","TKH Technology Poland Sp. z.o.o., Leszno, Poland; Faculty of Automatic Control, Electronics and Computer Science, Silesian University of Technology, Gliwice, Poland",IEEE Access,"9 Jan 2025","2025","13","","3849","3863","This paper explores an efficient rate-adaptive error correction coding scheme with a nonbinary (NB)  $\mathrm {GF}(2^{q})$  extension of Raptor-like (RL) quasi-cyclic (QC) subclass of Low-Density Parity-Check (LDPC) codes. In the NB RL scheme, the high-rate (HR) code vectors are supplemented by the incremental redundancy (IR) symbols, generated by the parity check equations over  $\mathrm {GF}(2^{q})$ . We provide a procedure for constructing short NB QC-RL-LDPC codes with low encoding complexity and optimized graph structures. The proposed method is based on the graph optimization of the HR code and Monte Carlo simulation-supported placement of additional NB parity checks in the IR graph. Numerical simulations validate the approach, demonstrating the effectiveness of the constructed short NB QC-RL-LDPC codes, compared to the 5G standard binary coding with IR. Further exploration shows that, when the NB QC-RL-LDPC coding over Galois Field  $\mathrm {GF}(2^{q})$  is combined with adaptive  $2^{X}$ -ary digital modulations, which provides flexibility in diversifying modulation orders by mixing higher order modulations for initial HR transmission with a lower order for IR, it can improve performance in the low Signal to Noise Ratio regime. In conclusion, this investigation shows that the Raptor-Like nonbinary coding, when the code and the transmission scheme are designed with proper optimizations, exhibits a performance improvement over the counterpart binary coding.","2169-3536","","10.1109/ACCESS.2024.3517171","Ministry of Education and Science of Poland(grant numbers:DWD/3/7/2019); Silesian University of Technology(grant numbers:02/160/BK_24/0226); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10820840","Error correction coding;LDPC;nonbinary LDPC;Raptor coding;modulation mapping","Codes;Parity check codes;Decoding;Symbols;Signal to noise ratio;5G mobile communication;Vectors;Redundancy;Optimization;Error correction codes","","1","","64","CCBY","3 Jan 2025","2025","","IEEE","IEEE Journals"
"In-Memory Non-Binary LDPC Decoding","O. Ferraz; V. Silva; G. Falcão","Instituto de Telecomunicações, University of Coimbra, Coimbra, Portugal; Instituto de Telecomunicações, University of Coimbra, Coimbra, Portugal; Instituto de Telecomunicações, University of Coimbra, Coimbra, Portugal",IEEE Access,"5 Nov 2025","2025","13","","186887","186902","Low-density parity-check (LDPC) codes are an important feature of several communication and storage applications, offering a flexible and effective method for error correction. These codes are computationally complex and require the exploitation of parallel processing to meet real-time constraints. As advancements in arithmetic and logic unit technology allowed for higher performance of computing systems, memory technology has not kept the same pace of development, creating a data movement bottleneck and affecting parallel processing systems more dramatically. To alleviate the severity of this bottleneck, several solutions have been proposed, namely the processing in-memory (PiM) paradigm that involves the design of compute units to where (or near) the data is stored, utilizing thousands of low-complexity processing units to perform out bit-wise and simple arithmetic operations. This paper presents a novel efficient solution for near-memory non-binary LDPC decoders in the UPMEM system, for the best of our knowledge the first real hardware PiM-based non-binary LDPC decoder that is benchmarked against low-power GPU parallel solutions highly optimized for throughput performance. PiM-based non-binary LDPC decoders can achieve 76 Mbit/s of decoding throughput, which is even competitive when compared against implementations running in edge GPUs.","2169-3536","","10.1109/ACCESS.2025.3626043","Instituto de Telecomunicações and FCT-Fundação para a Ciência e Tecnologia(grant numbers:10.54499/UIDB/50008/2020); DOI identifier(grant numbers:UIDP/50008/2020,2022.06780.PTDC); Ph.D. scolarship 2020.07124.BD; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11218833","LDPC codes;non-binary LDPC decoding;parallel signal processing;processing in-memory;UPMEM","Parity check codes;Decoding;Codes;Symbols;Random access memory;Throughput;Belief propagation;Noise;Memory management;Graphics processing units","","","","52","CCBY","27 Oct 2025","2025","","IEEE","IEEE Journals"
