"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Quasi-cyclic LDPC codes based on D and Q matrices through progressive edge growth","Wei Zhan; Guangxi Zhu; Li Peng; Xi Yan","Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology, Wuhan, China; Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology, Wuhan, China",2007 International Symposium on Intelligent Signal Processing and Communication Systems,"1 Feb 2008","2007","","","12","15","We propose a general method for constructing regular and irregular quasi-cyclic LDPC codes based on the modified PEG (progressive edge growth) graph. The idea of permutation vector is introduced. Through permutation vectors, the QC-LDPC codes based on arbitrary circulant permutation matrices, which are not limited to identity matrix, Q-matrix or D-matrix, can be generated with flexible parameters such as block length, code rate, degree distribution. Simulation results demonstrate that QC-LDPC codes using the new PEG algorithm show an error correction performance comparable to the random LDPC codes based on the traditional PEG algorithm. In addition, the PEG QC-LDPC codes have more hardware-friendly parity check matrices than the random PEG LDPC codes and can fulfill linear-time encoding. The QC-LDPC codes based on D-matrix and Q-matrix are more suitable to be used in QC-LDPC codes than identity matrix because they outperform that of identity matrix by 0.1-0.2 dB in the new PEG algorithm.","","978-1-4244-1446-8","10.1109/ISPACS.2007.4445811","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4445811","low-density parity-check (LDPC) codes;quasi-cyclic (QC) codes;progressive edge growth (PEG)","Parity check codes;Arithmetic;Signal processing algorithms;Signal processing;AWGN;Laboratories;Error correction codes;Iterative algorithms;Iterative decoding;Additive white noise","","5","1","11","IEEE","1 Feb 2008","28 Nov.-1 Dec. 2007","28 Nov.-1 Dec. 2007","IEEE","IEEE Conferences"
"A 1.45Gb/s (576,288) LDPC Decoder for 802.16e standard","J. -H. Hung; S. -G. Chen","Institute of Electronics & Department of Electronics Engineering, National Chiao Tung University, Hsinchu, Taiwan; Institute of Electronics & Department of Electronics Engineering, National Chiao Tung University, Hsinchu, Taiwan",2007 IEEE International Symposium on Signal Processing and Information Technology,"26 Feb 2008","2007","","","916","921","In this work, a (576,288) LDPC decoder for 802.16e standard is presented. This design is a partially parallel architecture based on a new optimally reordered decoding scheme. Besides, the proposed architecture handles two different code words at a time to achieve 100% utilization rate of both CNU and BNU. As a result, high throughput and low hardware complexity are achieved. In chip implementation, the proposed design achieves a data rate of 1.45 Gb/s with 10 iterations and 7 quantization bits, at the cost of 881K gates, based on UMC 0.18μm process technology.","2162-7843","978-1-4244-1834-3","10.1109/ISSPIT.2007.4458033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4458033","LDPC code;Decoder;Architecture","Parity check codes;Decoding;Sparse matrices;Parallel architectures;Throughput;Costs;Equations;Computer architecture;Routing;Multiplexing","","2","","9","IEEE","26 Feb 2008","15-18 Dec. 2007","15-18 Dec. 2007","IEEE","IEEE Conferences"
"A Systematic Optimized Comparison Algorithm for Fast LDPC Decoding","J. -H. Hung; S. -G. Chen","Institute of Electronics & Department of Electronics Engineering, National Chiao Tung University, Hsinchu, Taiwan; Institute of Electronics & Department of Electronics Engineering, National Chiao Tung University, Hsinchu, Taiwan",2007 IEEE International Symposium on Signal Processing and Information Technology,"26 Feb 2008","2007","","","922","926","This paper proposes a novel systematic optimization algorithm for comparison operations required by a check node unit (CNU) in LDPC decoding, given any input number Nin. The algorithm can automatically synthesize an optimized fast comparison operations that guarantees a shortest comparison delay time of [log2 (Nm-1)]Tcmp and a minimized total number of two-input comparators, where Tcmp is the delay time of a comparator. High speed is achieved by adopting parallel divide-and-conquer comparison operations, while the required comparators are minimized by developing a novel set construction algorithm that maximizes shareable comparison operations. The designed CNU is favourable to the existing CNU designs which are non-systematically designed with either longer critical path delays or higher comparator counts than the proposed designs. The proposed design is particularly good for long code length cases, when it is impractical to do customized optimized designs by hand, due to high design complexity.","2162-7843","978-1-4244-1834-3","10.1109/ISSPIT.2007.4458034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4458034","LDPC code;Decoder;Comparator","Parity check codes;Signal processing algorithms;Algorithm design and analysis;Sparse matrices;Delay effects;Hardware;Equations;Iterative decoding;Design optimization;Costs","","2","","9","IEEE","26 Feb 2008","15-18 Dec. 2007","15-18 Dec. 2007","IEEE","IEEE Conferences"
"Utilisation of LDPC Decoder Parameters in DVB-S2 ACM Procedures","M. Smolnikar; M. Mohorcic; T. Javornik","Department of Communication Systems, Jozef Stefan Institute, Ljubljana, Slovenia; Department of Communication Systems, Jozef Stefan Institute, Ljubljana, Slovenia; Department of Communication Systems, Jozef Stefan Institute, Ljubljana, Slovenia",2007 International Workshop on Satellite and Space Communications,"26 Dec 2007","2007","","","194","198","The provision of broadband satellite services depends on the utilisation of efficient and reliable radio interface, which has the ability to adapt to variable propagation channel conditions. In order to use the available spectrum more efficiently and to maximise the link reliability this paper presents the analysis of possible utilisation of LDPC decoder parameters to improve the performance of the DVB-S2 standard adaptive coding and modulation (ACM) procedures. A switching algorithm is proposed for selecting between the adjacent transmission schemes that is assisted by the information on the number of iterations and the number of violated parity checks in previous frames obtained from the iterative LDPC decoder. The simulation results are given in terms of BER curves and the belonging LDPC decoder's average number of iterations and average number of violated parity checks. These results, in particular the LDPC decoder's probability density function of the number of required iterations, are further compared with results obtained with a SNR estimation algorithm proposed in the literature for the use in DVB-S2. The comparison confirms that the LDPC decoder information can be efficiently utilised in ACM procedures.","","978-1-4244-0938-9","10.1109/IWSSC.2007.4409415","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4409415","adaptive coding and modulation (ACM);DVB-S2;low density parity check (LDPC) coding;signal-to-noise ration (SNR) estimation","Parity check codes;Digital video broadcasting;Iterative decoding;Satellite broadcasting;Performance analysis;Adaptive coding;Modulation coding;Iterative algorithms;Bit error rate;Probability density function","","6","","7","IEEE","26 Dec 2007","13-14 Sept. 2007","13-14 Sept. 2007","IEEE","IEEE Conferences"
"LDPC Codes of Arbitrary Girth","T. Asamov; N. Aydin","Department of Mathematics, Kenyon College, Gambier, OH, USA; Department of Mathematics, Kenyon College, Gambier, OH, USA",2007 10th Canadian Workshop on Information Theory (CWIT),"25 Jun 2007","2007","","","69","72","For regular, degree two LDPC (low density parity-check) codes, there is a strong relationship between high girth and performance. This article presents a greedy algorithm, called successive level growth (SLG), for the construction of LDPC codes with arbitrarily specified girth. The simulation results show that our codes exhibit significant coding gains over randomly constructed LDPC codes and in some cases outperform PEG codes in the additive white Gaussian noise channel.","","1-4244-0768-0","10.1109/CWIT.2007.375703","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4259757","LDPC codes;large girth;Successive Level Growth (SLG)","Parity check codes;Virtual colonoscopy;Sparse matrices;Bipartite graph;Mathematics;Educational institutions;Greedy algorithms;Additive white noise;Joining processes;Sum product algorithm","","7","","9","IEEE","25 Jun 2007","6-8 June 2007","6-8 June 2007","IEEE","IEEE Conferences"
"New Efficient Check Node Update Method for Improved Min-Sum LDPC Decoding","L. Xin; X. Jun; L. Yong-sheng","Shenzhen Information Technology Institute, Shenzhen, China; Baseband Algorithm Department, Mobile division, ZTE Corporation, China; Shenzhen Information Technology Institute, Shenzhen, China",2007 3rd International Workshop on Signal Design and Its Applications in Communications,"26 Dec 2007","2007","","","152","156","This paper has presented various min-sum related LDPC decoding algorithms and their typical hardware architectures of check node update in the scenario of parallel implementation. For one check node update of normalized min-sum algorithm, if the current row weight is dc, dc multiplications are needed. If dc is large, dc multiplications are needed, which leads to high complexity. In this article, one innovative method for check node update has been found, which can obviously reduce the number of multiplication operations for the normalized min-sum algorithm and the number of comparison/selection operations for the row weight matched min-sum algorithm of high rate LDPC codes. Simulations have claimed the performance of normalized min-sum and row weight matched min-sum is nearly the same as that of Log-BP, namely the optimal algorithm, which has shown that normalized min-sum and row weight matched min-sum are good choices for LDPC.","2150-3699","978-1-4244-1073-6","10.1109/IWSDA.2007.4408346","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4408346","LDPC;CNU;BP;Min-Sum","Parity check codes;Hardware;Turbo codes;Iterative decoding;Gaussian channels;AWGN;Information technology;Delay effects;Analytical models;Performance analysis","","","","7","IEEE","26 Dec 2007","23-27 Sept. 2007","23-27 Sept. 2007","IEEE","IEEE Conferences"
"A new class of non-binary LDPC codes design based on inverse block jacket matrices","Xueqin Jiang; Moon Ho Lee","Institute of Information and Communication, Chonbuk National University of Korea, Jeonju, South Korea; Institute of Information and Communication, Chonbuk National University of Korea, Jeonju, South Korea","2007 IET Conference on Wireless, Mobile and Sensor Networks (CCWMSN07)","20 Feb 2009","2007","","","954","957","In this paper, we will introduce a new kind of non-binary LDPC Codes in communication systems. We evaluate the performance of the new LDPC codes over an AWGN channel. This new LDPC Codes are constructed based on the Jacket matrics. Codes of this class have girth at least 6. They perform very well with iterative decoding.","0537-9989","978-0-86341-836-5","10.1049/cp:20070308","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4786362","Jacket Matrix;Non-binary LDPC;lifting","","","","","","","20 Feb 2009","12-14 Dec. 2007","12-14 Dec. 2007","IET","IET Conferences"
"An Area-Efficient FPGA-Based Architecture for Fully-Parallel Stochastic LDPC Decoding","S. S. Tehrani; S. Mannor; W. J. Gross","Department of Electrical and Computer Engineering, McGill University, Montreal, QUE, Canada; Department of Electrical and Computer Engineering, McGill University, Montreal, QUE, Canada; Department of Electrical and Computer Engineering, McGill University, Montreal, QUE, Canada",2007 IEEE Workshop on Signal Processing Systems,"21 Nov 2007","2007","","","255","260","Stochastic decoding is a new alternative method for low complexity decoding of error-correcting codes. This paper presents the first hardware architecture for stochastic decoding of practical Low-Density Parity-Check (LDPC) codes on factor graphs. The proposed architecture makes fully-parallel decoding of (long) state-of-the-art LDPC codes viable on FP-GAs. Implementation results for a (1024, 512) fully-parallel LDPC decoder shows an area requirement of about 36% of a Xilinx Virtex-4 XC4VLX200 device and a throughput of 706 Mbps at a bit-error-rate of about 1-6 with performance loss0 of about 0.1 dB, with respect to the nearly ideal floating-point sum-product algorithm with 32 iterations.","2162-3570","978-1-4244-1221-1","10.1109/SIPS.2007.4387554","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4387554","Iterative decoding;Low-Density Parity-Check (LDPC) codes;stochastic decoding","Stochastic processes;Parity check codes;Iterative decoding;Routing;Computer architecture;Error correction codes;Throughput;Hardware;Field programmable gate arrays;Sum product algorithm","","37","3","23","IEEE","21 Nov 2007","17-19 Oct. 2007","17-19 Oct. 2007","IEEE","IEEE Conferences"
"Designing near Shannon limit LDPC codes using particle swarm optimization algorithm","F. A. Newagy; Y. A. Fahmy; M. M. S. El-Soudani","Electronics and Communications Department Faculty of Engineering, Cairo University, Giza, Egypt; Electronics and Communications Department Faculty of Engineering, Cairo University, Giza, Egypt; Electronics and Communications Department Faculty of Engineering, Cairo University, Giza, Egypt",2007 IEEE International Conference on Telecommunications and Malaysia International Conference on Communications,"8 Feb 2008","2007","","","119","123","This paper presents a new design methodology/process for low-density parity-check codes (LDPC). To minimize the gap to Shannon limit, the particle swarm optimizer is applied to optimize the variable and check node degree distribution lambda and p respectively in case of irregular LDPC codes. discrete fast density evolution (FDE) is used (as the analysis technique) to compute the threshold value of LDPC code and the Shannon limit is evaluated based on Butman and McEliece formula. The results conducted show that, our proposed distributions with low degrees of (lambda, p) outperform other comparable distributions.","","978-1-4244-1093-4","10.1109/ICTMICC.2007.4448612","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4448612","(Fast) Density Evolution (FDE);Low-Density Parity-Check Codes (LDPC);Particle Swarm Optimization (PSO) Algorithm;Shannon Limit;Threshold value","Algorithm design and analysis;Parity check codes;Particle swarm optimization;Decoding;Design engineering;Design methodology;Polynomials;Computational modeling;Computer simulation;Error analysis","","4","","17","IEEE","8 Feb 2008","14-17 May 2007","14-17 May 2007","IEEE","IEEE Conferences"
"High-Throughput LDPC Decoders Using A Multiple Split-Row Method","T. Mohsenin; B. M. Baas","ECE Department, University of California, Davis, USA; ECE Department, University of California, Davis, USA","2007 IEEE International Conference on Acoustics, Speech and Signal Processing - ICASSP '07","4 Jun 2007","2007","2","","II-13","II-16","We propose the ""multi-split-row'"" LDPC decoding method which allows further reductions in routing complexity, greater throughput, and smaller circuit area implementations compared to the previously proposed split-row decoding method. Multi-split-row is especially useful for regular high row weight LDPC codes. A 2048-bit full parallel decoder is implemented in a 0.18 μm CMOS technology using standard MinSum, split-row-2 and split-row-4 methods. The split-row-4 decoder delivers 7.1 Gbps throughput with 15 decoding iterations, and has 3.2 times smaller circuit area and 5.2 times higher throughput than the standard MinSum decoder.","2379-190X","1-4244-0727-3","10.1109/ICASSP.2007.366160","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4217333","LDPC codes;Digital signal processors;Parallel architectures;Parallel algorithms;Very-large-scale integration","Parity check codes;Throughput;Iterative decoding;Message passing;Integrated circuit interconnections;CMOS technology;Equations;Digital video broadcasting;Hardware;Iterative algorithms","","18","","15","IEEE","4 Jun 2007","15-20 April 2007","15-20 April 2007","IEEE","IEEE Conferences"
