"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Protograph-Based Quasi-Cyclic LDPC Coding for Ultrahigh Density Magnetic Recording Channels","L. Kong; L. He; P. Chen; G. Han; Y. Fang","School of Computer Science and Technology, Nanjing University of Posts and Telecommunications, Nanjing, China; School of Computer Science and Technology, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Physics and Information Engineering, Fuzhou University, Fuzhou, China; School of Information Engineering, Guangdong University of Technology, Guangzhou, China; School of Information Engineering, Guangdong University of Technology, Guangzhou, China",IEEE Transactions on Magnetics,"26 Oct 2015","2015","51","11","1","4","In this paper, protograph-based quasi-cyclic (QC) low-density parity-check (LDPC) codes are proposed for the efficient structure coding of LDPC codes in 2-D intersymbol interference (ISI) ultrahigh density magnetic recording channels, such as bit-patterned magnetic recording and 2-D magnetic recording, where a reduced-complexity 2-D detector based on the iterative row–column soft detection feedback with Gaussian approximation is employed instead of the full 2-D Bahl–Cocke–Jelinek–Raviv detector. The proposed protograph-based codes, whose base matrices are constructed according to the degree sequences for 2-D-ISI channels, have a low-complexity QC encoder structure with a readily parallelizable protograph decoder structure. Simulation results show that the proposed protograph-based QC-LDPC codes outperform the random LDPC codes optimized for additive white Gaussian noise channels. Furthermore, the performance of the QC codes is similar to that exhibited by ISI-optimized random LDPC codes designed for 2-D-ISI channels, while retaining the implementational benefits.","1941-0069","","10.1109/TMAG.2015.2437397","China NSF for Young Scientists(grant numbers:61401099); NUPTSF(grant numbers:NY214015); Natural Science Foundation of the Jiangsu Higher Education Institutions(grant numbers:14KJB510021); Natural Science Foundation for Young Scientists(grant numbers:BK20140879); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7117421","low-density parity-check (LDPC) codes;protograph LDPC codes;quasi-cyclic (QC) LDPC codes;two dimensional (2D) intersymbol interference (ISI) channels;2-D intersymbol interference (ISI) channels;low-density parity-check (LDPC) codes;protograph LDPC codes;quasi-cyclic (QC) LDPC codes","Detectors;Magnetic recording;Encoding;Iterative decoding;Decoding;AWGN channels","","7","","13","OAPA","3 Jun 2015","Nov. 2015","","IEEE","IEEE Journals"
"Performance Comparison of LDPC Block and Spatially Coupled Codes Over GF  $(q)$","K. Huang; D. G. M. Mitchell; L. Wei; X. Ma; D. J. Costello","Department of Electronics and Communication Engineering, University of Notre Dame, Notre Dame, IN, USA; Department of Electrical Engineering, University of Notre Dame, Notre Dame, IN, USA; Department of Electrical Engineering, University of Notre Dame, Notre Dame, IN, USA; Department of Electronics and Communication Engineering, Sun Yat-sen University, Guangzhou, China; Department of Electrical Engineering, University of Notre Dame, Notre Dame, IN, USA",IEEE Transactions on Communications,"16 Mar 2015","2015","63","3","592","604","In this paper, we compare the finite-length performance of protograph-based spatially coupled low-density paritycheck (SC-LDPC) codes and LDPC block codes (LDPC-BCs) over GF(q). To reduce computational complexity and latency, a sliding window decoder with a stopping rule based on a soft belief propagation (BP) estimate is used for the q-ary SC-LDPC codes. Two regimes are considered: one when the constraint length of q-ary SC-LDPC codes is equal to the block length of q-ary LDPC-BCs and the other when the two decoding latencies are equal. Simulation results confirm that, in both regimes, (3,6)-, (3,9)-, and (3,12)-regular non-binary SC-LDPC codes can significantly outperform both binary and non-binary LDPC-BCs and binary SC-LDPC codes. Finally, we present a computational complexity comparison of q-ary SC-LDPC codes and q-ary LDPC-BCs under equal decoding latency and equal decoding performance assumptions.","1558-0857","","10.1109/TCOMM.2015.2397433","Joint Ph.D. Fellowship Program of the China Scholarship Council; 973 Program(grant numbers:2012CB316100); China NSF(grant numbers:61172082,91438101); U.S. NSF(grant numbers:CCF-1161754); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7024893","Decoding latency;LDPC block codes;LDPC convolutional codes;protograph-based codes;q-ary;LDPC codes;spatially coupled codes;Decoding latency;LDPC block codes;LDPC convolutional codes;protograph-based codes;$q$-ary LDPC codes;spatially coupled codes","Decoding;Iterative decoding;Pipelines;Block codes;Computational complexity","","41","","32","IEEE","28 Jan 2015","March 2015","","IEEE","IEEE Journals"
"Spatially Coupled LDPC Codes Constructed From Protographs","D. G. M. Mitchell; M. Lentmaier; D. J. Costello","Department of Electrical Engineering, University of Notre Dame, Notre Dame, IN, USA; Department of Electrical and Information Technology, Lund University, Lund, Sweden; Department of Electrical Engineering, University of Notre Dame, Notre Dame, IN, USA",IEEE Transactions on Information Theory,"14 Aug 2015","2015","61","9","4866","4889","In this paper, we construct protograph-based spatially coupled low-density parity-check (LDPC) codes by coupling together a series of L disjoint, or uncoupled, LDPC code Tanner graphs into a single coupled chain. By varying L , we obtain a flexible family of code ensembles with varying rates and frame lengths that can share the same encoding and decoding architecture for arbitrary L . We demonstrate that the resulting codes combine the best features of optimized irregular and regular codes in one design: capacity approaching iterative belief propagation (BP) decoding thresholds and linear growth of minimum distance with block length. In particular, we show that, for sufficiently large L , the BP thresholds on both the binary erasure channel and the binary-input additive white Gaussian noise channel saturate to a particular value significantly better than the BP decoding threshold and numerically indistinguishable from the optimal maximum a posteriori decoding threshold of the uncoupled LDPC code. When all variable nodes in the coupled chain have degree greater than two, asymptotically the error probability converges at least doubly exponentially with decoding iterations and we obtain sequences of asymptotically good LDPC codes with fast convergence rates and BP thresholds close to the Shannon limit. Further, the gap to capacity decreases as the density of the graph increases, opening up a new way to construct capacity achieving codes on memoryless binary-input symmetric-output channels with low-complexity BP decoding.","1557-9654","","10.1109/TIT.2015.2453267","National Science Foundation(grant numbers:CCF-1161754); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7152893","Low-density parity-check (LDPC) codes;LDPC convolutional codes;spatially coupled codes;iterative decoding;belief propagation;density evolution;decoding thresholds;minimum distance;capacity achieving codes;Low-density parity-check (LDPC) codes;LDPC convolutional codes;spatially coupled codes;iterative decoding;belief propagation;density evolution;decoding thresholds;minimum distance;capacity achieving codes","Iterative decoding;Couplings;Convolutional codes;Sparse matrices;Block codes;Joining processes","","256","","78","IEEE","8 Jul 2015","Sept. 2015","","IEEE","IEEE Journals"
"On Characterization and Efficient Exhaustive Search of Elementary Trapping Sets of Variable-Regular LDPC Codes","Y. Hashemi; A. H. Banihashemi","Department of Systems and Computer Engineering, Carleton University, Ottawa, ON, Canada; Department of Systems and Computer Engineering, Carleton University, Ottawa, ON, Canada",IEEE Communications Letters,"6 Mar 2015","2015","19","3","323","326","Recently, Karimi and Banihashemi demonstrated that a large majority of the elementary trapping set (ETS) structures of variable-regular low-density parity-check (LDPC) codes are layered supersets (LSS) of short cycles. The LSS property corresponds to a simple search algorithm that can find all ETSs with LSS structure starting from short cycles in a guaranteed fashion. In this letter, we complement this characterization by demonstrating that the remaining structures of ETSs, that are not LSS of short cycles, are all LSS of a small number of other graphical structures within the Tanner graph of the code, and thus can also be found efficiently. This together with the results of Karimi and Banihashemi provides a simple search algorithm that can find all the  $(a,b)$ ETSs of any variable-regular LDPC code for any size  $a$ and any number of unsatisfied check nodes  $b$ in a guaranteed fashion.","1558-2558","","10.1109/LCOMM.2015.2390648","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7006675","Characterization of elementary trapping sets;elementary trapping sets;absorbing sets, error floor;exhaustive search of trapping sets;left-regular LDPC codes;variable-regular LDPC codes;layered superset (LSS) property;low-density parity-check (LDPC) codes;short cycles;trapping sets","Charge carrier processes;Complexity theory;Silicon compounds;Computers;Iterative decoding;Decoding","","28","","5","IEEE","12 Jan 2015","March 2015","","IEEE","IEEE Journals"
"A Soft Decodable Concatenated LDPC Code","S. Yang; Y. Han; X. Wu; R. Wood; R. Galbraith","Avago Technologies, San Jose, CA, USA; Avago Technologies, San Jose, CA, USA; Avago Technologies, San Jose, CA, USA; HGST a Western Digital Company, San Jose, CA, USA; HGST a Western Digital Company, Rochester, MN, USA",IEEE Transactions on Magnetics,"26 Oct 2015","2015","51","11","1","4","In this paper, a concatenated low-density-parity-check (LDPC) coding scheme that is suitable for iterative soft decoding is introduced for magnetic recording systems. The concatenated code is constructed as the product of two linear codes, in which a conventional 4 kB LDPC code is used as the inner code and a single-parity check code serves as the outer code. The outer code in this concatenated construction spans many sectors, possibly an entire track, and the code rate and the block size can be flexibly configured. While individual sectors can be read and decoded independently, the full decoding power of the concatenated code can only be achieved by reading all the data sectors that are involved in the outer code. The concatenated code produces significant signal-to-noise gain over the baseline 4 kB LDPC. The soft decoding for the single-parity check code is very simple compared with the 4 kB LDPC code, and the concatenated code has a similar decoding complexity as the baseline 4 kB LDPC code. When the individual sectors within the outer code are updated in place, a read-modify-write procedure must be employed.","1941-0069","","10.1109/TMAG.2015.2441055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7117410","concatenated code;product code;ECC;LDPC;iterative decoding;turbo iteration;Concatenated code;error correction code;iterative decoding;low-density-parity-check (LDPC);product code;turbo iteration","Iterative decoding;Decoding;Product codes;Encoding;Signal to noise ratio;Detectors","","10","","9","IEEE","3 Jun 2015","Nov. 2015","","IEEE","IEEE Journals"
"The Design of Protograph LDPC Codes for 2-D Magnetic Recording Channels","P. Chen; L. Kong; Y. Fang; L. Wang","Fuzhou University, Fuzhou, China; Nanjing University of Posts and Communication, Nanjing, China; Guangdong University of Technology, Guangzhou, China; Xiamen University, Xiamen, China",IEEE Transactions on Magnetics,"26 Oct 2015","2015","51","11","1","4","This paper investigates the performance of the protograph-based low-density parity-check (LDPC) codes for 2-D intersymbol interference (ISI) channels with magnetic recording density. The protograph LDPC codes have been shown to possess simple hardware implementation and excellent error performance over additive white Gaussian noise channels and over partial response channels. We propose a design scheme and construct two new protograph LDPC codes for 2-D ISI channel, with the help of extrinsic information transfer chart analysis and asymptotic ensemble weight distribution analysis. The theoretical analyses and simulated results show that the proposed codes outperform the previously optimized irregular LDPC code in both low- and high-SNR regions. Thus, the proposed codes are good alternatives compared with other error-correction codes for the use in magnetic recording systems.","1941-0069","","10.1109/TMAG.2015.2437414","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7112505","Magnetic recording channel;protograph channel code;LDPC;EXIT;Extrinsic information transfer (EXIT);low-density parity-check (LDPC);magnetic recording channel;protograph channel code","Decoding;Detectors;Magnetic recording;AWGN channels;Iterative decoding;Signal to noise ratio","","14","","14","IEEE","25 May 2015","Nov. 2015","","IEEE","IEEE Journals"
"Approximated Box-Plus Decoding of LDPC Codes","S. Papaharalabos; F. Lazarakis","Laboratory of Wireless Communications, Institute of Informatics and Telecommunications, National Centre for Scientific Research “Demokritos,”, Athens, Greece; Laboratory of Wireless Communications, Institute of Informatics and Telecommunications, National Centre for Scientific Research “Demokritos,”, Athens, Greece",IEEE Communications Letters,"8 Dec 2015","2015","19","12","2074","2077","The problem of how to approximate effectively the box-plus operation used in sum-product algorithm (SPA) decoding of low-density parity-check (LDPC) codes has been widely investigated over the past years of research. This letter deals, for the first time, with a totally different approach where a very simple, yet efficient, decoding algorithm for LDPC codes is proposed. The tremendous savings, in terms of required number of operations, offered by the proposed algorithm and its near optimal SPA performance are making it appealing in practical applications requiring very low complexity LDPC decoding architectures.","1558-2558","","10.1109/LCOMM.2015.2492965","Greek General Secretariat for R&T; Ministry of Culture, Education & RA; European RDF; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7301997","Iterative decoding;low-density-parity-check (LDPC) codes;sum-product algorithm (SPA);Iterative decoding;low-density parity-check (LDPC) codes;sum-product algorithm (SPA)","Approximation methods;Parity check codes;Decoding;Approximation algorithms;Complexity theory;Table lookup;Bit error rate","","10","","15","IEEE","26 Oct 2015","Dec. 2015","","IEEE","IEEE Journals"
"Efficient Puncturing Scheme for Irregular LDPC Codes Based on Serial Schedules","H. Li; L. Zheng","School of Electronic Science and Engineering, National University of Defense Technology, Changsha, China; School of Electronic Science and Engineering, National University of Defense Technology, Changsha, China",IEEE Communications Letters,"14 Sep 2015","2015","19","9","1508","1511","In practice, low-density parity-check (LDPC) codes are usually decoded by serial schedules. However, the existing schemes for rate-compatible puncturing LDPC codes are proposed on the assumption that the flooding schedules are employed in decoding algorithm. In this letter, an efficient puncturing scheme is proposed for irregular LDPC codes based on serial schedule. The scheme selects variable nodes to be punctured one at a time. At each time, a check node is selected firstly based on the idea that the punctured variable nodes are allocated evenly to all the check nodes. Then the puncturing variable node is selected among its neighbors. Furthermore, the order of the check nodes in the selection serves as the updating order in the serial schedule, which ensures that all the punctured codes can be recovered at the first iteration. Simulation results demonstrate that the scheme performs better for a wide range of code rates compared with the existing puncturing scheme, especially for high-rate punctured codes.","1558-2558","","10.1109/LCOMM.2015.2453314","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7152871","Rate-compatible punctured LDPC codes;highrate punctured codes;serial schedules;approximate cycle extrinsic message degree (ACE);Rate-compatible punctured LDPC codes;high-rate punctured codes;serial schedules;approximate cycle extrinsic message degree (ACE)","Schedules;Decoding;Bit error rate;Iterative decoding;Simulation;Convergence","","2","","14","IEEE","8 Jul 2015","Sept. 2015","","IEEE","IEEE Journals"
"Improving the Belief-Propagation Convergence of Irregular LDPC Codes Using Column-Weight Based Scheduling","C. A. Aslam; Y. L. Guan; K. Cai","School of Electrical and Electronics Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronics Engineering, Nanyang Technological University, Singapore; Department of Science, Singapore University of Technology and Design, Singapore",IEEE Communications Letters,"10 Aug 2015","2015","19","8","1283","1286","In this letter, a novel scheduling scheme for decoding irregular low-density parity-check (LDPC) code, based on the column weight of variable nodes in the code graph, is introduced. In this scheme, the irregular LDPC code is decoded using the shuffled belief-propagation (BP) algorithm by selecting the variable nodes in descending order of their column weight. Via numerical simulation, it is shown that the proposed high-to-low column-weight based decoding schedule can noticeably increase the convergence speed at medium to high signal-to-noise ratio (SNR) over AWGN and Rayleigh fading channels without introducing additional complexity or error rate degradation. Furthermore, it is found that the improvement in decoding convergence is proportional to the maximum column-weight in the code graph.","1558-2558","","10.1109/LCOMM.2015.2444381","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7122232","LDPC codes;belief-propagation;shuffled decoding;column-weight;decoding schedule;AWGN;Rayleigh fading;LDPC codes;belief-propagation;shuffled decoding;column-weight;decoding schedule;AWGN;Rayleigh fading","Decoding;Convergence;Iterative decoding;Schedules;Fading;Signal to noise ratio","","28","","16","IEEE","11 Jun 2015","Aug. 2015","","IEEE","IEEE Journals"
"Spatially Coupled LDPC Codes Constructed by Parallelly Connecting Multiple Chains","Y. Liu; Y. Li; Y. Chi","State Key Laboratory of ISN, Xidian University, Xi'an, China; State Key Laboratory of ISN, Xidian University, Xi'an, China; State Key Laboratory of ISN, Xidian University, Xi'an, China",IEEE Communications Letters,"14 Sep 2015","2015","19","9","1472","1475","A particular class of spatially coupled low-density parity-check (SC-LDPC) codes are constructed by parallelly connecting multiple different coupled chains. The connection structure is realized by edge exchanges between adjacent chains, which can help these chains support each other and improve the iterative decoding thresholds. By varying the number of the connected chains and the degree of each chain, a family of SC-LDPC codes with wide rate range can be obtained. Density evolution analysis shows that the decoding thresholds of the proposed codes are very close to Shannon limits and are slightly better than that constructed by a single chain over the binary erasure channel.","1558-2558","","10.1109/LCOMM.2015.2448090","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7130575","Spatially coupled LDPC codes;density evolution;iterative decoding thresholds;Spatially coupled LDPC codes;density evolution;iterative decoding thresholds","Couplings;Joining processes;Iterative decoding;Convolutional codes;Complexity theory;Design methodology","","23","","7","IEEE","22 Jun 2015","Sept. 2015","","IEEE","IEEE Journals"
