"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Iterative Decoding Threshold Analysis for LDPC Convolutional Codes","M. Lentmaier; A. Sridharan; D. J. Costello; K. S. Zigangirov","Department of Electrical Engineering, University of Notre Dame, Notre Dame, IN, USA; Department of Electrical Engineering, University of Notre Dame, Notre Dame, IN, USA; Department of Electrical Engineering, University of Notre Dame, Notre Dame, IN, USA; Lund University, Lund, Sweden",IEEE Transactions on Information Theory,"13 Sep 2010","2010","56","10","5274","5289","An iterative decoding threshold analysis for terminated regular LDPC convolutional (LDPCC) codes is presented. Using density evolution techniques, the convergence behavior of an iterative belief propagation decoder is analyzed for the binary erasure channel and the AWGN channel with binary inputs. It is shown that for a terminated LDPCC code ensemble, the thresholds are better than for corresponding regular and irregular LDPC block codes.","1557-9654","","10.1109/TIT.2010.2059490","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5571910","Belief propagation;density evolution;iterative decoding;low-density parity-check (LDPC) codes;LDPC convolutional codes;message passing;threshold analysis","Iterative decoding;Convolutional codes;Error probability;Block codes;Decoding;Message passing","","327","12","30","IEEE","13 Sep 2010","Oct. 2010","","IEEE","IEEE Journals"
"Efficient Quantum Stabilizer Codes: LDPC and LDPC-Convolutional Constructions","P. Tan; J. Li","Electrical and Computer Engineering Department, Lehigh University, Bethlehem, PA, USA; Electrical and Computer Engineering Department, Lehigh University, Bethlehem, PA, USA",IEEE Transactions on Information Theory,"28 Dec 2009","2010","56","1","476","491","Existing quantum stabilizer codes constructed from the classic binary codes exclusively belong to the special subclass of Calderbank-Shor-Steane (CSS) codes. This paper fills in the gap by proposing five systematic constructions for non-CSS stabilizer codes, the first four of which are based on classic binary quasi-cyclic low-density parity-check (LDPC) codes and last on classic binary LDPC-convolutional codes. These new constructions exploit structured sparse graphs, make essential use of simple and powerful coding techniques including concatenation, rotation and scrambling, and generate rich classes of codes with a wide range of lengths and rates. We derive the sufficient, and in some cases also the necessary, conditions for each construction to satisfy the general symplectic inner product (SIP) condition, and develop practical decoder algorithms for these codes. The resulting codes are the first classes of non-CSS quantum LDPC codes and non-CSS quantum convolutional codes rooted from classic binary codes (rather than codes in GF(4)), and some of them perform as well as or better than the existing quantum codes.","1557-9654","","10.1109/TIT.2009.2034794","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5361476","Quantum error correction coding;quantum convolutional codes;quantum low-density parity-check (LDPC) convolutional codes;quantum LDPC codes;stabilizer codes","Parity check codes;Error correction codes;Cascading style sheets;Error correction;Quantum computing;Quantum mechanics;Convolutional codes;Binary codes;Decoding;Power generation","","42","","33","IEEE","28 Dec 2009","Jan. 2010","","IEEE","IEEE Journals"
"Recursive Design of High Girth (2,k) LDPC Codes from (k,k) LDPC Codes","X. Tao; L. Zheng; W. Liu; D. Liu","Department of Electronic Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, China; Department of Electronic Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, China; Department of Electronic Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, China; Department of Electronic Science and Technology, Huazhong University of Science and Technology, Wuhan, Hubei, China",IEEE Communications Letters,"13 Jan 2011","2011","15","1","70","72","An approach to construct column-weight-2 LDPC codes with high girth is presented. The approach derives a column-weight-2 LDPC code from the Tanner graph of a (k,k) QC-LDPC code. By the construction, the new LDPC codes double in girth. To construct the (k,k) QC-LDPC codes with desired girth, a search algorithm is proposed in this paper. The approach generates an example of a (2,3) LDPC code with a girth of 36, which is larger than the column-weight-2 LDPC codes constructed by the previously methods.","1558-2558","","10.1109/LCOMM.2010.112310.101867","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5654635","LDPC codes;column-weight-2;recursive design;high girth","Parity check codes;Geometry;Algorithm design and analysis;Sparse matrices;AWGN;Bipartite graph;Bit error rate","","8","","8","IEEE","3 Dec 2010","January 2011","","IEEE","IEEE Journals"
"Improving Burst Error Tolerance of LDPC-Centric Coding Systems in Read Channel","N. Xie; T. Zhang; E. F. Haratsch","ECSE Department, Rensselaer Polytechnic Institute, Troy, NY, USA; ECSE Department, Rensselaer Polytechnic Institute, Troy, NY, USA; LSI Corporation, Allentown, PA, USA",IEEE Transactions on Magnetics,"17 Feb 2010","2010","46","3","933","941"," We report on the use of low-density parity check (LDPC)-centric error correction coding (ECC) for magnetic recording read channel in the presence of significant burst errors. Since an LDPC code by itself is severely vulnerable to burst errors due to its soft-decision probability-based decoding, we focus on LDPC-centric concatenated coding in which LDPC code is used as inner code. To improve the burst error tolerance, we propose a hybrid LDPC-centric concatenated coding strategy in which one inner LDPC codeword is replaced by another codeword with much stronger burst error correction capability. This special inner codeword reveals the burst error location information, which can be leveraged by the inner LDPC code decoding to largely improve the overall robustness to burst errors. Using a hybrid BCH-LDPC/RS concatenated coding system as a test vehicle, we demonstrate a significant performance advantage over its RS-only and LDPC-only counterparts in the presence of three different types of burst errors. ","1941-0069","","10.1109/TMAG.2009.2034012","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5286314","Burst error;LDPC","Parity check codes;Signal processing;Error correction codes;Concatenated codes;Hard disks;Decoding;Voltage;Signal analysis;Signal detection;Circuits","","19","2","18","IEEE","13 Oct 2009","March 2010","","IEEE","IEEE Journals"
"Massively LDPC Decoding on Multicore Architectures","G. Falcao; L. Sousa; V. Silva","Instituto de Telecomunicações and the Department of Electrical and Computer Engineering, University of Coimbra, Coimbra, Portugal; Department of Electrical and Computer Engineering, Instituto Superior Técnico, Technical University of Lisbon, INESC-ID Lisboa, Lisboa, Portugal; Instituto de Telecomunicações and the Department of Electrical and Computer Engineering, University of Coimbra, Coimbra, Portugal",IEEE Transactions on Parallel and Distributed Systems,"23 Dec 2010","2011","22","2","309","322","Unlike usual VLSI approaches necessary for the computation of intensive Low-Density Parity-Check (LDPC) code decoders, this paper presents flexible software-based LDPC decoders. Algorithms and data structures suitable for parallel computing are proposed in this paper to perform LDPC decoding on multicore architectures. To evaluate the efficiency of the proposed parallel algorithms, LDPC decoders were developed on recent multicores, such as off-the-shelf general-purpose x86 processors, Graphics Processing Units (GPUs), and the CELL Broadband Engine (CELL/B.E.). Challenging restrictions, such as memory access conflicts, latency, coalescence, or unknown behavior of thread and block schedulers, were unraveled and worked out. Experimental results for different code lengths show throughputs in the order of 1 \sim 2 Mbps on the general-purpose multicores, and ranging from 40 Mbps on the GPU to nearly 70 Mbps on the CELL/B.E. The analysis of the obtained results allows to conclude that the CELL/B.E. performs better for short to medium length codes, while the GPU achieves superior throughputs with larger codes. They achieve throughputs that in some cases approach very well those obtained with VLSI decoders. From the analysis of the results, we can predict a throughput increase with the rise of the number of cores.","1558-2183","","10.1109/TPDS.2010.66","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5445086","LDPC;data-parallel computing;multicore;graphics processing units;GPU;CUDA;CELL;OpenMP.","Parity check codes;Decoding;Multicore processing;Throughput;Computer architecture;Very large scale integration;Data structures;Parallel processing;Parallel algorithms;Graphics","","88","2","31","IEEE","8 Apr 2010","Feb. 2011","","IEEE","IEEE Journals"
"On the Growth Rate of the Weight Distribution of Irregular Doubly Generalized LDPC Codes","M. F. Flanagan; E. Paolini; M. Chiani; M. P. C. Fossorier","School of Electrical, Electronic, and Mechanical Engineering, University College Dublin, Dublin, Ireland; Department of Electronics, Computer Science and Systems (DEIS), University of Bologna, Cesena, Italy; Department of Electronics, Computer Science and Systems (DEIS), University of Bologna, Cesena, Italy; ETIS ENSEA, UMR-8051, UCP, CNRS, Cergy-Pontoise, France",IEEE Transactions on Information Theory,"23 May 2011","2011","57","6","3721","3737","In this paper, the asymptotic growth rate of the weight distribution of irregular doubly generalized LDPC (D-GLDPC) codes is derived. The analysis yields a compact expression which accurately approximates the growth rate function for the case of small linear-weight codewords. This paper generalizes existing results for LDPC and generalized LDPC (GLDPC) codes. Ensembles with smallest check or variable node minimum distance greater than 2 are shown to have good growth-rate behavior, while for other ensembles a fundamental parameter is identified which discriminates between an asymptotically small and an asymptotically large expected number of small linear-weight codewords. Also, in the latter case it is shown that the growth rate depends only on the check and variable nodes with minimum distance 2. An important connection between this new result and the stability condition of D-GLDPC codes over the BEC is highlighted. Such a connection, previously observed for LDPC and GLDPC codes, is now extended to the case of D-GLDPC codes. Finally, it is shown that the analysis may be extended to include the growth rate of the stopping set size distribution of irregular D-GLDPC codes.","1557-9654","","10.1109/TIT.2011.2132650","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5773020","Doubly generalized LDPC codes;growth rate;irregular code ensembles;stopping set size distribution;weight distribution","Block codes;Polynomials;Stability analysis;Asymptotic stability;Iterative decoding;Generators","","17","","30","IEEE","23 May 2011","June 2011","","IEEE","IEEE Journals"
"Performance and Complexity of 32 k-bit Binary LDPC Codes for Magnetic Recording Channels","S. Jeon; B. V. K. Vijaya Kumar","Data Storage Systems Center (DSSC), Carnegie Mellon University, Pittsburgh, PA, USA; Data Storage Systems Center (DSSC), Carnegie Mellon University, Pittsburgh, PA, USA",IEEE Transactions on Magnetics,"20 May 2010","2010","46","6","2244","2247"," Recently, 32 k-bit sector size for hard disk drives is being investigated to take advantage of the superior performance of long error correcting codes. Meanwhile, low-density parity-check (LDPC) codes have been actively investigated for obtaining coding gains over conventional Reed-Solomon (RS) codes mainly for 4 k-bit sectors. In this paper, the coding gain of a 32 k-bit LDPC code over a 4 k-bit LDPC code, a 32 k-bit RS code, and a 4 k-bit RS code in magnetic recording channels is investigated. The decoding complexity of 32 k-bit LDPC codes and 4 k-bit LDPC codes is also discussed. It is important to evaluate whether the coding gains are enough to justify the increased complexity. Using the 32 k-bit LDPC code, 0.8-dB gain over the 32 k-bit RS code or the 4 k-bit LDPC code (the two schemes coincidentally showed similar performance) at 32 k-bit block error rate (BLER) $10^{-3}$ , and 1.6-dB gain over the 4 k-bit RS code were obtained. It is shown that 32 k-bit LDPC codes require a larger number of iterations than the 4 k-bit LDPC codes. It is also shown that there is much room to improve the design of 32 k-bit LDPC codes than the code used in the simulation. To illustrate the potential, quasicyclic LDPC codes with column weights up to 13 with girth 6 are investigated. ","1941-0069","","10.1109/TMAG.2010.2043067","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5467496","Low-density parity-check (LDPC) code;magnetic recording channel;4 k-byte sector","Parity check codes;Magnetic recording;Error correction codes;Decoding;Reed-Solomon codes;Performance gain;Concatenated codes;Data storage systems;Decision support systems;USA Councils","","20","","9","IEEE","20 May 2010","June 2010","","IEEE","IEEE Journals"
"Deriving Good LDPC Convolutional Codes from LDPC Block Codes","A. E. Pusane; R. Smarandache; P. O. Vontobel; D. J. Costello","Department of Electrical Engineering, University of Notre Dame, Notre Dame, IN, USA; Department of Mathematics and Statistics, San Diego State University, San Diego, CA, USA; Hewlett Packard Laboratories, Palo Alto, CA, USA; Department of Electrical Engineering, University of Notre Dame, Notre Dame, IN, USA",IEEE Transactions on Information Theory,"20 Jan 2011","2011","57","2","835","857","Low-density parity-check (LDPC) convolutional codes are capable of achieving excellent performance with low encoding and decoding complexity. In this paper, we discuss several graph-cover-based methods for deriving families of time-invariant and time-varying LDPC convolutional codes from LDPC block codes and show how earlier proposed LDPC convolutional code constructions can be presented within this framework. Some of the constructed convolutional codes significantly outperform the underlying LDPC block codes. We investigate some possible reasons for this “convolutional gain,” and we also discuss the-mostly moderate-decoder cost increase that is incurred by going from LDPC block to LDPC convolutional codes.","1557-9654","","10.1109/TIT.2010.2095211","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5695133","Block codes;convolutional codes;low-density parity-check (LDPC) codes;message-passing iterative decoding;pseudocodewords;pseudoweights;quasi-cyclic codes;unwrapping;wrapping","Convolutional codes;Block codes;Decoding;Iterative decoding;Polynomials","","111","7","58","IEEE","20 Jan 2011","Feb. 2011","","IEEE","IEEE Journals"
"New Sequences of Capacity Achieving LDPC Code Ensembles Over the Binary Erasure Channel","H. Saeedi; A. H. Banihashemi","Broadband Communications and Wireless Systems (BCWS) Centre, Department of Systems and Computer Engineering, Carleton University, Ottawa, ONT, Canada; BCWS Centre, Department of Systems and Computer Engineering, Carleton University, Ottawa, ONT, Canada",IEEE Transactions on Information Theory,"18 Nov 2010","2010","56","12","6332","6346","In this paper, new sequences $(\lambda ^{n},\rho ^{n})$  of capacity achieving low-density parity-check (LDPC) code ensembles over the binary erasure channel (BEC) is introduced. These sequences include the existing sequences by Shokrollahi  as a special case. For a fixed code rate  $R$, in the set of proposed sequences, Shokrollahi's sequences are superior to the rest of the set in that for any given value of  $n$, their threshold is closer to the capacity upper bound  $1- R$. For any given $\delta $,  $0 < \delta < 1-R$, however, there are infinitely many sequences in the set that are superior to Shokrollahi's sequences in that for each of them, there exists an integer number $n_{0}$ , such that for any $n > n_{0}$, the sequence  $(\lambda ^{n},\rho ^{n})$ requires a smaller maximum variable node degree as well as a smaller number of constituent variable node degrees to achieve a threshold within $\delta $-neighborhood of the capacity upper bound  $1-R$. Moreover, it is proven that the check-regular subset of the proposed sequences are asymptotically quasi-optimal, i.e., their decoding complexity increases only logarithmically with the relative increase of the threshold. A stronger result on asymptotic optimality of some of the proposed sequences is also established.","1557-9654","","10.1109/TIT.2010.2053874","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5625640","Asymptotically optimal sequences;binary erasure channel (BEC);capacity achieving sequences;check regular ensembles;low-density parity-check codes (LDPC)","Complexity theory;Parity check codes;Upper bound;Decoding;Sequences","","13","","18","IEEE","18 Nov 2010","Dec. 2010","","IEEE","IEEE Journals"
"Successive Maximization for Systematic Design of Universally Capacity Approaching Rate-Compatible Sequences of LDPC Code Ensembles over Binary-Input Output-Symmetric Memoryless Channels","H. Saeedi; H. Pishro-Nik; A. H. Banihashemi","Department of Electrical and Computer Engineering, University of Massachusetts, Amherst, MA, USA; Department of Electrical and Computer Engineering, University of Massachusetts, Amherst, MA, USA; Department of Systems and Computer Engineering, Carleton University, Ottawa, ONT, Canada",IEEE Transactions on Communications,"14 Jul 2011","2011","59","7","1807","1819","A systematic construction of capacity achieving low-density parity-check (LDPC) code ensemble sequences over the Binary Erasure Channel (BEC) has been proposed by Saeedi et al. based on a method, here referred to as Successive Maximization (SM). In SM, the fraction of degree-i nodes are successively maximized starting from i = 2 with the constraint that the ensemble remains convergent over the channel. In this paper, we propose SM to design universally capacity approaching rate-compatible LDPC code ensemble sequences over the general class of Binary-Input Output-Symmetric Memoryless (BIOSM) channels. This is achieved by first generalizing the SM method to other BIOSM channels to design a sequence of capacity approaching ensembles called the parent sequence. The SM principle is then applied to each ensemble within the parent sequence, this time to design rate-compatible puncturing schemes. As part of our results, we extend the stability condition which was previously derived for degree-2 variable nodes to other variable node degrees as well as to the case of rate-compatible codes. Consequently, we prove that using the SM principle, one is able to design universally capacity achieving rate-compatible LDPC code ensemble sequences over the BEC. Unlike the previous results in the literature, the proposed SM approach is naturally extendable to other BIOSM channels. The performance of the rate-compatible schemes designed based on our method is comparable to those designed by optimization.","1558-0857","","10.1109/TCOMM.2011.060911.100409","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5910111","Low-density parity-check (LDPC) codes;rate-compatible LDPC codes;capacity-achieving codes;capacity-approaching codes;systematic design of LDPC codes;stability condition;binary erasure channel (BEC);binary symmetric channel (BSC);additive white Gaussian noise (AWGN) channel","Parity check codes;Upper bound;Stability analysis;Systematics;Asymptotic stability;Numerical stability;Convergence","","6","","30","IEEE","23 Jun 2011","July 2011","","IEEE","IEEE Journals"
