ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:8438300,journal,Adaptive MIMO FSO communication systems with spatial mode switching,"Hatef Nouri, Murat Uysal","In this paper, we propose an adaptive multiple-input multiple-output (MIMO) free-space optical (FSO) system with dynamic adaptation between spatial modes of operation. The proposed adaptive system supports three MIMO modes. In the spatial multiplexing mode, the system transmits independent parallel data streams over multiple apertures to increase data rate. In diversity mode, the system transmits coded streams through multiple apertures to extract diversity gains. In hybrid mode, a trade-off between diversity and multiplexing gains is targeted. For each operation mode, we first derive the outage probability for the MIMO FSO system over log-normal turbulence channels. Then, we formulate the design of an adaptive FSO system to select the MIMO mode that yields the highest throughput while satisfying a predefined target outage probability. Extensive numerical results are provided to demonstrate the performance of the proposed adaptive scheme.",,August 201,10.1364/JOCN.10.000686,https://ieeexplore.ieee.org/document/8438300,new
ieee:8368304,journal,Analytical Lower Bound on the Lifting Degree of Multiple-Edge QC-LDPC Codes With Girth 6,"Mohammad-Reza Sadeghi, Farzane Amirzade","Multiple-edge protographs have some advantages over single-edge protographs, such as potentially having larger minimum Hamming distance. However, most of results in the literature are related to the construction of single-edge quasi-cyclic low-density parity-check codes (QC-LDPC) codes and little research has been done for the construction of multiple-edge QC-LDPC codes. In this letter, for the first time, necessary and sufficient conditions for the exponent matrices to have multiple-edge QC-LDPC codes with girth 6 are provided. As a consequence of this letter, a lower bound on the lifting degree of regular and irregular multiple-edge QC-LDPC codes with girth 6 is derived. We also present QC-LDPC codes whose lifting degrees meet our proposed lower bound. These codes have shorter lengths compared with single-edge QC-LDPC codes. Another contribution of this letter is presenting a technique to reduce the size of the search space to find these codes.",,Aug. 2018,10.1109/LCOMM.2018.2841873,https://ieeexplore.ieee.org/document/8368304,new
ieee:8214239,journal,Comments on “Edge-Based Dynamic Scheduling for Belief-Propagation Decoding of LDPC Codes”,Qiyou Xie,"In this paper, we provide comments on the recent paper by Aslam et al. that proposed two low-complexity edge-based scheduling schemes for belief-propagation (BP) decoding of low-density parity-check (LDPC) codes. In their schemes, the check-node reliability threshold ( ${\mathcal {T}}$ ) is important to select the updating edges. However, it is found that the selected value of  ${\mathcal {T}}$  in the above literature is not optimal. In this comment, we present a method that leads to a better choice of  ${\mathcal {T}}$ .",,Aug. 2018,10.1109/TCOMM.2017.2783968,https://ieeexplore.ieee.org/document/8214239,new
ieee:8371208,journal,Performance Analysis and Code Optimization of IDMA With 5G New Radio LDPC Code,"Yushu Zhang, KeWu Peng, Xianbin Wang, Jian Song","In this letter, we focus on the performance analysis and code optimization of interleave-division multiple access (IDMA) with the rate-compatible low-density parity-check (LDPC) code adopted in 5G new radio (5G-NR) technical specification. By combining the multi-edge type density evolution (DE) and extrinsic information transfer (EXIT) analysis, a multi-edge-type DE-aided EXIT analysis is developed to analyze the asymptotic performance of 5G-NR LDPC-coded IDMA, which is shown to be fairly robust against the variations of user number. Then, the base matrix of 5G-NR LDPC code is optimized for IDMA to achieve higher sum spectral efficiency while maintaining the rate compatibility.",,Aug. 2018,10.1109/LCOMM.2018.2843347,https://ieeexplore.ieee.org/document/8371208,new
ieee:8207629,journal,Dispersed Array LDPC Codes and Decoder Architecture for NAND Flash Memory,"Wei Shao, Jin Sha, Chuan Zhang","Quasi-cyclic (QC) low-density parity-check (LDPC) codes have become popular in NAND flash memories, owing to their excellent error correction performance and hardware-friendly structures. However, the large scale of barrel shifters result in prohibitive routing complexity. Array LDPC code is a kind of highly structured QC-LDPC code, which provides a good balance of performance, complexity, and throughput. In this brief, a construction method of dispersed array LDPC (DA-LDPC) codes based on an array square is proposed. DA-LDPC codes not only benefit from the array property but also a hybrid and efficient storage architecture due to their stair-like structure. For NAND flash applications, the code construction and decoder architecture of a (18300, 16470) DA-LDPC code is illustrated in this brief, where a two-level decision of LDPC decoding strategy is employed. The numerical results based on an FPGA emulation platform have shown that the error floor of the (18300, 16470) DA-LDPC code is under 10-11 in term of bit error rate (BER). Thanks to the well-structured DA-LDPC codes, we can conveniently apply a column-based shuffle decoding (CBSD) algorithm for ease of implementation. The corresponding ASIC implementation results have proved that the decoder architecture of DA-LDPC codes can achieve higher normalized-throughput-gate-count-ratio (NTGR) compared to state-of-art works.",,Aug. 2018,10.1109/TCSII.2017.2783438,https://ieeexplore.ieee.org/document/8207629,new
ieee:8233210,journal,Tree-Permutation-Matrix Based LDPC Codes,"Sheng Jiang, Fanlu Mo, Francis C. M. Lau, Chiu-W. Sham","Low-density parity-check (LDPC) codes are normally categorized into random structure or regular structure. In this brief, we introduce a new type of LDPC codes which is of semi-regular style. The parity-check matrices of the new LDPC code type are composed of sub-matrices termed tree-permutation matrices (TPMs). These TPMs are “semi-regular” and are constructed in a systematic way. Using the 2 × 2 identity matrix and anti-diagonal matrix as an example, we illustrate how 2M × 2M TPMs are formed. During the formation of the 2M × 2M TPMs, we further apply the hill-climbing algorithm to avoid short cycles. Finally, we construct a girth-8 TPM-LDPC code with a base matrix of size 4 × 24 and a girth-10 TPM-LDPC code with a base matrix of size 3 ×10. We implement the TPM-LDPC decoders on an FPGA and compare the simulation results and decoder complexity with other LDPC codes.",,Aug. 2018,10.1109/TCSII.2017.2785779,https://ieeexplore.ieee.org/document/8233210,new
ieee:8327849,journal,Connections Between Low-Weight Codewords and Cycles in Spatially Coupled LDPC Convolutional Codes,"Massimo Battaglioni, Marco Baldi, Giovanni Cancellieri","In this paper, time-invariant spatially coupled low-density parity-check convolutional codes (SC-LDPC-CCs) are considered, and the connections existing between their low-weight codewords and cycles in their Tanner graphs are studied. Using the polynomial representation of these codes, we show that parity-check matrices having columns with weight ≥2 can be analyzed considering a certain number of parity-check sub-matrices having regular columns with weight 2. These sub-matrices are associated to cycles in the code Tanner graph and define as many codes we denote as component codes. Based on this observation, we find that codewords of the main code can be expressed as combinations of codewords of the component codes. The design of codes free of codewords up to a certain weight is also addressed. We show that low-weight codewords in the main code can be avoided by removing some types of cycles in its Tanner graph. Our design approach is applied to some well-known ensembles of SC-LDPC-CCs to prove its effectiveness.",,Aug. 2018,10.1109/TCOMM.2018.2820702,https://ieeexplore.ieee.org/document/8327849,new
ieee:8319958,journal,Code Design for Discrete Memoryless Interference Channels,"Mehdi Dabirnia, A. Korhan Tanc, Shahrouz Sharifi, Tolga M. Duman","We study the design of explicit and implementable codes for the two-user discrete memoryless interference channels (DMICs). We consider Han-Kobayashi (HK) type encoding where both public and private messages are used and propose coding techniques utilizing a serial concatenation of a nonlinear trellis code (NLTC) with an outer low-density parity-check (LDPC) code. Since exact analytical treatment of the BCJR decoder for the inner trellis-based code appears infeasible, we analytically investigate the iterative decoding process in the asymptotic regime where the probability of decoding error tends to zero. Based on this approximate analysis, we derive a stability condition for this type of a concatenated coding scheme for the first time in the literature. Furthermore, we use an extrinsic information transfer analysis to design the outer LDPC code while fixing the inner NLTC, and utilize the derived stability condition to accelerate the design process and to avoid code ensembles that potentially produce high error floors. Via numerical examples, we demonstrate that our designed codes achieve rate pairs close the optimal boundary of the HK subregion, which cannot be obtained without the use of nonlinear codes. Also, we verify that the estimated thresholds of the designed codes via finite block length simulations and show that our designs significantly outperform the point-to-point optimal codes, hence demonstrating the need for designs specifically tailored for DMICs.",,Aug. 2018,10.1109/TCOMM.2018.2817233,https://ieeexplore.ieee.org/document/8319958,new
ieee:8374935,journal,A Design of Reconfigurable Raptor Codes for Wide SNR Ranges Using a Multi-Edge Framework,"Sachini Jayasooriya, Mahyar Shirvanimoghaddam, Sarah J. Johnson","In this letter, we consider the design of Raptor codes for a wide signal-to-noise ratio (SNR) range using a multi-edge framework. The main idea is to change the degree distribution in a way to optimize the rate efficiency when more output bits are sent out. The proposed code shows near capacity performance in the designed SNR range, and achieves higher efficiencies compared with the reference Raptor codes from the literature.",,Aug. 2018,10.1109/LCOMM.2018.2844838,https://ieeexplore.ieee.org/document/8374935,new
ieee:8362644,journal,"A 2.267-Gb/s, 93.7-pJ/bit Non-Binary LDPC Decoder With Logarithmic Quantization and Dual-Decoding Algorithm Scheme for Storage Applications","Yuta Toriyama, Dejan Marković","Non-binary low-density parity-check (NB-LDPC) codes are a promising class of error-correcting codes that provide excellent coding gain beyond that of their binary counterparts. However, their decoding complexity has thus far limited practicality. We present an NB-LDPC decoder with information throughput of 2.267 Gb/s and power consumption of 212.4 mW, yielding an energy efficiency of 93.7 pJ/bit, implemented in 40-nm CMOS technology. The employed code is long and high-rate without degree-2 variable nodes, resulting in a low error floor and making the code appropriate for storage applications. A logarithmic quantization scheme is proposed to enable aggressive wordlength reduction to alleviate hardware complexity. In addition, a dual-decoding algorithm scheme is employed to alleviate the computational complexity of decoding, realized in an efficient architecture with high parallelism and avoidance of idle clock cycles.",,Aug. 2018,10.1109/JSSC.2018.2832851,https://ieeexplore.ieee.org/document/8362644,new
