ID,Type,Title,Status,Reason,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:10418118,journal,Efficient Construction of Quasi-Cyclic LDPC Codes With Multiple Lifting Sizes,✅,다중 lifting size 지원 QC-LDPC 신규 구성법(non-decreasing girth) — 바이너리 코드 설계(E) 이식 가능,"Huaan Li, Hengzhou Xu, Chao Chen, Baoming Bai","In this letter, we present an efficient method for constructing a family of quasi-cyclic low-density parity-check (QC-LDPC) codes specified only by one single exponent matrix that can support multiple lifting sizes. Our method adopts the small-lifting-size-first design strategy and the resulting exponent matrix of larger lifting size has non-decreasing girth. Numerical results show that all constituent codes can perform as well as (outperform) the CCSDS (5G) LDPC codes over the AWGN channel with the iterative decoding algorithms. This fact demonstrates the feasibility and validity of our proposed method and makes it competitive in some applications, e.g., enhancing short and medium-length LDPC codes to support longer length.",,April 2024,10.1109/LCOMM.2024.3360450,https://ieeexplore.ieee.org/document/10418118
ieee:10318173,journal,Adaptive Granularity Progressive LDPC Decoding for NAND Flash Memory,✅,"NAND 플래시 직접(A): GC-LDPC 기반 적응적 progressive 디코딩, read-retry granularity 최적화 — NAND ECC 핵심","Binhao Bao, Qianhui Li, Wu Guan, Qi Wang, Liping Liang, Xin Qiu","Progressive low-density parity check (LDPC) code decoding has been widely used to correct increasing raw bit errors in NAND Flash memory. Once the decoding of a single logical page fails, the read-retry operation will reprocess at an increased read level with more accurate initial log-likelihood ratio (LLR) messages. However, the traditional progressive LDPC decodings with inappropriate read-level-increase granularities of read-retry operations introduce unnecessary flash read latency. By taking advantage of globally coupled LDPC (GC-LDPC) codes, an improved adaptive granularity progressive LDPC decoding (IAGPD) is proposed. This method can estimate the number of uncorrectable bit errors before each read-retry operation by detecting the unsatisfied local parity checks and general syndrome in the decoding failure. Then, it adaptively selects the optimal read-level-increase granularities for read-retry operations in the progressive LDPC decoding. Compared with the existing decoding methods, only by an extra 0.098% of the decoder area and two clock cycles, our method can reduce the flash read latency by up to 43%. And the solid-state drive (SSD) read response time on MQsim can be reduced by up to 32%.",,April 2024,10.1109/TCAD.2023.3332829,https://ieeexplore.ieee.org/document/10318173
ieee:10439165,journal,Exploiting the Joint Sparsity for LDPC-Enhanced Delay-Doppler Multicarrier Modulation: A Parallel Belief Propagation-Based Approach,❌,DDMC 검출기+LDPC 디코더 결합 수신기 설계(joint receiver). 무선 doubly-selective 채널 특이적이고 떼어낼 NAND 이식 ECC 기법 없음,"Xuehan Wang, Zhitong He, Hongyi He, Jintao Wang","To support communications with extremely high mobility, both the delay-Doppler multicarrier (DDMC) modulation and low-density parity-check (LDPC) code can be adopted to enhance the reliability under doubly-selective channels. However, the detector and decoder for LDPC-DDMC systems are treated separately in prior investigations, which cannot fully exploit the joint sparsity brought by the delay-Doppler channel and parity-check matrix. To promote the performance and reduce the complexity further, the detector and decoder of LDPC-DDMC systems are connected in a factor graph as two modules in this letter. The parallel belief propagation (BP)-based approach is then proposed to establish the joint receiver design for LDPC-DDMC systems with low complexity. Simulation results verify that the proposed scheme enjoys better bit-error-rate (BER) performance compared with the separate design.",,April 2024,10.1109/LCOMM.2024.3366970,https://ieeexplore.ieee.org/document/10439165
ieee:10360862,journal,LDPC Decoding With Degree-Specific Neural Message Weights and RCQ Decoding,✅,"이식 가능 디코더(C): degree별 가중치 공유 신경망 MinSum + RCQ 디코더, HW 부담 감소 — NAND LDPC 이식 가능","Linfang Wang, Caleb Terrill, Dariush Divsalar, Richard D. Wesel","Recently, neural networks have improved MinSum message-passing decoders for low-density parity-check (LDPC) codes by multiplying or adding weights to the messages, where the weights are determined by a neural network. The neural network complexity to determine distinct weights for each edge is high, often limiting the application to relatively short LDPC codes. Furthermore, storing separate weights for every edge and every iteration can be a burden for hardware implementations. To reduce neural network complexity and storage requirements, this paper proposes a family of weight-sharing schemes that use the same weight for edges that have the same check node degree and/or variable node degree. Our simulation results show that node-degree-based weight-sharing can deliver the same performance requiring distinct weights for each node. This paper also combines these degree-specific neural weights with a reconstruction-computation-quantization (RCQ) decoder to produce a weighted RCQ (W-RCQ) decoder. The W-RCQ decoder with node-degree-based weight sharing has a reduced hardware requirement compared with the original RCQ decoder. As an additional contribution, this paper identifies and resolves a gradient explosion issue that can arise when training neural LDPC decoders.",,April 2024,10.1109/TCOMM.2023.3343387,https://ieeexplore.ieee.org/document/10360862
ieee:10449366,journal,Multi-Impairment Compensation for CO-OFDM System Based on Deep Learning and LDPC Code,✅,BP 디코더를 대체하는 DNN 기반 LDPC 디코더 제안 - 신경망 디코더는 이식 가능 디코더 알고리즘(C)에 해당,"Cong Hu, Yuanxiang Chen, Ying Han, Jianguo Yu","In this article, we propose a multi-impairment compensation scheme based on deep learning and low-density parity-check (LDPC) code for the coherent optical orthogonal frequency division multiplexing (CO-OFDM) system. We first propose a multi-impairment compensation autoencoder (MICAE) based on deep neural network (DNN). Then we combine the proposed MICAE with LDPC code and design a DNN-based decoder for LDPC decoding to replace the traditional belief propagation (BP) decoder. The proposed scheme can compensate for multiple impairments simultaneously and has faster decoding speed, greatly improving the performance of the CO-OFDM transmission system. We demonstrate the superiority of the proposed scheme through simulations in different CO-OFDM transmission systems. Simulation results show that the proposed scheme can effectively improve the Q-factor and reduce the bit error rate (BER) of the system, and is more suitable for complex long-distance and high-speed optical transmission scenarios.",,April 2024,10.1109/JPHOT.2024.3370191,https://ieeexplore.ieee.org/document/10449366
ieee:10440608,journal,Design of Joint Source-Channel Coding Scheme Based on Spatially-Coupled DP-LDPC Codes,❌,JSCC(소스-채널 결합 부호) SC-DP-LDPC. 기준상 JSCC는 명시적 제외 대상,"Jia Zhan, Francis C. M. Lau","In this letter, we propose a novel joint source-channel code (JSCC) called spatially-coupled double-protograph-based low-density parity-check (SC-DP-LDPC) code. The SC-DP-LDPC code consists of a source spatially-coupled protograph-based low-density parity-check (SC-P-LDPC) code and a channel SC-P-LDPC code. Moreover, the two corresponding protomatrices are connected by a spatially-coupled source-check-channel-variable (SC-SCCV) linking protomatrix. Theoretical and simulation results show that the SC-DP-LDPC codes outperform JSCC systems based on state-of-the-art double protograph-based LDPC block codes or concatenated spatially-coupled LDPC codes.",,April 2024,10.1109/LCOMM.2024.3368223,https://ieeexplore.ieee.org/document/10440608
ieee:10415095,journal,PD-GLDPC Codes With Degree-1 Variable Nodes and Multi-Types of Component Codes,✅,"BEC 채널이지만 PD-GLDPC 신규 코드 설계(degree-1 VN, MCC 최적화) — 바이너리 코드 설계(E), 애매하므로 살림","Jae-Won Kim, Jaewha Kim, Hee-Youl Kwak, Jong-Seon No","In this letter, we propose a new design method for protograph-based partially doped generalized low-density parity-check (PD-GLDPC) codes over the binary erasure channel (BEC). By extending the block-error threshold condition proposed by A. K. Pradhan et al. for conventional GLDPC codes, we optimize medium to high-rate PD-GLDPC codes with degree-1 variable nodes and multi-types of component codes (MCC). It is shown that the optimized PD-GLDPC codes outperform the conventional LDPC and GLDPC codes at the frame error rate 10−4 over the BEC while having comparable decoding complexity.",,April 2024,10.1109/LCOMM.2024.3359155,https://ieeexplore.ieee.org/document/10415095
ieee:10416227,journal,Blind Recognition of 5G LDPC Codes Over a Candidate Set,❌,"5G LDPC 부호의 블라인드 인식(AMC용 코드 식별) — ECC 디코더/구성 기여 아님, 떼어낼 기법 없음","Yuan Wang, Shuling Che","Blind recognition of channel codes is an important technology in Adaptive Modulation and Coding (AMC) systems. Shortening and puncturing have been adopted to achieve flexible code rates and code lengths for different application scenarios in 5G Low Density Parity Check (LDPC) codes, which leads to a challenge for their blind recognition. In this letter, a novel Extended Exponent Matrix (EEM) reconstruction method is proposed to find complete parity checks for punctured codes, which offers the feasibility of Log-Likelihood Ratio (LLR) based blind recognition of punctured linear block codes over a candidate set. Simultaneously, a lifting size parallel operation via the quasi-cyclic property of 5G LDPC codes and limited weights of parity checks are employed in our proposed algorithm to efficiently reduce the reconstruction complexity. At last, simulation results are presented to show the effectiveness of our reconstruction algorithm.",,April 2024,10.1109/LCOMM.2024.3359856,https://ieeexplore.ieee.org/document/10416227
ieee:10422741,journal,A UnetNND-BP Architecture for Channel Decoding Under Correlated Noise,✅,Unet 기반 신경망 디노이저-BP 디코더 신규 아키텍처 — 신경망 디코더(C) 이식 가능,"Huiying Chen, Pengchao Zhao, Chengju Li","In this letter, we introduce a Unet-based neural network denoiser-belief propagation (UnetNND-BP) architecture with two training modes to improve the decoding performance of low-density parity-check (LDPC) codes. In the supervised learning mode, UnetNND-BP achieves better performance than benchmark schemes, while in the self-supervised learning mode, it achieves comparable performance.",,April 2024,10.1109/LCOMM.2024.3362509,https://ieeexplore.ieee.org/document/10422741
ieee:10422821,journal,Bounds on the Free Distance of Periodically Time-Varying SC-LDPC Codes,❌,PTV-SC-LDPC free distance 상한의 순수 이론 bound — 디코더/HW/신규 구성으로 이어지지 않음,"Massimo Battaglioni, Marco Baldi, Franco Chiaraluce","Time-invariant spatially coupled low-density parity-check (TI-SC-LDPC) codes can be obtained by unwrapping quasi-cyclic (QC) LDPC block codes. This results in a free distance that is lower bounded by the minimum distance of the underlying QC-LDPC block codes. By introducing some variability in the syndrome former matrix, time-varying (TV) SC-LDPC codes are obtained, which trade an improved error correction performance for an increased decoding memory requirement and decoding complexity. A family of codes able to combine the advantages of TI-SC-LDPC codes with those of TV-SC-LDPC codes is that of periodically time-varying (PTV) SC-LDPC codes, based on a finite and periodic variation of the syndrome former matrix. In this paper we focus on such codes, and derive new upper bounds on the free distance of PTV-SC-LDPC code ensembles as well as on specific codes. By using these bounds, we show that PTV-SC-LDPC codes can achieve important improvements in the free distance over TI-SC-LDPC codes even using a very small period of variability, which corresponds to a minimal increase in memory and complexity. We also validate the new upper bounds through numerical experiments and assess the error correction performance of the corresponding codes through Monte Carlo simulations.",,April 2024,10.1109/TIT.2024.3362387,https://ieeexplore.ieee.org/document/10422821
