ID,Type,Title,Status,Reason,Algo,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:6047544,journal,A New Construction of Structured Binary Regular LDPC Codes Based on Steiner Systems with Parameter t>2,✅,"바이너리 regular LDPC 신규 구성(Steiner system t>2, 4-cycle-free, girth>=6) — 코드설계 E 이식 가능. 비이진 언급 있으나 바이너리 구성 포함",✅ 알고리즘/코드 기여,"Hossein Falsafain, Morteza Esmaeili","This paper presents a novel method for constructing structured regular low-density parity-check (LDPC) codes based on a special type of combinatorial designs, known as Steiner systems. This code design approach can be considered as a generalization of the well-known method which uses the point-block incidence matrix of a Steiner 2-design for the code construction. Though the given method can be applied on any Steiner system S(t, k, v), in this paper we focus only on Steiner systems with t ≥ 3. Furthermore, we show that not only a Steiner system (X,B) itself, but also its residual design with respect to an arbitrary point x ∈ X can be employed for code construction. We also present a technique for constructing binary and non-binary QC-LDPC codes from Steiner systems. The Tanner graph of the constructed codes is free of 4-cycles and hence the codes have girth at least six. Simulation results show that the so constructed codes perform well over the AWGN channel with iterative message-passing decoding.",,January 20,10.1109/TCOMM.2011.101011.110120,https://ieeexplore.ieee.org/document/6047544
ieee:6122000,journal,Addendum to “An Efficient Algorithm to Find All Small-Size Stopping Sets of Low-Density Parity-Check Matrices”,✅,바이너리 LDPC stopping set 전수 탐색 알고리즘 개선 — error floor/유한길이 분석(E) 이식 가능,✅ 알고리즘/코드 기여,"Eirik Rosnes, Øyvind Ytrehus, Marcel A. Ambroze, Martin Tomlinson","In an earlier transactions paper, Rosnes and Ytrehus presented an efficient algorithm for determining all stopping sets of low-density parity-check (LDPC) codes, up to a specified weight, and also gave results for a number of well-known codes including the family of IEEE 802.16e LDPC codes, commonly referred to as the WiMax codes. It is the purpose of this short paper to review the algorithm for determining the initial part of the stopping set weight spectrum (which includes the codeword weight spectrum), and to provide some improvements to the algorithm. As a consequence, complete stopping set weight spectra up to weight 32 (for selected IEEE 802.16e LDPC codes) can be provided, while in previous work only stopping set weights up to 28 are reported. In the published standard for the IEEE 802.16e codes there are two methods of construction presented, depending upon the code rate and the code length. We compare the stopping sets of the resulting codes and provide complete stopping set weight spectra (up to five terms) for all IEEE 802.16e LDPC codes using both construction methods.",,Jan. 2012,10.1109/TIT.2011.2171531,https://ieeexplore.ieee.org/document/6122000
ieee:6325228,conference,Local-optimality guarantees for optimal decoding based on paths,✅,"Tanner 그래프 local-optimality 기반 메시지패싱 디코딩 보장 기법, 바이너리 LDPC 디코더로 이식 가능(C)",✅ 알고리즘/코드 기여,"N. Halabi, G. Even","This paper presents a unified analysis framework that captures recent advances in the study of local-optimality characterizations for codes on graphs. These local-optimality characterizations are based on combinatorial structures embedded in the Tanner graph of the code. Local-optimality implies both maximum-likelihood (ML) optimality and linear-programming (LP) decoding optimality. Also, an iterative message-passing decoding algorithm is guaranteed to find the unique locally-optimal codeword, if one exists. We demonstrate this proof technique by considering a definition of local optimality that is based on the simplest combinatorial structures in Tanner graphs, namely, paths of length h. We apply the technique of local optimality to a family of Tanner codes. Inverse polynomial bounds in the code length are proved on the word error probability of LP-decoding for this family of Tanner codes.","Iterative decoding, Vectors, Maximum likelihood decoding, Error probability, Linear programming",2012,10.1109/ISTC.2012.6325228,https://ieeexplore.ieee.org/document/6325228
ieee:6284008,conference,Hierarchies of local-optimality characterizations in decoding Tanner codes,✅,"Tanner 코드 반복 디코딩의 local-optimality ML 인증서 이론 — BP 디코더 인증/수렴 분석으로 이식 가능(C, 애매하나 살림)",✅ 알고리즘/코드 기여,"N. Halabi, G. Even","Recent developments in decoding Tanner codes with maximum-likelihood certificates are based on a sufficient condition called local optimality. We define hierarchies of locally optimal codewords with respect to two parameters. One parameter is related to the minimum distance of the local codes in Tanner codes. The second parameter is related to the finite number of iterations used in iterative decoding. We show that these hierarchies satisfy inclusion properties as these parameters are increased. In particular, this implies that a codeword that is decoded with a certificate using an iterative decoder after h iterations is decoded with a certificate after k·h iterations, for every integer k.","Iterative decoding, Vectors, Maximum likelihood decoding, Vegetation, Graph theory, Convergence",2012,10.1109/ISIT.2012.6284008,https://ieeexplore.ieee.org/document/6284008
ieee:6284051,conference,Selecting two-bit bit flipping algorithms for collective error correction,✅,"BSC용 two-bit bit-flipping LDPC 디코더 선택 절차, trapping set/error floor 개선 — 이식 가능 디코더 알고리즘(C)",✅ 알고리즘/코드 기여,"D. V. Nguyen, B. Vasić, M. W. Marcellin","A class of two-bit bit flipping algorithms for decoding low-density parity-check codes over the binary symmetric channel was proposed in [1]. Initial results showed that decoders which employ a group of these algorithms operating in parallel can offer low error floor decoding for high-speed applications. As the number of two-bit bit flipping algorithms is large, designing such a decoder is not a trivial task. In this paper, we describe a procedure to select collections of algorithms that work well together. This procedure relies on a recursive process which enumerates error configurations that are uncorrectable by a given algorithm. The error configurations uncorrectable by a given algorithm form its trapping set profile. Based on their trapping set profiles, algorithms are selected so that in parallel, they can correct a fixed number of errors with high probability.","Charge carrier processes, Decoding, Algorithm design and analysis, Iterative decoding, Vectors, Bipartite graph",2012,10.1109/ISIT.2012.6284051,https://ieeexplore.ieee.org/document/6284051
ieee:6310824,conference,Iterative decoding and turbo equalization: The Z-crease phenomenon,✅,"반복디코딩을 비선형 동역학으로 분석해 pseudo-codeword/trapping set 관점 정지기준 제시; 부호 비의존 반복디코더 정지기준은 LDPC BP에 이식 가능(애매→살림, Phase3 재검토)",✅ 알고리즘/코드 기여,"J. Li, K. Xie","Iterative probabilistic inference, popularly dubbed the soft-iterative paradigm, has found great use in a wide range of communication applications, including turbo decoding and turbo equalization. The classic approach of analyzing the iterative approach inevitably use the statistical and information-theoretical tools that bear ensemble-average flavors. This paper consider the per-block error rate performance, and analyzes it using nonlinear dynamical theory. By modeling the iterative processor as a nonlinear dynamical system, we report a universal “Z-crease phenomenon:” the zig-zag or up-and-down fluctuation - rather than the monotonic decrease - of the per-block errors, as the number of iteration increases. Using the turbo decoder as an example, we also report several interesting motion phenomenons which were not previously reported, and which appear to correspond well with the notion of “pseudo codewords” and “stopping/trapping sets.” We further propose a heuristic stopping criterion to control Z-crease and identify the best iteration. Our stopping criterion is most useful for controlling the worst-case per-block errors, and helps to significantly reduce the average-iteration numbers.","Noise, Charge carrier processes, Equalizers, Turbo codes, Estimation, Decoding, Bifurcation",2012,10.1109/CISS.2012.6310824,https://ieeexplore.ieee.org/document/6310824
ieee:6364482,conference,Connecting spatially coupled LDPC code chains,✅,"SC-LDPC 체인 연결 구성으로 디코딩 임계값·복잡도 개선, 바이너리 코드설계(E)",✅ 알고리즘/코드 기여,"D. Truhachev, D. G. M. Mitchell, M. Lentmaier, D. J. Costello","Codes constructed from connected spatially coupled low-density parity-check code (SC-LDPCC) chains are proposed and analyzed. It is demonstrated that connecting coupled chains results in improved iterative decoding performance. The constructed protograph ensembles have better iterative decoding thresholds compared to an individual SC-LDPCC chain and require less computational complexity per bit when operating in the near-threshold region. In addition, it is shown that the proposed constructions are asymptotically good in terms of minimum distance.","Iterative decoding, Bridges, Error probability, Convergence, Reliability, Convolutional codes",2012,10.1109/ICC.2012.6364482,https://ieeexplore.ieee.org/document/6364482
ieee:6376950,conference,Multiple hypotheses iterative decoding of LDPC in the presence of strong phase noise,✅,"BP 메시지 정확도 유지용 mixture reduction 절차 제안 — 부호 비의존 BP 메시지패싱 개선 기법으로 이식 가능성(C), 애매하여 살림",✅ 알고리즘/코드 기여,"S. Shayovitz, D. Raphaeli",In this paper we propose a multiple hypotheses algorithm for joint detection and estimation of coded information in a strong phase noise channel. We also present a low complexity mixture reduction procedure which maintains very good accuracy for the belief propagation messages.,"Phase noise, Complexity theory, Accuracy, Signal to noise ratio, Approximation algorithms, Iterative decoding",2012,10.1109/EEEI.2012.6376950,https://ieeexplore.ieee.org/document/6376950
ieee:6380703,conference,FPGA prototyping and performance evaluation of multi-standard Turbo/LDPC Encoding and Decoding,✅,ASIP 기반 다중표준 Turbo/LDPC 디코더 FPGA 아키텍처 — 이식 가능 HW 아키텍처(D),🔧 하드웨어 수정만,"P. Murugappa, J. -N. Bazin, A. Baghdadi, M. Jézéquel","Hardware prototyping has been the key to system validation, once the hardware simulation matches the software model results and before the final silicon tape-out. On the other hand, flexible multi-standard implementations are being widely investigated these last years for the challenging channel decoding application. The latest contributions explore ASIP (Application-Specific Instruction-set Processor) concept and target to achieve efficient resource sharing between advanced Turbo and LDPC iterative decoders. In this paper we present an FPGA-based prototype of a multistandard Turbo/LDPC Encoding and Decoding. The functional prototype implements a full communication system including encoder, channel model, ASIP-based decoder and performance counters. All components are flexible and are dynamically configurable through a dedicated GUI (Graphical User Interface). The prototype supports all communication modes defined in LTE, WiFi, WiMAX, and DVB-RCS wireless communication standards.","Parity check codes, Decoding, Prototypes, Standards, Graphical user interfaces, Field programmable gate arrays, Encoding",2012,10.1109/RSP.2012.6380703,https://ieeexplore.ieee.org/document/6380703
ieee:6214024,conference,ML performance bounds of turbo and LDPC codes,✅,"turbo/LDPC ML 성능 bound를 gift-assisted decoding으로 추정하는 기법, 부호 비의존적 디코딩 분석으로 바이너리 LDPC 평가에 이식 가능(C, 애매하면 살림)",✅ 알고리즘/코드 기여,"K. -C. Chen, M. -L. Wu, H. -H. Chen, D. -s. Shiu","To date there is no practical means to evaluate the true word error probability (WEP) of a given turbo or LDPC code because typical decoders cannot achieve the performance of ML decoding. In this paper, we propose a viable methodology to establish tight bounds on the ML-decoding WEP for these codes through empirical simulation. Our framework centers on the efficient use of multiple-output decoding induced by receiver-generated side information, or gift. At low WEP regime, perturbed decoding can give tight bounds. In high WEP regime, due to the prohibitive complexity of perturbed decoding, we instead pursue other type of gifts. The effectiveness of various types of gifts is investigated in detail. We observe that the complexity of gift-assisted decoding is dominated by the effort to identify partial gifts that can then be further extended. Using bit values as gifts and an algorithm that maximizes the efficiency of identifying valid partial gifts, the ML bounds of turbo and LDPC codes are evaluated. At low WEP regime, our approach successfully yields the ML performance for these codes. Their WEP are shown to be very far from the sphere packing bound. At higher WEP regime, our results indicate that best-performing message-passing decoders underperform an ML decoder by at least 0.2 dB.","Decoding, Measurement, Complexity theory, Turbo codes, Noise, Iterative decoding",2012,10.1109/WCNC.2012.6214024,https://ieeexplore.ieee.org/document/6214024
