ID,Type,Title,Status,Reason,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:8714057,journal,"Reed-Solomon Based Quasi-Cyclic LDPC Codes: Designs, Girth, Cycle Structure, and Reduction of Short Cycles",✅,"RS기반 QC-LDPC 구성, girth≥8·short cycle 제거 신규 코드설계(E), 바이너리","Xin Xiao, Bane Vasić, Shu Lin, Khaled Abdel-Ghaffar, William E. Ryan",Designs and constructions of quasi-cyclic (QC) LDPC codes for the AWGN channel are presented. The codes are constructed based on the conventional parity-check matrices of Reed-Solomon (RS) codes and are referred to as RS-QC-LDPC codes. Several classes of RS-QC-LDPC codes are given. Cycle structural properties of the Tanner graphs of codes in these classes are analyzed and specific methods for constructing codes with girth at least eight and reducing their short cycles are presented. The designed codes perform well in both waterfall and low error-rate regions.,,Aug. 2019,10.1109/TCOMM.2019.2916605,https://ieeexplore.ieee.org/document/8714057
ieee:8820733,journal,Implementation of encoder and decoder for LDPC codes based on FPGA,✅,"IR-QC-LDPC FPGA 인코더/디코더, 병렬 순환시프트 주소디코더 + 정규화 min-sum — D(HW)·C 이식 가능","Cheng Kun, Shen Qi, Liao Shengkai, Peng Chengzhi","This paper proposes a parallel cyclic shift structure of address decoder to realize a high-throughput encoding and decoding method for irregular-quasi-cyclic low-density parity-check (IR-QC-LDPC) codes, with a dual-diagonal parity structure. A normalized min-sum algorithm (NMSA) is employed for decoding. The whole verification of the encoding and decoding algorithm is simulated with Matlab, and the code rates of 5/6 and 2/3 are selected respectively for the initial bit error ratio as 6% and 1.04%. Based on the results of simulation, multi-code rates are compatible with different basis matrices. Then the simulated algorithms of encoder and decoder are migrated and implemented on the field programmable gate array (FPGA). The 183.36 Mbps throughput of encoder and the average 27.85 Mbps decoding throughput with the initial bit error ratio 6% are realized based on FPGA.",,Aug. 2019,10.21629/JSEE.2019.04.02,https://ieeexplore.ieee.org/document/8820733
ieee:8692396,journal,LDPC Codes for Interference Channels in the Primary Decodes Cognitive Regime,❌,"인지간섭채널(CIC) 전용 joint decoder·LDPC 설계로 무선응용 특이적, NAND로 떼어낼 기법 없음","Mahdi Shakiba-Herfeh, A. Korhan Tanc, Tolga M. Duman","We investigate cognitive interference channels (CICs), a variant of two-user ICs in which one of the transmitters (called the cognitive transmitter) has non-causal knowledge of the other's (private user's) message. Prompted by the information theoretical results, we design an explicit coding scheme for CIC in the primary decodes cognitive regime. We present a novel joint decoder and design low-density parity-check codes for this set-up. Simulation results demonstrate that the proposed joint decoder and the designed codes outperform the conventional maximum ratio combining type decoder and the point-to-point optimal codes, respectively.",,Aug. 2019,10.1109/LWC.2019.2911499,https://ieeexplore.ieee.org/document/8692396
ieee:8734085,journal,GatedNet: Neural Network Decoding for Decoding Over Impulsive Noise Channels,✅,"GatedNet 신경망 디코더, BP 능가·부호비의존 NN 디코딩으로 이식 가능(C)","Yang Hu, Ling Zhao, Zhiyuan Yan, Aryan Kaushik, Yi Hou, John Thompson","This letter proposes a novel neural network (NN) called GatedNet for decoding over-impulsive noise channels. To reduce the impact of impulsive noise, the neurons in the GatedNet are redesigned with control gates to achieve better performance and robustness. Furthermore, a partially connected layer (PCL) in the neural network design is proposed to reduce the computational complexity. Simulation results show that the proposed GatedNet decoder outperforms the belief propagation (BP) decoder for different impulsive noise channels. Furthermore, it achieves near-maximum likelihood (ML) performance with much shorter decoding time.",,Aug. 2019,10.1109/LCOMM.2019.2920638,https://ieeexplore.ieee.org/document/8734085
ieee:8665873,journal,Minimum-Polytope-Based Linear Programming Decoder for LDPC Codes via ADMM Approach,✅,"ADMM 기반 LP 디코딩 신규 알고리즘(check polytope projection 제거, 병렬·저복잡도) — 이식 가능 바이너리 LDPC 디코더(C)","Jing Bai, Yongchao Wang, Francis C. M. Lau","In this letter, we develop an efficient linear programming (LP) decoding algorithm for low-density parity-check (LDPC) codes. The LP relaxation is formulated based on a check-node decomposition approach. Our main contributions are as follows. First, we propose an algorithm based on the alternating direction method of multipliers (ADMM) technique to solve this LP relaxation. By exploiting the orthogonality structure of the LP model, each ADMM update step can be implemented in parallel. Second, the proposed decoding algorithm under this LP formulation eliminates the Euclidean projection on the check polytope compared with the existing ADMM-based LP decoding algorithms. Third, the feasibility analysis of the proposed algorithm is presented. Moveover, complexity analysis shows that our proposed LP decoder in each iteration has a lower complexity than the state-of-the-art ADMM-based LP decoders. Simulation results demonstrate that the proposed LP decoder achieves better performance than other competing ADMM-based LP decoders in terms of decoding time.",,Aug. 2019,10.1109/LWC.2019.2904565,https://ieeexplore.ieee.org/document/8665873
ieee:8550764,journal,Design of Low-Power Non-Binary LDPC Decoder Exploiting DRAM Refresh Rate Over-Scaling,❌,non-binary LDPC 디코더(GF(q)) — 비이진 LDPC 명시 제외,"Wenjie Huang, Weiguo Tang, Junlin Chen, Lei Wang","This brief presents a low-power non-binary low density parity-check decoder design exploiting domain specific information for high-throughput wireless video communication applications. The proposed technique can dynamically scale the refresh rate of DRAM according to channel conditions as well as decoding states, hence to greatly reduce the DRAM power as well as the decoder power with lower refresh overhead. Evaluation results show that the proposed technique can achieve significant decoder power saving than conventional techniques.",,Aug. 2019,10.1109/TCSII.2018.2883713,https://ieeexplore.ieee.org/document/8550764
ieee:8663419,journal,Edge Connection Optimization for JSCC System Based on DP-LDPC Codes,❌,"DP-LDPC 기반 JSCC edge connection 최적화 — 소스-채널 결합(JSCC), 떼어낼 채널 ECC 기법 없음","Sanya Liu, Chen Chen, Lin Wang, Shaohua Hong","Recently, it is found that the bit error rate performance can be improved by optimizing the edge connections between the source code and the channel code (BL1 or BL2 in the joint base matrix BJ) for joint source-channel coding system based on double protograph low density parity check codes. In this letter, the connection relationship in BL1 from the angle of both the source code and the channel code is analyzed, where the protograph LDPC codes with various row weights used as the source code are taken into account. And a search algorithm for BL1 under the constraints is proposed based on the joint protograph extrinsic information transfer (JPEXIT) and the source PEXIT to improve the performance. Both the JPEXIT analysis and the simulation results indicate that the performance of the searched optimal scheme has considerable gain compared with the conventional solutions.",,Aug. 2019,10.1109/LWC.2019.2903442,https://ieeexplore.ieee.org/document/8663419
ieee:8693677,journal,An Improved Gradient Descent Bit-Flipping Decoder for LDPC Codes,✅,"TRGDBF 신규 경판정 bit-flipping 디코더+HW, trapping set/error-floor 개선으로 이식 가능(C/D)","Hangxuan Cui, Jun Lin, Zhongfeng Wang","Low-complexity and high-performance low-density parity-check (LDPC) decoders are highly demanded in various modern communication and storage systems. In this paper, a novel hard-decision decoding algorithm, called tabu-list random-penalty gradient descent bit-flipping (TRGDBF) algorithm, is proposed. Compared to the state-of-the-art hard-decision algorithms, the TRGDBF algorithm has much better error-correction performance due to several algorithmic improvements. First, a random-penalty term is introduced to the inversion function to help the decoder escape from trapping sets, which are the main causes of the error-floor phenomenon. Second, a tabu-list is employed to improve the decoding efficiency. Numerical results show that the TRGDBF algorithm can achieve up to two orders of magnitude better error-correction performance than the probabilistic gradient descent bit-flipping (PGDBF) algorithm and reduce the average iteration count by about 15%. In addition, a well-optimized hardware architecture is developed to implement the TRGDBF algorithm. Algorithmic transformation and architecture optimization are well explored to reduce the hardware complexity and latency. Synthesis results show that the TRGDBF decoder can work at a higher frequency and offer a larger throughput than the PGDBF decoder.",,Aug. 2019,10.1109/TCSI.2019.2909653,https://ieeexplore.ieee.org/document/8693677
ieee:8693859,journal,Integrated Waveform for a Joint Radar-Communication System With High-Speed Transmission,❌,"레이더-통신 통합파형에 LDPC가 cascaded 베이스라인, 떼어낼 ECC 기법 없음","Qingyu Li, Keren Dai, Yu Zhang, He Zhang","Joint radar-communication systems based on integrated waveforms can simultaneously realize high-speed data transmission and target detection in one device, providing information sharing networks and information sources for decision-making of intelligent transportation systems. In this letter, based on a combination of linear frequency modulation (LFM) signals and continuous phase modulation (CPM) signals with an adjustment of communication symbols of length k, an integrated waveform k-LFM-CPM and a complete system framework cascaded with low-density parity-check (LDPC) codes is carried out. With a limited bandwidth, this system achieves a better bit-error rate than original LFM-CPM-LDPC systems, benefiting from an almost non-broadening power spectrum and additional information used in the cascaded decoding process. Finally, through the optimization of the mismatched filter, it is verified that the detection performance of the integrated waveform with accumulation is almost the same as that of the LFM signal.",,Aug. 2019,10.1109/LWC.2019.2911948,https://ieeexplore.ieee.org/document/8693859
ieee:8712389,journal,"Constructions of Optimal  $(r,\delta)$  Locally Repairable Codes via Constacyclic Codes",❌,"constacyclic 기반 LRC 구성, 비-LDPC 부호라 원칙 제외","Bin Chen, Weijun Fang, Shu-Tao Xia, Fang-Wei Fu","Locally repairable codes (LRCs) are introduced in distributed storage systems due to their low repair overhead. An LRC is called optimal if its minimum distance attains the Singleton-like upper bound. Chen et al. (2018) recently studied the constructions of optimal (r, δ)-LRCs with length n | (q+1) and (r + δ - 1) | n, where many classes of optimal cyclic constructions were obtained. In this paper, by employing constacyclic MDS codes, we construct seven classes of optimal (r, δ)-LRCs with new parameters. After adding these new optimal LRCs via constacyclic codes, we have completely obtained all optimal (r, δ)-LRCs with length n | (q + 1) and (r + δ - 1) | n for all possible parameters for the completeness in the coding theory. It is worth noting that the optimal constacyclic LRCs with new parameters provide more alternatives to cyclic LRCs in the practical demands of distributed storage systems, where specific values of n, k, r, and δ are required. Moreover, constacyclic LRCs also possess the encoding and decoding efficiency as cyclic LRCs.",,Aug. 2019,10.1109/TCOMM.2019.2916085,https://ieeexplore.ieee.org/document/8712389
