ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:4133006,journal,Unequal Error Protection Using Partially Regular LDPC Codes,"Nazanin Rahnavard, Hossein Pishro-Nik, Faramarz Fekri","In this paper, we propose a scheme to construct low-density parity-check (LDPC) codes that are suitable for unequal error protection (UEP). We derive density evolution (DE) formulas for the proposed unequal error protecting LDPC ensembles over the binary erasure channel (BEC). Using the DE formulas, we optimize the codes. For the finite-length cases, we compare our codes with some other LDPC codes...",,March 2007,10.1109/TCOMM.2007.892436,https://ieeexplore.ieee.org/document/4133006,new
ieee:4100818,journal,Quasi-Cyclic LDPC Codes for the Magnetic Recording Channel: Code Design and VLSI Implementation,"Hao Zhong, Tong Zhong, Erich F. Haratsch","By implementing a field-programmable gate array (FPGA)-based simulator, we investigate the performance of randomly constructed high-rate quasi-cyclic (QC) low-density parity-check (LDPC) codes for the magnetic recording channel at very low block sector error rates. On the basis of extensive simulations, we conjecture guidelines for designing randomly constructed high-rate regular QC-LDPC codes wit...",,March 2007,10.1109/TMAG.2006.888607,https://ieeexplore.ieee.org/document/4100818,new
ieee:4106128,journal,TS-LDPC Codes: Turbo-Structured Codes With Large Girth,"Jin Lu, Jos M. F. Moura",We consider turbo-structured low-density parity-check (TS-LDPC) codes-structured regular codes whose Tanner graph is composed of two trees connected by an interleaver. TS-LDPC codes with good girth properties are easy to construct: careful design of the interleaver component prevents short cycles of any desired length in its Tanner graph. We present algorithms to construct TS-LDPC codes with arbit...,,March 2007,10.1109/TIT.2006.890690,https://ieeexplore.ieee.org/document/4106128,new
ieee:4106145,journal,Generalized Low-Density Parity-Check Codes Based on Hadamard Constraints,"Guosen Yue, Li Ping, Xiaodong Wang","In this paper, we consider the design and analysis of generalized low-density parity-check (GLDPC) codes in AWGN channels. The GLDPC codes are specified by a bipartite Tanner graph, as with standard LDPC codes, but with the single parity-check constraints replaced by general coding constraints. In particular, we consider imposing Hadamard code constraints at the check nodes for a low-rate approach...",,March 2007,10.1109/TIT.2006.890694,https://ieeexplore.ieee.org/document/4106145,new
ieee:4106107,journal,Invariance Properties of Binary Linear Codes Over a Memoryless Channel With Discrete Input,"Ali Abedi, Amir K. Khandani","This work studies certain properties of the probability density function (pdf) of the bit log-likelihood ratio (LLR) for binary linear block codes over a memoryless channel with discrete input and discrete or continuous output. We prove that under a set of mild conditions, the pdf of the bit LLR of a specific bit position is independent of the transmitted codeword. It is also shown that the pdf of...",,March 2007,10.1109/TIT.2006.890719,https://ieeexplore.ieee.org/document/4106107,new
ieee:4133907,journal,Performance Analysis of LDPC-Coded Space-Time Modulation over MIMO Fading Channels,"Jingqiao Zhang, Heung-No Lee","A closed-form upper bound on the error performance is proposed for LDPC-coded space-time modulation over MIMO block/slow fading channels based on the analysis framework developed for the fast fading case. This follows from the observation that the pairwise error probability (PEP) in all these fading cases is determined by a certain metric of codewords, with respect to which we can enumerate all di...",,March 2007,10.1109/LCOMM.2007.061237,https://ieeexplore.ieee.org/document/4133907,new
ieee:4133922,journal,Gradient Projection Decoding of LDPC Codes,"Christos Kasparis, Barry G. Evans","A new practical method for decoding low-density parity check (LDPC) codes is presented. The followed approach involves reformulating the parity check equations using nonlinear functions of a specific form, defined over Rrho, where rho denotes the check node degree. By constraining the inputs to these functions in the closed convex subset [0,1]rho (&#34;box&#34; set) of Rrho, and also by exploiting their f...",,March 2007,10.1109/LCOMM.2007.061780,https://ieeexplore.ieee.org/document/4133922,new
ieee:4100814,journal,Multitrack Digital Data Storage: A Reduced Complexity Architecture,"Sebastien Tosi, Martin Power, Thomas Conway",We describe a low-complexity noniterative detector for magnetic and optical multitrack high-density data storage. The detector is based on the M-algorithm architecture. It performs limited breadth-first detection on the equivalent one-dimensional (1-D) channel obtained by column-by-column helical unwinding of the two-dimensional (2-D) channel. The detection performance is optimized by the use of a...,,March 2007,10.1109/TMAG.2006.888915,https://ieeexplore.ieee.org/document/4100814,new
ieee:4099566,journal,Performance Analysis of ML-Based Feedback Carrier Phase Synchronizers for Coded Signals,"Nele Noels, Heidi Steendam, Marc Moeneclaey","This paper considers carrier phase recovery in transmission systems with an iteratively decodable error-control code [turbo codes, low-density parity check (LDPC) codes], whose large coding gains enable reliable communication at very low signal-to-noise ratio (SNR). We compare three types of feedback phase synchronizers, which are all based upon the maximum-likelihood (ML) estimation principle: a ...",,March 2007,10.1109/TSP.2006.887108,https://ieeexplore.ieee.org/document/4099566,new
ieee:4154776,journal,Relaxed $K$ -Best MIMO Signal Detector Design and VLSI Implementation,"Sizhong Chen, Tong Zhang, Yan Xin","Signal detector is a key element in a multiple-input multiple-output (MIMO) wireless communication receiver. It has been well demonstrated that nonlinear tree search MIMO detectors can achieve near-optimum detection performance, nevertheless their efficient high-speed VLSI implementations are not trivial. For example, the hardware design of hard- or soft- output detectors for a 4 times 4 MIMO syst...",,March 2007,10.1109/TVLSI.2007.893621,https://ieeexplore.ieee.org/document/4154776,new
