ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:5288477,journal,Comments on successive relaxation for decoding of LDPC codes,"Hua Xiao, Amir H. Banihashemi",The application of successive relaxation (SR) to the fixed-point problem associated with the iterative decoding of low-density parity-check (LDPC) codes was proposed by Hemati et al.. The simulation results presented by Hemati et al. for the SR version of belief propagation (BP) in the likelihood ratio (LR) domain and that of min-sum (MS) in the log-likelihood ratio (LLR) domain are based on the a...,,October 20,10.1109/TCOMM.2009.10.080005,https://ieeexplore.ieee.org/document/5288477,new
ieee:5288480,journal,A lattice-based systematic recursive construction of quasi-cyclic LDPC codes,"M. Esmaeili, M. H. Tadayon","This paper presents a low-complexity recursive and systematic method to construct good well-structured low-density parity-check (LDPC) codes. The method is based on a recursive application of a partial Kronecker product operation on a given gamma x q, q ges 3 a prime, integer lattice L(gamma x q). The (n - 1)- fold product of L(gamma x q) by itself, denoted Ln(gamma x q), represents a regular quas...",,October 20,10.1109/TCOMM.2009.10.080108,https://ieeexplore.ieee.org/document/5288480,new
ieee:5288488,journal,A low-complexity noncoherent iterative space-time demodulator,"R.-Y. Wei, Y.-H. Hsu, C.-C. Pan","Turbo coded unitary space-time modulation (USTM) can provide large coding gain as compared to uncoded USTM. Because the noncoherent space-time maximum a posteriori demodulator is very complicated, in this letter, we propose a new low-complexity noncoherent iterative space-time demodulator for the USTM constructed from pilot symbolassisted modulation. The proposed demodulator utilizes both hard and...",,October 20,10.1109/TCOMM.2009.10.080056,https://ieeexplore.ieee.org/document/5288488,new
ieee:5288497,journal,Time-frequency packing for linear modulations: spectral efficiency and practical detection schemes,"Alan Barbieri, Dario Fertonani, Giulio Colavolpe","We investigate the spectral efficiency, achievable by a low-complexity symbol-by-symbol receiver, when linear modulations based on the superposition of uniformly time- and frequency-shifted replicas of a base pulse are employed. Although orthogonal signaling with Gaussian inputs achieves capacity on the additive white Gaussian noise channel, we show that, when finite-order constellations are emplo...",,October 20,10.1109/TCOMM.2009.10.080200,https://ieeexplore.ieee.org/document/5288497,new
ieee:5273821,magazine,G.hn: The new ITU-T home networking standard,"Vladimir Oksman, Stefano Galli","Several wired in-home networking technologies are currently available to consumers, although most of them were designed to cope with only one type of home wiring and are not interoperable with each other. In 2006 ITU-T started a standardization project called G.hn for a unified next generation networking technology, operating over all types of in-home wiring (phone line, power line, coaxial cable,...",,October 20,10.1109/MCOM.2009.5273821,https://ieeexplore.ieee.org/document/5273821,new
ieee:5288951,journal,Fountain code design for data multicast with side information,"Dino Sejdinovic, Robert J. Piechocki, Angela Doufexi, Mohamed Ismail","Fountain codes are a robust solution for data multicasting to a large number of receivers which experience variable channel conditions and different packet loss rates. However, the standard fountain code design becomes inefficient if all receivers have access to some side information correlated with the source information. We focus our attention on the cases where the correlation of the source and...",,October 20,10.1109/TWC.2009.081076,https://ieeexplore.ieee.org/document/5288951,new
ieee:5288476,journal,"Performance of channel coded noncoherent systems: modulation choice, information rate, and Markov chain Monte Carlo detection","R.-R. Chen, R. Peng","This paper investigates performance of channel coded noncoherent systems over block fading channels. We consider an iterative system where an outer channel code is serially concatenated with an inner modulation code amenable to noncoherent detection. We emphasize that, in order to obtain near-capacity performance, the information rates of modulation codes should be close to the channel capacity. F...",,October 20,10.1109/TCOMM.2009.10.080002,https://ieeexplore.ieee.org/document/5288476,new
ieee:5273822,magazine,Key technologies for next-generation terrestrial digital television standard DVB-T2,"Lorenzo Vangelista, Nevio Benvenuto, Stefano Tomasin, Chris Nokes, Jonathan Stott, Alessio Filippi, Marnix Vlot, Vittoria Mignone, Alberto Morello","A new platform for HDTV transmissions, in the form of a new-generation terrestrial digital video broadcasting standard (DVB-T2), has been developed by the DVB Project and will be published by the European Telecommunications Standards Institute. A number of technical innovations have been included in DVB-T2 to boost throughput and ruggedness, enhance single-frequency network coverage, and ease both...",,October 20,10.1109/MCOM.2009.5273822,https://ieeexplore.ieee.org/document/5273822,new
ieee:5257371,journal,Layered LDPC Decoding Over $GF(q)$ for Magnetic Recording Channel,Alessandro Risso,"This paper proposes a layered decoding algorithm for the low-density parity-check (LDPC) codes over GF(q). The layered decoding can be applied to parity-check matrices that are structured in layers, such as quasi-cyclic (QC) parity-check matrices. When simulated over a magnetic recording channel, the layered decoder outperforms the conventional decoder in the number of inner iterations and in the ...",,Oct. 2009,10.1109/TMAG.2009.2024897,https://ieeexplore.ieee.org/document/5257371,new
ieee:5257218,journal,Highly Parallel FPGA Emulation for LDPC Error Floor Characterization in Perpendicular Magnetic Recording Channel,"Yu Cai, Seungjune Jeon, Ken Mai, B. V. K. Vijaya Kumar","Low-density parity-check (LDPC) codes offer a promising error correction approach for high-density magnetic recording systems due to their near-Shannon limit error-correcting performance. However, evaluation of LDPC codes at the extremely low bit error rates (BER) required by hard disk drive systems, typically around $10^{-12}$  to $10^{- 15}$ , cannot be carried out on high-performance workstatio...",,Oct. 2009,10.1109/TMAG.2009.2022318,https://ieeexplore.ieee.org/document/5257218,new
