ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:6108306,journal,Asynchronous Physical-Layer Network Coding,"Lu Lu, Soung Chang Liew","A key issue in physical-layer network coding (PNC) is how to deal with the asynchrony between signals transmitted by multiple transmitters. That is, symbols transmitted by different transmitters could arrive at the receiver with symbol misalignment as well as relative carrier-phase offset. A second important issue is how to integrate channel coding with PNC to achieve reliable communication. This paper investigates these two issues and makes the following contributions: 1) We propose and investigate a general framework for decoding at the receiver based on belief propagation (BP). The framework can effectively deal with symbol and phase asynchronies while incorporating channel coding at the same time. 2) For unchannel-coded PNC, we show that for BPSK and QPSK modulations, our BP method can significantly reduce the asynchrony penalties compared with prior methods. 3) For QPSK unchannel-coded PNC, with a half symbol offset between the transmitters, our BP method can drastically reduce the performance penalty due to phase asynchrony, from more than 6 dB to no more than 1 dB. 4) For channel-coded PNC, with our BP method, both symbol and phase asynchronies actually improve the system performance compared with the perfectly synchronous case. Furthermore, the performance spread due to different combinations of symbol and phase offsets between the transmitters in channel-coded PNC is only around 1 dB. The implication of 3) is that if we could control the symbol arrival times at the receiver, it would be advantageous to deliberately introduce a half symbol offset in unchannel-coded PNC. The implication of 4) is that when channel coding is used, symbol and phase asynchronies are not major performance concerns in PNC.",,February 2,10.1109/TWC.2011.120911.111067,https://ieeexplore.ieee.org/document/6108306,new
ieee:6118255,journal,Spectrum Monitoring During Reception in Dynamic Spectrum Access Cognitive Radio Networks,"Steven W. Boyd, J. Michael Frye, Michael B. Pursley, Thomas C. Royster IV","If a frequency band has primary and secondary users, then the cognitive radios of the secondary users must monitor the band and be prepared to cease their transmissions if a primary user's radio begins to transmit. Traditional spectrum sensing requires the secondary radios to refrain from communicating while they check for the emergence of primary signals. We propose and evaluate methods by which the secondary radios can continue their communications while simultaneously monitoring the band to detect any transmissions that are initiated by the primary radios. Our methods for spectrum monitoring supplement traditional spectrum sensing and improve the communications efficiency of the secondary radios.",,February 2,10.1109/TCOMM.2011.122111.100603,https://ieeexplore.ieee.org/document/6118255,new
ieee:6096327,journal,Novel SISO Detection Algorithms for Nonlinear Satellite Channels,"Giulio Colavolpe, Amina Piemontese","We propose novel detection algorithms for linear modulations transmitted over nonlinear satellite channels. These algorithms are derived by using a Volterra-series expansion of the useful signal and by applying the sum-product algorithm to a suitably-designed factor graph. Being soft-input soft-output (SISO) in nature, the proposed detectors can be adopted in turbo processing without additional modifications. When compared with the optimal detection algorithm for these channels, whose complexity is exponential in the channel memory, the proposed schemes result very appealing in terms of tradeoff between performance and computational complexity. Particularly, they can approach the optimal performance with a complexity only linear in the channel memory.",,February 2,10.1109/WCL.2012.120211.110040,https://ieeexplore.ieee.org/document/6096327,new
ieee:6127843,journal,Nonlinear Trellis Codes for Binary-Input Binary-Output Multiple-Access Channels with Single-User Decoding,"Miguel Griot, Andres I. Vila Casado, Wen-Yen Weng, Herwin Chan, Jiadong Wang, Richard D. Wesel","This paper presents a practical technique that uses Ping's interleave(r)-division multiple access and single-user decoding to provide uncoordinated access for a family of binary-input binary-output multiple-access channels (MACs) including the OR-MAC where users' binary transmissions are combined with the logical OR operation. Information theoretic calculations provide the achievable sum-rates and optimal ones densities for these MACs. Because the required ones densities are significantly less than 50%, new nonlinear trellis code analysis and design techniques are introduced to provide the needed codes. Union bound techniques that predict the performance of these codes are also presented. Simulation results and a working FPGA implementation verify the performance and feasibility of the proposed nonlinear codes and overall multiple access scheme.",,February 2,10.1109/TCOMM.2012.010512.070116,https://ieeexplore.ieee.org/document/6127843,new
ieee:6101588,journal,OFDM Modulated Cooperative Multiple-Access Channel with Network-Channel Coding,"Peng Hui Tan, Chin Keong Ho, Sumei Sun","In this paper, we consider the half-duplex cooperative multiple-access channel (CMAC) with frequency-selective block-fading. Each link employs an orthogonal frequency division multiplexing (OFDM) system, where modulated symbols are drawn from a finite constellation set. We first obtain the diversity order of the CMAC, as a function of the time sharing variables of the users and the rates of the codes. To achieve this rate-diversity tradeoff, we use the principle of network coding where messages of the two sources are jointly encoded. Both separate and joint network-channel coding approaches are considered. Specifically, we design multiple turbo codes that minimize the outage probabilities of these approaches. We also give a code structure for the multiple turbo codes to achieve full diversity of the system. The codes are optimized using the extrinsic information transfer (EXIT) chart analysis with iterative decoding tailored for OFDM modulated CMAC. Numerical examples show that with our proposed design technique, the achieved frame error rate is within 0.5dB from the information outage. Without network-channel coding, the outage probability of distributed coding cannot achieve the diversity order given in the rate-diversity tradeoff.",,February 2,10.1109/TWC.2011.120511.101491,https://ieeexplore.ieee.org/document/6101588,new
ieee:6145509,journal,Quasi-Cyclic LDPC Codes: Influence of Proto- and Tanner-Graph Structure on Minimum Hamming Distance Upper Bounds,"Roxana Smarandache, Pascal O. Vontobel","Quasi-cyclic (QC) low-density parity-check (LDPC) codes are an important instance of proto-graph-based LDPC codes. In this paper we present upper bounds on the minimum Hamming distance of QC LDPC codes and study how these upper bounds depend on graph structure parameters (like variable degrees, check node degrees, girth) of the Tanner graph and of the underlying proto-graph. Moreover, for several classes of proto-graphs we present explicit QC LDPC code constructions that achieve (or come close to) the respective minimum Hamming distance upper bounds. Because of the tight algebraic connection between QC codes and convolutional codes, we can state similar results for the free Hamming distance of convolutional codes. In fact, some QC code statements are established by first proving the corresponding convolutional code statements and then using a result by Tanner that says that the minimum Hamming distance of a QC code is upper bounded by the free Hamming distance of the convolutional code that is obtained by “unwrapping” the QC code.",,Feb. 2012,10.1109/TIT.2011.2173244,https://ieeexplore.ieee.org/document/6145509,new
ieee:6017122,journal,Quantum Error Correction Beyond the Bounded Distance Decoding Limit,"Kenta Kasai, Manabu Hagiwara, Hideki Imai, Kohichi Sakaniwa","In this paper, we consider quantum error correction over depolarizing channels with nonbinary low-density parity-check codes defined over Galois field of size 2p. The proposed quantum error correcting codes are based on the binary quasi-cyclic Calderbank, Shor, and Steane (CSS) codes. The resulting quantum codes outperform the best known quantum codes and surpass the performance limit of the bounded distance decoder. By increasing the size of the underlying Galois field, i.e., 2p, the error floors are considerably improved.",,Feb. 2012,10.1109/TIT.2011.2167593,https://ieeexplore.ieee.org/document/6017122,new
ieee:6021351,journal,An Efficient Layered Decoding Architecture for Nonbinary QC-LDPC Codes,"Yeong-Luh Ueng, Chen-Yap Leong, Chung-Jay Yang, Chung-Chao Cheng, Kuo-Hsuan Liao, Shu-Wei Chen","Compared to binary low-density parity-check (LDPC) codes, nonbinary LDPC codes have better error performance when the code length is moderate. This paper presents an efficient layered decoder architecture for nonbinary quasi-cyclic (QC) LDPC codes using the proposed barrel-shifter-based permutation network and minimum value filter which is used to determine the first few smallest values from a given set. Through the permutation network, the decoding operations related to the multiplications over finite fields can be efficiently handled in the check-node operations, which simplifies the permutations in the variable-node operations and, hence, enables the layered decoder to be realized efficiently. In order to increase the throughput, we utilize the proposed permutation network and the minimum value filter to devise a selective-input min-max decoder architecture. Using a 90-nm CMOS process, we implemented three nonbinary decoders to demonstrate the proposed techniques.",,Feb. 2012,10.1109/TCSI.2011.2163889,https://ieeexplore.ieee.org/document/6021351,new
ieee:6145502,journal,Codes Over Matrix Rings for Space-Time Coded Modulations,"Frédérique Oggier, Patrick Sole, Jean-Claude Belfiore","It is known that, for transmission over quasi-static MIMO fading channels with n transmit antennas, diversity can be obtained by using an inner fully diverse space-time block code while coding gain, derived from the determinant criterion, comes from an appropriate outer code. When the inner code has a cyclic algebra structure over a number field, as for perfect space-time codes, an outer code can be designed via coset coding, more precisely, by taking the quotient of the algebra by a two-sided ideal which leads to matrices over finite alphabets for the outer code. In this paper, we show that the determinant criterion induces various metrics on the outer code, such as the Hamming and Bachoc distances. When n = 2, partitioning the 2×2 Golden code by using an ideal above the prime 2 leads to consider codes over either M2(F2) or M2(F2 [i]), both being noncommutative alphabets. By identifying them as algebras over a finite field or a finite ring respectively, we establish an unexpected connection with classical error-correcting codes over F4 and F4 [i]. Matrix rings of higher dimension, suitable for 3×3 and 4×4 perfect codes, give rise to more complex examples.",,Feb. 2012,10.1109/TIT.2011.2173732,https://ieeexplore.ieee.org/document/6145502,new
ieee:6145501,journal,Secret Key and Private Key Constructions for Simple Multiterminal Source Models,"Chunxuan Ye, Prakash Narayan","We propose an approach for constructing secret and private keys based on the long-known Slepian-Wolf code, due to Wyner, for correlated sources connected by a virtual additive noise channel. Our work is motivated by results of Csiszár and Narayan which highlight innate connections between secrecy generation by multiple terminals that observe correlated source signals and Slepian-Wolf near-lossless data compression. Explicit procedures for such constructions and their substantiation are provided. The performance of low-density parity check channel codes in devising a new class of secret keys is examined.",,Feb. 2012,10.1109/TIT.2011.2173731,https://ieeexplore.ieee.org/document/6145501,new
