ID,Type,Title,Status,Reason,Algo,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:8960509,journal,On Efficient Concatenation of LDPC Codes With Constrained Codes,✅,"데이터 스토리지용 LDPC와 제약부호 결합(BER 개선) — 스토리지 ECC 일반(B), NAND 컨트롤러 코딩에 이식 가능",✅ 알고리즘/코드 기여,"Chi Dinh Nguyen, Kui Cai, Bingrui Wang, Yan Hong","In this article, an efficient concatenation of error correction codes with constrained codes is proposed. Generally, constrained codes are designed to match specified channels, whereas error correction coding schemes are designed to correct the channel errors. Both play important roles to ensure the integrity of data in data storage systems. In this study, we first investigate the design of k-constrained codes combined with a low-density parity-check (LDPC) code, and then we extend the idea to the design of dc-free k-constrained LDPC codes. Simulation results show that the proposed designs achieve an improved bit error rate (BER) performance, compared to prior art schemes. In particular, the proposed design for the dc-free k-constrained codes not only fully eliminates the effect of error propagation in a reverse configuration but also achieves significant dc suppression.",,March 2020,10.1109/TMAG.2019.2957278,https://ieeexplore.ieee.org/document/8960509
ieee:8798970,journal,Quasi-Cyclic Spatially Coupled LDPC Code for Broadcasting,✅,E. QC-SC-LDPC 구성 방법(범용성 유지 설계) — 바이너리 LDPC 코드설계 기법 이식 가능,✅ 알고리즘/코드 기여,"Yushu Zhang, Kewu Peng, Jian Song, Yiyan Wu","Flexible and robust transmission schemes are required to support different coded modulation modes, receiver types and channel conditions in future broadcasting systems. However, conventional low-density parity-check (LDPC) coded schemes are usually optimized towards particular scenario, and may face the problem of performance degradation in other different scenarios. In this paper, a type of quasi-cyclic spatially coupled LDPC (QC-SC-LDPC) codes, which have been recently proven to be able to universally achieve capacity over different channels under conventional belief propagation decoding, are proposed as the forward error correcting codes for broadcasting applications. Then a QC-SC-LDPC coded transmission scheme is proposed, which is capable of showing good performance in various scenarios under practical constraints of finite coupling length, smoothing parameter, uncoupled code length and number of decoding iterations. To maintain the universal property under the above constraints, a typical construction method is developed, based on which a QC-SC-LDPC code is constructed as an example. Finally, the performance and robustness of the proposed QC-SC-LDPC coded transmission scheme are demonstrated via simulations under different yet typical coded modulation modes and channel conditions.",,March 2020,10.1109/TBC.2019.2932336,https://ieeexplore.ieee.org/document/8798970
ieee:8922716,journal,Variable-Weight Block Dual-Diagonal Structure for Low-Rate QC LDPC Codes With Low Error Floors,✅,"저율 QC-LDPC용 가변가중 BDD 구조로 error floor 저감 — 새 바이너리 코드설계 기여(E), NAND ECC 이식 가능",✅ 알고리즘/코드 기여,"Hosung Park, Hee-Youl Kwak, Seokbeom Hong, Jong-Seon No, Dong-Joon Shin","Irregular quasi-cyclic (QC) low-density parity-check (LDPC) codes with the block dual-diagonal (BDD) parity structure are widely adopted in many communication standards because the BDD structure supports an efficient encoding and many degree-2 variable nodes inside are adequate for the construction of mid- to high-rate codes. However, we observe that low-rate irregular QC LDPC codes with the BDD parity structure inherently contain too many degree-2 variable nodes and suffer from error floors in high signal-to-noise ratio (SNR) region. In this paper, a generalized BDD structure including double-weight circulants as well as circulant permutation matrices is proposed for low-rate irregular QC LDPC codes with low error floors which is achieved with a little bit giving up error performance in the waterfall region. When constructing the parity part of a code with the generalized BDD structure, the portion of double-weight circulants is variable so that the resulting LDPC code can achieve a desired degree distribution including degrees 2 and 3 while supporting the efficient encoding. We show that low-rate QC LDPC codes constructed with the proposed BDD structure have better theoretical properties and lower error floor than those with the conventional BDD structure.",,March 2020,10.1109/TCOMM.2019.2957474,https://ieeexplore.ieee.org/document/8922716
ieee:8851267,journal,Design and Decoding of Irregular LDPC Codes Based on Discrete Message Passing,✅,"C. LUT 기반 이산 메시지 패싱 디코더(불규칙 LDPC 포함, min-sum 능가) — 저정밀 양자화 디코더로 NAND 이식 가능",✅ 알고리즘/코드 기여,"Michael Meidlinger, Gerald Matz, Andreas Burg",We consider discrete message passing (MP) decoding of low-density parity check (LDPC) codes based on information-optimal symmetric look-up table (LUT). A link between discrete message labels and the associated log-likelihood ratio values (defined in terms of density evolution distributions) is established. This link gives rise to an algebraic structure on the message labels and leads to an interpretation of LUT decoding as a form of quantized belief propagation. We then exploit the algebraic structure for low-complexity LUT decoder designs. Our LUT decoding framework is the first to also apply to irregular LDPC codes by taking into account the degree distribution in a joint LUT design. We exploit the relation between LUT decoding and belief propagation to obtain stability conditions and irregular LDPC code designs optimized for LUT decoding. The resulting decoders outperform floating-point precision min-sum decoders at LUT resolutions as low as 3 bit s for regular codes and 4 bits for irregular codes.,,March 2020,10.1109/TCOMM.2019.2944159,https://ieeexplore.ieee.org/document/8851267
ieee:8642917,journal,Process Variation Aware Read Performance Improvement for LDPC-Based nand Flash Memory,✅,A. LDPC 적용 NAND 플래시의 PV 인지 read 성능 개선 — NAND/SSD 직접,🔧 하드웨어 수정만,"Qiao Li, Liang Shi, Yejia Di, Congming Gao, Cheng Ji, Yu Liang, Chun Jason Xue","With the rapid development of technology scaling and cell density improvement for capacity increase and cost reduction, nand flash memory is confronted with degraded reliability. On one hand, while low-density parity-check (LDPC) codes have been deployed in today's nand flash memories to enhance reliability, flash read latency has still been a performance bottleneck with the increased raw bit error rates (RBER). On the other hand, significant process variations (PV) have been found on existing nand flash memories, which introduce great reliability variations among different flash blocks. Recent studies have proposed to exploit PV to improve endurance by better wear leveling or to improve write performance. These approaches are prone to allocate read data to blocks with low reliability, which further degrades read performance. This paper proposes to enhance read performance of LDPC-equipped nand flash memory by exploiting the reliability variations from PV. The paper consists of three parts. First, a block grouping approach is presented to categorize flash blocks according to their reliability. Second, according to the grouping scheme, a data placement scheme is proposed, which allocates read-hot data to flash blocks with high reliability. At the same time, the read-cold data is moved to blocks with low reliability. As a result, the read performance is enhanced. However, allocating high reliable blocks for read-hot data collides with previous PV-based wear leveling methods. To address the issue, the third part is a grouping partition scheme which limits the amount of high reliable blocks occupied by read-hot data. Therefore, read performance enhancement can be achieved and the wear leveling schemes will be impacted slightly. Experiment results present that, the proposed approach can provide significant read performance improvement on LDPC-equipped nand flash memory and is compatible with the previous PV-based wear leveling.",,March 2020,10.1109/TR.2019.2893287,https://ieeexplore.ieee.org/document/8642917
ieee:8939414,journal,A Novel Graph Expansion and a Decoding Algorithm for NB-LDPC Codes,✅,"NB-LDPC를 바이너리 Tanner 그래프로 확장해 디코딩 — 결과물이 바이너리 그래프 기반이라 HW 이식 매력적(C/D), 애매하나 살림",✅ 알고리즘/코드 기여,"V. B. Wijekoon, Emanuele Viterbo, Yi Hong, Rino Micheloni, Alessia Marelli","Non-binary low-density parity-check (NB-LDPC) codes are known to offer several advantages over their binary counterparts, but the higher complexity, and the resource-hungry nature of decoding algorithms have so far restricted their practical usage. In this paper, we propose a new decoding algorithm for NB-LDPC codes over finite fields of characteristic 2, based on a novel binary expansion of the Q-ary Tanner graph. While it offers substantial complexity gains, simulation results demonstrate that the performance loss of the new algorithm, in comparison to the best known decoder, is quite small. Furthermore, due to being based on a binary graph, it is particularly attractive for hardware implementations. We also suggest a simplified version of the algorithm, which offers even higher gains in complexity.",,March 2020,10.1109/TCOMM.2019.2961884,https://ieeexplore.ieee.org/document/8939414
ieee:8924639,journal,More on the Minimum and Stopping Distances of RS-LDPC Codes,✅,"RS-LDPC(바이너리) 최소거리·정지거리 분석 — 유한길이 코드설계 특성(E)으로 이식 가능, 애매하나 살림",✅ 알고리즘/코드 기여,"Haiyang Liu, Xiaopeng Jiao","Based on the extended Reed-Solomon (RS) code that has two information symbols over the field Fq, we can construct a binary regular matrix H(γ, ρ), where q := 2r for some positive integer r, γ and ρ are two positive integers such that γ ≤ q and ρ ≤ q. The matrix H(γ, ρ) specifies a low-density parity-check (LDPC) code C(γ, ρ), called an RS-LDPC code. In this letter, we provide more results on the minimum distance and stopping distance of this class of codes (denoted by d(C(γ, ρ)) and s(H(γ, ρ))) for the case γ = 6. For p = q, we derive an upper bound on s(H(6, q)) and d(C(6, q)), which is conjectured to be tight for q ≥ 32. For ρ <; q, we investigate the choices of p such that d(C(6, p)) (resp., s(H(6, p))) can be improved compared with the original d(C(6, q)) (resp., s(H(6, q))).",,March 2020,10.1109/LCOMM.2019.2957802,https://ieeexplore.ieee.org/document/8924639
ieee:8955831,journal,Performance Analysis and Optimization of Spatially Coupled Protograph-Based Low-Density Parity-Check Codes for Two-Dimensional Magnetic Recording Systems,✅,"TDMR 스토리지용 SC-P LDPC 최적화 — 자기기록 스토리지 ECC(B) 및 SC-LDPC 코드설계(E), 바이너리",✅ 알고리즘/코드 기여,"Zhaojie Yang, Yi Fang, Guohua Zhang, Guojun Han, Lingjun Kong","As a class of convolutional-based low-density parity-check (LDPC) codes, spatially coupled protograph (SC-P) codes not only can exhibit outstanding error performance but also can realize low-complexity implementation. Motivated by the prominent superiorities, SC-P codes have been intensively investigated in various communication environments. However, no research works regarding SC-P codes in the magnetic recording (MR) scenarios have been done so far. To explore such an issue mentioned previously, this article carries out a comprehensive study on the SC-P codes in the two-dimensional magnetic recording (TDMR) systems. Specifically, a turbo-like extrinsic information transfer (EXIT) algorithm is conceived for the SC-P-coded TDMR systems. With the help of such an algorithm, we evaluate the convergence performance (i.e., decoding thresholds) for conventional SC-P codes over TDMR channels with turbo equalization and illustrate that such codes should be re-constructed to attain better performance. Therefore, we develop an optimization scheme to generate a novel class of SC-P codes, called enhanced SC-P codes, which can exhibit promising decoding thresholds without losing the linear-minimum-distance superiority. The convergence-performance analyses and simulated results reveal that such enhanced SC-P codes can obtain more desirable coding gains in contrast to the conventional SC-P codes and the state-of-the-art protograph codes for the whole signal-to-noise-ratio (SNR) range under study. The excellent performance and simple implementation make the enhanced SC-P codes a very competitive error-correction solution for the next-generation TDMR devices.",,March 2020,10.1109/TMAG.2019.2952407,https://ieeexplore.ieee.org/document/8955831
ieee:8943145,journal,Counting Short Cycles in Bipartite Graphs: A Fast Technique/Algorithm and a Hardness Result,✅,Tanner 그래프 짧은 사이클 카운팅 고속 알고리즘 — LDPC 코드설계(사이클 제거/girth) 직접 응용(E),✅ 알고리즘/코드 기여,"Ali Dehghan, Amir H. Banihashemi","In this paper, we propose a new technique, based on the so-called breadth-first search algorithm, to count the short cycles of a bipartite graph. For a general bipartite graph with |V| nodes and girth g, our technique has a time complexity of O(|V|2Δ) to count g-cycles and (g + 2)-cycles, and a time complexity of O(|V|2Δ2) to count (g + 4)-cycles, where Δ is the maximum node degree in the graph. Moreover, for bi-regular bipartite graphs, the latter complexity is further reduced to O(|V|2Δ). Compared to the fastest known algorithm, which has a complexity O(g|V|2Δ2), the proposed method always has a lower complexity for counting g-cycles and (g + 2)-cycles. It also has a lower complexity for counting (g + 4)-cycles in bi-regular graphs and in scenarios where g is increased with the size of the graph. Related to the problem of counting short cycles, we also demonstrate, using a long-standing conjecture, that there is no algorithm with time complexity less than O(|V|2- 2/1±i ) that can determine whether a given sparse bipartite graph has a cycle of length 4i. An important application of the results presented here is to count the short cycles of Tanner graphs of low-density parity-check (LDPC) codes.",,March 2020,10.1109/TCOMM.2019.2962397,https://ieeexplore.ieee.org/document/8943145
ieee:8728228,journal,A Novel Dynamic Detection for Flash Memory,✅,A. 플래시 메모리 동적 LLR 추정/하드·소프트 경계 적응 블라인드 검출 — NAND LDPC LLR 양자화 직접 관련,✅ 알고리즘/코드 기여,"Amr Ismail, Magnus Sandell","The incorporation of powerful soft-decision error correction codes (e.g., LDPC) to replace legacy hard-decision codes (e.g., BCH) can boost the reliability of flash memory beyond its current limits at the expense of additional reading latency to generate soft information, namely in the form of log-likelihood ratios (LLRs). Unfortunately, the memory channel varies significantly depending on several factors (e.g., temperature, parasitic coupling, and retention time) which renders the use of precomputed LLR lookup table (LUT) ineffective especially as the device ages. In fact, the estimated LLRs need to be regularly updated to avoid any performance degradation. We provide a dynamic yet low-latency blind detection algorithm which is able to adaptively adjust the hard/soft-decision boundaries and estimate the corresponding LLR codebook. The proposed demodulator offers near-optimal performance with low-complexity overhead.",,March 2020,10.1109/TCSII.2019.2920723,https://ieeexplore.ieee.org/document/8728228
