ID,Type,Title,Status,Reason,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:7419880,journal,An Efficient Decoder Architecture for Nonbinary LDPC Codes With Extended Min-Sum Algorithm,❌,비이진 NB-LDPC GF(64) EMS 디코더 - 비이진 LDPC 제외,"Chia-Lung Lin, Shu-Wen Tu, Chih-Lung Chen, Hsie-Chia Chang, Chen-Yi Lee","Nonbinary low-density-parity-check (NB-LDPC) codes, an extension of binary LDPC codes, provide stronger error-correcting capability than binary LDPC codes. However, the performance gain comes together with extraordinary increase on decoding complexity and memory requirement. Many simplification algorithms have been proposed in the literature, and the extended min-sum (EMS) algorithm is the one with minimal performance loss. In this brief, we present an efficient decoder architecture for quasi-cyclic NB-LDPC codes with the EMS algorithm. The throughput is improved by not only the double-throughput elementary check node unit but also overlapped processing for both check node and variable node units (VNUs). To reduce memory usage and computing complexity, edge-message hiding and simplified VNU are proposed as well. With these schemes, the postlayout results of a decoder for a (112, 56) NB-LDPC over GF(64) are presented. The core area occupies 2.24 mm2 and consumes 274 mW with a throughput of 124.6 Mb/s. Compared to prior NB-LDPC decoders with a similar code rate, the proposed decoder achieves better hardware efficiency and energy efficiency.",,Sept. 2016,10.1109/TCSII.2016.2534820,https://ieeexplore.ieee.org/document/7419880
ieee:7553518,journal,A General Non-Binary LDPC Code Optimization Framework Suitable for Dense Flash Memory and Magnetic Storage,❌,비이진(NB-LDPC) 코드 최적화 프레임워크 — 비이진 LDPC는 제외 대상,"Ahmed Hareedy, Chinmayi Lanka, Lara Dolecek","Transmission channels underlying modern dense storage systems, e.g., Flash memory and magnetic recording (MR) systems, significantly differ from canonical channels, like additive white Gaussian noise (AWGN) channels. While existing low-density parity-check (LDPC) codes optimized for symmetric, AWGN-like channels are being actively considered for Flash applications, we demonstrate that, due to channel asymmetry, such approaches are inadequate. We introduce a refined definition of absorbing sets, which we call general absorbing sets of type two (GASTs), and study the combinatorial properties of GASTs. We then present the weight consistency matrix (WCM), which succinctly captures key properties in a GAST. Furthermore, we show how to customize the WCM definition such that it suits other special subclasses of GASTs. Based on these new concepts, we then develop a new, general combinatorial code optimization framework, which we call the WCM framework, and demonstrate its effectiveness on the realistic highly-asymmetric normal-Laplace mixture (NLM) Flash channel. Moreover, we show that our framework can be customized to optimize non-binary LDPC (NB-LDPC) codes for other asymmetric channels, channels with memory (incorporated in MR systems), and canonical symmetric channels. For all the channels we have simulated NB-LDPC codes over, the codes optimized using the WCM framework enjoy at least 1 order, and up to nearly 2 orders of magnitude performance gain in the uncorrectable bit error rate (UBER) or the frame error rate (FER) relative to the unoptimized codes. Our simulations also show that codes optimized for symmetric channels are not the best choice for asymmetric channels.",,Sept. 2016,10.1109/JSAC.2016.2603719,https://ieeexplore.ieee.org/document/7553518
ieee:7497526,journal,Nonbinary Quasi-Regular QC-LDPC Codes Derived From Cycle Codes,❌,비이진 GF(q) QC-LDPC 구성(cycle code 기반) - non-binary LDPC는 제외 대상,Wojciech Sułek,"Nonbinary ultra sparse codes, particularly regular cycle codes, are known to approach Shannon-limit performance as the Galois field GF(q) order is sufficiently large. Good cycle codes can result from a class of algebraically defined graphs called cages. Meanwhile, when smaller q is desirable, the cycle codes are outperformed by quasi-regular codes. In this letter, we propose a code construction method that takes a cage as a starting point and then progressively inserts a few additional edges into the graph. The edge insertion is terminated as soon as the code performance stops improving. Our simulation results show that the obtained quasi-regular codes outperform cyclic codes for fields up to GF(64) and its performance is slightly better than the quasi-regular improved-Progressive Edge Growth-based codes. The proposed algorithm preserves the block-circulant structure of the initial cage-based graph; therefore, it can be used for structured or quasi-cyclic codes design.",,Sept. 2016,10.1109/LCOMM.2016.2584069,https://ieeexplore.ieee.org/document/7497526
ieee:7469375,journal,Design of Spatially Coupled LDPC Codes Over GF $(q)$ for Windowed Decoding,❌,GF(q) 비이진 SC-LDPC 윈도우 디코딩 설계; 비이진 LDPC 제외,"Lai Wei, David G. M. Mitchell, Thomas E. Fuja, Daniel J. Costello","In this paper, we study spatially coupled lowdensity parity-check (SC-LDPC) codes over finite fields GF(q), q ≥ 2, and develop design rules for q-ary SC-LDPC code ensembles based on their iterative belief propagation decoding thresholds, with particular emphasis on low-latency windowed decoding (WD). We consider transmission over both the binary erasure channel (BEC) and the binary-input additive white Gaussian noise channel (BIAWGNC) and present results for a variety of (J, K)-regular SC-LDPC code ensembles constructed over GF(q) using protographs. Thresholds are calculated using the protograph versions of q-ary density evolution (for the BEC) and the q-ary extrinsic information transfer analysis (for the BIAWGNC). We show that the WD of q-ary SC-LDPC codes provides significant threshold gains compared with corresponding (uncoupled) q-ary LDPC block code (LDPC-BC) ensembles when the window size W is large enough and that these gains increase as the finite-field size q = 2m increases. Moreover, we demonstrate that the new design rules provide WD thresholds that are close to capacity, even when both m and W are relatively small (thereby reducing decoding complexity and latency). The analysis further shows that, compared with standard flooding-schedule decoding, the WD of q-ary SC-LDPC code ensembles results in significant reductions in both the decoding complexity and the decoding latency and that these reductions increase as m increases. For the applications with a near-threshold performance requirement and a constraint on decoding latency, we show that using q-ary SC-LDPC code ensembles, with moderate q > 2, instead of their binary counterparts results in reduced decoding complexity.",,Sept. 2016,10.1109/TIT.2016.2567638,https://ieeexplore.ieee.org/document/7469375
ieee:7518674,journal,Spatially Concatenated Channel-Network Code for Underwater Wireless Sensor Networks,❌,"수중 음향 WSN용 spatial coding+LDPC-OFDM 협력 - LDPC 부수 사용, 떼어낼 디코더/코드 기법 없음","Zafar Iqbal, Heung-No Lee","Underwater environment monitoring is an important application of wireless sensor networks (WSNs). However, WSNs face challenges, such as erroneous communication, ensuring the lifetime and robustness of the network, and cost constraints. The underwater acoustic channel (UAC) is highly frequency-selective, and the channel response changes over time because of variations in the channel conditions. Therefore, designing a cooperative coded orthogonal frequency division multiplexing (COFDM) system that is suitable for the doubly selective UAC and has reduced power consumption is very challenging. We propose a cooperative spatial-domain coding scheme combined with the low-density parity-check-coded OFDM system, called spatially concatenated channel-network code, for underwater acoustic WSNs. The designed underwater acoustic WSN exhibits a significant advantage regarding the required number of sensors, bit error rate (BER), and power consumption over the non-cooperative COFDM communication system. We also analyze sensor deployment schemes and find out the area in which our proposed scheme can be beneficial in terms of reduced power consumption and enhanced BER.",,Sept. 2016,10.1109/TCOMM.2016.2593746,https://ieeexplore.ieee.org/document/7518674
ieee:7506294,journal,Multi-Class Source-Channel Coding,❌,"multi-class source-channel coding - JSCC, LDPC 베이스라인이며 떼어낼 ECC 기법 없음","Irina E. Bocharova, Albert Guillén i Fàbregas, Boris D. Kudryashov, Alfonso Martinez, Adrià Tauste Campo, Gonzalo Vazquez-Vilar","This paper studies an almost-lossless source-channel coding scheme in which source messages are assigned to different classes and encoded with a channel code that depends on the class index. The code performance is analyzed by means of random-coding error exponents and validated by simulation of a low-complexity implementation using existing source and channel codes. While each class code can be seen as a concatenation of a source code and a channel code, the overall performance improves on that of separate source-channel coding and approaches that of joint source-channel coding when the number of classes increases.",,Sept. 2016,10.1109/TIT.2016.2588496,https://ieeexplore.ieee.org/document/7506294
ieee:7509654,journal,A Soft Input Decoding Algorithm for Generalized Concatenated Codes,❌,"generalized concatenated(BCH+RS) 코드의 soft-input stack 디코딩 - 비-LDPC 부호, BP 비의존 trellis 기반이라 LDPC 이식성 없음","Jens Spinner, Jürgen Freudenberger, Sergo Shavgulidze","This paper proposes a soft input decoding algorithm and a decoder architecture for generalized concatenated (GC) codes. The GC codes are constructed from inner nested binary Bose-Chaudhuri-Hocquenghem (BCH) codes and outer Reed-Solomon codes. In order to enable soft input decoding for the inner BCH block codes, a sequential stack decoding algorithm is used. Ordinary stack decoding of binary block codes requires the complete trellis of the code. In this paper, a representation of the block codes based on the trellises of supercodes is proposed in order to reduce the memory requirements for the representation of the BCH codes. This enables an efficient hardware implementation. The results for the decoding performance of the overall GC code are presented. Furthermore, a hardware architecture of the GC decoder is proposed. The proposed decoder is well suited for applications that require very low residual error rates.",,Sept. 2016,10.1109/TCOMM.2016.2590428,https://ieeexplore.ieee.org/document/7509654
ieee:7107988,journal,Lossless and Reversible Data Hiding in Encrypted Images With Public-Key Cryptography,❌,암호화 이미지 데이터 은닉/보안; LDPC ECC 무관,"Xinpeng Zhang, Jing Long, Zichi Wang, Hang Cheng","This paper proposes lossless, reversible, and combined data hiding schemes for ciphertext images encrypted by public-key cryptosystems with probabilistic and homomorphic properties. In the lossless scheme, the ciphertext pixels are replaced with new values to embed the additional data into several least significant bit planes of ciphertext pixels by multilayer wet paper coding. Then, the embedded data can be directly extracted from the encrypted domain, and the data-embedding operation does not affect the decryption of original plaintext image. In the reversible scheme, a preprocessing is employed to shrink the image histogram before image encryption, so that the modification on encrypted images for data embedding will not cause any pixel oversaturation in plaintext domain. Although a slight distortion is introduced, the embedded data can be extracted and the original image can be recovered from the directly decrypted image. Due to the compatibility between the lossless and reversible schemes, the data-embedding operations in the two manners can be simultaneously performed in an encrypted image. With the combined technique, a receiver may extract a part of embedded data before decryption, and extract another part of embedded data and recover the original plaintext image after decryption.",,Sept. 2016,10.1109/TCSVT.2015.2433194,https://ieeexplore.ieee.org/document/7107988
ieee:7513393,journal,BER-Based Physical Layer Security With Finite Codelength: Combining Strong Converse and Error Amplification,❌,"BER 기반 물리계층 보안(strong converse+SPN error amplification) - 보안 도메인, 떼어낼 LDPC ECC 기법 없음","Il-Min Kim, Byoung-Hoon Kim, Joon Kui Ahn","A bit-error-rate (BER)-based physical layer security approach is proposed for the finite blocklengths. For secure communication in the sense of high BER, the information-theoretic strong converse is combined with cryptographic error amplification achieved by the substitution permutation networks based on the confusion and diffusion. For the discrete memoryless channels (DMCs), an analytical framework is provided showing the tradeoffs among the finite blocklength, the maximum/minimum possible transmission rates, and the BER requirements for the legitimate receiver and the eavesdropper. In addition, the security gap is analytically studied for the Gaussian channels and the concept is extended to other DMCs including the binary symmetric channels and binary erasure channels.",,Sept. 2016,10.1109/TCOMM.2016.2591530,https://ieeexplore.ieee.org/document/7513393
ieee:7471502,journal,Advantage of MAMR Read-Write Performance,❌,MAMR HDD 자기기록 read-write 성능; ECC/LDPC 무관,"Ikuya Tagawa, Masato Shiimoto, Masato Matsubara, Shuya Nosaki, Yosuke Urakami, Jun Aoyama","Microwave-assisted magnetic recording (MAMR) is one of the promising candidate technologies for next-generation hard disk drives. In MAMR, the high-frequency field from a spin-torque oscillator (STO) in the recording head is utilized to reduce the magnetization switching field of the medium. Micromagnetic modeling has shown the potential of MAMR; however, in terms of experimental results with actual heads and media, only little evidence of media magnetization reversal and improvement on overwrite has been reported. In this paper, we focus upon the experimental results of MAMR gain defined as a difference in the read-write performance when the STO is activated compared with when not activated. In conclusion, we show clear bit error rate improvement by activating the STO, giving an areal density increase of around 5-10% after considering the penalty associated with the magnetic core width increase. We also confirm that the magnetization switching in the STO is fast enough up to 2.3 GHz, and that there is no negative impact on the adjacent track interference nor on the far track interference.",,Sept. 2016,10.1109/TMAG.2016.2569524,https://ieeexplore.ieee.org/document/7471502
