ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:9328225,journal,A Rate Scalable Construction of Non-Homogeneous Quantum LDPC Codes of CSS Type Based on Balanced Incomplete Block Design,"Yun-Jiang Wang, Zhuo-Yan Xiao, Xing-Yu Xiong, Jun-Zhi Yan, Chao Wang, Sha Shi","Balanced incomplete block design (BIBD) offers an important way to construct non-homogeneous quantum low-density-parity-check (LDPC) codes of Calderbank-Shor-Steane (CSS) type. However, the rates of the quantum codes based on this method are limited to be 1-2/m approximately, where m, the number of base blocks chosen from the associated BIBD, is even. We overcome this limitation by providing a rate scalable way to construct non-homogeneous quantum LDPC codes of CSS type. With our method, the rates of the resultant quantum codes are 1-2/m', where m'=m/e and e ∈ {1, 2}. Note that here m' can be odd. Thus, we double the rate range of the codes yielded from the existing strategies. Moreover, one can switch codes between the two rates flexibly adapting to various application scenarios.",,May 2021,10.1109/LCOMM.2021.3052228,https://ieeexplore.ieee.org/document/9328225,new
ieee:9336043,journal,On Nested Property of Root-LDPC Codes,"Lorenzo Ortega, Charly Poulliat","We investigate on binary Protograph Root-LDPC codes that can embed an interesting property, called nested property. This property refers to the ability for a coding scheme to achieve full diversity and equal coding gain for any number of received coded blocks and for any configuration of the received code blocks. One can take advantage of this property for “carousel”-type transmissions broadcasting cyclically coded information. For regular Root-LDPC codes, we show that these codes inherently have both properties over the nonergodic block fading channel and when message passing decoding is used. Then, we show that irregular Root-LDPC structures could not provide equal coding gain except if explicit design rules are enforced to ensure that the nested property is fulfilled when designing irregular Root-LDPC codes. Simulation results show that designed nested Root-LDPC codes achieve good performance and full diversity for coding rates R = 1/2, R = 1/3 and R = 1/4.",,May 2021,10.1109/LWC.2021.3054414,https://ieeexplore.ieee.org/document/9336043,new
ieee:9378807,journal,High-Speed LDPC Decoders Towards 1 Tb/s,"Meng Li, Veerle Derudder, Kaoutar Bertrand, Claude Desset, André Bourdoux","Beyond 5G systems are expected to approach 1 Tb/s throughput. This poses a significant challenge to the channel decoder. In this paper, we propose a multi-core architecture based on full row parallel layered LDPC decoder with frame interleaving. Compared with conventional partially parallel layered architectures, the proposed architecture increases the throughput by applying frame interleaving into the pipeline architecture and by using multi-core architectures. Two high rate medium size QC LDPC codes are designed with fast decoding convergence speed for this architecture. Both codes are implemented with single core and multi-core architectures to explore different trade-offs between code design, communication performance and implementation. The four decoders are implemented in 16 nm CMOS FinFET technology with a clock rate of 1 GHz. The placement and routing implementation results show that the single core decoder for the LDPC (1027, 856) code is able to provide 114 Gb/s throughput at maximum 3 iterations with an area of 0.173 mm2 and energy efficiency of 1.56 pJ/bit; the multi-core decoder for the (1032, 860) code is able to provide 860 Gb/s throughput at maximum 2 iterations with an area of 1.48 mm2 and energy efficiency of 3.24 pJ/bit. The multi-core decoder achieves the highest throughput in the literature for medium size (1-2k) LDPC codes. When compared with other state-of-the-art fully parallel high speed architectures, the proposed architectures bring a significant gain both in area efficiency and energy efficiency while keeping the ability to offer flexibility in code rate, number of iterations and early stop.",,May 2021,10.1109/TCSI.2021.3060880,https://ieeexplore.ieee.org/document/9378807,new
ieee:9353574,journal,Quasi-Cyclic LDPC Codes With Parity-Check Matrices of Column Weight Two or More for Correcting Phased Bursts of Erasures,"Xin Xiao, Bane Vasić, Shu Lin, Juane Li, Khaled Abdel-Ghaffar","In his pioneering work on LDPC codes, Gallager dismissed codes with parity-check matrices of weight two after proving that their minimum Hamming distances grow at most logarithmically with their code lengths. In spite of their poor minimum Hamming distances, it is shown that quasi-cyclic LDPC codes with parity-check matrices of column weight two have good capability to correct phased bursts of erasures which may not be surpassed by using quasi-cyclic LDPC codes with parity-check matrices of column weight three or more. By modifying the parity-check matrices of column weight two and globally coupling them, the erasure correcting capability can be further enhanced. Quasi-cyclic LDPC codes with parity-check matrices of column weight three or more that can correct phased bursts of erasures and perform well over the AWGN channel are also considered. Examples of such codes based on Reed-Solomon and Gabidulin codes are presented.",,May 2021,10.1109/TCOMM.2021.3059001,https://ieeexplore.ieee.org/document/9353574,new
ieee:9349511,journal,Error Floor Estimation of LDPC Coded Modulation Systems Using Importance Sampling,"Peyman Neshaastegaran, Amir H. Banihashemi, Ramy H. Gohary","One of the key weaknesses of low-density parity-check (LDPC) codes is the error floor that they typically exhibit at high signal-to-noise ratios (SNRs). Such an error floor is usually attributed to problematic structures known as trapping sets (TSs). The overwhelming majority of existing error floor estimation schemes consider the case of binary phase shift keying (BPSK) signalling. Unfortunately, these schemes are not readily extensible to estimate the error floor of high order LDPC coded modulation systems considered herein. To provide such a scheme, in this work, we use mean-shift importance sampling (MS-IS) to develop a novel error floor estimation methodology for high-order pulse amplitude modulation (PAM) and quadrature amplitude modulation (QAM) LDPC coded systems. First, a computationally efficient graphical-based approach is used to identify the TSs of a given LDPC code. Subsequently, a novel analytical approach is devised to identify the TSs that are likely to have a higher contribution in the error floor. These TSs are referred to as potentially dominant TSs (PDTSs). Finally, a new methodology for categorizing the PDTSs into equivalence classes is developed. A representative PDTS of each equivalence class is chosen and an MS-IS framework is devised to obtain the error rate corresponding to each equivalence class. To arrive at the desired MS-IS scheme, we develop an algorithm that invokes the geometry of the constellation to determine the MS value. In contrast with the conventional MS-IS method used in BPSK signalling, in the proposed MS-IS scheme, the MS value is a variable that is determined based on the TS and the transmitted codeword. The computational complexity of the three main steps of our methodology, viz. extracting the PDTSs, determining the MS values, and applying the MS-IS scheme, depends merely on the size of the constellation and the structure of the code, but not on the SNR. Numerical simulations confirm the efficacy and accuracy of the proposed technique at different SNRs.",,May 2021,10.1109/TCOMM.2021.3057625,https://ieeexplore.ieee.org/document/9349511,new
ieee:9354799,journal,Spatially Coupled LDPC Codes With Sub-Block Locality,"Eshed Ram, Yuval Cassuto","A new type of spatially coupled low-density parity-check (SC-LDPC) codes motivated by practical storage applications is presented. SC-LDPCL codes (suffix `L' stands for locality) can be decoded locally at the level of sub-blocks that are much smaller than the full code block, thus offering flexible access to the coded information alongside the strong reliability of the global full-block decoding. Toward that, we propose constructions of SC-LDPCL codes that allow controlling the trade-off between local and global correction performance. In addition to local and global decoding, the paper develops a density-evolution analysis for a decoding mode we call semi-global decoding, in which the decoder has access to the requested sub-block plus a prescribed number of sub-blocks around it. SC-LDPCL codes are also studied under a channel model with variability across sub-blocks, for which decoding-performance lower bounds are derived.",,May 2021,10.1109/TIT.2021.3059751,https://ieeexplore.ieee.org/document/9354799,new
ieee:9319718,journal,"Bit-Plane Coding in Extractable Source Coding: Optimality, Modeling, and Application to 360° Data","Fangping Ye, Navid Mahmoudian Bidgoli, Elsa Dupraz, Aline Roumy, Karine Amis, Thomas Maugey","In extractable source coding, multiple correlated sources are jointly compressed but can be individually accessed in the compressed domain. Performance is measured in terms of storage and transmission rates. This problem has multiple applications in interactive video compression such as Free Viewpoint Television or navigation in 360° videos. In this letter, we analyze and improve a practical coding scheme. We consider a binarized coding scheme, which insures a low decoding complexity. First, we show that binarization does not impact the transmission rate but only slightly the storage with respect to a symbol based approach. Second, we propose a Q-ary symmetric model to represent the pairwise joint distribution of the sources instead of the widely used Laplacian model. Third, we introduce a novel pre-estimation strategy, which allows to infer the symbols of some bit planes without any additional data and therefore permits to reduce the storage and transmission rates. In the context of 360° images, the proposed scheme allows to save 14% and 34% bitrate in storage and transmission rates respectively.",,May 2021,10.1109/LCOMM.2021.3050932,https://ieeexplore.ieee.org/document/9319718,new
ieee:9344644,journal,Deep-Learning-Based Blind Recognition of Channel Code Parameters Over Candidate Sets Under AWGN and Multi-Path Fading Conditions,"Sepehr Dehdashtian, Matin Hashemi, Saber Salehkaleybar","We consider the problem of recovering channel code parameters over a candidate set by merely analyzing the received encoded signals. We propose a deep learning-based solution that I) is capable of identifying the channel code parameters for several coding scheme (such as LDPC, Convolutional, Turbo, and Polar codes), II) is robust against channel impairments like multi-path fading, III) does not require any previous knowledge or estimation of channel state or signal-to-noise ratio (SNR), and IV) outperforms related works in terms of probability of detecting the correct code parameters.",,May 2021,10.1109/LWC.2021.3056631,https://ieeexplore.ieee.org/document/9344644,new
ieee:9374436,journal,Coding of Multi-Source Information Streams With Age of Information Requirements,"Haoyuan Pan, Soung Chang Liew, Jiaxin Liang, Victor C. M. Leung, Jianqiang Li","This article puts forth a new channel coding paradigm for multi-source information streams with Age of Information (AoI) requirements. The recently introduced AoI metric characterizes the freshness of information, defined as the time elapsed since the generation of the last successfully received update. We study a setup in which a large number of sensors want to send update information to a common monitor with the help of aggregators. Specifically, an aggregator collects update packets from sensors and forwards them to the monitor. Conventional block codes (such as LDPC codes) that encode and decode each update packet separately do not perform well in such an information aggregation and update scenario. When update packets suffer from packet loss, we show that block codes lead to high instantaneous AoI because a sensor waits for a long time for the next update opportunity. This article investigates stream-based codes to tackle this problem. A distinguishing feature of stream-based codes is the joint encoding of update packets from different sensors, and a series of coded packets are sent continuously like a stream. Different update packets are then jointly decoded using multiple coded packets from the stream. A key challenge with AoI requirements is the joint design of error corrections of old packets and fast decodings of new packets. We design a practical encoding-decoding scheme and a sliding decoding window mechanism to control the decoding complexity. We evaluate two AoI metrics, average AoI and bounded AoI. In particular, bounded AoI corresponds to an AoI threshold that the instantaneous AoI is below a large percentage of the time. Experimental results on software-defined radio show that stream-based codes significantly outperform block codes in both average AoI and bounded AoI under varying channel conditions. Overall, stream-based codes provide a viable channel coding solution to multi-source information streams with timely update requirements.",,May 2021,10.1109/JSAC.2021.3065079,https://ieeexplore.ieee.org/document/9374436,new
ieee:9354838,journal,Iterative Collision Resolution for Slotted ALOHA With NOMA for Heterogeneous Devices,"Yu-Chih Huang, Shin-Lin Shieh, Yu-Pin Hsu, Hao-Ping Cheng","In this paper, the problem of using uncoordinated multiple access (UMA) to serve a massive amount of heterogeneous users is investigated. Leveraging the heterogeneity, we propose a novel UMA protocol, called iterative collision resolution for slotted ALOHA (IRSA) with non-orthogonal multiple access (NOMA), to improve the conventional IRSA. In addition to the inter-slot successive interference cancellation (SIC) technique used in existing IRSA-based schemes, the proposed protocol further employs the intra-slot SIC technique that enables collision resolution for certain configurations of collided packets. A novel multi-dimensional density evolution is then proposed to analyze and to optimize the proposed protocol. Simulation results show that the proposed IRSA with NOMA protocol can efficiently exploit the heterogeneity among users and the multi-dimensional density evolution can accurately predict the throughput performance. Last, an extension of the proposed IRSA with NOMA protocol to the frame-asynchronous setting is investigated, where a boundary effect similar to that in spatially-coupled low-density parity check codes can be observed to bootstrap the decoding process.",,May 2021,10.1109/TCOMM.2021.3059778,https://ieeexplore.ieee.org/document/9354838,new
