ID,Type,Title,Status,Reason,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:1437366,journal,Optimal regular LDPC codes for the binary erasure channel,❌,BEC에서 regular LDPC 최적 임계값 증명; 순수 이론 bound로 디코더·HW·구성 신규 기여 없음,"M. Rashidpour, A. Shokrollahi, S.H. Jamali",We prove that for any given R between 0 and 1 the best threshold value for a regular LDPC code of rate R with common variable degree v and common check degree c occurs when v is at least 3 and is minimal subject to the condition R=1-v/c.,,June 2005,10.1109/LCOMM.2005.1437366,https://ieeexplore.ieee.org/document/1437366
ieee:1435659,journal,LDPC codes for fading Gaussian broadcast channels,❌,페이딩 가우시안 broadcast 채널 멀티유저 LDPC joint decoding; soft interference cancellation은 BC 매핑노드 전용이라 NAND 이식 기법 아님,"P. Berlin, D. Tuninetti","In this work, we study coding over a class of two-user broadcast channels (BCs) with additive white Gaussian noise and multiplicative fading known at the receivers only. Joint decoding of low-density parity-check (LDPC) codes is analyzed. The message update rule at the mapping node linking the users' codes is derived and is found to exhibit an interesting soft interference cancellation property. High performance codes are found using the differential evolution optimization technique and extrinsic information transfer analysis adapted to our multiuser setting. The optimized codes have rates very close to the boundary of the achievable region for binary constrained input for both faded and unfaded channels. Simulation results for moderate block lengths show that our codes operate within less than 1 dB of their respective threshold.",,June 2005,10.1109/TIT.2005.847752,https://ieeexplore.ieee.org/document/1435659
ieee:1435660,journal,Importance sampling for tanner trees,❌,Tanner tree 반복디코딩 importance sampling 시뮬레이션 기법; 부호 ECC가 아닌 시뮬레이션 효율 도구라 떼어낼 디코더·구성 기법 없음,"Bo Xia, W.E. Ryan","This correspondence presents an importance sampling (IS) simulation scheme for the soft iterative decoding on loop-free multiple-layer trees. It is shown that this scheme is asymptotically efficient in that, for an arbitrary tree and a given estimation precision, the required number of samples is inversely proportional to the noise standard deviation. This work has its application in the simulation of low-density parity-check (LDPC) codes.",,June 2005,10.1109/TIT.2005.847748,https://ieeexplore.ieee.org/document/1435660
ieee:1435661,journal,Nonlinear analysis of the iterative decoding of parallel concatenated convolutional codes,❌,병렬연접 컨볼루션부호(turbo) BER 반복의 1D 비선형맵 분석; 비-LDPC이고 부호 비의존 이식 디코더 기법 없음,"F. Lehmann, G.M. Maggio","In this correspondence, we introduce a simple one-dimensional (1-D) nonlinear map to describe the iterates of the bit-error rate (BER) of parallel-concatenated convolutional codes (PCCC) on the binary-input Gaussian channel. A lower bound on this map is derived based upon the weight enumerator of the constituent codes, thus enabling the characterization of the dynamics of the decoder in terms of fixed points, along with the associated stability analysis.",,June 2005,10.1109/TIT.2005.847751,https://ieeexplore.ieee.org/document/1435661
ieee:1437365,journal,Convergence rates comparison of sum-product decoding of RA codes under different message-passing schedules,❌,"RA 부호 sum-product의 serial vs parallel 스케줄 수렴속도 EXIT 비교; 표준 스케줄 검증 수준, 신규 디코더 기여 없음","Sheng Tong, Baoming Bai, Xinmei Wang","In iterative decoding of turbo-like codes, serial schedule generally provides a much faster convergence rate compared with parallel schedule. With the aid of extrinsic information transfer (EXIT) charts, sum-product decoding of repeat accumulate (RA) codes under both message passing schedules is investigated as an example for verifying the above statement.",,June 2005,10.1109/LCOMM.2005.1437365,https://ieeexplore.ieee.org/document/1437365
ieee:1505675,conference,DVB-S2 coding modes for broadcasting and unicasting,❌,"DVB-S2 코딩 모드/변조 표준 소개 기사, LDPC 부수 언급뿐 신규 ECC 기법 없음","G. Gvozden, M. Gosta, S. Grgic","To provide cost effective and profitable broadband services, next generations of satellite system will have to apply new technologies in satellite equipment and communications payload designs. This article describes the second generation DVB-S2 transmission standard and its possibility to achieve greater performance and quality of signal in presence of interference and high level noise using constant, variable and adaptive coding and modulation modes",,8-10 June ,10.1109/ELMAR.2005.193674,https://ieeexplore.ieee.org/document/1505675
ieee:1505886,conference,Error performance of coded modulation systems based on LDPC codes,❌,유한길이 LDPC coded modulation의 ML union bound 이론 비교 — 떼어낼 디코더/HW/구성 기여 없고 순수 성능 bound,"H.G. Vu, H.H. Nguyen, D.E. Dodds","This paper considers coded modulation systems based on low-density parity-check (LDPC) codes of finite lengths. The union bounds are derived for the bit error probabilities of the maximum likelihood decoding over both additive white Gaussian noise (AWGN) and flat fading channels. The bounds are useful to compare LDPC coded modulation schemes employing different LDPC code ensembles, constellations and mappings. The bounds and simulation results demonstrate that there is a significant performance gap between the maximum likelihood decoding and the iterative sum-product decoding for short-length codes. For moderate-length codes, the performance of iterative systems with Gray mapping is closer to the bound at the interested bit error rate (BER) levels for data communications.",,5-8 June 2,10.1109/SPAWC.2005.1505886,https://ieeexplore.ieee.org/document/1505886
ieee:1506298,conference,Quantum error-correction using codes with low-density generator matrix,❌,"low-density generator matrix 양자오류정정 — 양자 EC 원칙 제외, 양자 sparse-graph 코드 설계 의존","H. Lou, J. Garcia-Frias","We propose the use of linear codes with low-density generator matrix in the context of quantum error correction. The proposed codes allow greater flexibility and are easier to design than existing sparse-graph quantum codes, while leading to better performance.",,5-8 June 2,10.1109/SPAWC.2005.1506298,https://ieeexplore.ieee.org/document/1506298
ieee:1505915,conference,Exploiting Slepian-Wolf codes in wireless user cooperation,❌,"Slepian-Wolf 분산소스코딩 무선협력 — LDPC는 예시 베이스라인, 채널 ECC 기법 아님","R. Hu, J. Li","A novel scheme, termed Slepian-Wolf cooperation, is proposed, which exploits distributed source coding technologies in wireless cooperative communication to improve the inter-user outage performance. After motivating the idea, we discuss in detail a simple estimation mechanism, a combined data-syndrome transmission strategy and an optimal joint decoding algorithm. Using low-density parity-check codes as an example, we show that encouraging gains of up to 13 dB for the outage performance and 3.8 dB for the overall performance can be achieved on block Rayleigh fading channels.",,5-8 June 2,10.1109/SPAWC.2005.1505915,https://ieeexplore.ieee.org/document/1505915
ieee:1505917,conference,Capacity-approaching LDPC codes based on Markov Chain Monte Carlo MIMO detection,❌,"MCMC MIMO 검출+EXIT 코드최적화 — MIMO 검출 응용 특이적, NAND 이식 가능 LDPC 기법 없음","R.-R. Chen, B. Farhang-Boroujeny, A. Ashikhmin","In this work we study joint code design and MIMO (multiple-input multiple-output) detection based on Markov Chain Monte Carlo (MCMC) approach. The extrinsic information transfer (EXIT) technique is applied to find optimal irregular LDPC codes that are matched to the characteristics of the MCMC detector. For a large system of 8 transmit and 8 receive antennas and 16 QAM modulation, the optimized LDPC code achieves within 1.4 dB of the channel capacity. This result improves best published results by 2.3 dB, where 1.3 dB is due to the MCMC detection and 1 dB is due to code optimization.",,5-8 June 2,10.1109/SPAWC.2005.1505917,https://ieeexplore.ieee.org/document/1505917
