ID,Type,Title,Status,Reason,Algo,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:7565543,journal,Construction of Quasi-Cyclic LDPC Codes via Masking With Successive Cycle Elimination,✅,"QC-LDPC 신규 구성: masking + successive cycle elimination으로 사이클 제거 (E. 이식 가능 코드 설계, 바이너리)",✅ 알고리즘/코드 기여,"Hengzhou Xu, Dan Feng, Rui Luo, Baoming Bai","In this letter, we study the construction of quasi-cyclic (QC) low-density parity-check (LDPC) codes by array dispersion and masking. We first propose a class of arrays of circulant permutation matrices (CPMs) of arbitrary size obtained by dispersion. Based on this class of arrays of CPMs, a class of QC-LDPC codes is constructed. For these resulting codes, we analyze their cycle structure and derive the numbers, which indicate how many cycles pass through each CPM in their parity-check matrices. Following the indication numbers with the order from largest to smallest, we replace the corresponding CPMs with zero matrices (ZMs) of the same size one by one until a targeted masking termination condition is satisfied. Then, the resultant arrays of CPMs and ZMs give a large class of QC-LDPC codes. Numerical results show that the codes constructed perform well over the additive white Gaussian noise (AWGN) channel when decoded with the sum-product algorithm.",,Dec. 2016,10.1109/LCOMM.2016.2608938,https://ieeexplore.ieee.org/document/7565543
ieee:7583642,journal,Real Time LP Decoding of LDPC Codes for High Correction Performance Applications,✅,"LDPC ADMM LP 디코딩 멀티코어 구현으로 100Mb/s 처리량, 이식 가능 디코더+HW (C/D)",✅ 알고리즘/코드 기여,"Imen Debbabi, Bertrand Le Gal, Nadia Khouja, Fethi Tlili, Christophe Jego","The alternate direction method of multipliers is a recent linear programming error correcting approach which improves the decoding performance of LDPC codes compared with the best BP decoding techniques. In this letter, an efficient implementation of the ADMM LP decoding algorithm on a multicore architecture is presented. Its throughput performance level is about one order of magnitude higher than related works on the same multicore target. The proposed decoder's throughput reaches up to 100 Mb/s which makes it viable for real time applications with tough error correction requirements.",,Dec. 2016,10.1109/LWC.2016.2615304,https://ieeexplore.ieee.org/document/7583642
ieee:7575635,journal,New Characterization and Efficient Exhaustive Search Algorithm for Leafless Elementary Trapping Sets of Variable-Regular LDPC Codes,✅,"variable-regular LDPC의 LETS(트래핑셋) 특성화·탐색 알고리즘, error floor 관련 코드설계(E, 바이너리)",✅ 알고리즘/코드 기여,"Yoones Hashemi, Amir H. Banihashemi","In this paper, we propose a new characterization for leafless elementary trapping sets (LETSs) of variable-regular lowdensity parity-check codes. Recently, Karimi and Banihashemi proposed a characterization of LETSs, which was based on viewing an LETS as a layered superset (LSS) of a short cycle in the code's Tanner graph. A notable advantage of LSS characterization is that it corresponds to a simple LSS-based search algorithm (expansion technique) that starts from short cycles of the graph and finds the LETSs with LSS structure efficiently. Compared with the LSS-based characterization of Karimi and Banihashemi, which is based on a single LSS expansion technique, the new characterization involves two additional expansion techniques. The introduction of the new techniques mitigates two problems that LSS-based characterization/search suffers from: 1) exhaustiveness: not every LETS structure is an LSS of a cycle and 2) search efficiency: LSS-based search algorithm often requires the enumeration of cycles with length much larger than the girth of the graph, where the multiplicity of such cycles increases rapidly with their length. We prove that using the three expansion techniques, any LETS structure can be obtained starting from a simple cycle, no matter how large the size of the structure a or the number of its unsatisfied check nodes b are, i.e., the characterization is exhaustive. We also demonstrate that for the proposed characterization/search to exhaustively cover all the LETS structures within the (a, b) classes with a amax and b bmax, for any value of amax and bmax, the length of the short cycles required to be enumerated is less than that of the LSS-based characterization/search. We, in fact, show that such a length for the proposed search algorithm is minimal. We also prove that the three expansion techniques, proposed here, are the only expansions needed for characterization of LETS structures starting from simple cycles in the graph, if one requires each and every intermediate sub-structure to be a LETS as well. Extensive simulation results are provided to show that, compared with LSS-based search, significant improvement in search speed and memory requirements can be achieved.",,Dec. 2016,10.1109/TIT.2016.2613113,https://ieeexplore.ieee.org/document/7575635
ieee:7592443,journal,Time-Invariant Quasi-Cyclic Spatially Coupled LDPC Codes Based on Packings,✅,BIBD packing 기반 시불변 QC SC-LDPC-CC 신규 구성법 — 바이너리 코드설계(E) 이식 가능,✅ 알고리즘/코드 기여,"Mu Zhang, Zulin Wang, Qin Huang, Shafei Wang","This paper presents two packings derived from balanced incomplete block designs to construct quasi-cyclic spatially coupled LDPC convolutional codes (SC-LDPC-CCs). The construction gives time-invariant codes, since the sub-blocks corresponding to each time instant of the parity-check matrix are identical. Moreover, it provides flexible design rates and constraint lengths. Simulation results show that the proposed packing-based SC-LDPC-CCs outperform the existing time-invariant codes and perform closely to the time-varying protograph-based codes.",,Dec. 2016,10.1109/TCOMM.2016.2613107,https://ieeexplore.ieee.org/document/7592443
ieee:7841834,conference,Extrinsic Dispersion Transfer Chart for Finite Length LDPC Codes Design,✅,"유한길이 LDPC 코드 설계용 EXIT/dispersion 추적 분석(E), 바이너리 LDPC BP 반복 추적에 이식 가능",✅ 알고리즘/코드 기여,"Ahmed Abotabl, Aria Nosratinia","The most popular methods for the analysis of LDPC codes, e.g. density evolution and EXIT charts, apply to infinite length ensembles. Finite length analysis is less common, among the notable examples are scaling law analysis and the EXIT band chart. The scaling law is limited to the waterfall region and furthermore is limited to the final error rates and does not give insight into the progression and dynamics of belief propagation decoding. The EXIT band chart was based on empirical considerations and does not enjoy a strong underlying theory. The developments of this paper are motivated by the recent results by Polyanskiy, Poor and Verdu showing that the rate penalty due to finite blocklength depends on the channel dispersion. We propose tracking the dispersion between the transmitted bits and the log-likelihood ratio across the decoder iterations to capture the effect of the codeword length. Based on the proposed analysis, a simple lower bound on the block error probability as a function of the blocklength is derived. The bound is corroborated by simulation.",,4-8 Dec. 2,10.1109/GLOCOM.2016.7841834,https://ieeexplore.ieee.org/document/7841834
ieee:7841913,conference,Interlaced Column-Row Message-Passing Schedule for Decoding LDPC Codes,✅,"I-CRMP 등 신규 column-row 메시지패싱 스케줄로 LDPC BP 수렴 가속(C), NAND LDPC 디코더에 이식 가능",✅ 알고리즘/코드 기여,"Saleh Usman, Mohammad M. Mansour, Ali Chehab","This paper investigates efficient decoding algorithms for LDPC codes. Alternating column-row message-passing (ACRMP) and Interlaced column-row message-passing (I-CRMP) schedules for decoding of LDPC codes are proposed and investigated in this work. Existing serial scheduling schemes for LDPC decoding are based either on column message- passing (MP) or row MP, and roughly converge twice as fast as Gallager's flooding-based MP schedule at high signal-to-noise ratio (SNR). To further accelerate the convergence speed of serial decoders, hybrid column-row MP schedules that perform multiple message passes between check and variable nodes within or between iterations are proposed. Our proposed I-CRMP schedule converges in less than half the number of iterations compared to the best existing serial decoding schedules. Compared to column MP, the added complexity of this scheme is proportional only to check-node-degree times more additions at variable nodes. This increase in complexity is moderate compared to the convergence acceleration factor that the scheme achieves. Superior performance of the proposed I-CRMP scheme is confirmed by decoding randomly generated as well as IEEE 802.11n/ac LDPC codes.",,4-8 Dec. 2,10.1109/GLOCOM.2016.7841913,https://ieeexplore.ieee.org/document/7841913
ieee:7822016,conference,Flexible FPGA implementation of Min-Sum decoding algorithm for regular LDPC codes,✅,"regular LDPC Min-Sum FPGA 디코더, Benes 기반 비차단 상호연결망으로 코드 유연성 제공하는 신규 HW 아키텍처(D)",🔧 하드웨어 수정만,"Ahmed M. Sadek, Aziza I. Hussein","Because of their excellent error correction performance, Low-Density Parity Check Codes (LDPC) have become the most widely used technique for forward error correction in almost all modern communications applications. This paper introduces an FPGA implementation of a partial parallel, flexible LDPC decoder based on the Min-Sum decoding algorithm. The suggested architecture uses a combination of unicast and multicast communications between its processing elements in order to reduce the intercommunication overhead and at the same time, keep the processing elements simple. The use of the less complex Min-Sum algorithm on the suggested architecture produces a very compact and resource efficient design which allows the instantiation of many processing elements to deliver high processing rate To allow flexibility to support different codes, a non-blocking interconnection network is used to pass messages between processing elements. It is a modified version of the multi stage network called Arbitrary Size Benes. The decoder architecture was implemented on Virtex5 FPGA using VHDL in Xilinx ISE environment. Results show efficient resources utilization compared to other implementations. The decoder achieves up to 3.49 Gbps per iteration for a code length of 2640 with BER of 10-5 at 4.4dB.",,20-21 Dec.,10.1109/ICCES.2016.7822016,https://ieeexplore.ieee.org/document/7822016
ieee:7849731,conference,Joint non-uniform detection and low-complexity decoding for multi-level cell NAND flash memory,✅,"MLC NAND 플래시 LDPC, 비균일 검출+소프트 LLR 양자화, 수정 MSRBI-MLGD 디코더 - NAND 직접(A)+디코더(C)",✅ 알고리즘/코드 기여,"Xusheng Lin, Shijie Ouyang, Guojun Han, Yanfu Li, Yi Fang","With the development of manufacture technology, the multi-level cell (MLC) technique dramatically increases the storage density of NAND flash memory. As the result, cell-to-cell interference (CCI) becomes more serious and hence causes an increase in the raw bit error rate of data stored in the cells. Recently, low-density parity-check (LDPC) codes have appeared to be a promising solution to combat the interference of MLC NAND flash memory. However, the decoding complexity of the sum-product algorithm (SPA) is extremely high. In this paper, to improve the accuracy of the log likelihood ratio (LLR) information of each bit in each NAND flash memory cell, we adopt a non-uniform detection (N-UD) which uses the average maximum mutual information to determine the value of the soft-decision reference vlotages. Furthermore, with an aim to reduce the decoding complexity and improve the decoding performance, we propose a modified soft reliability-based iterative majority-logic decoding (MSRBI-MLGD) algorithm, which uses a non-uniform quantizer based on power function to decode LDPC codes. Simulation results show that our design can offer a desirable trade-off between the performance and complexity for high-column-weight LDPC-coded MLC NAND flash memory.",,19-21 Dec.,10.1109/ICCE-China.2016.7849731,https://ieeexplore.ieee.org/document/7849731
ieee:7843313,conference,An efficient algorithm for determining the girth and ACE distributions in LDPC code Tanner graphs,✅,"girth/ACE 분포 계산 알고리즘(SETA subgraph) - 사이클 제거·코드설계 도구(E), 바이너리 LDPC Tanner graph 적용",✅ 알고리즘/코드 기여,"Umar-Faruk Abdu-Aguye, Marcel Adrian Ambroze, Martin Tomlinson","We propose a simple and efficient algorithm for evaluating the girth and approximate cycle extrinsic message degree (ACE) of all short cycles through symbol nodes in short-to-medium length low-density parity-check (LDPC) code Tanner graphs. The algorithm uses single-edge tree-apex (SETA) subgraph expansions to find all the short cycles in a code graph in a direct manner, unlike existing algorithms which use message-passing algorithms or trellis representations of code graphs. The complexity of the algorithm, when applied to a parity-check matrix H of dimension m × n, is O(n m). Due to the fact that both girth and ACE are features of cycles, we adopt parameters similar to those used for girth descriptions for ACE descriptions. Accordingly, we define the `local ACE' at a symbol node or the `symbol node ACE', as the minimum ACE of the short cycles through the symbol node in the graph. This basic parameter enables the local ACE distribution, minimum and maximum local ACE, modal ACE, and the average ACE of an LDPC code graph to be determined using SETA subgraph expansions. The average ACE of an LDPC code graph is a concise single-valued measure of the overall connectivity of cycles in the graph. The proposed algorithm determines the local girth and ACE distributions in irregular short length LDPC codes in less time than existing algorithms. The algorithm is not intended for quasi-cyclic (QC) LDPC codes.",,19-21 Dec.,10.1109/ICSPCS.2016.7843313,https://ieeexplore.ieee.org/document/7843313
ieee:7917141,conference,An Improved Message Passing Schedule of BP-Based Decoding Algorithm for LDPC Codes,✅,IRMP 신규 메시지패싱 스케줄로 BP 디코딩 개선 — 부호 비의존 디코더 기법(C),✅ 알고리즘/코드 기여,"Jingru Dong, Hang Yin, Sijia Wang","In this paper, we propose an optimized schedule called IRMP (Improved Row Message Passing) schedule, based on analysis of the existing message passing schedules. This type of schedule has changed the message updating order between variable and check nodes. In accordance with this schedule, an improved BP-Based decoding algorithm is proposed. Simulations show that, this algorithm has beaten the performance of BP-Based algorithms available in terms of error rate and number of iteration.",,15-18 Dec.,10.1109/iThings-GreenCom-CPSCom-SmartData.2016.113,https://ieeexplore.ieee.org/document/7917141
