ID,Type,Title,Status,Reason,Algo,Authors,Abstract,Categories,Published,DOI,PDF URL
ieee:5992709,journal,Designing Rate-Compatible Irregular Repeat Accumulate Codes through Splitting,✅,"rate-compatible IRA 부호의 splitting 기반 신규 구성 — 바이너리 LDPC 계열 코드설계 기법(E), 애매하나 살림",✅ 알고리즘/코드 기여,"Min Xiao, Lin Wang, Jing Li","A new scheme of rate-compatible (RC) irregular repeat accumulate (IRA) codes is proposed which can be encoded and decoded using a single encoder-decoder pair and which can provide good performance across a wide range of code rates. Conventional strategies generally start from a low-rate mother code and puncture the rate up. Considering that the initial transmissions (and hence the higher-rate codes) are most important, we propose to start from a good high-rate code and ""split"" the rate down. Rather than do it gradually in a greedy manner, we propose to design a good one-shot-split to control the worst-case (lowest-rate) performance, and subsequently work out all the intermediate rates. We show the proposed strategy is both simple and powerful resulting in RC-IRA codes that outperform the existing ones.",,October 20,10.1109/LCOMM.2011.080811.102549,https://ieeexplore.ieee.org/document/5992709
ieee:5963620,journal,Effective Informed Dynamic Scheduling for Belief Propagation Decoding of LDPC Codes,✅,"LDPC BP의 informed dynamic scheduling(residual 기반, trapping set 극복) — 이식 가능한 디코더 알고리즘(C)",✅ 알고리즘/코드 기여,"Yi Gong, Xingcheng Liu, Weicai Ye, Guojun Han","The simultaneous flooding scheduling is popular for Low-Density Parity-Check (LDPC) Belief Propagation (BP) decoding. Non-simultaneous sequential scheduling is superior to the flooding scheduling, and asynchronous dynamic scheduling has better FER performance than the sequential scheduling. However, all strategies encounter the trouble of locating the error variable node. This paper proposes an informed dynamic scheduling strategy, which utilizes the instability of the variable node and the residual of the variable-to-check message to locate the message to be updated first. The informed dynamic scheduling overcomes the trapping sets effectively. This paper also designs an informed dynamic scheduling strategy with adaptivity to pass more messages in parallel, which effectively postpones the influence of cycles in the Tanner graph. In some sense, the strategy lengthens cycles. Simulation results show that the two informed dynamic scheduling strategies outperform other algorithms.",,October 20,10.1109/TCOMM.2011.072011.100438,https://ieeexplore.ieee.org/document/5963620
ieee:6077669,journal,Construction of protograph LDPC codes with circular generator matrices,✅,바이너리 protograph QC-LDPC + circular generator로 인코딩 복잡도 저감(코드설계 E),✅ 알고리즘/코드 기여,"Kaiyao Wang, Yang Xiao, Kiseon Kim","The application of protograph low density parity check (LOpe) codes involves the encoding complexity problem. Since the generator matrices are dense, and if the positions of “1” s are irregularity, the encoder needs to store every “1” of the generator matrices by using huge chip area. In order to solve this problem, we need to design the protograph LDPC codes with circular generator matrices. A theorem concerning the circulating property of generator matrices of nonsingular protograph LDPC codes is proposed. The circulating property of generator matrix of nonsingular protograph LDPC codes can be obtained from the corresponding quasi-cyclic parity check matrix. This paper gives a scheme of constructing protograph LDPC codes with circulating generator matrices, and it reveals that the fast encoding algorithm of protograph LDPC codes has lower encoding complexity under the condition of the proposed theorem. Simulation results in additive white Gaussian noise (AWGN) channels show that the bit error rate (BER) performance of the designed codes based on the proposed theorem is much better than that of GB20600 LDPC codes and Tanner LDPC codes.",,Oct. 2011,10.3969/j.issn.1004-4132.2011.05.017,https://ieeexplore.ieee.org/document/6077669
ieee:6028143,journal,Serial Belief Propagation for The High-Rate LDPC Decoders and Performances in The Bit Patterned Media Systems With Media Noise,✅,"serial BP(직렬 스케줄링) 디코더로 수렴속도·BER 개선 제시, 부호 비의존 BP 개선 기법으로 바이너리 LDPC에 이식 가능(카테고리C)",✅ 알고리즘/코드 기여,"Watid Phakphisut, Pornchai Supnithi, Thanomsak Sopon, Lin M. M. Myint","In this work, we propose to use the serial belief propagation or serial scheduling in the 2-D bit patterned media (BPM) system with media noise. The serial scheduling methods are applied to the random LDPC codes and quasi-cyclic LDPC (QC-LDPC) codes of high code rates. Both are constructed from the progress-edge growth (PEG) algorithm. We compare the performance of the LDPC codes using the serial belief propagation and the conventional belief propagation (BP) decoding. The simulation results show that the serial scheduling provides a faster convergence speed and a better bit error rate performance than the conventional BP in an AWGN channel. The serial belief propagation is also shown to offer the performance gains over the BP decoding for the BPM system with various media noise levels.",,Oct. 2011,10.1109/TMAG.2011.2155049,https://ieeexplore.ieee.org/document/6028143
ieee:6028152,journal,A Novel Error-Correcting System Based on Product Codes for Future Magnetic Recording Channels,✅,바이너리 LDPC+RS 곱부호 신규 구성과 신규 디코딩 알고리즘 2종 제시; 코드설계/디코더 측면 이식 검토 가치 있어 in으로 살림(Phase3 재검토),✅ 알고리즘/코드 기여,"Tam Van Vo, Seiichi Mita","We propose a novel construction of product codes for high-density magnetic recording based on binary low-density parity check (LDPC) codes and binary image of Reed-Solomon (RS) codes. Moreover, two novel algorithms are proposed to decode the codes in the presence of AWGN errors and scattered hard errors (SHEs). Simulation results show that at a bit-error rate (BER) of approximately 10-8 , our method allows improving the error performance by approximately 1.9 dB compared with that of a hard decision decoder of RS codes of the same length and code rate. For the mixed error channel, including random noise and SHEs, the signal-to-noise ratio is set at 5 dB, and 150 to 400 SHEs are randomly generated. The bit-error performance of the proposed product code shows a significant improvement over that of equivalent random LDPC codes or serial concatenation of LDPC and RS codes.",,Oct. 2011,10.1109/TMAG.2011.2157091,https://ieeexplore.ieee.org/document/6028152
ieee:6075087,conference,Memory efficient LDPC decoder design,✅,LDPC 디코더 양자화 워드길이 단축 스킴으로 메모리 HW 복잡도 저감; 이식 가능 양자화/HW 기법(C/D),✅ 알고리즘/코드 기여,"Yuan Yao, Wei Liang, Fan Ye, Junyan Ren","Hardware complexity of LDPC decoders, which is caused by storage and processing of massive information, is the major reason that encumbers LDPC codes from widely application. Reducing the quantization word length of decoding information can effectively decrease the hardware complexity. But for the absolute value of information keeps increasing during decoding, short word length with finite quantization ranges will lead to serious saturation errors and damage decoding performance. Two quantization schemes is proposed in this paper to reduce the number of memory bits required by decoder design by using short word length while guarantee bit-error-rate (BER) performance. Results shows that these two quantization schemes can simplify the hardware complexity with very little loss of decoding performance.",,6-7 Oct. 2,10.1109/PrimeAsia.2011.6075087,https://ieeexplore.ieee.org/document/6075087
ieee:6112021,conference,Graph-based iterative reconstruction of sparse signals for compressed sensing,✅,LDPC 그래프 기반 디코딩을 압축센싱 복원에 적용한 신규 반복 알고리즘 — 그래프 디코더 알고리즘 기법 이식 가능(애매→살림),✅ 알고리즘/코드 기여,"Anantha Raman Krishnan, Swaminathan Sankararaman, Bane Vasic","In this paper, we consider the problem of reconstruction of sparse signals in compressed sensing. In particular, we introduce a novel iterative algorithm based on graph-based decoding of low-density parity-check codes which possesses desirable properties like good performance, low complexity and running time, and ease of implementation. In this work, we outline the reconstruction algorithm, and analyze its performance on some measurement matrices. Furthermore, we also provide some initial results on the theoretical performance limits of this algorithm.",,5-8 Oct. 2,10.1109/TELSKS.2011.6112021,https://ieeexplore.ieee.org/document/6112021
ieee:6078930,conference,A novel conflict-free memory and processor architecture for DVB-T2 LDPC decoding,✅,"D: DVB-T2 LDPC 디코더의 무충돌 메모리/프로세서 아키텍처, flooding schedule, 알고리즘 비의존 구조-NAND 디코더 HW에 이식 가능.",🔧 하드웨어 수정만,"Alberto Jiménez-Pacheco, Onkar Dabeer","In this paper, we present a flexible architecture for an LDPC decoder that fully exploits the structure of the codes defined in the DVB-T2 standard (Digital Video Broadcasting — Second Generation Terrestrial). We propose a processor and memory architecture which uses the flooding schedule and has no memory access conflicts, which are encountered in serial schedule decoders proposed in the literature. Thus, unlike previous works, we do not require any extra logic or ad hoc designs to resolve memory conflicts. Despite the typically slower convergence of flooding schedule compared to serial schedule decoders, our architecture meets the throughput and BER requirements specified in the DVB-T2 standard. Our design allows a trade-off between memory size and performance by the selection of the number of bits per message without affecting the general memory arrangement. Besides, our architecture is not algorithm specific: any check-node message processing algorithm can be used (Sum-Product, Min-Sum, etc.) without modifying the basic architecture. Furthermore, by simply adding relevant small ROM tables, we get a decoder that is fully compatible with all three second generation DVB standards (DVB-T2, DVB-S2 and DVB-C2). We present simulation results to demonstrate the viability of our solution both functionally and in terms of the bit-error rate performance. We also discuss the memory requirements and the throughput of the architecture, and present preliminary synthesis results in CMOS 130nm technology.",,5-7 Oct. 2,,https://ieeexplore.ieee.org/document/6078930
ieee:6088961,conference,A high parallel macro block level layered LDPC decoding architecture based on dedicated matrix reordering,✅,"D: WiMAX QC-LDPC layered 고병렬 디코더 아키텍처, 행렬 재배열 전략으로 메모리/병렬도 개선-NAND 디코더 HW 이식 가능.",🔧 하드웨어 수정만,"Qian Xie, Qian He, Xiao Peng, Ying Cui, Zhixiang Chen, Dajiang Zhou, Satoshi Goto","This paper presents a high parallel macro block level layered LDPC decoder architecture for the quasi-cyclic low-density parity-check (QC-LDPC) codes with various code rates and code lengths. LDPC codes defined in WiMAX standard with 6 code rates and 19 code lengths are chosen as the demonstration of this architecture. Based on the proposed dedicated matrix reordering strategy, this decoder costs 12-24 clock cycles per iteration for different code rates. Compared with the state-of-art work, this decoder reduces total memory bits to a great extent and achieves 2x-4.3x higher parallelism with 1.2x hardware cost. The synthesis result proves the low power potential of this architecture.",,4-7 Oct. 2,10.1109/SiPS.2011.6088961,https://ieeexplore.ieee.org/document/6088961
ieee:6088977,conference,"Combining LDPC, turbo and Viterbi decoders: Benefits and costs",✅,"멀티모드 FEC ASIP 디코더 아키텍처에 LDPC 디코더 포함, HW 구현/병렬화 기법 이식 가능(D)",🔧 하드웨어 수정만,"S. Kunze, E. Matuš, G. Fettweis, T. Kobori","In this paper we present a detailed analysis into the benefits and costs of merging decoders for different channel code types such as convolutional, turbo and LDPC codes. An ASIP (application-specific instruction set processor)-based framework for multi-code forward error correction (FEC) architectures is applied to implement three dedicated decoders for convolutional, turbo and LDPC codes respectively as well as one decoder capable of decoding all three. Synthesis results and performance estimations for all architectures are presented and used to draw a clear and fair comparison between single-mode and multi-mode decoders.",,4-7 Oct. 2,10.1109/SiPS.2011.6088977,https://ieeexplore.ieee.org/document/6088977
